Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-3.42329	-0.12916	17.563	0.354643	2.8039	18.5947	-5.33309	-6.18424	40.7824	-0.811342	-8.69549	39.1575	8.02469	-11.7527	6.51831	4.81145	-7.55179	0.652637	2.34273	-1.64934	4.52637	2.58371	-0.468917	4.08671	6.66692	22.7043	22.9187	7.00984	14.7368	25.0123
1	-3.29915	0.2612	17.5661	0.363003	3.16895	18.5528	-5.24655	-6.24888	40.5851	-0.759873	-8.78957	38.8919	8.07266	-11.5632	7.12393	4.77901	-7.43265	1.14958	1.86321	-1.60404	4.02014	2.43349	-0.167492	3.51248	6.8	22.1179	21.4674	7.31513	14.0769	23.6605
2	-3.13304	0.627665	17.6002	0.425715	3.54981	18.4972	-5.15455	-6.27593	40.3732	-0.709702	-8.8945	38.5794	8.15645	-11.2973	7.88422	4.71808	-7.03874	1.75885	1.15822	-1.701	2.76464	1.86586	0.0127075	1.98325	6.97023	21.4657	19.0281	7.38035	13.1049	21.1142
3	-2.89257	0.923115	17.6605	0.572117	3.9066	18.4366	-5.05037	-6.13022	40.1662	-0.641462	-8.83139	38.1841	8.30008	-11.1414	8.65984	4.66813	-6.54282	2.21815	0.295415	-2.01179	0.788605	0.855808	-0.228047	-0.60582	7.12701	20.861	15.7921	7.10466	12.0978	17.4853
4	-2.57906	1.08026	17.7292	0.81422	4.1869	18.3806	-4.94064	-5.68894	40.0224	-0.553818	-8.46496	37.7387	8.58066	-11.1313	9.54276	4.71974	-6.08793	2.61469	-0.643675	-2.61078	-1.14953	-0.283905	-1.14743	-3.56475	7.09483	20.435	12.4885	6.61042	11.4306	13.4782
5	-2.23011	1.05334	17.769	1.14805	4.34263	18.331	-4.84159	-5.03297	39.9885	-0.445285	-7.85584	37.357	9.09837	-11.0895	10.7791	4.96296	-5.71086	3.29841	-1.64241	-3.4246	-2.14743	-1.16904	-2.65128	-5.87867	6.74027	20.2342	9.86642	6.16688	11.2831	9.94964
6	-1.87537	0.852835	17.7372	1.57704	4.35036	18.2798	-4.73128	-4.43183	40.033	-0.273917	-7.25333	37.1328	9.79925	-10.8629	12.4388	5.40568	-5.40612	4.44956	-2.75349	-4.03263	-2.03392	-1.6873	-4.14524	-6.92604	6.05672	20.021	8.06888	5.93407	11.4161	7.45301
7	-1.5299	0.542335	17.6094	2.0878	4.22072	18.2182	-4.56797	-4.0843	40.0282	0.00888	-6.84933	37.0356	10.4883	-10.442	14.2942	5.96395	-5.1376	5.94546	-4.02148	-4.10844	-1.24692	-2.02874	-5.07498	-6.69444	5.08953	19.5508	6.80246	5.81719	11.4478	6.06657
8	-1.20572	0.204205	17.3857	2.62979	3.99279	18.1453	-4.32164	-4.01096	39.8142	0.411677	-6.63719	36.9401	11.0035	-9.91631	16.0011	6.51016	-4.87531	7.51769	-5.29051	-3.80139	-0.254825	-2.32592	-5.44208	-5.63713	4.04358	18.9276	5.81898	5.71626	11.2993	5.46049
9	-0.90816	-0.08276	17.0913	3.13658	3.73743	18.0644	-3.98241	-4.13201	39.2913	0.885745	-6.51897	36.7096	11.2845	-9.41078	17.3017	6.95895	-4.69412	8.87931	-6.38054	-3.44334	0.673895	-2.55062	-5.51831	-4.29424	3.12141	18.397	5.00022	5.66044	11.1388	5.23756
