Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.14925	2.52536	9.59578	-1.17937	3.06374	8.77096	7.32777	-1.99297	30.6143	5.64862	-0.820045	30.3677	-2.61994	-20.1004	1.80272	-5.45475	-6.6205	2.41265	5.41181	8.93492	3.07727	-2.24066	-1.39773	-0.4323	8.20603	10.0341	23.5366	0.538385	6.43661	18.4487
1	2.04885	2.75004	9.58153	-1.26373	3.1064	8.75829	7.35672	-1.52491	30.5661	5.78419	-0.603025	30.4731	-2.44604	-20.7259	2.7499	-5.47251	-7.1065	3.41911	4.84151	9.00046	2.32979	-2.45238	-0.94536	-1.26209	8.26079	9.82575	21.6416	0.58292	6.0639	16.7405
2	1.9829	2.98092	9.53719	-1.30764	3.12927	8.72927	7.42494	-1.00746	30.4503	6.01834	-0.29266	30.5013	-2.26664	-21.3835	3.91357	-5.55645	-7.83545	4.70754	3.56153	9.18339	0.639914	-3.0255	-0.497965	-2.832	7.91569	9.31438	18.3513	0.29752	5.73877	13.9232
3	1.97918	3.20906	9.46424	-1.29975	3.14301	8.67433	7.54419	-0.463934	30.2371	6.3344	0.137595	30.4419	-2.16215	-21.903	4.99651	-5.67236	-8.66876	6.09894	1.7194	9.25378	-1.92492	-3.95291	-0.25313	-4.96791	7.16976	8.59135	14.0521	-0.32617	5.5062	10.3579
4	2.06126	3.41474	9.36766	-1.23137	3.14699	8.58479	7.70485	0.157378	29.9471	6.69943	0.755705	30.3209	-2.11683	-22.0622	5.99181	-5.74088	-9.37463	7.54291	-0.13975	8.86994	-4.60874	-4.94697	-0.42407	-7.04836	6.21227	7.82243	9.68212	-1.08333	5.32916	6.80385
5	2.2386	3.57226	9.25555	-1.09476	3.13024	8.46278	7.8788	0.905398	29.696	7.08316	1.57256	30.206	-1.96382	-21.6288	7.23045	-5.66992	-9.69228	9.1718	-1.63476	7.77451	-6.40908	-5.74543	-1.14189	-8.37903	5.12077	7.12076	6.11504	-1.82233	5.12212	3.94138
6	2.50747	3.6544	9.13462	-0.88449	3.07685	8.32049	8.05902	1.72223	29.6297	7.48074	2.46723	30.1571	-1.54624	-20.5807	9.00342	-5.40898	-9.524	11.0895	-2.80322	6.0252	-6.84671	-6.29024	-2.37888	-8.65691	3.86962	6.54147	3.67112	-2.48036	4.91215	2.0136
7	2.85322	3.63785	9.00825	-0.60299	2.97037	8.17467	8.27345	2.47382	29.7726	7.90716	3.24856	30.1587	-0.865966	-19.1997	11.243	-4.99224	-9.01899	13.165	-3.71685	4.01808	-6.12849	-6.54556	-3.90177	-8.04231	2.65673	6.11387	2.22798	-2.88236	4.82387	0.89934
8	3.24792	3.51105	8.87422	-0.26544	2.80055	8.03688	8.56424	3.02768	29.9765	8.37589	3.76972	30.098	-0.086432	-17.8806	13.579	-4.5256	-8.49367	15.072	-4.39646	2.27463	-4.7867	-6.54197	-5.27055	-6.92827	1.72015	5.83211	1.45784	-2.91477	4.90425	0.32216
9	3.65511	3.27963	8.72447	0.10115	2.56909	7.90754	8.96473	3.29731	30.0028	8.88096	3.99464	29.8114	0.57465	-16.8935	15.5814	-4.11524	-8.25903	16.4727	-4.90474	1.16811	-3.30046	-6.42606	-6.02902	-5.6861	1.09418	5.66572	1.03881	-2.67251	5.07217	0.03337
