Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.35311	11.6839	15.7287	2.70979	8.40854	14.9711	-4.6662	-0.16968	39.5504	1.10357	-3.94886	37.8673	-0.945642	-20.3077	2.86796	-1.75633	-18.3183	0.426907	6.36353	7.09648	-0.754075	6.82213	10.5084	1.63065	7.52978	4.15891	21.7714	8.52854	3.62174	25.2563
1	0.669613	11.9246	15.7203	2.92661	8.54456	14.7895	-4.44783	0.0469433	39.2936	1.30985	-4.05021	37.6832	-0.772777	-20.6671	3.44663	-1.52799	-17.9885	1.42954	6.6807	7.27376	-1.35484	6.72872	10.6906	1.24471	8.08551	3.67522	20.3259	8.78666	2.8797	23.7278
2	1.08208	11.9893	15.7014	3.23188	8.59976	14.5828	-4.02333	0.351588	39.0258	1.6451	-4.05614	37.4183	-0.5271	-21.2277	4.3148	-1.23758	-17.943	2.63029	7.00457	7.54947	-2.66651	6.39523	10.778	0.187117	8.79031	3.24798	17.8654	8.97634	2.37787	21.231
3	1.5917	11.8743	15.6722	3.63939	8.57381	14.3593	-3.40378	0.755855	38.7562	2.11756	-3.89952	37.0655	-0.228653	-21.9103	5.32734	-0.908993	-18.258	3.85292	7.10183	7.84174	-4.65873	5.74648	10.7622	-1.63995	9.39674	2.86101	14.5245	9.01306	2.11545	17.8158
4	2.17915	11.5796	15.6396	4.14192	8.46195	14.1289	-2.62407	1.319	38.5249	2.71545	-3.48043	36.6562	0.147015	-22.5924	6.46289	-0.540313	-18.8972	5.06658	6.69463	7.99716	-6.81589	4.76771	10.5801	-3.88094	9.53446	2.50436	10.798	8.78701	2.03412	13.8711
5	2.81405	11.1134	15.613	4.71934	8.25798	13.8992	-1.72523	2.08997	38.4027	3.41529	-2.72722	36.2666	0.668563	-23.0577	7.86085	-0.07558	-19.6485	6.44006	5.64776	7.78131	-8.37214	3.49726	10.1055	-5.8072	8.91877	2.19797	7.31585	8.17663	2.03469	9.99967
6	3.46949	10.497	15.5921	5.35392	7.96113	13.669	-0.728282	3.04014	38.4581	4.20604	-1.67898	35.9906	1.37379	-23.0852	9.67275	0.54483	-20.2234	8.17638	4.09683	7.04009	-8.85358	1.9995	9.27394	-6.8101	7.57771	1.9586	4.50329	7.11016	2.00508	6.69931
7	4.12561	9.76395	15.5628	6.03626	7.58121	13.4266	0.368498	4.04645	38.7007	5.10303	-0.52069	35.8797	2.20722	-22.5624	11.8941	1.29708	-20.383	10.3052	2.3589	5.82385	-8.29088	0.36818	8.16759	-6.7422	5.83864	1.75843	2.48578	5.6503	1.85038	4.20233
8	4.77012	8.95615	15.5067	6.76253	7.13786	13.1576	1.56802	4.93133	39.0465	6.13185	0.482427	35.8975	3.03955	-21.5169	14.3536	2.06853	-19.9952	12.6836	0.745967	4.32915	-7.01162	-1.24035	6.92432	-5.82598	4.11129	1.55925	1.17699	4.02347	1.55237	2.50432
9	5.3978	8.11793	15.4139	7.52906	6.65587	12.8543	2.8479	5.54194	39.3445	7.29707	1.11755	35.9334	3.73304	-20.1162	16.7946	2.72024	-19.0949	15.0936	-0.526838	2.79635	-5.37277	-2.62749	5.65971	-4.40681	2.71534	1.36783	0.405012	2.53495	1.1936	1.4591
