Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.75582	10.9507	14.3518	4.79389	15.3823	11.6874	-3.24872	4.87107	37.431	-2.26389	0.043945	34.7502	1.61064	-39.551	0.53082	0.3446	-35.3394	0.57	5.5395	16.4233	2.37787	3.94233	17.8376	-0.00936	6.70687	8.11568	26.5289	6.34711	2.15615	23.1799
1	3.01256	11.1556	14.2223	5.00961	15.711	11.4184	-3.05253	5.23404	37.1426	-2.11372	0.136415	34.712	1.80704	-40.7216	0.78255	0.646745	-35.2037	2.08589	6.14698	17.1083	1.83084	3.76103	17.7965	0.081275	7.61854	7.92921	25.8043	6.15666	1.51974	21.7861
2	3.28559	11.1988	14.1817	5.24287	15.9638	11.2116	-2.734	5.60255	37.0603	-1.88903	0.189035	34.712	2.15683	-41.6945	1.69215	1.02136	-34.83	3.8922	6.24401	17.4091	0.93114	3.37954	17.3244	-0.299425	8.23029	8.00968	23.9693	5.92755	1.13122	19.5254
3	3.57684	11.068	14.251	5.49629	16.1386	11.0929	-2.31273	5.99754	37.1792	-1.60385	0.286215	34.7374	2.64297	-42.4853	3.08745	1.44419	-34.4547	5.78224	5.95786	17.3458	-0.49916	2.96368	16.5295	-1.39782	8.73323	8.33055	21.0605	5.87311	1.03502	16.3939
4	3.88715	10.7555	14.413	5.77975	16.2189	11.076	-1.79836	6.40535	37.4758	-1.26553	0.47049	34.8261	3.23305	-43.0212	4.85373	1.90409	-34.186	7.68181	5.47971	17.081	-2.28753	2.5332	15.6004	-3.04336	9.21032	8.67551	17.4276	5.92564	1.12544	12.6631
5	4.20856	10.2768	14.5929	6.10121	16.1878	11.1464	-1.20514	6.73607	37.8888	-0.87441	0.685775	35.0399	3.90718	-43.0262	6.95128	2.40785	-33.8386	9.67479	4.99473	16.7096	-3.91436	1.98143	14.681	-4.61275	9.58625	8.78497	13.6667	5.77846	1.17607	8.89746
6	4.53073	9.67287	14.6959	6.45404	16.0412	11.2501	-0.55274	6.90296	38.3182	-0.42311	0.82384	35.3934	4.6531	-42.2412	9.32752	2.98268	-33.0984	11.9043	4.51057	16.1779	-4.88799	1.191	13.7461	-5.44553	9.65356	8.55707	10.265	5.14971	1.06158	5.63494
7	4.84531	9.00057	14.661	6.816	15.7863	11.3069	0.1485	6.89425	38.6341	0.112645	0.831185	35.7947	5.41605	-40.7406	11.8177	3.61425	-31.8777	14.384	3.77193	15.4934	-5.02285	0.135865	12.7313	-5.25716	9.12864	8.04448	7.41477	3.99404	0.836625	3.15252
8	5.14171	8.31713	14.4898	7.15885	15.44	11.2559	0.89401	6.78304	38.7101	0.759965	0.765425	36.0756	6.11081	-38.9699	14.1683	4.21769	-30.4543	16.9124	2.57765	14.8366	-4.4234	-1.05524	11.724	-4.20141	7.92071	7.39185	5.15179	2.54166	0.611195	1.47974
9	5.40789	7.67497	14.239	7.45861	15.033	11.0925	1.67074	6.66409	38.4818	1.51824	0.74184	36.0856	6.67129	-37.4595	16.1684	4.69984	-29.2875	19.1844	1.06567	14.4403	-3.31891	-2.16657	10.9533	-2.65719	6.2826	6.76317	3.47268	1.12481	0.447895	0.4755
10	5.63379	7.11926	13.9853	7.69989	14.604	10.8648	2.45046	6.5925	37.9742	2.34929	0.835325	35.7664	7.06345	-36.494	17.7315	5.01459	-28.7108	20.9752	-0.42318	14.4102	-1.92903	-3.02769	10.6366	-0.961575	4.60192	6.24738	2.3243	-0.035005	0.33863	-0.05933
11	5.81152	6.67631	13.7925	7.87693	14.186	10.6432	3.19249	6.5852	37.2733	3.19503	1.04401	35.1628	7.28034	-36.0186	18.8626	5.16081	-28.7441	22.2258	-1.5904	14.6341	-0.44813	-3.5524	10.8017	0.68963	3.17964	5.85554	1.60357	-0.859495	0.247705	-0.297915
12	5.93522	6.34417	13.6965	7.99479	13.7939	10.4922	3.85952	6.62001	36.4736	4.00389	1.31227	34.3828	7.32955	-35.7657	19.614	5.15402	-29.1049	23.0074	-2.29547	14.8628	0.95871	-3.74451	11.226	2.19542	2.16257	5.57926	1.19221	-1.36905	0.15818	-0.37176
13	6.00318	6.09252	13.707	8.06502	13.4231	10.4504	4.43181	6.65276	35.6507	4.74416	1.57192	33.5374	7.23128	-35.4877	20.0671	5.01474	-29.3977	23.4444	-2.56569	14.9167	2.19292	-3.68542	11.5784	3.51071	1.54906	5.40857	0.97861	-1.63708	0.07498	-0.37212
14	6.0174	5.87612	13.8122	8.09633	13.058	10.5207	4.9074	6.64191	34.8445	5.40169	1.76812	32.6906	7.01808	-35.097	20.2976	4.77312	-29.3394	23.6521	-2.53145	14.8029	3.23058	-3.49232	11.6341	4.64193	1.24263	5.32289	0.87295	-1.74931	0.00916	-0.352275
15	5.97879	5.65464	13.9807	8.08808	12.6785	10.6758	5.2945	6.54546	34.0445	5.97075	1.87323	31.8454	6.72008	-34.62	20.3436	4.46845	-28.89	23.6952	-2.33412	14.6504	4.08871	-3.26451	11.3957	5.62131	1.13137	5.2971	0.81589	-1.77078	-0.028365	-0.33769
16	5.88175	5.40201	14.1712	8.02668	12.2685	10.874	5.60033	6.33262	33.1957	6.44262	1.88942	30.9591	6.36051	-34.1177	20.2055	4.13941	-28.2331	23.5786	-2.07292	14.6004	4.79719	-3.0543	11.0695	6.47391	1.13358	5.31144	0.77514	-1.73846	-0.03169	-0.33834
17	5.71552	5.10508	14.349	7.89458	11.8177	11.0818	5.82417	6.0178	32.2333	6.80695	1.8418	29.9798	5.96829	-33.6512	19.8679	3.81663	-27.6352	23.273	-1.80044	14.7401	5.3869	-2.8698	10.9249	7.21014	1.20098	5.35219	0.73635	-1.67113	-0.00205	-0.356355
