Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	3.25093	3.34609	11.034	2.96018	10.4949	10.2568	2.67457	7.0099	32.8444	-3.05573	1.78113	29.9919	-0.162533	-23.6144	1.38758	3.2457	-28.7301	-0.923198	11.2204	-4.16846	4.78413	13.629	-0.114379	4.95314	11.332	16.4957	27.2759	14.6901	17.2619	28.7424
1	3.42805	3.7092	10.8118	3.22058	10.7435	10.1066	2.77393	6.86531	32.5753	-2.79899	1.95096	29.8644	0.0466594	-23.6473	2.19753	3.62416	-28.9563	0.209184	11.9054	-3.96303	4.43563	14.224	-0.78106	4.93014	12.2461	16.0877	26.1117	15.5435	17.7114	27.5908
2	3.63781	3.95948	10.5739	3.52061	10.88	9.90868	3.00419	6.65985	32.2865	-2.40204	2.07015	29.7104	0.331452	-23.7776	3.38261	4.08376	-29.1322	1.65785	12.5887	-3.5593	3.62105	14.4619	-1.22893	4.46911	13.2568	15.7105	24.1398	16.1973	17.9905	25.6037
3	3.89043	4.07646	10.3282	3.86539	10.8981	9.67334	3.36088	6.45964	31.9742	-1.87527	2.17568	29.5031	0.665899	-24.0703	4.7967	4.56693	-29.4379	3.20426	13.0999	-2.90956	2.29277	14.2216	-1.19464	3.43538	14.1993	15.317	21.4274	16.5254	17.9567	22.8365
4	4.19183	4.0428	10.0867	4.25729	10.7941	9.42203	3.83349	6.35331	31.6555	-1.23817	2.35102	29.2401	1.03447	-24.5264	6.33387	5.03535	-30.0023	4.69174	13.1966	-2.05323	0.674075	13.3798	-0.569062	1.97006	14.8	14.8544	18.2446	16.3548	17.5273	19.5317
5	4.539	3.85012	9.86142	4.694	10.5697	9.18016	4.40655	6.42894	31.3665	-0.517195	2.69481	28.9446	1.44988	-25.0429	7.97302	5.50696	-30.7666	6.09216	12.621	-1.15355	-0.775749	11.8057	0.454016	0.501034	14.7284	14.2905	14.9827	15.4732	16.7385	16.0415
6	4.92054	3.50315	9.66139	5.16851	10.2341	8.96639	5.06446	6.74172	31.1443	0.262054	3.27512	28.6511	1.94644	-25.4474	9.75856	6.04604	-31.4773	7.48297	11.2847	-0.480846	-1.61704	9.48926	1.39129	-0.483365	13.8114	13.6803	11.9773	13.7722	15.7882	12.699
7	5.32237	3.01991	9.48934	5.67071	9.80393	8.78426	5.7951	7.27904	31.0006	1.08252	4.08724	28.3783	2.54311	-25.5771	11.7062	6.70092	-31.8188	8.93498	9.38354	-0.294203	-1.67651	6.68339	1.72264	-0.728785	12.1965	13.1632	9.42117	11.4248	14.9522	9.75383
8	5.7329	2.42909	9.34111	6.18813	9.30236	8.62109	6.58695	7.95056	30.9001	1.93494	5.04102	28.1068	3.21336	-25.333	13.7367	7.46108	-31.5552	10.4344	7.22106	-0.668145	-1.07774	3.77713	1.19204	-0.313997	10.2042	12.8265	7.35696	8.81298	14.3872	7.32807
9	6.14503	1.76615	9.20921	6.70674	8.75643	8.45663	7.42379	8.62373	30.7658	2.81155	5.99876	27.7782	3.89104	-24.7052	15.6997	8.26499	-30.6184	11.8947	5.04315	-1.45173	-0.0851194	1.09715	-0.104955	0.50718	8.13977	12.6331	5.73342	6.32492	14.0627	5.43473
