Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0762033	-0.0124767	-0.527613	-0.055726	0.005808	-0.556648	-0.0640717	0.006095	-0.3275	-0.00872	0.007864	-0.261736	0.0048	0.005295	0.011185	0.005214	0.007592	0.002088	-0.0510983	0.65953	-0.00395833	-0.091936	0.561112	-0.021968
1	-0.0785483	-0.0181983	-0.564962	-0.044788	0.00529	-0.571204	-0.0399917	0.00239	-0.289958	-0.019126	0.003588	-0.205288	0.00946	0.000135	-0.00087	0.008602	0.001384	-0.00629	-0.256457	1.86375	-0.0266833	-0.283232	1.55678	-0.06597
2	-0.07086	-0.0258183	-0.62073	-0.0526	0.006904	-0.58737	-0.00124167	-0.00348167	-0.223908	-0.040018	-0.001764	-0.127894	0.0131983	-0.0123117	-0.0379567	0.007934	-0.013252	-0.032494	-0.607083	3.54438	-0.0648117	-0.569294	2.94862	-0.127544
3	-0.0634133	-0.0334417	-0.661035	-0.074278	0.009474	-0.594208	0.04786	-0.0124783	-0.12303	-0.058786	-0.005882	-0.02803	0.0135133	-0.0334767	-0.10143	0.001384	-0.033958	-0.075104	-1.06469	5.23617	-0.09625	-0.901608	4.38232	-0.175014
4	-0.0711933	-0.0444283	-0.74179	-0.079968	0.006546	-0.641008	0.105317	-0.02341	-0.0243683	-0.050546	-0.005832	0.08932	0.0118617	-0.0582667	-0.17285	-0.008678	-0.051512	-0.119414	-1.52805	6.64168	-0.0708983	-1.24408	5.6508	-0.158038
5	-0.0616233	-0.0612583	-0.872945	-0.032908	-0.00786	-0.740656	0.182525	-0.0312533	0.0696133	-0.003204	-0.001036	0.238136	0.012355	-0.07552	-0.224293	-0.018794	-0.056968	-0.145954	-1.87555	7.75102	0.0276267	-1.59062	6.76242	-0.062912
6	0.018625	-0.08055	-1.0012	0.073926	-0.03114	-0.85756	0.292743	-0.0315483	0.191242	0.069818	0.00613	0.422006	0.0161783	-0.07807	-0.241343	-0.027704	-0.050262	-0.145862	-2.07752	8.66091	0.17497	-1.92736	7.74418	0.06795
7	0.176	-0.0982033	-1.0982	0.219236	-0.056776	-0.96464	0.434173	-0.023745	0.357492	0.145618	0.011544	0.62602	0.0206083	-0.0669783	-0.227762	-0.03626	-0.038854	-0.12416	-2.22968	9.4826	0.342562	-2.23008	8.66975	0.17728
8	0.359857	-0.115432	-1.17838	0.379762	-0.08192	-1.04493	0.577738	-0.0122	0.546622	0.210312	0.012478	0.83087	0.02344	-0.0488767	-0.193992	-0.045198	-0.029438	-0.09157	-2.3998	10.2649	0.501068	-2.47916	9.62648	0.241768
9	0.516715	-0.13675	-1.25023	0.52905	-0.104612	-1.08221	0.691412	-0.003085	0.725388	0.258036	0.009862	1.01214	0.0245583	-0.031005	-0.151122	-0.05427	-0.023888	-0.057584	-2.55324	11.0388	0.623022	-2.64704	10.593	0.270108
10	0.626168	-0.162678	-1.28482	0.643634	-0.122668	-1.0602	0.76213	0.00014	0.883105	0.286342	0.004386	1.15359	0.02451	-0.0174117	-0.108613	-0.06184	-0.021848	-0.027174	-2.63649	11.7965	0.68751	-2.70639	11.4546	0.281948
11	0.698615	-0.188517	-1.26597	0.719678	-0.136882	-0.99346	0.79185	-0.00153833	1.01694	0.297536	-0.004292	1.24947	0.024195	-0.00822333	-0.0711483	-0.066034	-0.022014	-0.000768	-2.63145	12.4652	0.690723	-2.65027	12.1084	0.289252
12	0.755427	-0.208915	-1.20319	0.766166	-0.149948	-0.917986	0.788513	-0.00498667	1.12092	0.2974	-0.014882	1.29856	0.0246667	-0.00208333	-0.0388217	-0.065982	-0.022116	0.023398	-2.54275	12.958	0.649043	-2.49585	12.5059	0.296568
13	0.811243	-0.22135	-1.1077	0.794768	-0.162576	-0.860458	0.762555	-0.007365	1.19189	0.29055	-0.024718	1.30423	0.0266967	0.00248	-0.00981333	-0.062	-0.020106	0.04715	-2.38279	13.2091	0.589845	-2.27322	12.6463	0.307598
14	0.86465	-0.226092	-0.994088	0.817184	-0.173458	-0.822334	0.724678	-0.00695833	1.23026	0.280174	-0.031572	1.27466	0.0302617	0.00718667	0.0173817	-0.055238	-0.015038	0.071462	-2.17282	13.2003	0.538013	-2.01473	12.5545	0.324072
15	0.900622	-0.223858	-0.884618	0.839756	-0.180914	-0.787614	0.68151	-0.00396833	1.235	0.269388	-0.033978	1.22004	0.0345183	0.0132283	0.043425	-0.047352	-0.006658	0.096526	-1.93715	12.9597	0.502653	-1.74975	12.2658	0.345304
16	0.911093	-0.216043	-0.794632	0.85637	-0.183216	-0.741778	0.63776	0.000283333	1.20542	0.258316	-0.032002	1.14878	0.03858	0.02098	0.068595	-0.03997	0.004586	0.122376	-1.69523	12.5354	0.482767	-1.4989	11.8215	0.368746
17	0.899868	-0.204488	-0.721217	0.855394	-0.179418	-0.682148	0.596825	0.00504667	1.14568	0.244564	-0.027338	1.06602	0.0420033	0.0303017	0.0931383	-0.034076	0.017672	0.149196	-1.45848	11.9768	0.47615	-1.27213	11.2667	0.390078
18	0.872487	-0.189648	-0.645898	0.834228	-0.16986	-0.612462	0.558673	0.01018	1.06477	0.226908	-0.021872	0.975612	0.0445183	0.0405117	0.117438	-0.029968	0.031474	0.177264	-1.23335	11.3282	0.47724	-1.07185	10.6447	0.405582
19	0.833943	-0.171622	-0.556642	0.801378	-0.155528	-0.53359	0.52167	0.01549	0.972433	0.206246	-0.016662	0.882018	0.0458883	0.0508083	0.141937	-0.027494	0.04512	0.20661	-1.02706	10.6296	0.478388	-0.897628	9.99292	0.414996
20	0.789722	-0.15193	-0.46036	0.764326	-0.137908	-0.446532	0.484787	0.020545	0.875548	0.18393	-0.012146	0.78977	0.04605	0.0606717	0.167028	-0.026366	0.058104	0.236932	-0.845602	9.91655	0.47547	-0.749082	9.34257	0.420544
21	0.74386	-0.13269	-0.373005	0.725698	-0.11865	-0.357932	0.44749	0.0249367	0.778677	0.160292	-0.008818	0.70163	0.04508	0.0697867	0.192868	-0.026308	0.070144	0.267774	-0.691213	9.22077	0.467815	-0.625226	8.71806	0.423286
22	0.69913	-0.114787	-0.304748	0.685658	-0.09956	-0.277482	0.410142	0.0285883	0.685313	0.135114	-0.00708	0.618684	0.0430417	0.0779817	0.21924	-0.02709	0.081044	0.298636	-0.563032	8.5676	0.45598	-0.523532	8.13934	0.422008
23	0.65715	-0.0981133	-0.256968	0.642306	-0.08326	-0.213096	0.373575	0.0315183	0.597442	0.108042	-0.006948	0.541922	0.040025	0.0852617	0.245793	-0.02854	0.090724	0.329052	-0.45685	7.97567	0.440478	-0.439948	7.62256	0.415006
24	0.617125	-0.082605	-0.222628	0.596828	-0.072812	-0.17332	0.33792	0.0335933	0.516702	0.079468	-0.008182	0.471548	0.0361883	0.091595	0.272372	-0.030602	0.099236	0.358832	-0.367052	7.45772	0.420505	-0.369082	7.1787	0.401266
25	0.577078	-0.068585	-0.189827	0.549822	-0.067314	-0.158456	0.302662	0.0345717	0.444938	0.049988	-0.010698	0.406806	0.0318117	0.0969017	0.299065	-0.03315	0.106738	0.388204	-0.289363	7.02013	0.394495	-0.30567	6.81337	0.380246
26	0.535025	-0.056595	-0.153753	0.499778	-0.061432	-0.15435	0.267723	0.034235	0.382232	0.019808	-0.01441	0.34712	0.027305	0.101258	0.326167	-0.036002	0.113524	0.417734	-0.221477	6.66302	0.362067	-0.245888	6.52758	0.351544
27	0.49183	-0.0464067	-0.117292	0.450516	-0.052338	-0.144742	0.234233	0.0326683	0.327148	-0.00951	-0.01865	0.293244	0.0230333	0.105018	0.354193	-0.039052	0.12017	0.448192	-0.162982	6.38376	0.324312	-0.187422	6.31875	0.315776
28	0.453105	-0.0374367	-0.085505	0.409648	-0.041526	-0.123016	0.204543	0.0305933	0.27857	-0.035152	-0.022642	0.245328	0.0192583	0.108842	0.383898	-0.042134	0.127386	0.480346	-0.113727	6.17966	0.283727	-0.129386	6.18089	0.276206
29	0.423917	-0.0294117	-0.063525	0.38214	-0.03118	-0.094298	0.18102	0.0288483	0.235173	-0.055352	-0.026184	0.202732	0.0162383	0.113583	0.416252	-0.04487	0.135784	0.514846	-0.0724183	6.0488	0.24481	-0.071698	6.10543	0.238844
30	0.404762	-0.022005	-0.048735	0.3669	-0.022564	-0.065364	0.16471	0.0280617	0.196332	-0.069998	-0.029224	0.166326	0.0142983	0.120032	0.452237	-0.04684	0.145904	0.552174	-0.0375217	5.98911	0.21294	-0.015502	6.08613	0.211146
31	0.395023	-0.0153833	-0.0358833	0.361378	-0.016062	-0.042756	0.155922	0.0287667	0.162225	-0.078774	-0.031176	0.136926	0.0136883	0.12888	0.492825	-0.047892	0.158296	0.592538	-0.007095	5.99678	0.192107	0.036038	6.12274	0.199744
32	0.394978	-0.0100533	-0.0242567	0.36464	-0.01134	-0.021692	0.154855	0.03124	0.132188	-0.08173	-0.031214	0.11655	0.0144467	0.14063	0.538877	-0.048254	0.173172	0.635834	0.0215067	6.06729	0.183468	0.079786	6.21794	0.206858
33	0.401348	-0.00526167	-0.009605	0.37283	-0.007948	0.00498	0.160077	0.0353417	0.104667	-0.080602	-0.029408	0.106102	0.016405	0.155392	0.591282	-0.04804	0.190426	0.681968	0.0510167	6.19679	0.185313	0.116448	6.37086	0.228166
34	0.41114	0.000395	0.0135717	0.382098	-0.005902	0.02964	0.169263	0.0407383	0.0785683	-0.077434	-0.027022	0.101918	0.0192517	0.172968	0.650718	-0.046836	0.20989	0.731058	0.0840783	6.38123	0.19436	0.151606	6.57489	0.255176
35	0.425365	0.00758667	0.04633	0.392986	-0.004856	0.04941	0.18154	0.0472267	0.05327	-0.07335	-0.024986	0.100508	0.02273	0.193255	0.717217	-0.04402	0.23143	0.783214	0.1229	6.61683	0.207952	0.192386	6.82041	0.28016
36	0.445342	0.016345	0.0883467	0.409508	-0.00402	0.072028	0.19688	0.054835	0.0290083	-0.068494	-0.023154	0.101144	0.0268	0.216337	0.790322	-0.039348	0.254948	0.838488	0.169083	6.90046	0.225053	0.244114	7.09885	0.298634
37	0.4723	0.026155	0.136545	0.43588	-0.003188	0.100382	0.215503	0.0636767	0.00631167	-0.06237	-0.020918	0.103198	0.0317267	0.242472	0.869273	-0.03283	0.280586	0.896906	0.22463	7.22948	0.246117	0.310608	7.40419	0.31014
38	0.507118	0.03626	0.184593	0.471702	-0.002882	0.130098	0.237835	0.0738483	-0.014735	-0.054984	-0.017856	0.105796	0.0381067	0.272073	0.95305	-0.024338	0.30873	0.95851	0.292918	7.6011	0.272623	0.395302	7.73249	0.318132
39	0.5486	0.04645	0.22776	0.51301	-0.003398	0.158242	0.264202	0.0853967	-0.0338767	-0.046384	-0.013742	0.108452	0.046655	0.305465	1.04031	-0.013606	0.33978	1.02307	0.378565	8.0111	0.305957	0.500428	8.08014	0.328034
40	0.594082	0.0571233	0.26738	0.55503	-0.004294	0.187118	0.294483	0.098245	-0.05045	-0.036098	-0.008304	0.11137	0.0580017	0.342622	1.12943	-0.00039	0.373996	1.08987	0.485335	8.45335	0.346417	0.626164	8.44108	0.344498
41	0.640245	0.06846	0.307045	0.593812	-0.004814	0.21666	0.32773	0.112098	-0.0637483	-0.024146	-0.001382	0.114676	0.0725133	0.383057	1.21852	0.0154	0.411258	1.15753	0.615785	8.9178	0.392717	0.771232	8.80465	0.36921
42	0.684015	0.08005	0.347452	0.627684	-0.00424	0.246694	0.362422	0.126532	-0.0735133	-0.010832	0.006992	0.118682	0.09016	0.425975	1.30546	0.033682	0.451028	1.22411	0.771758	9.38871	0.442215	0.933532	9.15633	0.400072
43	0.723673	0.091115	0.388763	0.656182	-0.002034	0.279562	0.396697	0.141037	-0.079365	0.00348	0.016454	0.123638	0.110453	0.470412	1.38796	0.054166	0.492248	1.28725	0.953557	9.84452	0.491448	1.11039	9.47938	0.432126
44	0.757025	0.10071	0.42932	0.67855	0.001816	0.314406	0.428413	0.154972	-0.0814333	0.017752	0.026252	0.128846	0.132708	0.515263	1.4635	0.07647	0.53341	1.34443	1.1594	10.2591	0.53661	1.29913	9.75622	0.459594
45	0.781735	0.108217	0.466813	0.694996	0.006724	0.34827	0.455123	0.167483	-0.0804233	0.030936	0.03562	0.133502	0.156382	0.55913	1.52895	0.10012	0.572836	1.39297	1.38451	10.6045	0.574017	1.49694	9.97024	0.478172
46	0.79501	0.113573	0.499755	0.705266	0.01222	0.380012	0.474467	0.177645	-0.0774267	0.042246	0.044046	0.136982	0.181227	0.600308	1.58067	0.12463	0.608818	1.43027	1.62205	10.8536	0.600103	1.70013	10.107	0.48629
47	0.793735	0.11642	0.525687	0.70819	0.01779	0.409092	0.48442	0.184763	-0.0727067	0.051174	0.051282	0.139346	0.20693	0.636668	1.61469	0.149416	0.63968	1.45387	1.86368	10.9815	0.61179	1.9037	10.1542	0.484734
48	0.774093	0.11631	0.544167	0.702696	0.022558	0.433934	0.482638	0.188343	-0.0653283	0.05763	0.057368	0.141522	0.232622	0.665435	1.62709	0.173712	0.663736	1.46152	2.09907	10.9661	0.606593	2.10128	10.1014	0.47516
49	0.733005	0.112875	0.556903	0.684912	0.025854	0.452202	0.467198	0.187723	-0.0541467	0.060922	0.06208	0.144006	0.256683	0.683107	1.61412	0.19652	0.679024	1.45091	2.3155	10.7884	0.582635	2.28539	9.93665	0.458722
50	0.670777	0.105007	0.561458	0.648754	0.027474	0.462246	0.437543	0.18194	-0.0382233	0.059752	0.064732	0.146404	0.276675	0.6857	1.57226	0.216688	0.683124	1.41956	2.49733	10.4305	0.539148	2.44693	9.6454	0.435602
51	0.587628	0.09151	0.5562	0.590328	0.026952	0.465452	0.393612	0.169978	-0.017075	0.0538	0.06459	0.148798	0.289327	0.669037	1.49814	0.232622	0.673242	1.36463	2.62536	9.87494	0.47667	2.57296	9.20959	0.404862
52	0.485153	0.0726833	0.55021	0.507246	0.023366	0.46707	0.335805	0.151382	0.0100533	0.042972	0.060982	0.15247	0.290775	0.629612	1.3893	0.242194	0.646192	1.28303	2.67761	9.10731	0.396582	2.64407	8.61035	0.364394
53	0.370392	0.0507967	0.558485	0.395962	0.016354	0.477738	0.265892	0.12678	0.0432533	0.026176	0.053126	0.159558	0.277867	0.566243	1.24565	0.242916	0.598684	1.17214	2.63165	8.12688	0.30124	2.63391	7.8349	0.310858
54	0.253882	0.0291467	0.588683	0.257176	0.006982	0.510604	0.188307	0.098205	0.0806933	0.002032	0.040348	0.170526	0.250042	0.481615	1.07143	0.232508	0.528844	1.03128	2.46931	6.96305	0.19591	2.51431	6.88546	0.24026
55	0.146587	0.010555	0.633353	0.106624	-0.00291	0.571064	0.111302	0.0687517	0.117893	-0.028012	0.023194	0.182844	0.21046	0.382705	0.875878	0.21009	0.43872	0.864266	2.18634	5.68565	0.09005	2.26785	5.79293	0.151502
56	0.0561933	-0.00322333	0.676052	-0.029172	-0.01174	0.652954	0.0442067	0.0415133	0.147477	-0.05735	0.004642	0.193986	0.165248	0.27962	0.672693	0.17734	0.336268	0.681426	1.80197	4.3987	-0.00489167	1.90227	4.63174	0.052204
57	-0.014295	-0.0114867	0.692308	-0.130842	-0.018054	0.732914	-0.00578	0.018805	0.159945	-0.077634	-0.010888	0.199788	0.120837	0.18367	0.478203	0.138484	0.234108	0.498354	1.36156	3.21754	-0.07823	1.45939	3.50838	-0.040766
58	-0.0625383	-0.01484	0.659277	-0.193478	-0.021218	0.774118	-0.033855	0.00223	0.148187	-0.082176	-0.019962	0.1919	0.0810917	0.104968	0.3071	0.098936	0.145068	0.331592	0.927712	2.22563	-0.121382	1.01125	2.51852	-0.107568
59	-0.08718	-0.01498	0.576202	-0.221678	-0.02168	0.755242	-0.04033	-0.00774833	0.113778	-0.070088	-0.021722	0.165374	0.04715	0.0491883	0.168368	0.062932	0.077136	0.193224	0.559027	1.44227	-0.13073	0.628084	1.7079	-0.135696
60	-0.0883217	-0.01355	0.476792	-0.228508	-0.019722	0.690328	-0.03299	-0.0120683	0.0710633	-0.049488	-0.017526	0.12735	0.019855	0.0158117	0.0650217	0.032348	0.031558	0.088202	0.2868	0.844788	-0.110245	0.341904	1.07434	-0.125958
61	-0.06417	-0.011125	0.390712	-0.22305	-0.015782	0.609254	-0.0189033	-0.010755	0.029925	-0.029676	-0.009716	0.091118	-0.00109667	-0.000248333	-0.0101333	0.00844	0.005212	0.01602	0.0678667	0.24564	-0.0435633	0.143648	0.529624	-0.07862
62	-0.01976	-0.00920833	0.326025	-0.198164	-0.012108	0.521346	-0.00216333	-0.00511	0.00205333	-0.008664	0.000388	0.0558	-0.014095	-0.00516667	-0.058855	-0.00856	-0.006936	-0.030974	0	0	0	0.01921	0.083916	-0.01392
63	-0.0371083	0.006935	0.355045	-0.175334	-0.005116	0.466826	-0.03067	-0.004405	0.049425	-0.00338	0.006628	0.047394	-0.0119817	-0.00866167	-0.058365	-0.01594	-0.01239	-0.053356	0	0	0	0	0	0
64	-0.0492967	0.0202733	0.396555	-0.165422	0.007718	0.477356	-0.052435	-0.00142667	0.104248	-0.020694	0.007218	0.0865	-0.00881167	-0.0116967	-0.0539183	-0.01444	-0.014614	-0.052786	0	0	0	0	0	0
65	-0.0520833	0.0253767	0.414952	-0.13114	0.014554	0.49194	-0.0624683	0.001105	0.151207	-0.025986	0.006386	0.121282	-0.00548333	-0.0131633	-0.0444	-0.011656	-0.01612	-0.048912	0	0	0	0	0	0
66	-0.0412883	0.0211417	0.384325	-0.087148	0.015012	0.493918	-0.05937	0.00145833	0.175285	-0.023298	0.003688	0.147626	-0.00322667	-0.0131267	-0.0337083	-0.008156	-0.016766	-0.041266	0	0	0	0	0	0
67	-0.02331	0.01315	0.320678	-0.045668	0.01077	0.46199	-0.0497883	-0.000516667	0.176323	-0.017602	-0.00017	0.161596	-0.00196667	-0.0127517	-0.0248783	-0.005026	-0.016844	-0.031994	0	0	0	0	0	0
68	-0.00729	0.00662167	0.25564	-0.016032	0.004838	0.389584	-0.04022	-0.00370167	0.163768	-0.01334	-0.004252	0.161306	-0.00120667	-0.01285	-0.01906	-0.002874	-0.01677	-0.023592	0	0	0	0	0	0
69	0.00262333	0.001935	0.199123	-0.002506	-0.000194	0.295294	-0.0321367	-0.00691333	0.14492	-0.01206	-0.007596	0.14889	-0.000728333	-0.0132033	-0.01585	-0.00174	-0.016624	-0.0176	0	0	0	0	0	0
70	0.00476667	-0.0009	0.150618	-0.002314	-0.003728	0.205284	-0.0255667	-0.00963167	0.122327	-0.012364	-0.009632	0.12894	-0.000465	-0.0133083	-0.0142167	-0.001322	-0.016186	-0.014228	0	0	0	0	0	0
71	0.000531667	-0.000895	0.113732	-0.00921	-0.006058	0.134014	-0.020965	-0.0115017	0.0985033	-0.012584	-0.010192	0.106038	-0.000366667	-0.01294	-0.0132817	-0.001272	-0.01518	-0.012776	0	0	0	0	0	0
72	-0.00557	0.00134833	0.088595	-0.01921	-0.00704	0.081834	-0.0181533	-0.0121933	0.0762867	-0.012642	-0.009512	0.083718	-0.000321667	-0.0120817	-0.0126567	-0.001322	-0.013628	-0.012308	0	0	0	0	0	0
73	-0.0132483	0.00462667	0.0698283	-0.029378	-0.006512	0.042998	-0.0168667	-0.0117917	0.0565183	-0.012802	-0.008248	0.062772	-0.000276667	-0.0108467	-0.0123617	-0.00136	-0.011784	-0.012202	0	0	0	0	0	0
74	-0.0228067	0.00765333	0.0508483	-0.03894	-0.004988	0.016548	-0.0162083	-0.0104417	0.0398767	-0.012676	-0.00693	0.043124	-0.000235	-0.00934167	-0.0124267	-0.001356	-0.009884	-0.012284	0	0	0	0	0	0
75	-0.0307367	0.00928667	0.0268183	-0.047422	-0.003672	-0.001762	-0.0147933	-0.00826	0.0268767	-0.01174	-0.005616	0.024764	-0.000235	-0.00759	-0.01263	-0.001326	-0.008046	-0.012624	0	0	0	0	0	0
76	-0.0347633	0.00887167	-0.00467833	-0.051184	-0.003416	-0.016992	-0.0121367	-0.00564667	0.0165467	-0.0096	-0.004284	0.00788	-0.00034	-0.00565833	-0.0127333	-0.001322	-0.006302	-0.013244	0	0	0	0	0	0
77	-0.033275	0.00606167	-0.0416067	-0.0489	-0.003262	-0.030834	-0.00818667	-0.00302333	0.00724167	-0.006716	-0.002912	-0.006604	-0.000566667	-0.003645	-0.0128	-0.00135	-0.004802	-0.013986	0	0	0	0	0	0
78	-0.0264633	0.002265	-0.0718467	-0.042532	-0.001398	-0.039426	-0.00376	-0.000595	-0.0013	-0.003744	-0.001454	-0.018038	-0.000851667	-0.00184333	-0.0129883	-0.001366	-0.003708	-0.014622	0	0	0	0	0	0
79	-0.015245	-0.000445	-0.08325	-0.035286	0.00244	-0.038174	0.000265	0.00155333	-0.00873667	-0.00085	0.000124	-0.027376	-0.00118833	-0.00054	-0.0135083	-0.001402	-0.003016	-0.015158	0	0	0	0	0	0
