Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.148908	-0.02322	-0.587019	-0.139596	-0.0196243	-0.483819	-0.08574	-0.00338375	-0.39823	-0.0648771	-0.01115	-0.309721	0.0075475	0.0132462	0.0165725	-0.00046	0.00226571	0.00916429	0.064375	0.613836	-0.0982025	-0.00990714	0.58898	-0.0847571
1	-0.100278	-0.02395	-0.650425	-0.118461	-0.02227	-0.538844	-0.0559587	-0.0019475	-0.359326	-0.05176	-0.0102029	-0.277517	0.00792875	0.0090175	0.0111387	-0.0104086	-0.00164286	-0.000251429	0.066155	1.67217	-0.268576	-0.103871	1.70471	-0.21536
2	0.003195	-0.023475	-0.677411	-0.0539771	-0.0208586	-0.581406	-0.00183875	0.002935	-0.283266	-0.0204786	-0.00443	-0.221301	0.0010225	0.00279	-0.0036275	-0.0311414	-0.00866	-0.0230771	0.0024575	3.08546	-0.494056	-0.277841	3.26837	-0.381464
3	0.145159	-0.0244712	-0.606529	0.0581657	-0.01525	-0.562647	0.0693938	0.00654625	-0.161494	0.0301157	0.00320429	-0.134383	-0.011955	-0.00745	-0.030845	-0.0561971	-0.0198	-0.05875	-0.175939	4.28977	-0.662195	-0.522897	4.77706	-0.497057
4	0.248282	-0.0317875	-0.545717	0.178593	-0.00944571	-0.531531	0.13337	0.00431375	-0.0484325	0.0930529	0.00907571	-0.0452471	-0.0207238	-0.0219437	-0.0654913	-0.0727171	-0.0329129	-0.0959457	-0.460921	4.975	-0.658065	-0.796996	5.85667	-0.472573
5	0.263933	-0.0422825	-0.592456	0.256341	-0.00781143	-0.541833	0.178681	-0.00019375	0.029455	0.15658	0.01195	0.0351943	-0.0191713	-0.036605	-0.0956912	-0.0747714	-0.0438129	-0.117569	-0.773324	5.34901	-0.499875	-1.04389	6.53121	-0.31175
6	0.252064	-0.053315	-0.703875	0.289251	-0.0153971	-0.579321	0.230901	-8.75e-06	0.100682	0.21853	0.0112471	0.128764	-0.0102638	-0.0469437	-0.114264	-0.0674243	-0.0505771	-0.115619	-1.03154	5.71249	-0.281905	-1.24291	6.97145	-0.0944571
7	0.285712	-0.070785	-0.812809	0.313683	-0.0360729	-0.629891	0.311514	0.00436375	0.191959	0.283349	0.00629286	0.240093	-0.00109625	-0.0517975	-0.121405	-0.05962	-0.05285	-0.0944914	-1.22677	6.25474	-0.0861438	-1.41681	7.30415	0.08938
8	0.375936	-0.10067	-0.889268	0.360259	-0.0690314	-0.716249	0.411076	0.00590875	0.299907	0.350481	-0.00183143	0.340343	0.002155	-0.052365	-0.118869	-0.05622	-0.0503843	-0.0626143	-1.39944	7.00049	0.0469188	-1.56934	7.64076	0.198034
9	0.479546	-0.1395	-0.943044	0.420953	-0.106753	-0.831006	0.505198	0.00097875	0.401005	0.409087	-0.0113486	0.415843	-0.00283625	-0.0500362	-0.107266	-0.0569029	-0.0457886	-0.0283529	-1.55629	7.88205	0.110265	-1.67668	8.09841	0.241837
10	0.559959	-0.176499	-0.985292	0.475873	-0.13708	-0.920296	0.579029	-0.00777	0.486224	0.450069	-0.01979	0.476767	-0.01453	-0.0464075	-0.0877112	-0.0597571	-0.0418986	0.00388429	-1.66964	8.81065	0.1128	-1.71648	8.69417	0.242343
11	0.622006	-0.201668	-1.00434	0.529776	-0.152221	-0.944501	0.63159	-0.0157188	0.56461	0.477563	-0.0236114	0.531137	-0.0292888	-0.04316	-0.06241	-0.0644071	-0.0383086	0.0334943	-1.7247	9.69188	0.07263	-1.68794	9.34703	0.210951
12	0.685219	-0.21161	-0.986555	0.59215	-0.151999	-0.901667	0.667272	-0.0194588	0.640933	0.499883	-0.0207571	0.575451	-0.04351	-0.0406663	-0.0340975	-0.0707986	-0.0327571	0.0617871	-1.72846	10.4301	0.0137825	-1.60804	9.94279	0.163824
13	0.752726	-0.210359	-0.938741	0.6516	-0.141107	-0.811693	0.690163	-0.0182875	0.708251	0.518787	-0.01321	0.603643	-0.0549138	-0.0376825	-0.00502	-0.07729	-0.0240657	0.0909057	-1.69178	10.9582	-0.0384663	-1.4978	10.3921	0.127597
14	0.810241	-0.205534	-0.880585	0.687596	-0.127069	-0.711006	0.702127	-0.0147638	0.759271	0.532184	-0.00522429	0.611804	-0.0625975	-0.0328688	0.0238288	-0.0815057	-0.0123529	0.122576	-1.62345	11.2644	-0.0658525	-1.37474	10.6571	0.120736
