Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	846.292	1061.59	1363.68	839.665	1063.51	1110.03	665.755	1097.13	1285.73	662.426	1096.38	1188.36	764.271	1120.72	1061.36	765.048	1123.22	1405.11	746.773	951.614	1427.5	726.513	531.567	1430.37	705.218	463.842	1445.34	756.75	443.497	1381.86	669.256	70.1182	1405.67	611.086	56.8183	1362.15	834.03	45.404	1343.21	801.621	30.0241	1417.17	739.091	951.194	1046.77	724.671	533.895	1047.33	703.471	463.156	1030.57	758.255	442.555	1086.78	676.602	67.7755	1052.7	621.404	48.0055	1088.41	843.069	43.5444	1114.71	817.144	26.7456	1038.95	692.554	514.299	1314.37	685.316	97.5517	1316.67	836.554	35.171	1369.82	705.157	510.885	1162.73	696.384	94.0211	1142.98	843.355	35.6071	1084.08
0.007	846.254	1061.58	1363.64	839.54	1063.5	1110	665.694	1097.11	1285.76	662.326	1096.39	1188.39	764.165	1120.72	1061.35	765.023	1123.2	1405.11	746.742	951.603	1427.5	726.437	531.46	1430.03	705.175	463.843	1445.36	756.692	443.493	1381.87	669.258	70.1077	1405.69	611.067	56.812	1362.15	834.018	45.4065	1343.22	801.619	30.0247	1417.16	738.979	951.202	1046.77	724.623	533.89	1047.32	703.422	463.157	1030.56	758.213	442.566	1086.78	676.598	67.7785	1052.7	621.41	47.9994	1088.4	843.06	43.5487	1114.71	817.147	26.7392	1038.94	692.504	514.278	1314.4	685.309	97.5419	1316.69	836.547	35.1693	1369.83	705.11	510.878	1162.73	696.383	94.021	1142.97	843.35	35.6043	1084.09
0.013	846.207	1061.57	1363.62	839.443	1063.5	1109.98	665.634	1097.11	1285.77	662.234	1096.42	1188.41	764.047	1120.71	1061.35	764.995	1123.17	1405.11	746.719	951.591	1427.49	726.411	531.546	1430.39	705.131	463.836	1445.36	756.646	443.496	1381.87	669.238	70.1009	1405.7	611.056	56.7971	1362.15	834.009	45.4103	1343.21	801.619	30.0315	1417.17	738.875	951.206	1046.78	724.582	533.897	1047.32	703.374	463.163	1030.56	758.152	442.566	1086.75	676.587	67.7793	1052.68	621.418	47.9939	1088.4	843.062	43.5527	1114.7	817.146	26.7482	1038.93	692.445	514.286	1314.41	685.28	97.5397	1316.69	836.54	35.1847	1369.83	705.07	510.89	1162.72	696.38	94.0188	1142.97	843.35	35.6076	1084.08
0.02	846.169	1061.56	1363.59	839.338	1063.49	1109.97	665.575	1097.11	1285.82	662.154	1096.41	1188.44	763.925	1120.7	1061.35	764.952	1123.15	1405.11	746.691	951.582	1427.49	726.358	531.534	1430.39	705.093	463.847	1445.4	756.596	443.502	1381.88	669.244	70.0777	1405.71	611.06	56.7844	1362.18	834.003	45.4137	1343.22	801.603	30.0207	1417.17	738.76	951.211	1046.79	724.524	533.893	1047.31	703.324	463.165	1030.55	758.122	442.571	1086.75	676.584	67.7762	1052.67	621.399	48.0017	1088.39	843.053	43.5537	1114.7	817.139	26.7421	1038.93	692.394	514.285	1314.42	685.281	97.5459	1316.7	836.538	35.1876	1369.83	705.014	510.883	1162.71	696.378	94.008	1142.97	843.341	35.6128	1084.09
0.027	846.117	1061.55	1363.57	839.239	1063.49	1109.96	665.503	1097.1	1285.84	662.06	1096.41	1188.44	763.807	1120.69	1061.35	764.912	1123.12	1405.11	746.665	951.568	1427.5	726.313	531.519	1430.4	705.057	463.83	1445.39	756.544	443.486	1381.9	669.225	70.0675	1405.71	611.056	56.7581	1362.18	833.988	45.423	1343.22	801.611	30.0255	1417.18	738.661	951.209	1046.78	724.475	533.893	1047.3	703.282	463.165	1030.54	758.369	442.484	1086.61	676.591	67.7656	1052.67	621.398	47.9729	1088.36	843.046	43.5596	1114.69	817.141	26.7397	1038.94	692.336	514.28	1314.43	685.262	97.5393	1316.71	836.522	35.1825	1369.83	704.976	510.878	1162.7	696.366	94.0195	1142.96	843.338	35.6042	1084.08
0.033	846.082	1061.55	1363.54	839.153	1063.49	1109.95	665.435	1097.1	1285.86	661.966	1096.41	1188.5	763.682	1120.67	1061.35	764.869	1123.1	1405.11	746.636	951.563	1427.5	726.254	531.42	1430.07	705.036	463.821	1445.4	756.515	443.484	1381.9	669.229	70.0629	1405.72	611.043	56.7347	1362.17	833.992	45.4198	1343.22	801.607	30.0252	1417.16	738.568	951.216	1046.78	724.438	533.901	1047.29	703.239	463.169	1030.53	758.332	442.495	1086.62	676.585	67.7726	1052.68	621.398	47.975	1088.39	843.046	43.5578	1114.69	817.144	26.7446	1038.93	692.284	514.279	1314.44	685.267	97.524	1316.71	836.52	35.1902	1369.83	704.933	510.889	1162.7	696.365	94.007	1142.96	843.342	35.6058	1084.08
0.04	846.015	1061.55	1363.52	839.064	1063.49	1109.94	665.361	1097.1	1285.87	661.88	1096.4	1188.52	763.562	1120.65	1061.35	764.814	1123.11	1405.13	746.607	951.559	1427.5	726.25	531.511	1430.4	705.014	463.821	1445.42	756.483	443.495	1381.9	669.211	70.057	1405.74	611.037	56.7221	1362.18	833.977	45.4302	1343.22	801.604	30.0314	1417.17	738.475	951.22	1046.78	724.396	533.903	1047.29	703.203	463.167	1030.53	758.295	442.502	1086.61	676.582	67.7664	1052.67	621.397	47.9648	1088.38	843.035	43.5609	1114.68	817.135	26.7439	1038.92	692.242	514.273	1314.45	685.248	97.5262	1316.72	836.51	35.2028	1369.84	704.879	510.888	1162.7	696.36	94.0153	1142.94	843.334	35.6132	1084.07
0.047	845.95	1061.55	1363.5	838.97	1063.5	1109.94	665.28	1097.1	1285.88	661.792	1096.4	1188.54	763.438	1120.64	1061.35	764.758	1123.11	1405.12	746.571	951.555	1427.51	726.23	531.504	1430.41	704.999	463.808	1445.44	756.465	443.492	1381.91	669.212	70.0548	1405.75	611.029	56.7041	1362.18	833.962	45.4267	1343.22	801.6	30.0295	1417.17	738.388	951.223	1046.78	724.346	533.895	1047.28	703.172	463.164	1030.53	758.266	442.501	1086.61	676.563	67.7589	1052.65	621.393	47.9613	1088.36	843.033	43.5666	1114.69	817.137	26.735	1038.92	692.199	514.266	1314.47	685.243	97.5183	1316.73	836.503	35.2066	1369.83	704.832	510.899	1162.7	696.354	94.0129	1142.94	843.338	35.6103	1084.08
0.053	845.891	1061.56	1363.49	838.883	1063.51	1109.93	665.197	1097.09	1285.89	661.708	1096.39	1188.55	763.308	1120.64	1061.34	764.69	1123.13	1405.11	746.521	951.556	1427.52	726.203	531.401	1430.07	704.992	463.819	1445.45	756.443	443.497	1381.89	669.195	70.0438	1405.75	611.018	56.6954	1362.19	833.958	45.4293	1343.21	801.603	30.0315	1417.17	738.309	951.222	1046.78	724.323	533.9	1047.28	703.13	463.169	1030.52	758.241	442.51	1086.59	676.585	67.7698	1052.66	621.394	47.9682	1088.35	843.035	43.5672	1114.68	817.129	26.749	1038.93	692.161	514.272	1314.47	685.235	97.5194	1316.74	836.5	35.2047	1369.83	704.813	510.891	1162.7	696.338	94.0061	1142.94	843.328	35.6113	1084.07
0.06	845.82	1061.57	1363.48	838.788	1063.51	1109.92	665.108	1097.08	1285.9	661.63	1096.38	1188.55	763.194	1120.63	1061.34	764.611	1123.14	1405.1	746.46	951.565	1427.52	726.187	531.394	1430.07	704.981	463.805	1445.45	756.435	443.481	1381.89	669.192	70.0431	1405.79	611.022	56.6691	1362.2	833.951	45.4405	1343.22	801.596	30.037	1417.18	738.241	951.228	1046.78	724.279	533.902	1047.28	703.113	463.169	1030.52	758.207	442.511	1086.6	676.578	67.7679	1052.65	621.393	47.9695	1088.37	843.029	43.5723	1114.69	817.127	26.7467	1038.92	692.138	514.279	1314.49	685.223	97.519	1316.75	836.492	35.2173	1369.84	704.79	510.885	1162.68	696.351	94.0119	1142.94	843.328	35.6223	1084.07
