Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0775181	0.015065	-0.565974	-0.203569	0.00238968	-0.785171	-0.0185913	0.0165144	-0.196198	-0.038251	-0.000956129	-0.355688	0.000595313	-0.00101469	-0.0193369	-0.00840484	-0.01085	-0.0196171	-0.193664	1.07761	-0.00033625	0.021411	0.849613	0.0133458
1	-0.0651078	0.0229763	-0.672548	-0.169332	0.00858323	-0.819216	-0.0274334	0.0301153	-0.125246	-0.0104345	0.00718129	-0.279216	-0.0191584	-0.00662906	-0.0582925	-0.0372158	-0.0343135	-0.0847574	-0.484456	3.07016	0.00613406	-0.110157	2.18991	0.0111952
2	-0.0538066	0.0247716	-0.713242	-0.117613	0.0119361	-0.833157	-0.0356203	0.0369953	-0.0323191	0.0253713	0.0172842	-0.173733	-0.0403734	-0.00837813	-0.0821144	-0.0761145	-0.0606584	-0.157497	-0.87667	5.06055	0.0165016	-0.359616	4.0244	0.0061871
3	-0.0586097	0.0204278	-0.679934	-0.0460635	0.00973839	-0.777452	-0.0376616	0.0340969	0.0668759	0.0606845	0.0225619	-0.0406616	-0.0594681	-0.00943969	-0.0923575	-0.117021	-0.0840855	-0.216052	-1.31227	6.5527	0.0437912	-0.72818	5.82918	0.00517387
4	-0.0632116	0.0164059	-0.600864	0.0170532	-0.000716129	-0.695606	-0.0214431	0.02714	0.176482	0.0873023	0.0146442	0.08332	-0.0748191	-0.0117259	-0.0967884	-0.152087	-0.10536	-0.252016	-1.71221	7.55478	0.106481	-1.16611	7.19186	0.0301774
5	-0.0154922	0.0207588	-0.491771	0.068641	-0.0155713	-0.618258	0.0241269	0.0259234	0.327851	0.114342	-0.00581032	0.191766	-0.0868784	-0.0133459	-0.100567	-0.177372	-0.126454	-0.267911	-2.03986	8.2941	0.206865	-1.58275	8.12729	0.101328
6	0.098135	0.0324006	-0.412577	0.142568	-0.024231	-0.518902	0.0900425	0.0342141	0.529335	0.160021	-0.0258	0.328047	-0.0964022	-0.0127278	-0.103875	-0.193319	-0.144463	-0.272549	-2.33478	8.97944	0.337751	-1.93392	8.84155	0.20605
7	0.254291	0.04144	-0.416225	0.248118	-0.0261948	-0.428692	0.156353	0.0474997	0.745223	0.22884	-0.0377442	0.514471	-0.100908	-0.00833313	-0.0974222	-0.201147	-0.159623	-0.274604	-2.61029	9.67043	0.483281	-2.2439	9.52089	0.334464
8	0.433015	0.0418925	-0.480552	0.359691	-0.0281035	-0.414663	0.212577	0.0618813	0.934842	0.305322	-0.0417787	0.715816	-0.100267	0.00127281	-0.0743316	-0.199642	-0.170858	-0.271544	-2.82318	10.3214	0.616256	-2.50999	10.2215	0.474628
9	0.616423	0.0333444	-0.538545	0.465012	-0.0327794	-0.465386	0.259712	0.0756137	1.07993	0.374309	-0.0384055	0.891815	-0.0981856	0.0151116	-0.039485	-0.190349	-0.174563	-0.257254	-2.92821	10.8569	0.718504	-2.69324	10.884	0.603802
10	0.773925	0.0153716	-0.549268	0.575431	-0.0417452	-0.517546	0.299177	0.0841728	1.17301	0.433882	-0.0299655	1.02392	-0.09668	0.0290684	-0.00421406	-0.17875	-0.169518	-0.231593	-2.90814	11.2167	0.794158	-2.76143	11.4159	0.711503
11	0.867555	-0.0115438	-0.511612	0.693301	-0.0590268	-0.528479	0.328553	0.0818988	1.21056	0.485633	-0.0239919	1.10255	-0.0945028	0.0387772	0.0226878	-0.169543	-0.159043	-0.200332	-2.77091	11.3682	0.85446	-2.70677	11.7583	0.804378
12	0.869427	-0.0416131	-0.436064	0.799697	-0.0864039	-0.481178	0.343987	0.0687028	1.19717	0.52814	-0.0283729	1.12409	-0.0906153	0.0435375	0.0384478	-0.163204	-0.147703	-0.168955	-2.54151	11.3025	0.902785	-2.54443	11.8868	0.889674
13	0.782165	-0.0669738	-0.33446	0.86545	-0.117653	-0.379439	0.343064	0.0497866	1.14499	0.557645	-0.0432106	1.09605	-0.0855391	0.0448306	0.0445741	-0.157375	-0.137167	-0.139629	-2.25291	11.0323	0.937241	-2.30513	11.8028	0.968416
14	0.654386	-0.0823225	-0.218902	0.873856	-0.142807	-0.248322	0.329117	0.0320191	1.06991	0.570318	-0.0616003	1.03429	-0.0807091	0.0440694	0.0438431	-0.14959	-0.126906	-0.112519	-1.9376	10.5856	0.95379	-2.0242	11.5328	1.03711
15	0.552951	-0.0857831	-0.109004	0.839075	-0.155185	-0.113026	0.309823	0.0203797	0.98464	0.566517	-0.0750684	0.956456	-0.0773616	0.0420766	0.0387884	-0.139163	-0.115631	-0.0872448	-1.62287	9.99775	0.948146	-1.73315	11.1174	1.08762
16	0.514105	-0.077945	-0.02196	0.79572	-0.153527	0.00652968	0.290667	0.01623	0.896887	0.551242	-0.0785748	0.874617	-0.0757019	0.0392362	0.0312406	-0.126751	-0.102366	-0.06267	-1.32911	9.30644	0.919043	-1.45481	10.5956	1.11046
17	0.534013	-0.061435	0.03939	0.769795	-0.139857	0.0895055	0.273721	0.0183684	0.812312	0.529717	-0.07188	0.793045	-0.0750766	0.0355628	0.0217509	-0.113489	-0.0868029	-0.0377203	-1.06989	8.54869	0.870019	-1.20284	9.9995	1.10068
18	0.583128	-0.0400084	0.0850572	0.76244	-0.117724	0.122924	0.258301	0.0247644	0.735283	0.503324	-0.0580674	0.712457	-0.0744575	0.0310975	0.0104344	-0.100853	-0.0695748	-0.0121961	-0.851397	7.76101	0.808199	-0.983244	9.35636	1.05936
