Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.64672	7.3579	12.0758	2.52154	9.20811	11.8364	-2.20964	-7.3146	36.4152	-2.59947	0.31419	35.3808	1.98209	-11.2073	3.55203	2.49409	-27.2907	2.7729	8.30436	12.0639	0.781866	9.59699	11.6533	2.7136	11.6293	0.348332	23.3709	10.9627	6.75236	25.9564
1	0.972424	7.60139	12.0011	2.79807	9.53926	11.7645	-1.92371	-7.56719	36.2755	-2.47225	0.08005	35.2905	2.10868	-12.4281	4.6829	2.81357	-28.1048	3.82844	7.99566	12.1109	0.55086	9.66218	11.9747	2.43186	11.6114	1.33516	21.9722	11.2641	7.06622	24.6442
2	1.36439	7.76523	11.9427	3.12993	9.74834	11.7373	-1.51087	-7.74205	35.9901	-2.1804	-0.081058	35.0873	2.19201	-14.2611	5.78149	3.10904	-29.5696	4.88024	7.7169	12.9688	-0.580486	9.56493	12.9324	1.3291	11.79	2.00508	19.6106	11.6321	7.36434	22.4278
3	1.79802	7.8255	11.9193	3.50387	9.81327	11.7554	-0.983744	-7.73875	35.5945	-1.73246	-0.072038	34.7916	2.1942	-16.5596	6.70872	3.34604	-31.5668	5.82346	7.3479	14.5501	-2.782	9.17455	14.3935	-0.754786	12.1413	2.20364	16.2321	12.0655	7.55672	19.2195
4	2.25371	7.75371	11.928	3.91167	9.71243	11.8044	-0.360494	-7.44351	35.1486	-1.1415	0.211538	34.4448	2.09633	-18.9136	7.47015	3.49823	-33.7775	6.66354	6.66513	16.4237	-5.6433	8.3222	16.0833	-3.48338	12.3842	1.86653	12.1773	12.3572	7.47732	15.2668
5	2.73129	7.53806	11.9296	4.35722	9.4403	11.8471	0.342467	-6.8098	34.7273	-0.422528	0.820532	34.1001	1.95328	-20.5527	8.31096	3.61253	-35.5083	7.57974	5.47708	17.7374	-8.13278	6.91177	17.4004	-5.94542	11.9776	1.09905	8.13089	12.0676	6.99394	11.1503
6	3.25458	7.19991	11.8609	4.86043	9.01789	11.8292	1.12099	-5.91585	34.4075	0.412308	1.70548	33.81	1.90611	-20.6363	9.61794	3.84473	-35.8492	8.85014	3.83171	17.5332	-9.26376	5.08215	17.4507	-7.19602	10.5325	0.192275	4.7294	10.8465	6.21712	7.47824
7	3.86317	6.78548	11.6674	5.45569	8.48811	11.701	1.99372	-4.95434	34.2393	1.36697	2.70739	33.6083	2.0757	-18.7953	11.6189	4.3407	-34.2575	10.6469	2.00771	15.3586	-8.81039	3.15205	15.625	-6.92715	8.25545	-0.553729	2.28333	8.80685	5.44796	4.62771
8	4.59229	6.34555	11.3272	6.1775	7.89969	11.4413	2.99342	-4.14685	34.181	2.46677	3.61223	33.4756	2.44916	-15.373	14.1761	5.08302	-30.9836	12.8868	0.232675	11.5627	-7.28844	1.345	12.1318	-5.54315	5.75175	-1.0236	0.744636	6.44996	4.90882	2.66732
9	5.45332	5.92451	10.8524	7.03872	7.29421	11.0667	4.13777	-3.6458	34.0783	3.73344	4.23806	33.3143	2.88746	-11.3144	16.8568	5.8933	-26.9488	15.2557	-1.41954	7.18042	-5.41518	-0.303468	7.95665	-3.70797	3.53164	-1.28169	-0.14175	4.26486	4.60685	1.42682
10	6.42361	5.55639	10.2805	8.01772	6.70357	10.6211	5.40336	-3.48604	33.7331	5.14688	4.49381	32.9821	3.23889	-7.86415	19.1678	6.57031	-23.334	17.3669	-2.87846	3.54032	-3.64916	-1.7743	4.38754	-1.89869	1.83746	-1.42811	-0.62834	2.51689	4.44294	0.679184
11	7.44671	5.25925	9.66619	9.05897	6.15072	10.1577	6.72436	-3.58696	32.9982	6.63602	4.39509	32.3568	3.44111	-6.02877	20.766	7.00514	-21.1134	18.9242	-4.02471	1.6593	-2.09511	-2.95704	2.43693	-0.276166	0.70987	-1.51572	-0.882226	1.29341	4.35071	0.251426
12	8.44438	5.03419	9.07285	10.0824	5.64894	9.7243	8.01742	-3.79807	31.8446	8.10541	4.04816	31.3863	3.52074	-6.12969	21.5451	7.19037	-20.7121	19.801	-4.78484	1.81145	-0.696057	-3.73188	2.48617	1.18214	0.0595225	-1.56467	-1.00378	0.564184	4.31088	0.02714
13	9.33359	4.87174	8.56234	10.9982	5.20361	9.35968	9.20428	-3.96425	30.3659	9.46302	3.60411	30.1068	3.53141	-7.83001	21.6008	7.17094	-22.0007	20.0301	-5.17833	3.58862	0.58472	-4.06706	4.32669	2.5088	-0.264269	-1.58867	-1.05492	0.215924	4.30937	-0.075064
14	10.0384	4.76042	8.18229	11.7229	4.81871	9.09271	10.2106	-3.9762	28.7183	10.6296	3.20023	28.6222	3.51247	-10.4433	21.1411	7.00393	-24.4936	19.7493	-5.28432	6.23693	1.74165	-4.02382	7.38976	3.69201	-0.404466	-1.59771	-1.07183	0.10775	4.32891	-0.11169
15	10.5022	4.69598	7.95601	12.1955	4.50081	8.93859	10.9639	-3.80482	27.0522	11.5414	2.91461	27.0589	3.4788	-13.2239	20.3948	6.73979	-27.5277	19.1435	-5.19158	8.98023	2.76406	-3.71368	10.9516	4.70958	-0.457291	-1.59673	-1.07214	0.12232	4.35743	-0.118084
16	10.7001	4.6859	7.88	12.389	4.25728	8.89588	11.4112	-3.51357	25.4758	12.1577	2.74572	25.5243	3.42649	-15.5448	19.5521	6.41707	-30.4108	18.3953	-4.97689	11.2194	3.65311	-3.25792	14.3084	5.56505	-0.470241	-1.5883	-1.06237	0.185196	4.38883	-0.113842
17	10.6425	4.74425	7.92919	12.3125	4.09493	8.94826	11.5421	-3.23094	24.0449	12.4658	2.62112	24.082	3.34523	-16.9891	18.7396	6.06586	-32.5632	17.6464	-4.70769	12.6149	4.42571	-2.76271	16.9251	6.29371	-0.458255	-1.57582	-1.04436	0.260188	4.42053	-0.10917
18	10.3714	4.88191	8.06898	12.0045	4.01657	9.07074	11.3964	-3.09464	22.7667	12.4842	2.43836	22.7496	3.22779	-17.3697	18.0167	5.71109	-33.6205	16.9765	-4.44544	13.0712	5.10968	-2.31083	18.5123	6.94628	-0.423286	-1.56398	-1.01972	0.33399	4.44959	-0.109622
19	9.94659	5.09623	8.2688	11.5219	4.01247	9.24062	11.0476	-3.19306	21.6115	12.2623	2.12648	21.5108	3.0744	-16.7132	17.3799	5.36993	-33.4682	16.4029	-4.23986	12.6787	5.73076	-1.95812	19.0136	7.56749	-0.367068	-1.5571	-0.991426	0.40302	4.47107	-0.118274
20	9.42585	5.36479	8.50911	10.9254	4.05575	9.44425	10.5743	-3.53113	20.5274	11.871	1.68766	20.3303	2.89527	-15.2414	16.7774	5.04986	-32.2195	15.8965	-4.11554	11.6718	6.30311	-1.73201	18.5478	8.18258	-0.291944	-1.5591	-0.962294	0.4673	4.47858	-0.13584
21	8.85166	5.6504	8.78156	10.2666	4.10785	9.67819	10.0392	-4.04233	19.4597	11.3859	1.18611	19.1746	2.70773	-13.3241	16.1346	4.7522	-30.1511	15.4061	-4.06088	10.3883	6.82763	-1.63587	17.3501	8.79546	-0.197053	-1.57535	-0.933474	0.527756	4.46606	-0.16084
22	8.24946	5.91186	9.08463	9.58126	4.12954	9.94707	9.48482	-4.62553	18.3675	10.8682	0.70853	18.0254	2.52742	-11.3899	15.3808	4.47684	-27.6333	14.8776	-4.03108	9.19888	7.29641	-1.65327	15.7291	9.39216	-0.0791412	-1.61179	-0.90556	0.584832	4.43082	-0.191322
23	7.62869	6.11136	9.41602	8.88503	4.08869	10.2565	8.93468	-5.17556	17.2253	10.3531	0.334522	16.8748	2.36292	-9.81796	14.4675	4.22319	-25.0752	14.2603	-3.96927	8.41465	7.69928	-1.74733	14.0333	9.94599	0.0619975	-1.67154	-0.88072	0.638032	4.37597	-0.227136
24	6.98881	6.21901	9.7688	8.1781	3.96475	10.6057	8.39845	-5.60706	16.0206	9.84918	0.118052	15.7137	2.21696	-8.85232	13.3759	3.98924	-22.8674	13.5096	-3.83102	8.21939	8.02779	-1.86109	12.6066	10.4266	0.221799	-1.75371	-0.86359	0.687186	4.31035	-0.27068
25	6.3286	6.21716	10.1314	7.45711	3.7505	10.9845	7.87721	-5.87694	14.7517	9.35159	0.079754	14.5266	2.0889	-8.56884	12.118	3.77271	-21.3005	12.5952	-3.59946	8.65572	8.2772	-1.93264	11.712	10.8118	0.391601	-1.85535	-0.860954	0.733478	4.24566	-0.325774
