Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.71876	3.31144	11.3677	1.2008	10.5691	9.95437	-7.69894	-5.37267	33.4687	-9.12959	-11.8793	31.0652	8.4066	-22.2495	4.06799	8.25306	-27.3963	6.00899	6.56488	19.1407	5.07566	9.26202	22.2858	3.71794	7.84925	7.46996	26.3351	9.99409	8.44534	24.5053
1	-1.53972	3.37067	11.1814	1.39024	10.6212	9.7245	-7.37289	-5.14703	33.7606	-8.84985	-11.9182	31.077	8.17172	-22.4571	5.90102	8.21123	-28.0599	7.71574	6.45081	19.3292	4.87846	9.40076	22.6081	3.3022	7.91504	7.24343	24.6976	10.3993	8.83641	22.786
2	-1.20374	3.2945	10.9294	1.69169	10.5517	9.43586	-6.80599	-5.00038	33.9129	-8.37486	-12.007	30.945	7.87527	-22.3668	8.0463	8.13667	-28.4875	9.61059	5.92634	19.0576	4.2866	9.16944	22.6412	2.53448	7.79145	7.23772	22.1207	10.6957	9.32789	20.2609
3	-0.728573	3.10225	10.6575	2.09002	10.3821	9.11607	-6.06255	-4.87447	33.948	-7.77211	-12.0593	30.714	7.57542	-21.9927	10.2784	8.07642	-28.6407	11.547	5.24936	18.2924	3.15421	8.71453	22.3259	1.41338	7.76584	7.42828	18.7839	11.0263	9.84514	17.1519
4	-0.162127	2.82058	10.4195	2.5609	10.1382	8.80037	-5.23212	-4.70131	33.9432	-7.12284	-12.0178	30.473	7.30299	-21.3819	12.4666	8.05307	-28.4779	13.4833	4.68585	17.157	1.58834	8.12451	21.7453	0.212389	7.98174	7.68333	15.0467	11.2943	10.2104	13.8275
5	0.435719	2.48069	10.251	3.0827	9.84495	8.5153	-4.40254	-4.45333	33.9861	-6.48783	-11.8861	30.3067	7.06096	-20.5768	14.6005	8.07097	-27.9614	15.4685	4.32898	15.9003	0.0029297	7.37925	21.0285	-0.613417	8.2952	7.80516	11.3819	11.2068	10.28	10.6861
6	1.01494	2.11525	10.1529	3.64362	9.52568	8.2677	-3.634	-4.16378	34.125	-5.88242	-11.7166	30.2471	6.85242	-19.6224	16.7515	8.13717	-27.1172	17.5674	4.03272	14.7448	-1.12984	6.43047	20.2304	-0.721326	8.38758	7.68844	8.15246	10.5565	10.1014	7.99706
7	1.55133	1.75562	10.0941	4.24009	9.20291	8.04569	-2.94212	-3.90688	34.3389	-5.27458	-11.5691	30.2506	6.68857	-18.6164	18.9822	8.25177	-26.0953	19.7649	3.59712	13.7958	-1.53337	5.32462	19.384	-0.0607094	8.04582	7.40811	5.52254	9.41159	9.85517	5.86814
8	2.04449	1.43025	10.032	4.8676	8.89896	7.82992	-2.30717	-3.75633	34.5385	-4.6115	-11.4842	30.2169	6.57207	-17.7156	21.262	8.3844	-25.1301	21.9217	2.95211	13.1002	-1.16908	4.16715	18.6122	1.16666	7.28734	7.12017	3.52816	7.99906	9.66011	4.26875
9	2.50142	1.16324	9.93106	5.51	8.63595	7.60566	-1.70489	-3.74941	34.6015	-3.85871	-11.4783	30.0346	6.48776	-17.0634	23.4511	8.48231	-24.4245	23.8287	2.16918	12.7024	-0.188932	3.05223	18.0793	2.66441	6.2832	6.91516	2.11854	6.52814	9.51986	3.08846
10	2.92278	0.972175	9.77293	6.13578	8.43348	7.36931	-1.12916	-3.874	34.4213	-3.02278	-11.5437	29.6229	6.41448	-16.7166	25.3696	8.50499	-24.0597	25.3194	1.38107	12.6104	1.15823	2.07389	17.8465	4.1923	5.22935	6.7933	1.17725	5.15209	9.41363	2.216
11	3.30246	0.865165	9.55805	6.70651	8.30395	7.12992	-0.592794	-4.08158	33.9394	-2.14687	-11.6552	28.9539	6.3431	-16.6323	26.8834	8.44287	-23.9742	26.3342	0.717291	12.7453	2.64058	1.32041	17.8236	5.61905	4.27883	6.73131	0.574492	3.97835	9.34603	1.57122
12	3.63726	0.837865	9.30536	7.19088	8.24778	6.90725	-0.112631	-4.31484	33.157	-1.28817	-11.7837	28.0562	6.28085	-16.6945	27.946	8.30821	-24.0155	26.9075	0.267761	12.9542	4.10241	0.830237	17.847	6.89322	3.52801	6.72115	0.20412	3.05666	9.32363	1.09615
13	3.93348	0.872866	9.04954	7.57286	8.25211	6.72638	0.30577	-4.5288	32.1311	-0.495349	-11.9086	27.0022	6.24107	-16.7705	28.5896	8.1194	-24.0258	27.129	0.0506503	13.0903	5.46194	0.581196	17.7783	8.00886	3.00487	6.75431	-0.0151642	2.38061	9.33856	0.746409
14	4.20306	0.943228	8.83459	7.84921	8.29378	6.60994	0.672034	-4.69729	30.9582	0.200522	-12.0234	25.8823	6.23116	-16.7834	28.8913	7.89242	-23.9028	27.1102	0.0226555	13.0911	6.69054	0.517737	17.5528	8.98631	2.68021	6.81265	-0.143161	1.9114	9.3769	0.488725
