Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	820.483	1044.66	1354.69	823.46	1041.44	1141.64	645.43	1091.41	1284.82	648.592	1091.4	1189.53	738.577	1103.06	1093.37	711.562	1109.06	1390.09	718.762	949.849	1423.46	710.081	506.969	1402.23	702.547	444.369	1406.17	763.304	435.981	1354.91	665.699	73.7937	1385.77	625.777	54.2518	1342.75	821.02	46.9233	1348.48	782.12	30.8372	1417.97	724.698	940.842	1072.27	730.441	516.106	1083.14	707.303	450.142	1071.05	762.915	435.335	1127.3	672.046	74.2045	1075.09	626.931	47.7066	1110.84	824.918	44.4615	1115.1	790.622	29.6471	1046.3	702.776	497.919	1284.95	689.379	87.0604	1304.99	819.816	38.7763	1375.65	702.553	496.467	1195.95	697.601	82.5583	1157.48	819.41	38.9109	1087.69
0.007	820.442	1044.66	1354.69	823.42	1041.46	1141.63	645.367	1091.4	1284.78	648.545	1091.4	1189.52	738.521	1103.08	1093.37	711.498	1109.08	1390.09	718.709	949.85	1423.46	710.07	506.965	1402.23	702.546	444.384	1406.18	763.288	435.971	1354.92	665.688	73.7949	1385.77	625.777	54.2497	1342.76	821.021	46.9245	1348.49	782.116	30.8307	1417.97	724.663	940.844	1072.27	730.437	516.122	1083.13	707.307	450.14	1071.05	762.925	435.341	1127.3	672.058	74.2056	1075.09	626.935	47.7048	1110.85	824.922	44.4587	1115.1	790.619	29.6466	1046.3	702.766	497.928	1284.95	689.386	87.0603	1304.99	819.817	38.7762	1375.64	702.554	496.464	1195.96	697.588	82.5545	1157.48	819.411	38.9126	1087.69
0.013	820.39	1044.68	1354.69	823.365	1041.46	1141.65	645.327	1091.4	1284.79	648.498	1091.4	1189.52	738.492	1103.1	1093.38	711.457	1109.07	1390.09	718.664	949.852	1423.46	710.065	506.967	1402.21	702.535	444.358	1406.16	763.278	435.977	1354.91	665.698	73.7883	1385.77	625.777	54.2504	1342.75	821.028	46.9231	1348.48	782.117	30.8304	1417.98	724.626	940.846	1072.27	730.428	516.118	1083.15	707.299	450.145	1071.05	762.914	435.336	1127.31	672.055	74.2003	1075.09	626.943	47.7051	1110.85	824.919	44.4561	1115.1	790.625	29.6468	1046.3	702.783	497.928	1284.94	689.378	87.0666	1304.99	819.815	38.7691	1375.64	702.53	496.472	1195.97	697.595	82.555	1157.47	819.41	38.9121	1087.69
0.02	820.339	1044.69	1354.7	823.329	1041.48	1141.65	645.269	1091.39	1284.79	648.444	1091.4	1189.51	738.46	1103.11	1093.38	711.393	1109.08	1390.07	718.612	949.849	1423.46	710.061	506.963	1402.22	702.534	444.381	1406.17	763.287	435.969	1354.9	665.705	73.7889	1385.76	625.777	54.258	1342.76	821.017	46.9276	1348.49	782.124	30.8351	1417.98	724.596	940.847	1072.26	730.426	516.112	1083.16	707.242	450.134	1071.12	762.919	435.34	1127.31	672.065	74.2143	1075.08	626.941	47.7031	1110.85	824.919	44.4558	1115.1	790.625	29.6471	1046.3	702.789	497.927	1284.94	689.383	87.0624	1305	819.82	38.7658	1375.65	702.536	496.463	1195.97	697.587	82.5589	1157.48	819.401	38.9103	1087.69
0.027	820.284	1044.69	1354.68	823.281	1041.49	1141.67	645.219	1091.41	1284.77	648.399	1091.39	1189.5	738.427	1103.11	1093.39	711.34	1109.07	1390.06	718.568	949.851	1423.45	710.056	506.959	1402.21	702.535	444.371	1406.16	763.279	435.976	1354.89	665.691	73.7987	1385.77	625.763	54.2512	1342.76	821.02	46.9191	1348.49	782.117	30.8359	1417.98	724.555	940.843	1072.27	730.418	516.11	1083.15	707.296	450.15	1071.07	762.913	435.329	1127.32	672.061	74.1902	1075.1	626.944	47.6969	1110.85	824.916	44.454	1115.1	790.619	29.6423	1046.29	702.783	497.923	1284.94	689.389	87.0541	1304.99	819.816	38.77	1375.64	702.516	496.467	1195.97	697.594	82.552	1157.47	819.406	38.9114	1087.69
0.033	820.237	1044.71	1354.69	823.251	1041.51	1141.66	645.14	1091.4	1284.76	648.338	1091.38	1189.46	738.395	1103.12	1093.4	711.275	1109.08	1390.06	718.523	949.843	1423.45	710.054	506.965	1402.21	702.536	444.371	1406.15	763.292	435.968	1354.89	665.695	73.779	1385.76	625.776	54.2512	1342.76	821.02	46.9209	1348.49	782.115	30.8402	1417.98	724.515	940.839	1072.27	730.419	516.115	1083.16	707.312	450.141	1071.07	762.914	435.345	1127.32	672.059	74.2002	1075.09	626.94	47.7033	1110.84	824.915	44.4551	1115.11	790.632	29.6484	1046.3	702.775	497.929	1284.94	689.381	87.0594	1304.99	819.821	38.7706	1375.64	702.527	496.465	1195.98	697.586	82.5565	1157.49	819.41	38.9062	1087.69
0.04	820.189	1044.71	1354.69	823.203	1041.53	1141.67	645.094	1091.4	1284.76	648.3	1091.38	1189.49	738.351	1103.13	1093.41	711.234	1109.08	1390.04	718.475	949.842	1423.45	710.055	506.958	1402.2	702.537	444.362	1406.15	763.287	435.967	1354.88	665.694	73.7853	1385.76	625.771	54.2467	1342.75	821.019	46.9256	1348.49	782.122	30.8362	1417.98	724.473	940.84	1072.27	730.417	516.106	1083.16	707.291	450.133	1071.07	762.921	435.332	1127.33	672.062	74.1976	1075.09	626.939	47.6997	1110.84	824.912	44.4574	1115.11	790.63	29.6451	1046.3	702.775	497.925	1284.93	689.381	87.0617	1304.98	819.817	38.7704	1375.64	702.541	496.46	1195.99	697.588	82.5432	1157.48	819.412	38.9136	1087.69
0.047	820.132	1044.72	1354.69	823.167	1041.54	1141.69	645.037	1091.39	1284.76	648.245	1091.38	1189.49	738.321	1103.14	1093.42	711.179	1109.09	1390.04	718.437	949.841	1423.45	710.061	506.958	1402.2	702.542	444.348	1406.15	763.298	435.961	1354.86	665.692	73.7922	1385.76	625.772	54.2494	1342.76	821.022	46.9314	1348.49	782.113	30.8401	1417.98	724.434	940.845	1072.27	730.406	516.125	1083.15	707.305	450.134	1071.08	762.918	435.343	1127.34	672.064	74.1989	1075.09	626.948	47.6967	1110.85	824.913	44.4586	1115.11	790.628	29.6555	1046.31	702.791	497.921	1284.92	689.377	87.0519	1304.99	819.813	38.7727	1375.65	702.542	496.464	1196	697.585	82.5523	1157.48	819.406	38.9138	1087.7
0.053	820.088	1044.72	1354.71	823.135	1041.54	1141.7	644.99	1091.39	1284.77	648.204	1091.37	1189.48	738.293	1103.15	1093.44	711.118	1109.1	1390.04	718.392	949.836	1423.45	710.064	506.953	1402.19	702.547	444.341	1406.13	763.302	435.965	1354.87	665.694	73.7816	1385.76	625.767	54.2494	1342.75	821.026	46.9259	1348.49	782.111	30.8407	1417.98	724.382	940.846	1072.28	730.399	516.122	1083.16	707.303	450.142	1071.1	762.917	435.331	1127.35	672.064	74.1983	1075.09	626.936	47.6929	1110.84	824.917	44.4545	1115.11	790.628	29.6496	1046.31	702.774	497.925	1284.92	689.387	87.0486	1304.98	819.812	38.7704	1375.65	702.541	496.469	1195.99	697.579	82.5581	1157.48	819.408	38.9157	1087.7
0.06	820.036	1044.73	1354.7	823.099	1041.56	1141.71	644.928	1091.39	1284.76	648.157	1091.36	1189.48	738.263	1103.15	1093.45	711.082	1109.1	1390.02	718.355	949.837	1423.46	710.071	506.948	1402.19	702.559	444.352	1406.14	763.311	435.961	1354.86	665.708	73.7731	1385.76	625.769	54.2456	1342.74	821.022	46.9228	1348.49	782.115	30.841	1417.97	724.33	940.841	1072.28	730.4	516.117	1083.17	707.306	450.124	1071.1	762.914	435.337	1127.34	672.06	74.203	1075.08	626.935	47.7041	1110.84	824.913	44.4576	1115.11	790.622	29.6522	1046.31	702.8	497.916	1284.93	689.387	87.0447	1304.99	819.815	38.7678	1375.65	702.548	496.461	1196	697.572	82.5552	1157.49	819.407	38.9166	1087.7
