Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.22228	-0.0488133	-1.15111	-0.166561	-0.0180878	-0.886353	-0.07066	0.00248	-0.575727	-0.0362789	0.000924444	-0.459644	0.00278333	0.00816333	0.0248767	-0.00280444	0.00787111	0.0191544	-0.00135667	0.375477	-0.0914433	-0.0216211	0.556033	-0.0797256
1	-0.22728	-0.0586733	-1.22991	-0.126419	-0.0181333	-0.896323	-0.0598833	0.000676667	-0.600043	-0.00771444	0.00412333	-0.454462	0.00718333	0.00972	0.03381	-0.00458889	0.0112433	0.0221	-0.0826867	1.181	-0.209853	-0.151959	1.63368	-0.172832
2	-0.193967	-0.06499	-1.22805	-0.0545389	-0.0153511	-0.879027	-0.03179	0.000413333	-0.58895	0.0391433	0.00959	-0.430806	0.01102	0.00814333	0.0309333	-0.00978333	0.0109067	0.00839222	-0.241607	2.50402	-0.376523	-0.376138	3.24614	-0.290668
3	-0.12047	-0.0666467	-1.15584	0.04593	-0.01137	-0.834413	0.0214867	0.00250667	-0.53515	0.106441	0.0157189	-0.376734	0.0121833	0.00311	0.0111467	-0.0173911	0.00495556	-0.0256389	-0.48679	4.22967	-0.552443	-0.684668	5.12127	-0.391657
4	-0.0212	-0.0643667	-1.038	0.153829	-0.0104244	-0.80507	0.101297	0.00595333	-0.436073	0.18969	0.0194267	-0.30163	0.0105533	-0.00386667	-0.02187	-0.0231878	-0.00549444	-0.0710289	-0.79853	5.95591	-0.649063	-1.03329	6.81627	-0.410248
5	0.0729433	-0.06249	-0.950477	0.239836	-0.0172344	-0.855322	0.205413	0.00982	-0.312503	0.283511	0.0189978	-0.224768	0.00954667	-0.00791333	-0.0528833	-0.02285	-0.0155533	-0.107143	-1.1366	7.31405	-0.57615	-1.36724	8.15588	-0.312839
6	0.137983	-0.0663933	-0.954987	0.298077	-0.0338256	-0.973452	0.32774	0.0143067	-0.18082	0.384746	0.0158222	-0.134337	0.0115067	-0.00491333	-0.0654967	-0.01598	-0.0209211	-0.117257	-1.46317	8.25169	-0.338537	-1.6534	9.18691	-0.125743
7	0.19581	-0.0795167	-1.03644	0.34792	-0.0602933	-1.12865	0.465673	0.02115	-0.0375067	0.495703	0.0133378	-0.0175678	0.0153467	0.00573333	-0.0530833	-0.00554	-0.0189944	-0.0975756	-1.74546	8.89118	-0.01866	-1.88138	9.94935	0.0981144
8	0.273237	-0.10325	-1.1677	0.410248	-0.0961278	-1.33162	0.615567	0.0320133	0.112247	0.619769	0.0153844	0.109787	0.01845	0.02174	-0.02108	0.00401	-0.00760444	-0.0547689	-1.97573	9.4747	0.289867	-2.04317	10.5082	0.312627
9	0.36731	-0.13449	-1.32258	0.491352	-0.138677	-1.57044	0.763357	0.04659	0.25361	0.752393	0.0232233	0.231626	0.01824	0.04025	0.0201033	0.00971556	0.0123967	-0.00076	-2.15462	10.1981	0.519433	-2.13894	11.0099	0.496436
