Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.02929	1.64707	9.36394	0.717122	5.96906	8.78074	4.10858	-6.80487	30.5751	3.10664	-12.2128	28.8849	-5.31329	-18.9807	0.684449	-5.46632	-10.1589	-1.33155	9.64905	9.35315	-0.871664	3.47405	7.28589	1.47335	9.72386	15.8229	23.2444	2.64541	9.60382	22.7827
1	-1.07017	1.91984	9.44266	0.645652	6.19092	8.79333	4.1233	-6.4902	30.7705	2.94503	-11.9616	29.0777	-5.24602	-19.0482	2.08141	-5.2942	-10.6396	0.63052	8.96328	9.67651	-1.33263	3.08032	7.58881	1.28617	9.69515	14.856	21.2048	2.74169	9.21003	20.7675
2	-1.01289	2.17808	9.5032	0.653548	6.40122	8.80778	4.22196	-6.06823	30.8594	2.85116	-11.4937	29.1123	-5.19625	-19.1612	3.50219	-5.0868	-11.4536	2.35299	7.96911	10.0496	-2.41674	2.85351	8.13466	0.365275	9.56028	13.6815	18.3411	3.14749	8.66911	18.1881
3	-0.784486	2.36456	9.51374	0.8107	6.57003	8.80354	4.46963	-5.53954	30.8203	2.8986	-10.8407	28.9926	-5.12719	-19.1772	4.82067	-4.84476	-12.4176	3.7151	6.80418	10.1322	-3.87726	2.77366	8.69332	-1.22367	9.3024	12.5229	15.0589	3.80621	8.05	15.2265
4	-0.378499	2.41712	9.43425	1.15067	6.66304	8.74596	4.86076	-4.95573	30.703	3.10618	-10.1888	28.8025	-4.95787	-18.8231	6.27149	-4.54407	-13.0261	5.00229	5.73449	9.57096	-5.01535	2.80957	8.84544	-2.85534	8.91294	11.5865	11.958	4.53655	7.44636	12.2712
5	0.126046	2.30659	9.22756	1.61855	6.65875	8.60703	5.3304	-4.42708	30.5725	3.41925	-9.76313	28.6724	-4.64928	-17.955	8.14956	-4.18483	-12.8496	6.64956	4.85377	8.32329	-5.3591	2.86148	8.3436	-3.90617	8.36624	10.9703	9.34494	5.08746	6.93427	9.58602
6	0.619843	2.05881	8.88398	2.09569	6.55085	8.38373	5.80697	-4.04858	30.4203	3.75535	-9.6273	28.6477	-4.25578	-16.7714	10.3795	-3.80152	-11.9871	8.7471	4.09146	6.7743	-5.0066	2.84088	7.34567	-4.20294	7.70605	10.6372	7.23453	5.36256	6.59198	7.29925
7	1.01291	1.74361	8.44384	2.47862	6.35214	8.09077	6.23012	-3.81391	30.1529	4.06646	-9.67119	28.6008	-3.85728	-15.7428	12.5477	-3.42585	-10.9873	10.947	3.3315	5.49163	-4.32441	2.67892	6.28601	-3.89392	6.99987	10.4924	5.57263	5.40211	6.49049	5.52502
8	1.27218	1.44343	7.98746	2.72925	6.09618	7.76558	6.57173	-3.65819	29.6781	4.35256	-9.7291	28.3584	-3.49622	-15.2583	14.2907	-3.06745	-10.3974	12.8463	2.38352	4.85943	-3.54889	2.24139	5.60715	-3.18007	6.15433	10.4338	4.27628	5.16315	6.58276	4.2778
9	1.42125	1.2146	7.60197	2.87464	5.83151	7.46915	6.84997	-3.55842	28.9941	4.64281	-9.69073	27.8627	-3.20356	-15.2863	15.5052	-2.74152	-10.3882	14.2497	1.19303	4.85595	-2.71136	1.49097	5.48563	-2.23781	5.09609	10.366	3.27131	4.61174	6.70853	3.44529
10	1.50082	1.08782	7.35285	2.96857	5.60908	7.266	7.09211	-3.53951	28.1932	4.96479	-9.55422	27.1828	-3.01657	-15.481	16.269	-2.48547	-10.7617	15.1385	-0.0397043	5.12554	-1.81041	0.598197	5.73459	-1.23085	3.96162	10.2658	2.5082	3.8756	6.78195	2.88548
11	1.54433	1.09322	7.26067	3.04937	5.46725	7.19554	7.29491	-3.64332	27.3862	5.31641	-9.37227	26.4272	-2.94629	-15.5231	16.72	-2.33012	-11.2133	15.5939	-1.03883	5.28028	-0.883877	-0.214143	6.00859	-0.279615	2.98514	10.1863	1.95752	3.14548	6.83356	2.4912
12	1.5774	1.22339	7.29414	3.13479	5.42297	7.24997	7.45419	-3.876	26.6271	5.67571	-9.21753	25.6735	-2.96703	-15.294	16.9812	-2.28144	-11.4798	15.7421	-1.68638	5.16233	0.0233371	-0.859017	6.07035	0.563932	2.2881	10.154	1.5811	2.50809	6.87363	2.19291
13	1.62828	1.41778	7.39753	3.24042	5.47787	7.38328	7.60268	-4.1729	25.9098	6.03148	-9.17217	24.9518	-3.03705	-14.8837	17.1219	-2.33084	-11.4124	15.705	-2.03494	4.84738	0.880437	-1.34235	5.85361	1.29741	1.84813	10.1516	1.32717	1.97885	6.8815	1.95156
14	1.72556	1.61918	7.52624	3.37682	5.61617	7.53967	7.78745	-4.44183	25.2041	6.38853	-9.26986	24.2456	-3.11761	-14.4769	17.1641	-2.457	-11.0354	15.5574	-2.19009	4.48278	1.67293	-1.6779	5.41847	1.93581	1.58721	10.1615	1.1486	1.56959	6.85898	1.74813
15	1.87284	1.78939	7.65617	3.53199	5.79725	7.67305	8.0304	-4.58464	24.4726	6.74784	-9.47975	23.5035	-3.17708	-14.2335	17.1025	-2.62831	-10.4959	15.3154	-2.25024	4.18171	2.39645	-1.88685	4.90787	2.49742	1.42205	10.1702	1.00853	1.27895	6.82399	1.57402
16	2.03338	1.89958	7.77444	3.67204	5.96874	7.7528	8.30843	-4.55461	23.6883	7.09501	-9.76105	22.6732	-3.2043	-14.1958	16.9401	-2.81968	-9.94341	14.9711	-2.27319	3.99134	3.05684	-1.99881	4.48428	2.99974	1.29994	10.1713	0.885784	1.08662	6.79003	1.42542
17	2.14607	1.93362	7.87053	3.75593	6.08616	7.76661	8.56576	-4.38829	22.846	7.40117	-10.1407	21.7405	-3.21207	-14.2903	16.7031	-3.02901	-9.40276	14.535	-2.27662	3.90918	3.6678	-2.0436	4.25578	3.45648	1.20451	10.1662	0.772977	0.965053	6.75795	1.29847
18	2.15829	1.8966	7.93948	3.75246	6.1208	7.72209	8.74553	-4.17311	21.9571	7.63817	-10.6486	20.7293	-3.22444	-14.3931	16.4204	-3.2582	-8.81939	14.0388	-2.26398	3.90358	4.24049	-2.04214	4.24052	3.87767	1.13257	10.1579	0.668279	0.894295	6.71829	1.18841
19	2.0463	1.79813	7.97522	3.65306	6.05935	7.6438	8.82023	-4.00756	21.0269	7.79662	-11.229	19.6797	-3.27194	-14.3646	16.1037	-3.49345	-8.16819	13.5146	-2.23539	3.92097	4.77653	-2.00754	4.37673	4.26947	1.08327	10.1492	0.570286	0.863153	6.66231	1.08969
20	1.82057	1.63345	7.96709	3.47284	5.8982	7.56396	8.80417	-3.96364	20.0475	7.88977	-11.8151	18.6365	-3.38468	-14.1083	15.7477	-3.72481	-7.43123	12.9856	-2.19157	3.92354	5.27016	-1.95208	4.5674	4.63596	1.05268	10.1453	0.476011	0.861058	6.59493	0.99811
21	1.51601	1.38998	7.90832	3.24013	5.63762	7.50928	8.73711	-4.06899	19.0132	7.94412	-12.3527	17.6323	-3.57711	-13.6047	15.3452	-3.94976	-6.61212	12.4615	-2.13923	3.90749	5.71559	-1.88499	4.72955	4.98223	1.03065	10.152	0.380127	0.87677	6.5352	0.913102
22	1.1741	1.06002	7.80239	2.98373	5.28402	7.48766	8.65785	-4.30622	17.9324	7.98562	-12.7722	16.667	-3.84135	-12.9011	14.8963	-4.16037	-5.77861	11.9389	-2.08819	3.89325	6.111	-1.80989	4.83281	5.31342	1.00424	10.1711	0.276477	0.900565	6.49792	0.833923
23	0.831733	0.655517	7.66876	2.72834	4.8601	7.49514	8.58853	-4.63369	16.8323	8.03177	-13.0491	15.7302	-4.15361	-12.0788	14.4119	-4.35201	-5.00209	11.4136	-2.03957	3.90302	6.46088	-1.72658	4.89374	5.63207	0.967493	10.199	0.161121	0.92606	6.48599	0.756865
24	0.510951	0.203889	7.53782	2.48512	4.39987	7.53168	8.53184	-4.98777	15.7465	8.08345	-13.1719	14.8188	-4.47982	-11.2255	13.9089	-4.51788	-4.3516	10.8844	-1.98323	3.9384	6.77915	-1.63402	4.94121	5.93569	0.926953	10.2305	0.0363286	0.951027	6.49358	0.67463
25	0.224376	-0.250381	7.44317	2.25409	3.94023	7.59832	8.47975	-5.30431	14.7052	8.13071	-13.1573	13.9327	-4.77994	-10.4244	13.3992	-4.65407	-3.85122	10.3502	-1.91197	3.98071	7.08487	-1.53605	4.98741	6.21901	0.892436	10.2641	-0.0886414	0.973653	6.51396	0.579447
26	-0.01857	-0.655977	7.41116	2.03474	3.51449	7.68956	8.42636	-5.55193	13.7316	8.16525	-13.1091	13.0727	-5.02498	-9.73924	12.8894	-4.77258	-3.42706	9.80948	-1.82393	4.01364	7.39403	-1.44544	5.03115	6.48635	0.870069	10.3018	-0.204263	0.9844	6.54431	0.472478
27	-0.219513	-0.989559	7.44385	1.82677	3.14435	7.7969	8.36938	-5.71672	12.8254	8.18216	-13.1247	12.237	-5.20696	-9.20016	12.3864	-4.88394	-3.00465	9.26336	-1.71379	4.02799	7.71856	-1.37494	5.06735	6.76285	0.866149	10.3481	-0.303134	0.968868	6.59058	0.373038
28	-0.387179	-1.25492	7.52385	1.62619	2.83684	7.91204	8.30878	-5.79052	11.9683	8.17634	-13.2046	11.4167	-5.33198	-8.81139	11.8973	-4.98257	-2.59184	8.71662	-1.57433	4.01738	8.06832	-1.32234	5.09261	7.07641	0.886603	10.4097	-0.37864	0.925593	6.65909	0.303683
