Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	832.78	811.481	1372.34	837.486	808.562	1080.37	605.314	844.533	1252.89	601.402	842.513	1189.99	720.324	855.314	1052.02	709.732	851.298	1399.16	740.435	712.635	1442.75	712.102	404.056	1411.77	702.921	356.478	1410.56	750.727	344.823	1365.63	691.823	66.2655	1405.8	641.901	45.7947	1368.59	810.45	40.2076	1350.86	788.667	27.731	1422.12	747.84	705.981	1009.92	712.057	411.008	1047.49	697.584	351.365	1042.27	745.893	337.361	1089.8	690.049	62.7638	1046.93	643.325	51.0884	1079.84	810.528	39.0274	1112.09	789.456	27.587	1040.08	708.851	388.848	1259.84	705.375	70.3466	1332.92	813.029	36.0943	1380.08	701.556	387.093	1190.44	704.259	70.1666	1119.67	811.967	36.9211	1080.39
0.007	832.83	811.471	1372.32	837.522	808.55	1080.37	605.371	844.533	1252.87	601.439	842.515	1189.99	720.378	855.315	1052.01	709.785	851.292	1399.16	740.468	712.636	1442.74	712.127	404.052	1411.76	702.942	356.467	1410.56	750.762	344.817	1365.6	691.822	66.2795	1405.8	641.899	45.8061	1368.59	810.46	40.2105	1350.84	788.669	27.7186	1422.1	747.885	705.976	1009.92	712.077	411.01	1047.49	697.611	351.36	1042.26	745.916	337.351	1089.79	690.051	62.7743	1046.93	643.335	51.0906	1079.84	810.513	39.0204	1112.09	789.459	27.5843	1040.09	708.872	388.829	1259.83	705.36	70.3461	1332.91	813.025	36.0937	1380.07	701.573	387.097	1190.44	704.26	70.1667	1119.67	811.962	36.9131	1080.39
0.013	832.875	811.472	1372.32	837.563	808.533	1080.36	605.409	844.531	1252.87	601.483	842.513	1189.98	720.418	855.313	1052	709.838	851.292	1399.15	740.507	712.631	1442.74	712.157	404.045	1411.74	702.958	356.476	1410.56	750.769	344.813	1365.59	691.832	66.2785	1405.79	641.909	45.8011	1368.58	810.452	40.2066	1350.84	788.676	27.7248	1422.1	747.932	705.969	1009.9	712.112	411.003	1047.48	697.628	351.348	1042.26	745.943	337.343	1089.77	690.061	62.7692	1046.94	643.326	51.1051	1079.84	810.521	39.0195	1112.09	789.456	27.589	1040.06	708.891	388.831	1259.82	705.367	70.3349	1332.9	813.02	36.0859	1380.07	701.607	387.105	1190.43	704.266	70.1602	1119.67	811.962	36.9134	1080.39
0.02	832.921	811.464	1372.32	837.612	808.527	1080.36	605.457	844.532	1252.86	601.539	842.502	1189.98	720.465	855.309	1051.99	709.889	851.281	1399.14	740.598	712.641	1442.86	712.178	404.048	1411.74	702.985	356.49	1410.55	750.794	344.793	1365.58	691.827	66.2767	1405.8	641.909	45.8034	1368.59	810.452	40.1981	1350.83	788.677	27.7358	1422.1	747.963	705.966	1009.9	712.128	411	1047.48	697.651	351.349	1042.25	745.95	337.35	1089.76	690.055	62.7734	1046.93	643.333	51.1016	1079.85	810.519	39.0245	1112.09	789.447	27.5897	1040.06	708.935	388.839	1259.81	705.369	70.3361	1332.9	813.02	36.0908	1380.07	701.628	387.093	1190.42	704.273	70.1522	1119.67	811.962	36.9035	1080.37
0.027	832.968	811.462	1372.32	837.649	808.514	1080.34	605.502	844.543	1252.85	601.566	842.513	1189.96	720.517	855.32	1051.98	709.942	851.289	1399.15	740.602	712.632	1442.73	712.204	404.047	1411.72	702.994	356.473	1410.55	750.817	344.802	1365.57	691.835	66.2746	1405.79	641.913	45.8073	1368.58	810.458	40.2055	1350.84	788.67	27.7259	1422.09	748.014	705.955	1009.89	712.153	411.005	1047.47	697.679	351.35	1042.26	745.96	337.344	1089.75	690.054	62.7764	1046.94	643.344	51.0922	1079.87	810.522	39.0235	1112.08	789.45	27.579	1040.08	708.93	388.846	1259.8	705.365	70.3365	1332.89	813.032	36.0859	1380.07	701.646	387.1	1190.41	704.264	70.1667	1119.67	811.961	36.9109	1080.39
0.033	833.014	811.457	1372.32	837.697	808.507	1080.34	605.543	844.542	1252.84	601.611	842.5	1189.95	720.566	855.315	1051.98	709.99	851.283	1399.12	740.637	712.619	1442.71	712.227	404.05	1411.72	703.022	356.483	1410.55	750.846	344.809	1365.57	691.832	66.2659	1405.78	641.916	45.8085	1368.57	810.461	40.2057	1350.84	788.663	27.7192	1422.11	748.058	705.957	1009.88	712.172	411.003	1047.47	697.687	351.336	1042.24	745.992	337.352	1089.74	690.049	62.7619	1046.94	643.337	51.0931	1079.87	810.52	39.0167	1112.09	789.455	27.5879	1040.06	708.979	388.846	1259.8	705.369	70.3405	1332.89	813.026	36.0912	1380.07	701.664	387.108	1190.4	704.272	70.1575	1119.68	811.964	36.906	1080.39
0.04	833.063	811.451	1372.32	837.742	808.492	1080.34	605.589	844.537	1252.83	601.66	842.496	1189.95	720.618	855.318	1051.97	710.045	851.288	1399.11	740.681	712.619	1442.72	712.253	404.049	1411.71	703.037	356.467	1410.54	750.869	344.81	1365.56	691.836	66.2801	1405.78	641.913	45.8134	1368.57	810.459	40.2031	1350.85	788.667	27.7284	1422.1	748.096	705.941	1009.88	712.202	410.996	1047.48	697.707	351.346	1042.25	745.991	337.344	1089.74	690.046	62.7858	1046.94	643.338	51.0908	1079.87	810.526	39.0115	1112.09	789.441	27.5914	1040.07	709.003	388.844	1259.8	705.366	70.3382	1332.89	813.035	36.0856	1380.08	701.698	387.091	1190.42	704.271	70.1542	1119.68	811.967	36.9099	1080.4
0.047	833.108	811.446	1372.31	837.804	808.493	1080.33	605.63	844.544	1252.81	601.698	842.507	1189.94	720.662	855.311	1051.96	710.091	851.289	1399.1	740.723	712.622	1442.71	712.276	404.052	1411.7	703.07	356.47	1410.53	750.884	344.804	1365.55	691.832	66.2704	1405.79	641.912	45.82	1368.57	810.467	40.2079	1350.84	788.666	27.726	1422.1	748.136	705.953	1009.86	712.23	410.995	1047.46	697.733	351.35	1042.24	746.018	337.342	1089.74	690.067	62.7831	1046.94	643.345	51.1016	1079.86	810.513	39.0204	1112.08	789.455	27.5798	1040.08	709.015	388.838	1259.79	705.372	70.33	1332.89	813.027	36.0877	1380.07	701.727	387.103	1190.4	704.272	70.1595	1119.68	811.957	36.9069	1080.4
0.053	833.154	811.442	1372.3	837.84	808.48	1080.32	605.674	844.552	1252.81	601.746	842.497	1189.92	720.703	855.308	1051.96	710.14	851.294	1399.09	740.766	712.623	1442.7	712.302	404.057	1411.69	703.087	356.479	1410.51	750.913	344.802	1365.53	691.831	66.2804	1405.78	641.912	45.8167	1368.57	810.458	40.2024	1350.85	788.669	27.7337	1422.09	748.168	705.944	1009.86	712.253	410.991	1047.46	697.73	351.355	1042.23	746.036	337.339	1089.75	690.053	62.7775	1046.95	643.34	51.1091	1079.86	810.519	39.0212	1112.09	789.455	27.5934	1040.07	709.05	388.848	1259.77	705.369	70.3331	1332.88	813.034	36.0806	1380.07	701.732	387.122	1190.41	704.264	70.163	1119.68	811.964	36.9117	1080.4
0.06	833.197	811.429	1372.29	837.887	808.468	1080.31	605.719	844.547	1252.8	601.785	842.5	1189.91	720.757	855.308	1051.96	710.199	851.274	1399.06	740.804	712.625	1442.7	712.325	404.052	1411.69	703.104	356.475	1410.52	750.929	344.795	1365.52	691.831	66.284	1405.78	641.913	45.8182	1368.56	810.456	40.2034	1350.85	788.671	27.7321	1422.09	748.204	705.938	1009.85	712.287	410.99	1047.45	697.767	351.348	1042.24	746.049	337.334	1089.73	690.056	62.7644	1046.95	643.34	51.1048	1079.86	810.516	39.0157	1112.08	789.442	27.5903	1040.07	709.06	388.827	1259.77	705.372	70.3236	1332.88	813.032	36.0919	1380.08	701.753	387.108	1190.39	704.273	70.1696	1119.68	811.958	36.9057	1080.4
