Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-36.39	716.25	47.3	2514.02	0	1086.04	2836.81	-0	-0	-0	2149	0	1465.7	-0
2	-33.87	697.63	58.52	2543.28	0	1097.82	9337.26	-0	-0	-0	2149	0	1465.7	-0
3	-33.19	691.83	54.02	2543.91	0	1096.47	8987.79	-0	-0	-0	2149	0	1465.7	-0
4	-35.25	712.89	48.9	2511.79	0	1088.43	4679.25	-0	-0	-0	2149	0	1465.7	-0
5	-36.39	680.08	53.48	2543.24	0	1100.04	9796.41	-0	-0	-0	2149	0	1465.7	-0
6	-26.4	705.87	45.09	2520.73	0	1086.91	3738.36	-0	-0	-0	2149	0	1465.7	-0
7	-37.61	690.61	51.96	2516.06	0	1096.46	8675.19	-0	-0	-0	2149	0	1465.7	-0
8	-25.48	690.77	47.76	2532.12	0	1093.36	6421.06	3.28	-17.7	4.2	2556.56	0	1616.78	1393.78
9	-36.16	696.87	40.82	2498.23	0	1086.56	3631.22	-0	-0	-0	2149	0	1465.7	-0
10	-24.11	681.46	53.86	2527.65	0	1100.37	8986.75	-0	-0	-0	2149	0	1465.7	-0
11	-24.49	697.48	40.51	2506.32	0	1085.86	3469.77	-0	-0	-0	2149	0	1465.7	-0
12	-34.48	690.31	45.32	2497.94	0	1092.28	7991.65	-0	-0	-0	2149	0	1465.7	-0
13	-15.72	673.22	49.29	2534.78	0	1098.3	7455.41	-0	-0	-0	2149	0	1465.7	-0
14	-32.5	700.68	40.82	2486.63	0	1085.29	3167.06	-0	-0	-0	2149	0	1465.7	-0
15	-20.9	676.27	49.59	2509.55	0	1098.07	8239.15	-0	-0	-0	2149	0	1465.7	-0
16	-18.54	683.59	43.11	2513.95	0	1090.62	4442.43	-0	-0	-0	2149	0	1465.7	-0
17	-32.81	679.32	45.01	2493.56	0	1093.35	6419.4	-0	-0	-0	2149	0	1465.7	-0
