Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-311.002	778.091	35.7496	-272.266	771.26	-298.375	-530.929	819.143	-113.296	-524.135	810.531	-192.081	-373.113	841.651	-314.029	-409.037	852.522	30.7543	-431.942	698.094	69.2726	-520.908	413.334	-12.0477	-526.528	362.327	-9.74411	-482.697	342.725	-60.059	-652.195	73.4103	-64.6108	-697.501	71.0159	-113.204	-523.052	36.6723	-119.517	-565.375	26.222	-47.0973	-347.829	685.998	-340.046	-234.965	409.293	-263.209	-210.349	368.504	-270.217	-161.787	379.259	-218.704	-94.4356	79.0966	-244.833	-135.919	38.3412	-197.473	27.155	113.213	-189.802	1.41812	82.0529	-253.125
0.007	-302.05	775.759	36.3094	-262.05	768.553	-298.32	-521.285	817.289	-114.109	-514.339	808.548	-192.932	-362.821	839.311	-314.462	-399.712	850.97	30.471	-423.441	697.901	69.4446	-514.585	413.125	-10.992	-520.5	361.982	-9.12244	-477.316	341.769	-60.182	-651.064	74.9866	-63.7527	-696.781	73.6467	-112.035	-523.091	36.6426	-119.414	-565.075	26.2546	-46.794	-337.961	683.669	-339.75	-224.56	407.88	-262.507	-199.214	367.26	-269.124	-151.794	378.588	-216.997	-80.2059	79.3643	-242.187	-121.268	38.0732	-194.671	41.1295	114.906	-187.192	15.7895	82.7946	-250.387
0.013	-292.699	774.591	36.6163	-251.831	765.98	-298.106	-511.537	815.498	-114.916	-504.528	806.741	-193.74	-352.499	837.211	-314.814	-390.703	849.345	30.3544	-414.75	696.541	69.1222	-507.451	412.5	-10.3622	-514.014	361.536	-8.37834	-471.278	340.594	-59.3555	-649.894	76.8336	-62.4842	-695.731	76.3142	-110.645	-522.916	37.0537	-119.35	-564.634	26.0986	-46.6084	-327.812	681.585	-339.679	-214.215	406.252	-261.251	-188.563	365.909	-268.049	-141.542	377.835	-215.619	-67.8888	78.7215	-239.394	-108.609	37.3194	-191.671	53.3352	115.16	-184.683	28.3026	82.3135	-247.571
0.02	-283.39	772.954	36.5801	-241.567	763.58	-297.856	-501.686	813.792	-115.611	-494.592	805.044	-194.503	-342.046	835.346	-315.084	-381.366	847.904	30.0611	-405.739	695.278	68.6842	-499.768	411.884	-9.6018	-507.098	360.974	-7.55205	-465.024	339.412	-58.6387	-648.561	78.7334	-61.1765	-694.749	79.5463	-108.821	-522.956	36.891	-119.315	-564.354	26.3692	-46.0739	-317.132	679.802	-339.912	-203.567	404.82	-260.245	-178.064	364.253	-266.814	-131.158	376.713	-214.357	-57.3057	77.2468	-236.586	-97.9399	36.0409	-188.685	63.9685	114.13	-182.489	39.0565	79.2635	-243.55
0.027	-273.761	771.363	36.4907	-231.297	761.374	-297.612	-491.639	812.216	-116.094	-484.493	803.397	-195.157	-331.502	833.611	-315.239	-371.845	846.513	29.6923	-396.31	693.867	68.4881	-491.922	411.078	-8.7382	-499.743	360.34	-6.69705	-458.285	338.274	-57.836	-647.045	80.8423	-59.7021	-693.465	82.7084	-107.191	-523.049	36.9229	-119.136	-563.942	26.4646	-45.6705	-306.668	678.178	-339.878	-192.558	403.479	-259.419	-167.773	362.403	-265.369	-120.57	375.32	-213.115	-48.4396	75.0309	-233.928	-89.3097	34.2861	-185.897	72.9654	111.536	-179.923	48.167	76.4791	-240.788
0.033	-263.907	769.819	36.4863	-221.077	759.394	-297.357	-481.707	810.77	-117.298	-474.398	801.909	-195.692	-320.963	832.157	-315.267	-362.116	844.931	29.5049	-386.426	692.316	68.3581	-483.166	410.076	-8.39268	-492.035	359.615	-5.80067	-451.312	336.932	-57.0781	-645.423	83.0928	-58.1264	-692.094	86.3943	-105.27	-523.112	36.9689	-118.927	-563.406	26.4822	-45.27	-295.617	676.794	-340.282	-181.506	402.349	-257.977	-157.566	360.552	-263.837	-109.985	373.617	-211.851	-41.2077	72.1747	-231.23	-82.5218	32.0232	-183.096	80.4488	107.452	-177.069	55.5697	72.568	-237.803
0.04	-253.811	768.247	36.0261	-210.742	757.651	-297.253	-471.44	809.209	-118.366	-464.817	800.794	-196.308	-310.342	830.722	-315.355	-352.115	843.492	29.3829	-376.322	690.584	68.4001	-474.593	409.66	-7.5834	-484.235	359.01	-4.62842	-444.021	335.61	-56.3372	-643.538	85.5254	-56.8914	-690.5	90.2429	-103.226	-523.155	36.8393	-118.696	-562.813	26.5958	-44.8205	-284.622	675.504	-340.473	-170.172	401.202	-256.343	-147.255	358.715	-262.176	-99.4508	371.628	-210.429	-35.5534	68.6684	-228.41	-77.6821	29.7562	-180.272	86.5651	102.27	-174.114	61.2058	67.75	-234.898
0.047	-243.632	766.57	35.8261	-200.243	756.244	-297.239	-460.585	807.448	-117.255	-454.217	799.178	-196.464	-299.714	829.402	-315.247	-341.842	841.854	29.2286	-366.019	688.961	68.5116	-465.726	408.678	-7.25002	-475.898	358.145	-3.46214	-436.276	334.205	-55.1991	-641.55	88.1822	-55.3509	-688.391	94.2735	-101.497	-523.068	36.9209	-118.427	-562.262	26.83	-44.3414	-273.419	674.125	-340.617	-158.735	400.098	-254.805	-136.981	356.73	-260.305	-89.129	369.127	-208.944	-31.3633	64.8134	-225.706	-74.9108	28.7068	-177.974	91.4165	96.0806	-171.243	65.6485	61.8753	-231.791
0.053	-233.216	764.868	35.4178	-189.604	755.013	-297.433	-450.141	806.036	-118.394	-444.058	797.927	-196.683	-289.12	828.154	-315.387	-331.427	840.255	28.9386	-355.472	687.232	68.5791	-456.093	407.347	-5.41195	-467.319	357.349	-2.21553	-428.109	332.763	-54.2942	-639.235	91.111	-53.5501	-686.05	98.8873	-99.4401	-522.934	37.0385	-118.103	-561.509	26.8717	-44.1165	-262.35	672.825	-340.531	-147.149	398.769	-253.063	-126.781	354.729	-258.4	-78.7082	366.291	-207.481	-29.2692	61.4629	-223.945	-73.2188	28.1212	-176.955	95.6822	87.636	-167.613	69.4643	55.0711	-228.063
0.06	-222.617	763.255	35.1418	-178.561	754.216	-297.828	-439.247	803.875	-117.853	-433.9	796.743	-197.004	-278.505	827.054	-315.887	-320.709	838.469	28.9896	-344.816	685.678	68.4398	-446.229	406.277	-4.3872	-458.411	356.664	-0.9367	-419.565	331.261	-53.0659	-636.709	94.1654	-51.7376	-683.053	103.79	-97.4868	-522.702	37.2062	-117.775	-560.899	27.4771	-43.5211	-250.992	671.625	-340.502	-135.985	397.428	-251.425	-117.112	352.584	-256.64	-68.163	363.883	-206.159	-27.4037	60.1435	-222.739	-70.8406	29.672	-175.826	101.019	76.0943	-162.894	72.5489	50.0377	-227.683
0.067	-211.905	761.593	34.653	-167.242	753.887	-298.596	-428.663	802.42	-117.942	-423.766	795.601	-197.318	-268.072	826.15	-316.768	-310.01	837.17	28.8382	-333.495	684.289	69.1046	-435.798	405.123	-3.68905	-448.867	355.738	0.26723	-410.541	329.615	-51.6437	-633.723	97.5177	-49.9794	-679.702	109.031	-95.1373	-522.297	37.4673	-117.411	-560.034	27.7872	-43.0526	-239.364	670.713	-340.518	-125.312	396.398	-249.752	-108.129	351.478	-255.32	-57.9279	363.283	-204.887	-22.8434	61.0986	-221.109	-67.8645	31.745	-175.499	107.893	66.4422	-161.141	76.5081	43.5655	-225.516
0.073	-201.058	760.47	34.0066	-156.031	754.054	-299.539	-418.281	801.196	-117.975	-411.474	793.151	-197.781	-257.835	825.674	-317.616	-299.156	835.866	28.8014	-322.209	682.99	69.1423	-424.74	404.003	-2.95671	-438.767	354.954	1.50782	-400.896	327.822	-50.6899	-630.157	101.305	-48.0397	-675.698	114.814	-92.8662	-521.935	37.6007	-117.056	-558.9	28.2241	-42.525	-227.881	670.328	-340.426	-115.033	396.7	-248.759	-98.6705	352.094	-254.406	-47.8038	364.192	-203.177	-16.9835	62.239	-220.314	-65.1224	33.648	-175.871	113.679	59.3193	-159.689	79.9145	38.1815	-224.513
0.08	-190.023	759.712	33.3572	-145.015	754.634	-300.489	-408.047	800.196	-117.932	-401.347	792.218	-197.957	-247.554	825.706	-318.274	-288.264	834.895	28.5908	-310.687	681.802	69.4119	-413.011	402.848	-1.90483	-427.902	354.12	2.7591	-390.494	326.138	-49.3937	-626.116	105.439	-46.2352	-670.878	121.013	-90.7367	-521.257	37.9544	-116.385	-557.974	28.8972	-41.9757	-216.1	670.912	-340.207	-104.585	398.319	-248.235	-87.4195	354.373	-254.241	-37.3076	365.185	-200.996	-11.8517	62.048	-220.137	-62.751	35.2623	-176.662	117.225	53.1009	-158.086	83.1613	34.0025	-223.605
