Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.96292	4.99378	8.41924	0.655056	1.54425	8.68004	0.52672	-5.04409	22.1174	2.24573	-4.06752	22.5036	-0.0570867	-22.0974	-4.59381	1.76755	-14.8102	-5.27186	0.343797	12.8437	-2.61093	-2.01654	16.6233	-6.12724	5.41319	10.5659	15.9446	3.66649	0.25149	12.6426
1	-2.05301	5.29885	8.44015	0.638012	1.77531	8.73348	0.504373	-5.04379	21.7303	2.23767	-4.10808	22.1347	-0.07415	-22.3285	-4.30742	1.79758	-14.701	-5.16458	-0.0419	12.6072	-2.88198	-1.76871	16.1354	-6.63103	5.31585	10.7055	14.84	4.15198	0.407082	11.6848
2	-2.06805	5.61184	8.42814	0.660744	1.98731	8.76577	0.54358	-5.09108	21.1884	2.25949	-4.14367	21.6805	-0.119213	-22.4799	-4.14986	1.86409	-14.5669	-4.97038	-0.560297	12.5501	-4.04314	-1.85121	15.8201	-7.96653	5.39564	10.5075	12.8607	4.56212	0.25618	9.67713
3	-1.96065	5.8853	8.37692	0.74881	2.16232	8.7689	0.70254	-5.10508	20.4546	2.35463	-4.11354	21.0845	-0.219963	-22.5644	-4.35999	1.91828	-14.4526	-4.99319	-1.17904	12.4511	-5.96423	-2.08582	15.5499	-9.85858	5.57295	10.1639	10.3395	4.92546	-0.046536	7.18622
4	-1.7223	6.06816	8.29853	0.921386	2.27633	8.74067	0.972327	-5.06791	19.5885	2.54696	-3.99496	20.3609	-0.307437	-22.4336	-4.8035	1.95679	-14.2349	-5.24389	-1.77456	12.0922	-7.95467	-2.32167	15.1083	-11.5605	5.69148	9.83474	7.87517	5.14464	-0.321456	4.99858
5	-1.39081	6.14604	8.21132	1.17796	2.31134	8.69263	1.28955	-5.0819	18.7274	2.83383	-3.86958	19.6043	-0.268203	-21.9965	-5.098	2.02559	-13.7636	-5.4601	-2.32016	11.4762	-9.40415	-2.62273	14.3977	-12.5372	5.6199	9.61237	5.79007	5.04875	-0.455674	3.44574
6	-1.00724	6.12879	8.11538	1.4968	2.26794	8.64202	1.62147	-5.27735	17.9565	3.19321	-3.8477	18.9005	-0.07171	-21.3432	-5.05179	2.1602	-13.0623	-5.42048	-2.82507	10.8807	-10.0837	-3.06263	13.6093	-12.707	5.35579	9.4738	4.20331	4.62923	-0.494696	2.46106
7	-0.611117	6.02822	8.00849	1.83787	2.16197	8.5947	1.96353	-5.64795	17.2596	3.58859	-3.9579	18.2485	0.212357	-20.6004	-4.78207	2.34885	-12.3438	-5.15994	-3.20516	10.568	-10.0757	-3.54042	13.0811	-12.2709	5.03131	9.29652	3.18135	4.10908	-0.56022	1.91631
8	-0.250563	5.85865	7.88913	2.14755	2.01056	8.54153	2.30337	-6.06822	16.5542	3.97364	-4.14389	17.577	0.497933	-19.7644	-4.48112	2.54243	-11.8042	-4.86814	-3.4298	10.4977	-9.62625	-3.9072	12.9599	-11.5376	4.71885	8.9862	2.61851	3.71149	-0.682406	1.66233
9	0.0243367	5.64338	7.7503	2.3765	1.83863	8.46695	2.61473	-6.42447	15.7558	4.30133	-4.36903	16.8165	0.731933	-18.8197	-4.26824	2.70887	-11.4475	-4.67842	-3.53413	10.4616	-8.96999	-4.09502	13.1251	-10.7344	4.42968	8.5912	2.32413	3.51494	-0.79742	1.55738
10	0.179653	5.42696	7.6	2.50466	1.68803	8.36312	2.86872	-6.69556	14.8376	4.54612	-4.65976	15.9502	0.8875	-17.9451	-4.2178	2.84459	-11.1811	-4.62953	-3.59476	10.4232	-8.28584	-4.15016	13.4224	-9.97502	4.16416	8.24575	2.13963	3.47009	-0.86378	1.50291
11	0.220073	5.27238	7.44974	2.54364	1.6039	8.23107	3.05756	-6.9853	13.8182	4.7097	-5.04817	15.0018	0.98231	-17.3786	-4.35864	2.96292	-10.9568	-4.70716	-3.72937	10.5518	-7.66227	-4.20757	13.7869	-9.29161	3.89385	8.03777	1.9689	3.44991	-0.891618	1.44127
12	0.168283	5.22313	7.28837	2.52207	1.61199	8.07704	3.18993	-7.39612	12.7122	4.81239	-5.57066	14.0166	1.05285	-17.2264	-4.66903	3.08355	-10.7512	-4.86366	-4.01906	11.0031	-7.09871	-4.38866	14.2093	-8.66911	3.57823	7.96017	1.77688	3.34352	-0.900764	1.34761
13	0.0540633	5.28655	7.11253	2.471	1.70633	7.91021	3.27605	-7.95933	11.5553	4.88167	-6.25169	13.0391	1.12608	-17.3787	-5.08838	3.22142	-10.5282	-5.04909	-4.45784	11.7418	-6.56542	-4.73193	14.6815	-8.0839	3.19602	7.95238	1.56079	3.11168	-0.90168	1.22143
14	-0.07236	5.43587	6.92782	2.41891	1.85587	7.74386	3.34201	-8.68007	10.4049	4.94105	-6.99534	12.0899	1.22774	-17.5314	-5.52879	3.37655	-10.3069	-5.24119	-4.95628	12.5343	-6.03732	-5.17364	15.1563	-7.5172	2.7779	7.96466	1.33885	2.79617	-0.898442	1.08062
15	-0.14737	5.61939	6.74375	2.39887	2.02057	7.5916	3.42788	-9.47978	9.32024	5.01594	-7.68044	11.1787	1.37416	-17.4302	-5.89813	3.54143	-10.1053	-5.42598	-5.39271	13.1132	-5.49941	-5.60192	15.5729	-6.95529	2.39083	7.97086	1.13906	2.47789	-0.897078	0.950058
