Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	4.88	714.87	-36.7	2222.42	0	1329.59	33695
2	-0	-0	-0	2149	0	976.7	-0	-14.34	690.92	-32.81	2194.45	0	1325.59	28734.8
3	-0	-0	-0	2149	0	976.7	-0	7.63	718.54	-36.01	2222.61	0	1330.37	34415.2
4	-0	-0	-0	2149	0	976.7	-0	-14.8	693.66	-36.54	2184.71	0	1325.87	26788.7
5	-0	-0	-0	2149	0	976.7	-0	8.32	719.91	-34.48	2213.31	0	1330.7	34281.4
6	-0	-0	-0	2149	0	976.7	-0	-9.23	697.63	-34.1	2191.93	0	1326.02	28824.2
7	-0	-0	-0	2149	0	976.7	-0	9.08	721.44	-37.69	2208.24	0	1329.53	34122.9
8	-0	-0	-0	2149	0	976.7	-0	-3.05	708.77	-38.6	2193.26	0	1326.94	27933.7
9	-0	-0	-0	2149	0	976.7	-0	8.24	722.66	-37.54	2206.94	0	1329.12	31989.1
10	-0	-0	-0	2149	0	976.7	-0	-2.59	709.23	-39.67	2193.35	0	1324.52	30263.9
11	-0	-0	-0	2149	0	976.7	-0	0.61	708.62	-40.44	2194.23	0	1323.58	29823.9
12	-0	-0	-0	2149	0	976.7	-0	-2.44	715.33	-40.13	2187.86	0	1326.03	29198.9
13	-0	-0	-0	2149	0	976.7	-0	5.49	712.28	-42.19	2192.39	0	1323.55	31283.3
14	-0	-0	-0	2149	0	976.7	-0	8.93	728.15	-39.44	2202.91	0	1328.8	30706.4
15	-0	-0	-0	2149	0	976.7	-0	3.05	713.04	-40.13	2182.08	0	1324.59	31048.8
16	-0	-0	-0	2149	0	976.7	-0	15.11	732.27	-40.59	2204.51	0	1328.73	33180.6
17	-0	-0	-0	2149	0	976.7	-0	-6.03	703.28	-38.6	2169.51	0	1323.85	26536.6
18	-0	-0	-0	2149	0	976.7	-0	19.91	740.81	-39.22	2198.69	0	1332.26	35195
19	-0	-0	-0	2149	0	976.7	-0	-5.11	702.36	-37.61	2159.43	0	1324.51	27940.2
20	-0	-0	-0	2149	0	976.7	-0	24.34	751.34	-39.83	2206.27	0	1334.33	34952.6
21	-0	-0	-0	2149	0	976.7	-0	-2.98	705.11	-37.84	2160.25	0	1324.43	28460
22	-0	-0	-0	2149	0	976.7	-0	26.09	750.58	-38.68	2197.52	0	1335.44	34573
23	-0	-0	-0	2149	0	976.7	-0	-1.37	706.33	-40.66	2161.65	0	1323.03	27726.3
24	-0	-0	-0	2149	0	976.7	-0	26.78	750.12	-40.13	2198.76	0	1332.8	34635
25	-0	-0	-0	2149	0	976.7	-0	-4.35	705.72	-40.89	2156.67	0	1323.18	25414.6
26	-0	-0	-0	2149	0	976.7	-0	24.72	740.36	-42.42	2188.99	0	1329.39	34810.1
27	-0	-0	-0	2149	0	976.7	-0	-0.38	712.43	-39.67	2157.62	0	1324.7	27526.5
28	-0	-0	-0	2149	0	976.7	-0	24.03	741.12	-41.96	2182.24	0	1330.41	32980.3
29	-0	-0	-0	2149	0	976.7	-0	8.54	729.68	-41.12	2168.46	0	1327.89	29530.6
30	-0	-0	-0	2149	0	976.7	-0	19.99	737.76	-39.44	2181.28	0	1329.56	34160.3
31	-0	-0	-0	2149	0	976.7	-0	9.92	729.68	-38.53	2166.81	0	1330.19	29793.7
32	-0	-0	-0	2149	0	976.7	-0	8.09	724.49	-39.6	2156.16	0	1328.98	30932.2
33	-0	-0	-0	2149	0	976.7	-0	13.96	732.73	-39.06	2168.9	0	1330.56	31235.5
34	-0	-0	-0	2149	0	976.7	-0	8.09	723.27	-37.31	2159.21	0	1329.45	31243
35	-0	-0	-0	2149	0	976.7	-0	23.35	750.12	-38.45	2179.17	0	1335.37	35693
36	-0	-0	-0	2149	0	976.7	-0	7.4	720.83	-39.9	2148.73	0	1328.42	28192.7
37	-0	-0	-0	2149	0	976.7	-0	24.57	751.04	-38.53	2180.98	0	1336.08	33854.1
38	-0	-0	-0	2149	0	976.7	-0	-1.22	706.79	-39.6	2139.48	0	1324.6	29395.9
39	-0	-0	-0	2149	0	976.7	-0	24.72	749.66	-42.5	2174.39	0	1334.61	32849.6
40	-0	-0	-0	2149	0	976.7	-0	-0.53	708.16	-38.6	2141.56	0	1325.91	28876.3
41	-0	-0	-0	2149	0	976.7	-0	28.38	746.15	-41.81	2176.2	0	1333.78	34558.6
42	-0	-0	-0	2149	0	976.7	-0	0.99	707.7	-40.13	2137.16	0	1326.38	28274.3
43	-0	-0	-0	2149	0	976.7	-0	30.29	749.51	-39.37	2176.48	0	1335.66	35882.4
44	-0	-0	-0	2149	0	976.7	-0	1.07	708.47	-40.13	2138.28	0	1327.65	26853.6
45	-0	-0	-0	2149	0	976.7	-0	26.63	739.75	-41.43	2170	0	1334.61	34733
46	-0	-0	-0	2149	0	976.7	-0	2.44	710.3	-38.76	2135.5	0	1329.9	28395.2
47	-0	-0	-0	2149	0	976.7	-0	23.42	727.08	-39.83	2159.45	0	1332.12	34328.8
48	-0	-0	-0	2149	0	976.7	-0	6.48	714.11	-42.04	2142.98	0	1330.95	29138.5
49	-0	-0	-0	2149	0	976.7	-0	16.78	722.66	-39.9	2149.01	0	1332.77	33447.3
50	-0	-0	-0	2149	0	976.7	-0	20.29	728.76	-38.99	2157.63	0	1334.15	33151.4
51	-0	-0	-0	2149	0	976.7	-0	15.56	715.33	-41.96	2145.74	0	1330.69	31548
52	-0	-0	-0	2149	0	976.7	-0	21.36	725.1	-41.2	2152.64	0	1333.53	33896
53	-0	-0	-0	2149	0	976.7	-0	7.55	705.72	-40.97	2130.28	0	1330.42	28640.7
54	-0	-0	-0	2149	0	976.7	-0	25.48	728	-41.12	2154.83	0	1334.82	34045.1
55	-0	-0	-0	2149	0	976.7	-0	9.69	701.6	-41.89	2130.29	0	1329.32	31094
56	-0	-0	-0	2149	0	976.7	-0	31.66	735.63	-39.67	2153.19	0	1339.04	34304.1
57	-0	-0	-0	2149	0	976.7	-0	12.36	701.6	-40.51	2127.73	0	1330.28	30479.2
58	-0	-0	-0	2149	0	976.7	-0	31.28	732.12	-40.51	2152.02	0	1338.03	35497.5
59	-0	-0	-0	2149	0	976.7	-0	15.26	707.4	-39.22	2124.73	0	1333.52	30464.9
60	-0	-0	-0	2149	0	976.7	-0	30.21	728.61	-40.51	2147.8	0	1337.81	34912.7
61	-0	-0	-0	2149	0	976.7	-0	15.56	709.53	-41.28	2119.01	0	1334.55	31315.1
62	-0	-0	-0	2149	0	976.7	-0	33.26	729.06	-38.91	2143.61	0	1339.34	34545.1
63	-0	-0	-0	2149	0	976.7	-0	17.09	712.59	-40.89	2122.34	0	1335.41	30052.9
64	-0	-0	-0	2149	0	976.7	-0	38.45	734.25	-39.52	2136.07	0	1339.49	37367.2
65	-0	-0	-0	2149	0	976.7	-0	22.66	715.64	-40.13	2127.94	0	1335.36	29888.8
66	-0	-0	-0	2149	0	976.7	-0	31.59	731.2	-43.64	2128.45	0	1338.23	32282.4
67	-0	-0	-0	2149	0	976.7	-0	28	722.66	-40.28	2125.26	0	1337.09	33395.3
68	-0	-0	-0	2149	0	976.7	-0	25.33	722.35	-45.7	2129.29	0	1332.59	31309.1
69	-0	-0	-0	2149	0	976.7	-0	30.82	727.69	-44.02	2121.6	0	1336.54	31651.5
70	-0	-0	-0	2149	0	976.7	-0	30.59	730.9	-44.63	2123.95	0	1335.34	32064.2
71	-0	-0	-0	2149	0	976.7	-0	33.72	731.51	-47.07	2130.29	0	1331.95	31216.8
72	-0	-0	-0	2149	0	976.7	-0	32.88	727.54	-44.17	2120.48	0	1333.21	31955.6
73	-0	-0	-0	2149	0	976.7	-0	33.95	736.24	-46.31	2124.97	0	1333.82	31365.3
74	-0	-0	-0	2149	0	976.7	-0	30.52	722.35	-49.21	2113.17	0	1327.08	30949.1
75	-0	-0	-0	2149	0	976.7	-0	37.46	743.1	-45.09	2128.77	0	1335.15	32247
76	-0	-0	-0	2149	0	976.7	-0	29.22	727.54	-48.45	2104.3	0	1329.82	31036.1
77	-0	-0	-0	2149	0	976.7	-0	46.46	748.9	-47.45	2124.58	0	1334.63	34179.1
78	-0	-0	-0	2149	0	976.7	-0	30.9	733.03	-45.32	2106.58	0	1331.84	30458.4
79	-0	-0	-0	2149	0	976.7	-0	48.29	747.22	-48.14	2120.22	0	1334.14	34253
80	-0	-0	-0	2149	0	976.7	-0	30.75	736.24	-45.47	2097.88	0	1335.39	30984.1
81	-0	-0	-0	2149	0	976.7	-0	47.45	753.02	-45.17	2116.57	0	1337.28	34898.3
82	-0	-0	-0	2149	0	976.7	-0	35.4	732.88	-45.78	2098.03	0	1333.99	31040.2
83	-0	-0	-0	2149	0	976.7	-0	46.08	752.56	-44.4	2104.42	0	1342.04	34332.9
84	-0	-0	-0	2149	0	976.7	-0	44.33	738.07	-44.02	2096.05	0	1337.95	32979
85	-0	-0	-0	2149	0	976.7	-0	47.38	748.29	-45.78	2107.05	0	1340.17	33418.8
