Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	812.332	754.723	1350.04	817.89	749.568	1095.73	622.708	788.539	1258.18	626.656	791.263	1168.19	727.136	837.245	1066.99	723.298	835.366	1372.02	686.951	707.632	1388.74	704.849	388.821	1387.27	689.878	345.541	1394.2	732.184	322.698	1340.39	668.693	59.0746	1394.68	625.699	45.2122	1361.13	794.999	38.8204	1343.45	755.136	31.1758	1413.45	719.168	703.897	1039.72	696.76	378.224	1044.69	691.94	332.451	1038.53	726.433	313.975	1091.15	665.238	57.5299	1046.13	625.059	40.6349	1078.52	792.652	38.8714	1099.6	762.313	27.4078	1030.04	689.605	368.606	1266.53	682.445	63.7793	1320.53	791.023	35.8082	1368.65	678.84	363.937	1166.74	680.508	74.1376	1118.57	788.707	34.7818	1075.28
0.007	812.299	754.742	1350.06	817.885	749.573	1095.76	622.685	788.538	1258.18	626.632	791.273	1168.2	727.136	837.251	1067	723.292	835.383	1372.02	686.924	707.628	1388.75	704.849	388.824	1387.29	689.881	345.536	1394.2	732.185	322.7	1340.38	668.716	59.0663	1394.68	625.692	45.2182	1361.12	794.991	38.8158	1343.45	755.132	31.1697	1413.45	719.171	703.89	1039.73	696.774	378.222	1044.69	691.937	332.461	1038.53	726.426	313.977	1091.15	665.241	57.5289	1046.12	624.835	40.8792	1078.37	792.651	38.8673	1099.6	762.319	27.3974	1030.03	689.596	368.602	1266.53	682.439	63.7913	1320.52	791.021	35.8096	1368.65	678.838	363.935	1166.74	680.517	74.1323	1118.57	788.699	34.7901	1075.29
0.013	812.279	754.743	1350.05	817.864	749.582	1095.77	622.667	788.539	1258.2	626.616	791.272	1168.2	727.135	837.26	1067.01	723.273	835.403	1372.01	686.9	707.628	1388.76	704.84	388.829	1387.29	689.872	345.542	1394.22	732.193	322.706	1340.39	668.729	59.0625	1394.69	625.702	45.2146	1361.14	794.995	38.8188	1343.45	755.135	31.1842	1413.46	719.166	703.904	1039.74	696.77	378.218	1044.7	691.952	332.464	1038.54	726.445	313.978	1091.15	665.232	57.52	1046.13	624.839	40.8754	1078.38	792.659	38.8638	1099.6	762.315	27.4043	1030.05	689.592	368.612	1266.54	682.445	63.7764	1320.54	791.012	35.8092	1368.64	678.834	363.947	1166.75	680.519	74.1423	1118.58	788.704	34.7968	1075.28
0.02	812.246	754.753	1350.06	817.851	749.593	1095.8	622.643	788.543	1258.2	626.6	791.277	1168.2	727.138	837.263	1067.02	723.264	835.428	1372	686.879	707.634	1388.76	704.839	388.838	1387.28	689.864	345.538	1394.22	732.186	322.715	1340.39	668.717	59.0657	1394.69	625.698	45.2112	1361.13	794.999	38.8235	1343.45	755.124	31.1743	1413.44	719.159	703.902	1039.74	696.777	378.216	1044.7	691.948	332.452	1038.54	726.448	313.97	1091.17	665.239	57.5325	1046.12	624.842	40.8715	1078.36	792.654	38.8711	1099.6	762.312	27.4018	1030.03	689.58	368.603	1266.54	682.438	63.7842	1320.53	791.038	35.8081	1368.65	678.832	363.932	1166.74	680.516	74.1324	1118.57	788.701	34.7896	1075.29
0.027	812.225	754.747	1350.05	817.845	749.591	1095.82	622.622	788.533	1258.21	626.581	791.272	1168.2	727.141	837.271	1067.04	723.247	835.432	1372.02	686.856	707.629	1388.77	704.833	388.83	1387.3	689.867	345.532	1394.23	732.181	322.709	1340.4	668.719	59.066	1394.69	625.706	45.2184	1361.14	795.002	38.8238	1343.45	755.145	31.1811	1413.45	719.15	703.907	1039.74	696.781	378.217	1044.71	691.955	332.457	1038.56	726.457	313.975	1091.16	665.235	57.5336	1046.12	624.844	40.8717	1078.36	792.663	38.8647	1099.6	762.319	27.4034	1030.04	689.585	368.608	1266.55	682.459	63.7753	1320.54	791.032	35.8106	1368.65	678.849	363.929	1166.76	680.51	74.1365	1118.57	788.695	34.7921	1075.28
0.033	812.206	754.755	1350.05	817.828	749.606	1095.83	622.606	788.533	1258.23	626.56	791.272	1168.2	727.146	837.28	1067.05	723.236	835.453	1372.01	686.842	707.64	1388.77	704.827	388.836	1387.32	689.878	345.53	1394.22	732.185	322.708	1340.4	668.718	59.0638	1394.7	625.699	45.2115	1361.13	795.006	38.824	1343.45	755.141	31.1836	1413.45	719.15	703.912	1039.75	696.788	378.225	1044.72	691.966	332.459	1038.55	726.448	313.962	1091.17	665.252	57.5211	1046.13	624.847	40.8762	1078.37	792.663	38.8674	1099.6	762.324	27.3923	1030.05	689.585	368.602	1266.55	682.447	63.7798	1320.54	791.033	35.8046	1368.65	678.845	363.916	1166.76	680.516	74.1289	1118.59	788.707	34.7866	1075.29
0.04	812.181	754.759	1350.06	817.82	749.604	1095.84	622.59	788.548	1258.22	626.556	791.279	1168.21	727.162	837.293	1067.07	723.227	835.459	1372.01	686.815	707.638	1388.78	704.833	388.818	1387.31	689.874	345.529	1394.22	732.181	322.713	1340.41	668.734	59.0525	1394.68	625.706	45.2069	1361.13	795.005	38.8194	1343.46	755.139	31.176	1413.45	719.141	703.903	1039.76	696.787	378.23	1044.72	691.96	332.452	1038.55	726.456	313.983	1091.19	665.248	57.5238	1046.13	624.84	40.8771	1078.36	792.666	38.864	1099.61	762.317	27.3976	1030.04	689.598	368.604	1266.56	682.446	63.7815	1320.54	791.042	35.8012	1368.65	678.836	363.925	1166.76	680.517	74.1275	1118.58	788.707	34.7862	1075.29
0.047	812.167	754.76	1350.06	817.806	749.612	1095.85	622.575	788.541	1258.22	626.535	791.277	1168.22	727.183	837.307	1067.1	723.214	835.477	1372	686.797	707.644	1388.79	704.828	388.821	1387.31	689.869	345.526	1394.23	732.186	322.7	1340.42	668.73	59.048	1394.7	625.714	45.2143	1361.13	795.003	38.8138	1343.45	755.137	31.176	1413.46	719.129	703.903	1039.77	696.773	378.221	1044.73	691.965	332.458	1038.55	726.442	313.966	1091.19	665.252	57.5174	1046.13	624.844	40.875	1078.37	792.662	38.8665	1099.61	762.318	27.399	1030.05	689.586	368.608	1266.56	682.456	63.7752	1320.54	791.038	35.8118	1368.65	678.839	363.925	1166.77	680.515	74.1305	1118.57	788.705	34.7954	1075.29
0.053	812.142	754.768	1350.06	817.809	749.616	1095.87	622.555	788.553	1258.23	626.527	791.289	1168.22	727.188	837.32	1067.11	723.204	835.489	1371.98	686.779	707.652	1388.8	704.808	388.819	1387.31	689.862	345.515	1394.24	732.176	322.709	1340.41	668.73	59.0553	1394.69	625.707	45.2124	1361.14	795.007	38.8164	1343.45	755.134	31.1732	1413.45	719.133	703.906	1039.78	696.796	378.219	1044.72	691.965	332.461	1038.56	726.452	313.973	1091.18	665.25	57.5233	1046.13	624.841	40.8666	1078.37	792.662	38.8607	1099.6	762.326	27.3985	1030.05	689.57	368.598	1266.56	682.448	63.7843	1320.54	791.037	35.8053	1368.65	678.83	363.92	1166.77	680.519	74.1214	1118.58	788.699	34.7885	1075.29
0.06	812.125	754.769	1350.05	817.793	749.619	1095.88	622.543	788.56	1258.22	626.512	791.287	1168.21	727.204	837.332	1067.12	723.203	835.503	1371.97	686.751	707.659	1388.79	704.816	388.83	1387.32	689.856	345.522	1394.25	732.173	322.71	1340.43	668.739	59.0471	1394.69	625.701	45.2035	1361.15	795.006	38.8245	1343.46	755.143	31.1723	1413.46	719.125	703.91	1039.78	696.769	378.224	1044.73	691.966	332.457	1038.56	726.45	313.986	1091.18	665.234	57.5233	1046.13	624.837	40.8675	1078.37	792.659	38.8706	1099.6	762.321	27.4076	1030.05	689.577	368.601	1266.57	682.441	63.788	1320.55	791.04	35.811	1368.65	678.833	363.914	1166.76	680.518	74.1311	1118.57	788.701	34.787	1075.29
