Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.409598	4.41759	15.1849	1.77947	9.26227	14.7088	-2.4797	-9.90016	33.9707	-4.70052	-5.86308	32.0891	2.96587	-17.9986	-1.19064	2.89817	-32.2327	-2.78354	11.164	11.7591	-0.858258	10.3462	16.1915	-0.351865	13.0141	12.8658	24.2236	10.949	13.6136	25.1252
1	0.60444	4.69542	15.1424	2.00805	9.5095	14.5721	-2.28769	-9.60462	33.8621	-4.44566	-5.78008	32.0833	2.80985	-18.6138	0.044436	2.86714	-32.0553	-1.15296	10.4986	11.588	-1.0243	9.64676	16.0122	-0.63184	12.6282	12.9673	22.4306	10.6016	13.1791	22.8854
2	0.868662	4.89234	15.0341	2.28091	9.64654	14.3775	-1.96393	-9.19631	33.6338	-4.06544	-5.62547	31.9734	2.64065	-18.9239	1.38669	2.86751	-31.6813	0.515445	9.20218	10.8147	-1.65561	8.43104	15.3973	-1.42306	11.8575	13.1881	19.6948	10.0564	12.9189	19.8204
3	1.19696	5.00422	14.8914	2.59293	9.66484	14.1533	-1.52804	-8.5942	33.2837	-3.57626	-5.32691	31.7346	2.4921	-19.0475	2.54637	2.89117	-31.2617	1.90437	7.4535	9.45996	-2.82588	6.91116	14.3539	-2.76817	10.8343	13.568	16.3189	9.4652	12.917	16.2846
4	1.58713	5.03354	14.7534	2.94522	9.57373	13.9305	-1.0078	-7.79838	32.8697	-3.00616	-4.87775	31.3997	2.36359	-18.9153	3.46211	2.92132	-30.7876	2.96004	5.55498	7.68438	-4.26609	5.44847	13.0646	-4.35692	9.64582	13.9208	12.7854	8.94003	12.9946	12.7872
5	2.03251	4.98961	14.648	3.33603	9.39684	13.7323	-0.440476	-6.92098	32.4847	-2.38915	-4.3407	31.0507	2.27114	-18.281	4.35126	2.9803	-30.1392	3.91832	3.72522	5.6735	-5.51741	4.24921	11.7565	-5.71205	8.28096	13.9841	9.49142	8.44015	12.8962	9.67055
6	2.51404	4.88068	14.5834	3.75546	9.1592	13.5696	0.143648	-6.13593	32.2025	-1.74351	-3.81918	30.7721	2.23985	-17.0473	5.46372	3.09499	-29.293	5.057	2.05175	3.65473	-6.31407	3.10772	10.6032	-6.46747	6.76096	13.6555	6.59446	7.66822	12.5431	6.9933
7	3.00406	4.70626	14.5554	4.18375	8.87711	13.4471	0.741626	-5.58122	32.0283	-1.06737	-3.40094	30.5921	2.25679	-15.4739	6.82842	3.24747	-28.4091	6.44955	0.535258	1.92748	-6.58326	1.77956	9.70673	-6.4527	5.16915	13.0568	4.20047	6.40818	12.0939	4.81656
8	3.46981	4.46176	14.5583	4.5979	8.5618	13.369	1.36332	-5.28134	31.8947	-0.359945	-3.11936	30.4632	2.27253	-14.0211	8.26697	3.38708	-27.7069	7.94015	-0.854432	0.744318	-6.35179	0.3833	9.12015	-5.77759	3.61017	12.4215	2.40162	4.87792	11.7505	3.22703
9	3.88419	4.15294	14.5898	4.97923	8.22748	13.3339	2.00739	-5.17271	31.7105	0.36137	-2.94963	30.2937	2.2419	-12.9848	9.57507	3.47864	-27.2908	9.29888	-2.04831	0.151458	-5.72482	-0.83695	8.88677	-4.71985	2.24181	11.9203	1.18552	3.42786	11.5238	2.17856
10	4.23634	3.80447	14.6478	5.3148	7.89797	13.3292	2.657	-5.17086	31.4116	1.06288	-2.82992	29.999	2.15328	-12.3276	10.6379	3.52579	-27.1158	10.3744	-2.94565	-0.031332	-4.83453	-1.74925	8.95978	-3.51612	1.18027	11.5815	0.440398	2.24925	11.3185	1.53943
11	4.53032	3.45507	14.7304	5.60406	7.60605	13.3434	3.28462	-5.20478	30.9739	1.71	-2.69934	29.5413	2.02452	-11.852	11.4065	3.55254	-27.0478	11.1191	-3.52426	-0.05785	-3.82724	-2.29258	9.12302	-2.32767	0.437736	11.3486	0.021452	1.42694	11.1188	1.17939
12	4.77688	3.14925	14.8381	5.85228	7.38298	13.3707	3.8553	-5.24052	30.4042	2.2727	-2.52773	28.9288	1.88882	-11.4088	11.8707	3.58549	-26.9492	11.562	-3.84636	-0.10285	-2.82642	-2.49417	9.1445	-1.24072	-0.045574	11.1688	-0.197786	0.94816	10.9589	0.99002
13	4.98171	2.92341	14.9692	6.06206	7.25124	13.4115	4.33377	-5.27522	29.7238	2.73076	-2.32726	28.2026	1.78093	-10.9616	12.0553	3.63977	-26.7832	11.7708	-4.00111	-0.219312	-1.89755	-2.47013	8.97052	-0.26568	-0.343614	11.0232	-0.304342	0.71067	10.8474	0.8933
14	5.13985	2.79765	15.1152	6.23179	7.21821	13.4678	4.69072	-5.31154	28.9545	3.07942	-2.1326	27.4131	1.729	-10.56	12.0026	3.71566	-26.635	11.8098	-4.06835	-0.369824	-1.0639	-2.33027	8.71595	0.61293	-0.518784	10.9127	-0.353456	0.6181	10.7804	0.84303
