Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.148917	-0.01019	-0.734437	-0.0929967	-0.01208	-0.773297	-0.02593	-0.00242333	-0.425993	0.00432667	0.00225333	-0.409403	0.00286	0.00394333	0.0158333	-0.000376667	0.00299	0.00658333	-0.0365	0.547773	-0.0918667	0.00039	0.419157	-0.06137
1	-0.137463	-0.00474333	-0.77818	-0.08505	-0.00236667	-0.74463	-0.01256	-0.00102667	-0.461583	0.01002	0.00374	-0.39012	0.00253333	0.00507333	0.0140333	-0.00462	0.00161	-0.00102	-0.116213	1.48433	-0.202057	-0.07136	1.27363	-0.136343
2	-0.0966733	0.00116667	-0.787197	-0.0573033	0.00837667	-0.68672	0.0093	0.00123333	-0.45989	0.0278033	0.00642	-0.341013	-0.00392667	0.000576667	-0.00498667	-0.0147567	-0.00530667	-0.0246467	-0.244107	2.84182	-0.336293	-0.21441	2.5669	-0.229117
3	-0.0196667	0.00514667	-0.77273	-0.00360333	0.0161667	-0.60981	0.0429867	0.00320333	-0.411217	0.0598333	0.00842667	-0.26289	-0.0153867	-0.0104867	-0.0401567	-0.0289433	-0.0195033	-0.0652333	-0.416823	4.28122	-0.434027	-0.434497	4.00931	-0.29868
4	0.06531	0.00479667	-0.776837	0.05141	0.0186267	-0.566143	0.0871567	0.00344667	-0.330797	0.09962	0.00747667	-0.18319	-0.0262567	-0.0253933	-0.0803433	-0.0412167	-0.03912	-0.114947	-0.65359	5.52002	-0.43996	-0.71015	5.26703	-0.30386
5	0.11857	5.66667e-05	-0.823357	0.0783467	0.01669	-0.592157	0.134157	0.00221667	-0.239607	0.140337	0.00353	-0.121813	-0.03249	-0.03879	-0.109707	-0.0463167	-0.0583267	-0.15934	-0.952033	6.54984	-0.351817	-0.980713	6.24173	-0.236457
6	0.139247	-0.00730667	-0.878827	0.0992133	0.0110833	-0.652907	0.18066	0.000933333	-0.13944	0.187003	-0.00117333	-0.0566033	-0.0356067	-0.0468533	-0.119587	-0.0432767	-0.0714367	-0.18736	-1.26217	7.46115	-0.21209	-1.18784	6.99502	-0.11398
7	0.158183	-0.0173433	-0.923057	0.15505	0.00012	-0.715197	0.232303	0.000916667	-0.0255	0.247393	-0.00404333	0.0413133	-0.0404533	-0.04914	-0.111777	-0.0354333	-0.07678	-0.197433	-1.54558	8.33003	-0.0789167	-1.3471	7.66103	0.0382567
8	0.204897	-0.03144	-0.981457	0.25297	-0.0174767	-0.799647	0.296227	0.00343667	0.0917	0.319263	-0.00323	0.162243	-0.0500767	-0.0461267	-0.0905667	-0.0277733	-0.0747833	-0.192297	-1.7844	9.19114	0.0139033	-1.50317	8.347	0.19412
9	0.281787	-0.0494933	-1.06463	0.37373	-0.0404867	-0.919227	0.36814	0.00783333	0.197597	0.395917	0.00164667	0.27387	-0.0636033	-0.0399967	-0.0608133	-0.0241367	-0.0663033	-0.175093	-1.96428	10.0715	0.07136	-1.64781	9.08836	0.330043
10	0.37084	-0.06844	-1.13623	0.49776	-0.0656533	-1.02324	0.432863	0.0111367	0.288617	0.472853	0.00887333	0.364303	-0.0779633	-0.03393	-0.0273033	-0.0256933	-0.05323	-0.149583	-2.07622	10.9372	0.10915	-1.74192	9.8473	0.43474
11	0.455183	-0.0846367	-1.1621	0.601133	-0.08828	-1.06176	0.481	0.0116733	0.360723	0.542133	0.0153167	0.434163	-0.0902067	-0.02859	0.00677333	-0.0309033	-0.0382967	-0.1193	-2.1107	11.6966	0.136077	-1.76283	10.5398	0.510807
12	0.5223	-0.0950267	-1.13239	0.658943	-0.10326	-1.03202	0.510473	0.0103733	0.40903	0.593183	0.01874	0.479233	-0.0983733	-0.0225867	0.0392767	-0.03704	-0.0237667	-0.0869467	-2.06335	12.258	0.157163	-1.70901	11.0808	0.56242
13	0.567023	-0.0969633	-1.04853	0.67059	-0.108173	-0.95577	0.520107	0.00892333	0.433197	0.622103	0.0195767	0.49662	-0.10203	-0.015	0.0690367	-0.04189	-0.0104333	-0.0546767	-1.94339	12.5645	0.173577	-1.59165	11.4157	0.58993
14	0.59396	-0.09084	-0.92666	0.654263	-0.104987	-0.855297	0.510847	0.00868667	0.43674	0.629983	0.01986	0.491973	-0.102303	-0.00590667	0.09579	-0.0445933	0.00181667	-0.024	-1.77221	12.5949	0.180807	-1.42993	11.5253	0.593297
15	0.60817	-0.08055	-0.799543	0.628333	-0.0973333	-0.74977	0.487473	0.0105367	0.423813	0.618607	0.0213033	0.474873	-0.10084	0.00449333	0.12058	-0.04556	0.01309	0.00441333	-1.57497	12.3625	0.179223	-1.24574	11.4132	0.57352
16	0.60879	-0.0700033	-0.697137	0.605773	-0.08695	-0.654113	0.455497	0.0147333	0.39858	0.591153	0.0244967	0.451627	-0.0988367	0.0159	0.145307	-0.0457033	0.02352	0.03075	-1.3744	11.9099	0.176	-1.0586	11.0992	0.534093
17	0.596823	-0.06079	-0.626103	0.59005	-0.07504	-0.58162	0.420203	0.02099	0.364617	0.552123	0.0291733	0.42407	-0.0968067	0.02797	0.17185	-0.0457467	0.0335	0.0560667	-1.18641	11.2994	0.179037	-0.882177	10.6219	0.48234
18	0.5751	-0.05307	-0.573807	0.579537	-0.0638533	-0.539303	0.38489	0.0282667	0.323937	0.50741	0.0346867	0.391683	-0.0947	0.0403233	0.20119	-0.0460967	0.04343	0.0819467	-1.01869	10.5979	0.191497	-0.723483	10.0366	0.428263
19	0.544587	-0.0461367	-0.52387	0.571103	-0.0549233	-0.515927	0.35088	0.0347367	0.2767	0.463217	0.0403267	0.354657	-0.0921033	0.0525533	0.23295	-0.0467767	0.0536533	0.109883	-0.873393	9.86205	0.209447	-0.586187	9.40335	0.381797
20	0.506807	-0.0383033	-0.46792	0.55978	-0.0477567	-0.490603	0.318597	0.03895	0.22309	0.42322	0.0454467	0.31396	-0.0887267	0.0642867	0.265817	-0.0475933	0.0644233	0.140883	-0.75002	9.13584	0.22502	-0.473483	8.77433	0.34934
21	0.463857	-0.02813	-0.405603	0.540573	-0.0405067	-0.44938	0.286957	0.0410133	0.16644	0.388237	0.0496133	0.270933	-0.0850867	0.07524	0.298073	-0.0481733	0.07587	0.175037	-0.64692	8.45352	0.23192	-0.387567	8.18696	0.331457
22	0.418577	-0.0155067	-0.343327	0.50908	-0.0315167	-0.390723	0.255357	0.0421333	0.111357	0.357327	0.0527967	0.227103	-0.0822033	0.0854167	0.32854	-0.0481067	0.0879933	0.211503	-0.56235	7.84321	0.22848	-0.327613	7.6664	0.323357
23	0.377857	-0.00192333	-0.28746	0.466257	-0.0210767	-0.32636	0.22552	0.0435533	0.0617567	0.32991	0.0554567	0.184037	-0.0807033	0.09512	0.35699	-0.0474333	0.10072	0.249173	-0.494173	7.3257	0.217263	-0.28891	7.22973	0.317947
24	0.349643	0.0105067	-0.241973	0.421667	-0.0105333	-0.269077	0.200037	0.0460533	0.0196667	0.306347	0.0584133	0.144217	-0.0808467	0.104763	0.383987	-0.0465833	0.113947	0.287093	-0.439547	6.91221	0.202217	-0.264507	6.88675	0.309447
25	0.336047	0.0202333	-0.2061	0.38661	-0.000823333	-0.22202	0.180393	0.0498667	-0.0144567	0.28711	0.0623833	0.110727	-0.08257	0.11463	0.4103	-0.0461167	0.12756	0.324747	-0.39488	6.60417	0.186607	-0.247887	6.64013	0.295443
26	0.33339	0.02693	-0.174797	0.36784	0.00735333	-0.182657	0.166603	0.0547267	-0.0415767	0.27292	0.0676667	0.0851967	-0.08533	0.124893	0.436813	-0.04639	0.141603	0.36239	-0.35665	6.39438	0.17332	-0.234167	6.48732	0.27739
27	0.33472	0.0313767	-0.14523	0.366543	0.0136867	-0.15218	0.15779	0.05987	-0.0641733	0.264683	0.07397	0.0653267	-0.0881	0.135667	0.46432	-0.0472667	0.15631	0.400693	-0.322167	6.26947	0.16519	-0.220117	6.4204	0.25939
28	0.33675	0.0347067	-0.115707	0.37761	0.0183433	-0.130887	0.153463	0.06444	-0.0853333	0.262393	0.08081	0.0481	-0.08969	0.14713	0.49342	-0.04817	0.17205	0.440483	-0.289453	6.21495	0.164467	-0.204403	6.42651	0.246413
29	0.33899	0.0371967	-0.0918533	0.393873	0.0221433	-0.113683	0.153667	0.06795	-0.108013	0.265643	0.0879667	0.03199	-0.0891733	0.159533	0.524603	-0.04847	0.189227	0.482493	-0.257197	6.21892	0.17202	-0.187247	6.49062	0.242437
30	0.341663	0.0393067	-0.0797333	0.409003	0.0262333	-0.0960667	0.15858	0.07061	-0.133697	0.27323	0.0954433	0.01647	-0.0863533	0.173157	0.558357	-0.0477333	0.207983	0.527017	-0.22484	6.27321	0.186887	-0.16882	6.59808	0.248893
31	0.346827	0.04288	-0.0692667	0.4197	0.0312867	-0.07885	0.167397	0.0733833	-0.16023	0.283657	0.103273	0.00109333	-0.0819	0.18819	0.594967	-0.0458967	0.228157	0.574087	-0.19249	6.37253	0.20733	-0.14848	6.73872	0.26453
32	0.357177	0.04814	-0.0530167	0.427347	0.0370733	-0.0645233	0.179197	0.0771533	-0.18336	0.296407	0.11145	-0.0141067	-0.0769533	0.204467	0.63427	-0.0432067	0.249407	0.623547	-0.16014	6.5132	0.232137	-0.124933	6.9079	0.28618
33	0.372627	0.0539333	-0.03499	0.435967	0.04318	-0.05157	0.193403	0.08218	-0.202047	0.311677	0.119967	-0.02878	-0.0724667	0.221843	0.676387	-0.0400233	0.27142	0.675283	-0.127217	6.693	0.260413	-0.09664	7.10482	0.30994
34	0.390693	0.0603467	-0.0150467	0.449053	0.0495367	-0.0363267	0.20921	0.0884233	-0.217357	0.328963	0.128723	-0.0426567	-0.0689833	0.24043	0.721713	-0.0366667	0.29403	0.729387	-0.0929667	6.91039	0.290667	-0.0621633	7.3297	0.332433
35	0.412427	0.0678667	0.00873	0.467053	0.05598	-0.01737	0.22588	0.0954967	-0.230247	0.347287	0.137553	-0.0560767	-0.0666167	0.26028	0.770373	-0.03323	0.317213	0.785997	-0.0563067	7.16278	0.320353	-0.0202133	7.58134	0.351733
36	0.44156	0.0759567	0.0324667	0.48855	0.06202	0.00321667	0.243283	0.10272	-0.24241	0.366073	0.146257	-0.0695033	-0.0649867	0.28138	0.82235	-0.0295133	0.34099	0.845053	-0.0153933	7.4461	0.347133	0.0303433	7.85672	0.36745
37	0.475103	0.0835867	0.0551933	0.51312	0.0674967	0.0245033	0.260273	0.109543	-0.255787	0.385717	0.154733	-0.0832533	-0.06344	0.3037	0.877533	-0.0250833	0.365437	0.90608	0.03208	7.75547	0.369623	0.09033	8.15067	0.38063
38	0.507363	0.09033	0.0775233	0.539447	0.0724967	0.04663	0.276017	0.11582	-0.271677	0.406697	0.163087	-0.0971533	-0.0613967	0.327363	0.93571	-0.0194967	0.39067	0.968367	0.0885867	8.08644	0.387757	0.15985	8.45795	0.392893
39	0.54074	0.0967133	0.10214	0.566803	0.07735	0.0701733	0.29176	0.121937	-0.289253	0.428993	0.171543	-0.110343	-0.0583967	0.35274	0.996333	-0.0125033	0.41677	1.03102	0.157183	8.43462	0.403783	0.239043	8.77305	0.405087
40	0.57683	0.103257	0.13291	0.59659	0.08261	0.0978867	0.309303	0.128413	-0.307147	0.452783	0.180367	-0.121957	-0.0538533	0.380283	1.05881	-0.00414333	0.4437	1.09312	0.240657	8.79567	0.42183	0.32881	9.09055	0.417063
41	0.613643	0.10978	0.169503	0.628873	0.0883767	0.132353	0.330073	0.135623	-0.323657	0.47799	0.189623	-0.131403	-0.0471367	0.41027	1.12251	0.00543333	0.471267	1.15368	0.340043	9.16427	0.44598	0.430473	9.40406	0.428093
42	0.65057	0.116363	0.212763	0.66237	0.0941967	0.17346	0.354113	0.143673	-0.33684	0.504167	0.19912	-0.138653	-0.0379067	0.442597	1.18633	0.01647	0.49934	1.21174	0.45465	9.53257	0.47817	0.545193	9.70566	0.437927
43	0.688643	0.1233	0.264947	0.696047	0.09917	0.221237	0.379697	0.152133	-0.34562	0.53038	0.208343	-0.143143	-0.0260267	0.476683	1.24879	0.0294533	0.52765	1.2663	0.582377	9.8897	0.51737	0.6727	9.98704	0.446783
44	0.724817	0.129763	0.322437	0.72503	0.102383	0.27441	0.40432	0.160197	-0.34915	0.55451	0.21666	-0.143687	-0.0115	0.511533	1.30801	0.04468	0.55562	1.31624	0.7203	10.2219	0.56002	0.81086	10.2392	0.45466
45	0.75496	0.13403	0.377463	0.74656	0.103373	0.328733	0.426333	0.167063	-0.346133	0.574523	0.223533	-0.139377	0.00564333	0.545987	1.36213	0.06188	0.582437	1.36039	0.864973	10.5159	0.601243	0.955853	10.4532	0.460857
46	0.779223	0.13547	0.425527	0.76014	0.102307	0.380247	0.444967	0.172193	-0.33568	0.589017	0.228613	-0.129637	0.0250833	0.57887	1.40952	0.0802867	0.607167	1.3974	1.01319	10.7612	0.636507	1.10355	10.6194	0.463583
47	0.797327	0.134783	0.470627	0.762373	0.0999467	0.42928	0.458813	0.175407	-0.31731	0.596377	0.231853	-0.113263	0.04633	0.609233	1.44901	0.0989367	0.629017	1.42587	1.16311	10.9506	0.66269	1.25132	10.7287	0.460663
48	0.80563	0.13198	0.510653	0.755203	0.0968833	0.473643	0.466733	0.17655	-0.292107	0.597077	0.23342	-0.0901567	0.0689267	0.636337	1.4796	0.117057	0.647547	1.44472	1.31464	11.0765	0.677947	1.39846	10.774	0.45043
49	0.797613	0.12618	0.537483	0.74186	0.0927033	0.509133	0.46741	0.17549	-0.262223	0.59195	0.233353	-0.0613367	0.0923767	0.659317	1.49979	0.134233	0.662313	1.45257	1.46885	11.1279	0.680627	1.54484	10.7467	0.431547
50	0.769587	0.116877	0.550213	0.717663	0.0863533	0.5311	0.45912	0.172267	-0.228487	0.578457	0.231213	-0.0287933	0.11588	0.67706	1.50732	0.15022	0.67211	1.44728	1.62579	11.0892	0.66825	1.68876	10.6329	0.402013
51	0.725107	0.104103	0.553243	0.676143	0.0767167	0.53803	0.441113	0.166547	-0.192157	0.552673	0.225703	0.00552333	0.138487	0.687873	1.49915	0.164507	0.67427	1.42564	1.7814	10.9393	0.636807	1.82463	10.4109	0.35827
52	0.66366	0.0880667	0.54854	0.611377	0.06365	0.5359	0.412133	0.157703	-0.154863	0.510647	0.215063	0.04074	0.158897	0.68905	1.47135	0.176107	0.664703	1.38304	1.92574	10.6527	0.580913	1.94071	10.0503	0.295683
53	0.580503	0.0697167	0.54165	0.52243	0.04841	0.534873	0.36878	0.145007	-0.11659	0.45009	0.197627	0.0760433	0.175243	0.676443	1.41888	0.183767	0.638663	1.31395	2.04177	10.1984	0.49527	2.01895	9.51493	0.210727
54	0.47952	0.05126	0.54064	0.418817	0.0330967	0.54107	0.308823	0.127527	-0.0773267	0.37411	0.17267	0.10967	0.185347	0.644797	1.33605	0.18625	0.59212	1.21294	2.1055	9.54434	0.37725	2.03594	8.77098	0.104777
55	0.369227	0.0356967	0.552547	0.311653	0.0200667	0.556403	0.23351	0.105257	-0.03638	0.28924	0.141573	0.140457	0.186937	0.589843	1.21797	0.182193	0.523603	1.07661	2.09022	8.66692	0.2318	1.96507	7.80144	-0.0129567
56	0.26443	0.0252867	0.577943	0.207317	0.0106333	0.574173	0.15066	0.0803267	0.00781667	0.203183	0.10774	0.166897	0.178373	0.511347	1.06263	0.170323	0.43589	0.906273	1.97272	7.56559	0.07697	1.78494	6.62254	-0.125343
57	0.173893	0.0195167	0.60072	0.109697	0.00465	0.578883	0.0726533	0.05558	0.0528033	0.124967	0.07555	0.1841	0.160003	0.41442	0.873923	0.149903	0.337033	0.711123	1.74343	6.27571	-0.0609167	1.49583	5.29932	-0.2108
58	0.0925233	0.0164633	0.599693	0.01752	0.00229333	0.55895	0.00994667	0.03375	0.0908767	0.0600967	0.0484733	0.1834	0.133947	0.309193	0.66435	0.121487	0.238693	0.509213	1.41993	4.879	-0.155753	1.13406	3.94574	-0.251793
59	0.0174567	0.0144967	0.562743	-0.0669767	0.0045	0.51651	-0.0321633	0.0162933	0.111147	0.00901	0.0276867	0.15972	0.10321	0.208127	0.455183	0.08801	0.152	0.323613	1.05183	3.50084	-0.193803	0.765187	2.69832	-0.244027
60	-0.0491	0.0128233	0.496393	-0.132717	0.01234	0.477143	-0.0546233	0.00345333	0.109047	-0.0315267	0.01307	0.123557	0.07107	0.122293	0.270527	0.0544933	0.0843667	0.174007	0.69998	2.2803	-0.18006	0.448563	1.67302	-0.19773
61	-0.0988	0.0121	0.43297	-0.148023	0.0199433	0.453713	-0.06351	-0.00453	0.09465	-0.0539333	0.00531333	0.0818933	0.0406667	0.0582767	0.127127	0.0207767	0.0338033	0.05599	0.405447	1.31956	-0.132413	0.193537	0.80656	-0.108563
62	-0.133237	0.0159167	0.408763	-0.154783	0.0322933	0.469453	-0.07101	-0.00795	0.0886433	-0.07668	0.00202	0.0744167	0.0161467	0.0171167	0.0303833	0.00206	0.00805333	-0.00413667	0.18909	0.657337	-0.0760767	0.06496	0.328527	-0.0502933
63	-0.136827	0.0205	0.36473	-0.146993	0.0442967	0.489843	-0.06241	-0.00617667	0.0461767	-0.09478	0.000716667	0.08133	-0.00638333	-0.00946667	-0.0350733	-0.00977	-0.00822333	-0.03666	0	0	0	0.01644	0.161133	-0.0272767
64	-0.166037	0.0390133	0.395337	-0.137517	0.0549467	0.491087	-0.0860967	-0.00350333	0.07159	-0.10593	0.00136667	0.0909167	-0.00910333	-0.0137	-0.0433	-0.0113467	-0.0127967	-0.0417933	0	0	0	0	0	0
65	-0.184843	0.0557	0.41437	-0.13633	0.06421	0.47573	-0.106253	-0.00146333	0.0981667	-0.116113	-0.000183333	0.105343	-0.00714333	-0.0162467	-0.0426433	-0.00862	-0.0152433	-0.0369433	0	0	0	0	0	0
66	-0.189367	0.06611	0.412453	-0.135043	0.0679533	0.44173	-0.11853	-0.000993333	0.121167	-0.120523	-0.00359333	0.120887	-0.00436333	-0.0182067	-0.0378133	-0.00560333	-0.0176433	-0.03167	0	0	0	0	0	0
67	-0.17205	0.0660867	0.377817	-0.12953	0.0637567	0.383427	-0.117467	-0.00250667	0.132297	-0.115243	-0.0078	0.128347	-0.00230333	-0.01913	-0.0308167	-0.00323667	-0.01905	-0.0259233	0	0	0	0	0	0
68	-0.139863	0.0580767	0.317453	-0.12544	0.0556067	0.313603	-0.10633	-0.00537	0.129377	-0.104813	-0.0114867	0.127857	-0.00119	-0.0190567	-0.02386	-0.00178667	-0.0193133	-0.02048	0	0	0	0	0	0
69	-0.10689	0.0483967	0.255507	-0.123577	0.0477533	0.24702	-0.0929733	-0.00848667	0.117693	-0.0934033	-0.0136567	0.120887	-0.000636667	-0.01847	-0.01854	-0.00103667	-0.0185433	-0.0158667	0	0	0	0	0	0
70	-0.0828933	0.0410333	0.20899	-0.117697	0.0416133	0.191017	-0.0820133	-0.0108267	0.103993	-0.08181	-0.01403	0.10868	-0.000286667	-0.0175433	-0.01509	-0.000683333	-0.01697	-0.01235	0	0	0	0	0	0
71	-0.0678367	0.0361067	0.1783	-0.10694	0.0373533	0.14784	-0.07306	-0.0118133	0.0917367	-0.07057	-0.0129533	0.0933433	-0.000123333	-0.0161533	-0.01307	-0.000536667	-0.0149333	-0.0100067	0	0	0	0	0	0
72	-0.0581067	0.0330867	0.15451	-0.09547	0.0356833	0.117727	-0.06493	-0.01147	0.0810133	-0.06152	-0.0110167	0.0780933	-0.000146667	-0.0143067	-0.0119433	-0.0005	-0.0128033	-0.00873	0	0	0	0	0	0
73	-0.0534333	0.0321533	0.132877	-0.0876367	0.0368767	0.0984967	-0.0579467	-0.01025	0.0710733	-0.0560733	-0.00883667	0.06488	-0.00026	-0.01229	-0.0113133	-0.000516667	-0.01084	-0.00828333	0	0	0	0	0	0
74	-0.0504	0.0322467	0.113133	-0.08349	0.0389633	0.08527	-0.05155	-0.00866667	0.0609233	-0.0528867	-0.00685667	0.0533467	-0.000393333	-0.0103367	-0.01097	-0.00055	-0.00916667	-0.00838	0	0	0	0	0	0
75	-0.04662	0.0314633	0.0976833	-0.0796233	0.03962	0.0725633	-0.04504	-0.00714	0.0509267	-0.0499467	-0.00537667	0.0423933	-0.00053	-0.00863	-0.01074	-0.000586667	-0.00789333	-0.00876333	0	0	0	0	0	0
76	-0.04491	0.02917	0.0870067	-0.0737633	0.0381133	0.06034	-0.03889	-0.00587667	0.04242	-0.0463633	-0.00446	0.03226	-0.000663333	-0.00733333	-0.0105933	-0.000633333	-0.00700333	-0.00926	0	0	0	0	0	0
77	-0.0470533	0.0265833	0.08041	-0.06707	0.0348967	0.0488267	-0.03432	-0.00504667	0.0353033	-0.0424033	-0.00397667	0.0239133	-0.00076	-0.00652333	-0.0106767	-0.000713333	-0.00640667	-0.00984333	0	0	0	0	0	0
78	-0.0507467	0.0243367	0.0745933	-0.0617833	0.0312067	0.0404333	-0.0316633	-0.00484333	0.02832	-0.0387233	-0.00379333	0.0176633	-0.000763333	-0.00619	-0.0109667	-0.00083	-0.00606	-0.01052	0	0	0	0	0	0
79	-0.05184	0.0224267	0.06833	-0.0583733	0.0278367	0.03529	-0.0300567	-0.0051	0.0211733	-0.0357	-0.00383	0.0124067	-0.000723333	-0.00615667	-0.0113567	-0.000946667	-0.00596333	-0.0113	0	0	0	0	0	0
80	-0.0512733	0.0210033	0.0583233	-0.05558	0.0244933	0.0295933	-0.0291333	-0.00540333	0.0139567	-0.0334167	-0.00399	0.00728667	-0.000716667	-0.00626	-0.0118267	-0.00103	-0.00611667	-0.01222	0	0	0	0	0	0
81	-0.0461633	0.01907	0.04237	-0.04942	0.02102	0.02442	-0.0275567	-0.00522667	0.00763	-0.03101	-0.0041	0.00233	-0.00074	-0.00629333	-0.0125167	-0.00106667	-0.00643333	-0.0133233	0	0	0	0	0	0
82	-0.0332667	0.0170167	0.0269633	-0.0374733	0.0186267	0.02378	-0.02457	-0.00439333	0.00294	-0.0283333	-0.00420333	-0.00226667	-0.000743333	-0.00625667	-0.01351	-0.00104	-0.00697	-0.0145767	0	0	0	0	0	0
83	-0.0167633	0.01533	0.0133167	-0.0236833	0.0175967	0.02645	-0.02074	-0.00319667	-0.00094	-0.02665	-0.00442	-0.00607333	-0.00071	-0.00628333	-0.0147267	-0.00092	-0.00788	-0.0159767	0	0	0	0	0	0
84	0.000166667	0.0132733	0.00051	-0.0117733	0.01712	0.02838	-0.0163467	-0.00193	-0.00482333	-0.02666	-0.00475333	-0.00916	-0.000633333	-0.00643333	-0.01613	-0.00072	-0.00916667	-0.0175167	0	0	0	0	0	0
85	0.01544	0.01117	-0.00819	-0.00115	0.01666	0.02564	-0.0118867	-0.000596667	-0.00804333	-0.02747	-0.00495667	-0.0131367	-0.00053	-0.00671333	-0.0177367	-0.000483333	-0.0105367	-0.0191333	0	0	0	0	0	0
86	0.0232433	0.01027	-0.01122	0.00857667	0.0153567	0.0145233	-0.0083	0.000903333	-0.00969333	-0.0271067	-0.00465667	-0.0203267	-0.00042	-0.00714	-0.0195533	-0.000286667	-0.0116233	-0.02082	0	0	0	0	0	0
87	0.0219033	0.0104267	-0.0126667	0.0171033	0.01289	-0.00498	-0.00524667	0.00251667	-0.0117867	-0.0243133	-0.00360667	-0.0323367	-0.00034	-0.00756333	-0.0214467	-0.00023	-0.01214	-0.0224767	0	0	0	0	0	0
88	0.01419	0.0101767	-0.0194867	0.02202	0.0106367	-0.02978	-0.00164	0.00428333	-0.01826	-0.0195367	-0.00156333	-0.0506	-0.000333333	-0.00764333	-0.0232433	-0.000376667	-0.01167	-0.0240167	0	0	0	0	0	0
89	0.00144333	0.00872	-0.03703	0.02394	0.00920667	-0.0632433	0.00263333	0.00628667	-0.0324367	-0.0125333	0.00128	-0.0780833	-0.000416667	-0.00711333	-0.0246833	-0.000713333	-0.00989333	-0.02528	0	0	0	0	0	0
90	-0.0125733	0.00676333	-0.0647	0.02773	0.00822667	-0.109553	0.00661333	0.00826333	-0.0572	-0.00350667	0.00393667	-0.116217	-0.00057	-0.00599333	-0.0253767	-0.00113333	-0.00714333	-0.0258	0	0	0	0	0	0
91	-0.0210267	0.00452	-0.104637	0.0349367	0.00736333	-0.164947	0.00983667	0.00958	-0.09492	0.00496	0.00522333	-0.162313	-0.00072	-0.00439	-0.02504	-0.00148	-0.0042	-0.0248767	0	0	0	0	0	0
92	-0.0189733	0.00159667	-0.161447	0.0412967	0.00532333	-0.229453	0.01283	0.00963	-0.144487	0.01075	0.00485667	-0.212143	-0.000803333	-0.00244333	-0.0236067	-0.00162	-0.00159	-0.02202	0	0	0	0	0	0
93	-0.00806	-0.00194667	-0.23877	0.0398833	0.000926667	-0.312617	0.0156667	0.00813333	-0.20142	0.0133267	0.00337667	-0.263657	-0.00081	-0.00033	-0.02086	-0.00145667	0.00049	-0.01726	0	0	0	0	0	0
94	0.00111333	-0.00548667	-0.337073	0.0248767	-0.00535333	-0.419303	0.0170967	0.00553667	-0.26056	0.01358	0.00171	-0.316423	-0.00072	0.00174	-0.0166767	-0.00102333	0.002	-0.0111633	0	0	0	0	0	0
95	-0.0102567	-0.00832333	-0.451567	-0.00337	-0.01234	-0.54768	0.0135867	0.00283667	-0.317117	0.0137267	0.000793333	-0.368843	-0.000516667	0.00338667	-0.0113767	-0.000426667	0.00317333	-0.00462	0	0	0	0	0	0
96	-0.0522733	-0.01082	-0.57614	-0.0363667	-0.0186633	-0.684517	0.00285667	0.00073	-0.368143	0.0154667	0.000953333	-0.416227	-0.00019	0.00416333	-0.00556667	0.00015	0.00415667	0.00142667	0	0	0	0	0	0
97	-0.112337	-0.0135967	-0.70003	-0.06249	-0.0227267	-0.801477	-0.0125333	-0.00088	-0.412303	0.01907	0.00161667	-0.451523	0.000186667	0.00398333	0.00025	0.0006	0.00481667	0.00630333	0	0	0	0	0	0
98	-0.161613	-0.0160067	-0.79689	-0.07151	-0.0238533	-0.864177	-0.02508	-0.00212333	-0.445017	0.02341	0.00204333	-0.464823	0.00052	0.00343	0.00569	0.0009	0.00501333	0.00965	0	0	0	0	0	0
99	-0.167877	-0.0157667	-0.80936	-0.0413	-0.0209267	-0.820297	-0.0254933	-0.00201333	-0.44669	0.0312833	0.00290667	-0.432913	0.000816667	0.00378333	0.00946667	0.000506667	0.0051	0.00947	0	0	0	0	0	0
