Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0.067	801.962	1009.95	1354.15	812.119	999.73	1096.76	621.636	1061.1	1258.37	623.196	1061.48	1175.03	717.102	1098.18	1050.99	723.369	1097.02	1389.83	719.951	906.219	1419.95	689.461	521.693	1402.72	667.135	462.287	1409.05	736.598	445.409	1355.97	654.466	78.636	1383.72	611.712	53.7745	1332.21	825.132	49.8836	1330.15	790.695	34.7952	1403.46	704.725	908.651	1038.85	723.948	522.072	1050.77	699.173	454.568	1044.39	763.573	437.638	1087.13	673.424	77.6891	1056.2	621.811	48.0869	1101.76	836.4	47.7454	1105.61	811.291	31.014	1037.69	685.486	506.247	1273.24	686.001	93.6167	1299.44	820.522	41.6212	1361.34	721.411	504.799	1174.14	695.157	88.9248	1144.39	834.717	38.9038	1080.95
0.073	801.96	1009.94	1354.14	812.115	999.719	1096.74	621.632	1061.11	1258.36	623.204	1061.47	1175.02	717.091	1098.19	1050.98	723.375	1097.01	1389.84	719.956	906.219	1419.95	689.454	521.694	1402.72	667.131	462.3	1409.06	736.602	445.408	1355.97	654.466	78.6303	1383.72	611.722	53.7685	1332.21	825.125	49.8872	1330.15	790.708	34.7996	1403.46	704.729	908.649	1038.85	723.939	522.069	1050.77	699.174	454.568	1044.4	763.565	437.637	1087.13	673.43	77.6956	1056.2	621.813	48.0766	1101.78	836.398	47.7412	1105.61	811.297	31.0147	1037.68	685.496	506.249	1273.24	686.002	93.6211	1299.45	820.519	41.6284	1361.33	721.421	504.8	1174.14	695.152	88.936	1144.39	834.719	38.8976	1080.95
0.08	801.96	1009.95	1354.14	812.111	999.727	1096.74	621.64	1061.11	1258.37	623.209	1061.48	1175.03	717.096	1098.19	1050.98	723.371	1097.02	1389.83	719.958	906.224	1419.94	689.452	521.696	1402.72	667.133	462.299	1409.06	736.588	445.4	1355.97	654.464	78.6351	1383.72	611.714	53.7638	1332.21	825.12	49.8959	1330.15	790.699	34.7972	1403.46	704.726	908.659	1038.85	723.95	522.072	1050.77	699.168	454.571	1044.39	763.574	437.635	1087.13	673.43	77.6938	1056.2	621.808	48.0818	1101.79	836.406	47.7462	1105.62	811.282	31.0129	1037.69	685.494	506.243	1273.24	685.987	93.6155	1299.45	820.514	41.6232	1361.34	721.413	504.798	1174.13	695.165	88.9306	1144.39	834.718	38.896	1080.94
0.087	801.957	1009.95	1354.14	812.113	999.722	1096.74	621.636	1061.11	1258.37	623.208	1061.47	1175.03	717.078	1098.19	1050.97	723.381	1097.01	1389.83	719.954	906.22	1419.95	689.451	521.687	1402.72	667.156	462.334	1409.18	736.598	445.415	1355.99	654.467	78.6363	1383.72	611.712	53.7626	1332.21	825.123	49.8876	1330.15	790.709	34.8042	1403.46	704.719	908.659	1038.85	723.958	522.071	1050.77	699.182	454.57	1044.39	763.579	437.635	1087.14	673.44	77.6937	1056.21	621.813	48.0844	1101.75	836.398	47.7373	1105.62	811.287	31.0106	1037.68	685.504	506.247	1273.24	685.987	93.617	1299.46	820.518	41.6246	1361.34	721.415	504.792	1174.14	695.158	88.928	1144.39	834.721	38.901	1080.95
0.093	801.958	1009.96	1354.15	812.106	999.723	1096.75	621.628	1061.11	1258.37	623.193	1061.48	1175.03	717.074	1098.18	1050.97	723.382	1097.02	1389.83	719.957	906.221	1419.95	689.434	521.703	1402.74	667.132	462.295	1409.06	736.585	445.397	1355.98	654.465	78.6404	1383.73	611.712	53.7619	1332.21	825.123	49.8905	1330.15	790.706	34.7899	1403.45	704.721	908.656	1038.85	723.959	522.078	1050.77	699.179	454.564	1044.39	763.575	437.635	1087.13	673.444	77.6923	1056.2	621.812	48.0726	1101.77	836.403	47.7507	1105.62	811.283	31.0104	1037.69	685.484	506.248	1273.24	685.994	93.6165	1299.44	820.52	41.6232	1361.34	721.416	504.793	1174.14	695.159	88.9295	1144.39	834.717	38.9067	1080.94
0.1	801.962	1009.94	1354.15	812.099	999.72	1096.74	621.628	1061.11	1258.37	623.191	1061.48	1175.02	717.086	1098.19	1050.99	723.388	1097.02	1389.83	719.959	906.217	1419.94	689.443	521.7	1402.73	667.137	462.303	1409.06	736.575	445.402	1355.97	654.46	78.6357	1383.73	611.708	53.7669	1332.22	825.127	49.8893	1330.15	790.704	34.7943	1403.45	704.713	908.66	1038.85	723.947	522.073	1050.76	699.179	454.566	1044.39	763.575	437.633	1087.12	673.445	77.6928	1056.2	621.808	48.0702	1101.78	836.41	47.7414	1105.61	811.29	31.0035	1037.69	685.488	506.245	1273.24	685.992	93.6146	1299.45	820.514	41.6204	1361.33	721.424	504.788	1174.13	695.155	88.9218	1144.39	834.718	38.9072	1080.95
0.107	801.955	1009.94	1354.14	812.097	999.729	1096.74	621.632	1061.1	1258.37	623.198	1061.48	1175.05	717.078	1098.18	1050.99	723.388	1097.01	1389.82	719.96	906.218	1419.94	689.436	521.694	1402.73	667.127	462.299	1409.07	736.577	445.406	1355.98	654.462	78.6389	1383.73	611.714	53.7643	1332.22	825.121	49.8906	1330.16	790.71	34.7986	1403.46	704.702	908.655	1038.85	723.953	522.073	1050.76	699.173	454.57	1044.39	763.573	437.637	1087.12	673.443	77.698	1056.21	621.807	48.0789	1101.76	836.41	47.7368	1105.61	811.283	31.0068	1037.69	685.485	506.235	1273.23	685.987	93.6217	1299.45	820.525	41.6212	1361.33	721.419	504.802	1174.13	695.152	88.9241	1144.39	834.722	38.8919	1080.95
0.113	801.961	1009.95	1354.13	812.099	999.723	1096.75	621.626	1061.1	1258.37	623.185	1061.48	1175.03	717.064	1098.19	1050.99	723.383	1097.01	1389.83	719.962	906.216	1419.94	689.437	521.695	1402.73	667.124	462.292	1409.07	736.577	445.398	1355.96	654.46	78.6356	1383.73	611.715	53.7588	1332.23	825.13	49.8884	1330.16	790.707	34.7988	1403.46	704.702	908.659	1038.85	723.937	522.075	1050.77	699.177	454.561	1044.39	763.579	437.634	1087.12	673.445	77.6874	1056.2	621.815	48.0846	1101.76	836.397	47.7467	1105.62	811.297	31.0135	1037.69	685.478	506.24	1273.24	685.987	93.6101	1299.45	820.524	41.6191	1361.34	721.422	504.793	1174.13	695.164	88.9277	1144.39	834.715	38.8948	1080.95
0.12	801.965	1009.95	1354.14	812.093	999.722	1096.75	621.624	1061.1	1258.38	623.183	1061.47	1175.04	717.022	1098.21	1050.98	723.393	1097.01	1389.83	719.962	906.218	1419.95	689.426	521.694	1402.73	667.124	462.3	1409.07	736.569	445.403	1355.96	654.466	78.6349	1383.73	611.716	53.7679	1332.21	825.126	49.8906	1330.15	790.704	34.7941	1403.46	704.697	908.661	1038.85	723.944	522.073	1050.77	699.173	454.572	1044.39	763.564	437.636	1087.13	673.44	77.6944	1056.21	621.811	48.0758	1101.76	836.405	47.7416	1105.61	811.288	31.0088	1037.7	685.47	506.24	1273.23	685.998	93.6156	1299.45	820.522	41.6224	1361.33	721.424	504.797	1174.13	695.168	88.9257	1144.39	834.721	38.9018	1080.95
0.127	801.962	1009.94	1354.14	812.095	999.73	1096.75	621.621	1061.1	1258.38	623.197	1061.47	1175.04	717.054	1098.2	1051	723.387	1097.01	1389.83	719.963	906.213	1419.95	689.427	521.698	1402.73	667.122	462.292	1409.07	736.575	445.412	1355.98	654.462	78.6368	1383.74	611.714	53.7561	1332.22	825.127	49.8905	1330.16	790.696	34.7865	1403.45	704.704	908.662	1038.85	723.939	522.069	1050.77	699.168	454.564	1044.39	763.564	437.638	1087.13	673.438	77.6907	1056.19	621.807	48.0758	1101.77	836.408	47.7486	1105.62	811.285	31.0099	1037.69	685.467	506.239	1273.25	685.987	93.611	1299.45	820.522	41.6294	1361.34	721.417	504.801	1174.13	695.155	88.9278	1144.38	834.716	38.8969	1080.94
0.133	801.96	1009.95	1354.14	812.089	999.733	1096.74	621.621	1061.11	1258.38	623.172	1061.48	1175.05	717.033	1098.21	1050.99	723.385	1097.01	1389.83	719.967	906.216	1419.94	689.429	521.689	1402.71	667.111	462.297	1409.07	736.565	445.4	1355.97	654.458	78.6347	1383.73	611.714	53.7606	1332.22	825.123	49.8885	1330.16	790.71	34.7908	1403.45	704.688	908.659	1038.85	723.945	522.071	1050.76	699.178	454.571	1044.39	763.568	437.637	1087.12	673.434	77.6961	1056.22	621.814	48.0776	1101.77	836.394	47.7497	1105.62	811.29	31.0135	1037.69	685.467	506.244	1273.24	685.983	93.6217	1299.45	820.52	41.6307	1361.35	721.405	504.799	1174.12	695.151	88.9303	1144.39	834.72	38.8978	1080.95
0.14	801.961	1009.94	1354.14	812.084	999.73	1096.75	621.62	1061.11	1258.39	623.169	1061.49	1175.06	717.026	1098.2	1050.99	723.38	1097	1389.84	719.955	906.218	1419.96	689.42	521.701	1402.73	667.113	462.298	1409.06	736.564	445.414	1355.98	654.454	78.6373	1383.74	611.716	53.7606	1332.22	825.119	49.8892	1330.16	790.704	34.8033	1403.45	704.69	908.668	1038.86	723.939	522.08	1050.77	699.16	454.567	1044.39	763.571	437.643	1087.12	673.426	77.6927	1056.19	621.81	48.0781	1101.78	836.4	47.7417	1105.61	811.294	31.014	1037.69	685.46	506.236	1273.24	685.994	93.6228	1299.45	820.514	41.6296	1361.34	721.406	504.795	1174.12	695.165	88.9329	1144.39	834.716	38.8965	1080.95
0.147	801.966	1009.94	1354.13	812.082	999.738	1096.75	621.617	1061.12	1258.4	623.171	1061.49	1175.06	717.007	1098.21	1050.99	723.394	1097	1389.84	719.962	906.211	1419.96	689.411	521.695	1402.73	667.103	462.297	1409.07	736.559	445.408	1355.96	654.469	78.6308	1383.74	611.706	53.759	1332.23	825.117	49.8898	1330.15	790.709	34.8002	1403.46	704.675	908.665	1038.85	723.927	522.076	1050.76	699.17	454.572	1044.39	763.568	437.643	1087.12	673.435	77.6915	1056.21	621.814	48.0628	1101.79	836.402	47.7492	1105.61	811.29	31.0125	1037.69	685.453	506.238	1273.25	685.986	93.6167	1299.46	820.521	41.6302	1361.34	721.415	504.795	1174.12	695.164	88.933	1144.39	834.721	38.9019	1080.95
0.153	801.957	1009.93	1354.15	812.084	999.739	1096.75	621.604	1061.11	1258.38	623.161	1061.49	1175.07	717.023	1098.21	1051.01	723.391	1096.99	1389.85	719.961	906.21	1419.96	689.414	521.693	1402.72	667.106	462.291	1409.06	736.552	445.409	1355.98	654.461	78.6364	1383.74	611.716	53.7599	1332.22	825.123	49.89	1330.15	790.706	34.8021	1403.46	704.684	908.659	1038.87	723.92	522.066	1050.77	699.163	454.567	1044.4	763.57	437.644	1087.12	673.435	77.6876	1056.21	621.802	48.0878	1101.79	836.4	47.7377	1105.62	811.291	31.0105	1037.69	685.457	506.242	1273.25	685.985	93.6263	1299.45	820.52	41.6374	1361.34	721.398	504.803	1174.13	695.167	88.9257	1144.38	834.714	38.8972	1080.95
0.16	801.956	1009.94	1354.14	812.08	999.735	1096.75	621.612	1061.11	1258.39	623.167	1061.49	1175.07	717.018	1098.21	1051	723.386	1096.99	1389.85	719.952	906.213	1419.97	689.416	521.694	1402.73	667.101	462.285	1409.07	736.558	445.408	1355.98	654.465	78.6265	1383.74	611.713	53.755	1332.23	825.13	49.8886	1330.16	790.705	34.7965	1403.45	704.672	908.663	1038.86	723.915	522.08	1050.77	699.16	454.568	1044.39	763.562	437.644	1087.13	673.441	77.6949	1056.21	621.813	48.0749	1101.78	836.396	47.7479	1105.61	811.288	31.0089	1037.7	685.443	506.247	1273.25	685.982	93.612	1299.46	820.524	41.6289	1361.34	721.405	504.797	1174.13	695.168	88.9267	1144.39	834.723	38.8989	1080.95
0.167	801.954	1009.93	1354.14	812.07	999.728	1096.76	621.602	1061.12	1258.41	623.157	1061.48	1175.06	717.005	1098.2	1051	723.39	1096.99	1389.85	719.952	906.213	1419.97	689.41	521.693	1402.74	667.104	462.284	1409.08	736.547	445.408	1355.97	654.466	78.6287	1383.74	611.707	53.7594	1332.21	825.122	49.8875	1330.16	790.706	34.794	1403.46	704.672	908.659	1038.86	723.924	522.073	1050.78	699.154	454.572	1044.4	763.56	437.642	1087.13	673.427	77.6945	1056.21	621.82	48.0731	1101.78	836.402	47.7482	1105.61	811.292	31.0155	1037.69	685.444	506.249	1273.26	686.007	93.6041	1299.44	820.526	41.6283	1361.34	721.409	504.801	1174.13	695.168	88.9257	1144.39	834.723	38.8989	1080.95
0.173	801.954	1009.94	1354.15	812.061	999.733	1096.75	621.612	1061.11	1258.41	623.155	1061.48	1175.08	716.995	1098.2	1051.01	723.375	1097	1389.88	719.944	906.213	1419.97	689.408	521.693	1402.74	667.107	462.288	1409.08	736.549	445.403	1355.97	654.468	78.624	1383.73	611.709	53.7616	1332.24	825.128	49.885	1330.15	790.7	34.8013	1403.45	704.668	908.658	1038.87	723.931	522.075	1050.78	699.15	454.577	1044.4	763.556	437.641	1087.14	673.44	77.6964	1056.22	621.804	48.0797	1101.79	836.41	47.7438	1105.62	811.294	31.0084	1037.69	685.457	506.241	1273.26	685.984	93.6122	1299.46	820.524	41.62	1361.34	721.408	504.788	1174.15	695.173	88.9191	1144.39	834.727	38.9	1080.95
0.18	801.947	1009.93	1354.15	812.055	999.727	1096.76	621.593	1061.11	1258.42	623.146	1061.48	1175.09	716.988	1098.19	1051.01	723.386	1097	1389.86	719.945	906.215	1419.98	689.408	521.69	1402.73	667.103	462.284	1409.08	736.559	445.403	1355.96	654.458	78.6347	1383.75	611.711	53.7514	1332.22	825.126	49.8933	1330.15	790.698	34.7912	1403.45	704.652	908.65	1038.88	723.92	522.067	1050.78	699.159	454.567	1044.41	763.556	437.644	1087.13	673.429	77.6867	1056.21	621.806	48.0768	1101.78	836.408	47.7504	1105.61	811.297	31.0111	1037.69	685.44	506.246	1273.26	685.997	93.6139	1299.46	820.524	41.6281	1361.34	721.397	504.8	1174.15	695.171	88.9256	1144.4	834.722	38.9074	1080.94
0.187	801.943	1009.92	1354.15	812.058	999.717	1096.75	621.586	1061.11	1258.42	623.142	1061.48	1175.09	716.983	1098.2	1051.02	723.37	1097	1389.9	719.935	906.209	1419.97	689.41	521.691	1402.74	667.129	462.304	1409.21	736.551	445.396	1355.98	654.468	78.6277	1383.74	611.708	53.751	1332.23	825.131	49.8919	1330.15	790.705	34.7955	1403.46	704.648	908.654	1038.87	723.928	522.069	1050.78	699.149	454.573	1044.41	763.558	437.637	1087.14	673.437	77.6904	1056.21	621.804	48.0759	1101.78	836.407	47.745	1105.61	811.296	31.0129	1037.69	685.451	506.248	1273.27	685.99	93.6077	1299.45	820.527	41.6211	1361.33	721.415	504.794	1174.14	695.175	88.9196	1144.39	834.725	38.8982	1080.95
0.193	801.942	1009.93	1354.15	812.038	999.716	1096.75	621.584	1061.12	1258.43	623.127	1061.48	1175.1	716.957	1098.19	1051.02	723.38	1097	1389.88	719.928	906.211	1419.98	689.405	521.691	1402.74	667.11	462.29	1409.09	736.548	445.402	1355.97	654.469	78.6247	1383.74	611.701	53.7464	1332.21	825.118	49.8853	1330.15	790.709	34.8019	1403.46	704.629	908.657	1038.87	723.918	522.069	1050.79	699.143	454.566	1044.41	763.552	437.639	1087.13	673.44	77.6894	1056.22	621.808	48.0803	1101.79	836.401	47.7412	1105.61	811.29	31.0071	1037.69	685.452	506.238	1273.26	685.991	93.61	1299.45	820.525	41.6253	1361.33	721.42	504.793	1174.15	695.167	88.9218	1144.4	834.721	38.8974	1080.95
0.2	801.937	1009.93	1354.16	812.033	999.719	1096.76	621.578	1061.12	1258.45	623.126	1061.48	1175.1	716.936	1098.2	1051.03	723.371	1097	1389.89	719.926	906.218	1419.98	689.402	521.687	1402.75	667.103	462.279	1409.1	736.546	445.401	1355.97	654.468	78.6287	1383.74	611.7	53.757	1332.22	825.126	49.8945	1330.15	790.702	34.8042	1403.45	704.62	908.65	1038.89	723.916	522.074	1050.79	699.145	454.571	1044.41	763.543	437.635	1087.13	673.442	77.6957	1056.22	621.807	48.0746	1101.79	836.416	47.7441	1105.61	811.287	31.0124	1037.68	685.434	506.25	1273.27	685.978	93.6068	1299.46	820.523	41.6193	1361.33	721.42	504.791	1174.15	695.175	88.9219	1144.39	834.724	38.902	1080.95
0.207	801.921	1009.93	1354.16	812.031	999.733	1096.77	621.575	1061.12	1258.44	623.105	1061.49	1175.11	716.93	1098.2	1051.04	723.38	1097	1389.87	719.926	906.217	1419.99	689.401	521.695	1402.76	667.128	462.305	1409.22	736.541	445.41	1355.99	654.472	78.6228	1383.74	611.699	53.7512	1332.24	825.121	49.8877	1330.15	790.703	34.7923	1403.45	704.611	908.655	1038.89	723.917	522.076	1050.8	699.141	454.576	1044.41	763.551	437.64	1087.14	673.436	77.7014	1056.22	621.799	48.0737	1101.78	836.402	47.7442	1105.61	811.288	31.0098	1037.68	685.439	506.25	1273.27	685.979	93.6085	1299.46	820.518	41.6295	1361.34	721.41	504.793	1174.16	695.173	88.9183	1144.39	834.72	38.9023	1080.94
