Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.28085	1.41808	9.77314	0.652026	6.41385	8.54556	4.31448	-5.09273	31.5648	2.12755	-10.6595	29.2678	-5.32966	-18.2705	0.181574	-5.68635	-11.9075	-2.58619	10.1591	8.85631	-0.191	5.34725	6.75501	0.951738	10.2679	14.3346	24.9278	3.64209	10.0847	24.8838
1	-1.30985	1.59801	9.75612	0.609256	6.595	8.52875	4.37751	-4.86174	31.7779	1.98649	-10.3204	29.6572	-5.2676	-18.3733	1.85818	-5.44487	-12.1115	-0.246234	9.25613	9.13288	-0.343526	4.83125	7.26705	0.758832	9.87956	13.5682	22.9447	3.67973	9.14583	22.6663
2	-1.26886	1.77898	9.68975	0.6211	6.7526	8.50716	4.47958	-4.49537	31.797	1.89379	-9.76079	29.8672	-5.18629	-18.6304	3.53021	-5.16474	-12.698	1.89373	8.23558	9.46388	-0.95292	4.43281	8.05678	-0.184192	9.50903	12.6966	20.3648	3.97535	8.09479	19.8118
3	-1.09652	1.9299	9.57445	0.750468	6.87184	8.46282	4.67012	-4.01868	31.6347	1.90767	-9.05029	29.8885	-5.0672	-18.9205	5.04005	-4.85164	-13.5016	3.67507	7.22231	9.67914	-2.01664	4.18448	8.895	-1.85578	9.23585	11.8052	17.3903	4.52068	7.04284	16.4862
4	-0.753064	1.99792	9.40663	1.03886	6.93365	8.37173	4.97972	-3.49252	31.3863	2.04827	-8.37028	29.7966	-4.86675	-18.9439	6.52607	-4.47398	-14.0974	5.29583	6.33441	9.51723	-3.10881	4.08813	9.37689	-3.69327	9.01686	10.9462	14.3895	5.18776	6.12759	13.0914
5	-0.267244	1.93468	9.17547	1.46002	6.92585	8.21552	5.39271	-2.97527	31.1736	2.28541	-7.90556	29.7181	-4.53965	-18.4119	8.31674	-4.00911	-14.0866	7.14501	5.64058	8.75532	-3.67694	4.04814	9.17136	-4.9875	8.75339	10.1736	11.6931	5.72575	5.48061	10.0118
6	0.265412	1.72829	8.87285	1.92253	6.84478	7.99403	5.85706	-2.49772	31.0515	2.56064	-7.72277	29.7315	-4.09948	-17.3229	10.5518	-3.48225	-13.434	9.3919	5.10648	7.42673	-3.56882	3.9241	8.30804	-5.41222	8.40571	9.55412	9.38871	5.95387	5.16582	7.45695
7	0.734804	1.41238	8.50742	2.3259	6.6958	7.72252	6.31059	-2.05345	30.9426	2.82489	-7.74644	29.7677	-3.61603	-16.0438	12.9663	-2.94068	-12.5224	11.8009	4.61382	5.88604	-3.04053	3.65985	7.19871	-5.06684	7.98559	9.14388	7.44232	5.91287	5.14792	5.53363
8	1.06762	1.04998	8.11403	2.61609	6.49315	7.42716	6.70069	-1.6217	30.69	3.06589	-7.8421	29.6617	-3.15252	-15.0982	15.1152	-2.42224	-11.8484	13.9801	3.96951	4.63588	-2.40218	3.19046	6.37754	-4.20609	7.42669	8.95224	5.81376	5.64732	5.28739	4.2322
9	1.25034	0.705256	7.75266	2.80035	6.25843	7.14541	7.00412	-1.21295	30.1972	3.30813	-7.9051	29.3017	-2.74055	-14.7869	16.7268	-1.96107	-11.6597	15.6725	2.98903	4.02852	-1.7546	2.50027	6.13927	-3.07707	6.58444	8.89997	4.48034	5.1661	5.41887	3.41547
10	1.32427	0.423486	7.4838	2.92407	6.0193	6.9246	7.24253	-0.895788	29.4956	3.58852	-7.88737	28.7002	-2.41777	-14.9734	17.7888	-1.59379	-11.894	16.8034	1.67771	4.05269	-1.04767	1.73888	6.38923	-1.89186	5.4277	8.86052	3.42154	4.58098	5.47933	2.90948
11	1.34823	0.22829	7.33899	3.03459	5.80847	6.81146	7.45644	-0.749422	28.6888	3.92281	-7.7845	27.952	-2.23457	-15.2606	18.4244	-1.33982	-12.3459	17.4227	0.286156	4.37233	-0.254976	1.09907	6.82198	-0.788942	4.14599	8.78355	2.60954	4.04652	5.50568	2.58819
12	1.36316	0.126658	7.31194	3.15678	5.65546	6.82704	7.66353	-0.810286	27.8661	4.29548	-7.63352	27.1582	-2.21075	-15.301	18.7767	-1.19781	-12.7926	17.6474	-0.86963	4.59522	0.588738	0.657338	7.18154	0.177628	3.01705	8.70956	2.02039	3.62967	5.52015	2.37431
13	1.39129	0.111366	7.37196	3.29414	5.57677	6.9471	7.86068	-1.0764	27.069	4.682	-7.50943	26.3735	-2.32128	-14.962	18.95	-1.16288	-13.0495	17.6061	-1.64091	4.54366	1.42588	0.386084	7.34224	1.00472	2.19553	8.66835	1.61733	3.31816	5.51095	2.21643
14	1.44949	0.164768	7.48592	3.43938	5.56957	7.11494	8.05225	-1.50908	26.3003	5.06986	-7.49286	25.5942	-2.51812	-14.3365	18.9896	-1.23455	-13.0051	17.397	-2.07686	4.28039	2.20825	0.23477	7.27026	1.71169	1.66632	8.65494	1.3435	3.08507	5.47665	2.08451
15	1.5513	0.26862	7.63029	3.57699	5.61203	7.2712	8.25616	-2.01587	25.5356	5.45315	-7.62908	24.7784	-2.74736	-13.6559	18.8934	-1.40516	-12.6489	17.0678	-2.29203	3.96534	2.90942	0.16164	7.01234	2.31753	1.34553	8.66174	1.14578	2.91174	5.42723	1.96245
