Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-108.211	819.037	-45.4877	-105.311	820.398	-295.88	-300.461	868.998	-133.623	-302.674	862.168	-215.723	-195.698	882.557	-346.837	-166.483	886.948	0.65909	-183.615	746.436	21.1548	-180.62	412.26	-57.0614	-200.094	362.529	-55.1251	-155.191	341.889	-115.252	-254.339	52.7138	-100.564	-299.825	42.8771	-139.879	-126.25	32.5244	-167.248	-147.82	23.713	-94.4739	-173.21	725.243	-373.769	-29.1574	431.442	-313.427	-52.8897	390.5	-314.095	7.83916	363.85	-277.875	-119.157	86.566	-274.905	-152.215	80.4302	-225.058	14.2379	48.5518	-244.173	-22.2142	38.0328	-299.316
0.007	-103.575	818.418	-45.7674	-100.101	820.361	-295.863	-295.416	868.811	-134.542	-297.176	862.114	-215.807	-190.346	882.329	-347.303	-161.929	886.313	0.34116	-179.338	746.108	20.507	-178.027	411.624	-57.8084	-197.936	362.396	-55.4581	-153.18	341.37	-115.555	-253.891	52.685	-100.658	-299.794	43.095	-139.988	-126.234	32.4886	-167.306	-147.776	23.4435	-94.7246	-167.68	724.972	-374.165	-23.3356	430.769	-313.692	-46.0538	389.21	-314.838	15.7735	364.363	-278.657	-100.445	82.5184	-276.347	-132.912	75.0703	-226.244	34.5508	48.9029	-246.609	-2.00047	37.6169	-301.639
0.013	-98.8789	817.76	-46.0409	-93.9623	819.975	-296.659	-290.235	868.411	-135.408	-291.964	862.015	-217.275	-184.741	882.076	-347.779	-157.399	885.714	-0.12195	-175.107	745.766	20.1238	-175.579	411.483	-57.791	-195.25	361.997	-55.8094	-151.126	340.854	-115.818	-254.129	52.9621	-100.729	-299.735	43.3275	-140.079	-126.217	32.3352	-167.491	-147.792	23.4102	-94.7374	-162.122	724.631	-374.562	-17.7715	429.996	-314.1	-39.4533	387.577	-314.859	23.3571	364.612	-279.227	-81.6234	78.7684	-277.902	-113.613	70.1554	-227.638	54.5321	49.6075	-248.809	18.2216	37.2678	-303.388
0.02	-94.1871	817.058	-46.31	-88.7488	819.743	-296.604	-285.169	868.117	-136.422	-286.558	861.705	-218.113	-179.136	881.813	-348.261	-152.717	885.117	-0.49615	-170.816	745.379	19.7559	-172.934	411.08	-58.054	-193.441	361.99	-56.0226	-149.045	340.355	-116.647	-254.042	53.1104	-100.802	-299.681	43.5694	-140.171	-126.179	32.2963	-167.544	-147.808	23.3791	-94.7615	-156.653	724.244	-374.956	-12.3749	428.949	-314.507	-32.7606	385.933	-315.233	30.915	364.888	-279.47	-62.8721	75.2741	-279.055	-94.4095	65.688	-229.335	74.336	50.6017	-250.927	38.2444	37.332	-305.433
0.027	-89.4207	816.33	-46.6236	-82.9612	819.304	-296.947	-280.103	867.765	-137.464	-281.252	861.72	-219.367	-173.387	881.57	-348.794	-148.019	884.592	-0.98287	-166.563	745	19.432	-170.508	410.76	-58.5624	-191.081	361.731	-56.3282	-146.739	339.734	-116.028	-253.928	53.2703	-100.865	-299.644	43.8181	-140.268	-126.131	32.5083	-167.333	-147.812	23.3426	-94.7835	-151.228	723.794	-375.446	-7.21653	427.792	-314.89	-26.0366	384.4	-315.542	38.1155	365.074	-280.806	-44.1033	72.1789	-280.775	-75.3322	61.7056	-231.13	93.9105	52.0894	-252.858	58.2601	37.7944	-307.457
0.033	-84.6946	815.572	-46.9302	-77.1514	818.863	-297.27	-274.898	867.679	-137.655	-275.808	861.556	-220.588	-167.464	881.28	-349.391	-143.273	884.037	-1.45588	-162.231	744.627	18.8568	-168.29	410.495	-58.874	-188.785	361.463	-56.5544	-144.926	339.178	-117.032	-253.837	53.4242	-100.911	-299.6	44.1136	-140.365	-126.111	32.4739	-167.379	-147.823	23.3054	-94.7997	-145.791	723.328	-375.927	-2.25286	426.557	-315.302	-19.837	382.522	-316.49	44.8516	365.424	-281.602	-25.5266	69.733	-282.724	-56.3656	58.0831	-233.2	113.163	53.9768	-254.71	78.097	38.5717	-309.403
0.04	-79.9687	814.864	-47.253	-71.3198	818.339	-297.58	-269.623	867.299	-138.245	-269.848	859.986	-220.543	-161.528	880.943	-349.865	-138.49	883.462	-2.03126	-158.058	744.237	18.8935	-165.767	410.162	-59.1204	-186.432	361.224	-56.9291	-142.705	338.442	-117.312	-253.705	53.5877	-100.952	-299.857	44.6945	-140.481	-126.078	32.4434	-167.421	-147.847	23.2601	-94.8175	-140.446	722.753	-376.44	2.56005	425.278	-315.828	-13.5996	381.176	-317.506	52.2439	365.414	-282.166	-7.05527	67.6303	-284.81	-37.2175	54.4431	-235.52	132.087	56.4043	-256.48	97.6555	39.8466	-311.175
0.047	-75.2865	814.113	-47.6023	-65.4295	817.721	-297.88	-264.451	866.859	-139.368	-264.366	859.649	-221.578	-155.462	880.612	-350.416	-134.447	882.835	-2.31694	-153.804	743.831	18.571	-162.878	409.793	-59.5369	-183.997	361.038	-57.229	-140.314	337.882	-117.371	-253.542	53.813	-100.991	-299.805	45.0806	-140.576	-126.046	32.4121	-167.451	-147.951	23.4557	-94.6339	-132.996	722.635	-377.785	7.20197	423.88	-316.187	-7.16307	378.689	-317.531	58.9426	365.551	-283.083	11.0815	66.0437	-286.859	-18.7449	51.7179	-237.72	150.503	59.2638	-258.198	116.859	41.5402	-312.889
0.053	-70.4701	813.365	-47.9459	-59.5461	817.066	-298.102	-259.175	866.2	-140.346	-258.776	859.39	-222.621	-149.286	880.106	-350.938	-129.205	882.197	-3.04253	-149.642	743.469	18.0064	-160.321	409.477	-59.9068	-181.68	360.789	-57.5157	-138.078	337.247	-117.521	-253.411	54.0268	-101.028	-299.73	45.4929	-140.699	-126.011	32.3808	-167.473	-147.966	23.406	-94.6415	-127.429	721.993	-378.406	11.7196	422.373	-316.68	-1.1471	376.929	-318.198	65.5299	365.794	-283.799	28.8887	64.9362	-289.537	-0.79253	49.4551	-240.008	168.358	62.5362	-259.75	135.451	43.7889	-314.549
0.06	-65.6525	812.642	-48.2628	-53.616	816.461	-298.298	-253.99	865.528	-141.532	-253.285	858.534	-223.819	-143.119	879.547	-351.457	-124.268	881.45	-3.60837	-145.515	743.093	17.482	-157.731	409.126	-60.1722	-179.283	360.59	-57.7906	-135.779	336.637	-117.653	-252.889	54.1297	-101.15	-299.625	45.9423	-140.875	-125.994	32.3489	-167.479	-147.981	23.3555	-94.6568	-121.876	721.323	-379.057	16.2989	420.813	-317.181	4.91029	375.184	-318.902	71.9508	365.923	-284.549	46.0891	64.0665	-291.149	16.6609	47.593	-242.339	185.525	66.0232	-261.154	153.598	46.4517	-316.256
