Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.631437	6.28654	9.9491	1.64659	7.53539	10.5541	-1.80711	-7.86315	30.9128	-1.46276	1.45785	29.9799	1.53781	-11.7656	1.31002	1.33915	-27.9649	-1.65099	8.38367	13.0434	-1.85746	7.40792	12.8172	0.502593	11.0697	1.00943	19.9565	9.29716	6.65654	23.7679
1	1.00089	6.50458	9.96749	1.966	7.7022	10.4566	-1.42202	-8.15669	30.5775	-1.10708	0.984493	29.8713	1.56743	-13.4029	2.32702	1.54012	-28.053	-0.10521	7.80263	13.4802	-2.56149	7.1794	12.4476	0.404097	10.9112	2.04919	17.9248	9.20327	7.24202	21.9952
2	1.3919	6.65971	9.99314	2.3282	7.76087	10.3788	-0.975669	-8.32128	30.1099	-0.63153	0.625493	29.6319	1.56284	-15.2372	3.09232	1.74734	-28.3826	1.24447	7.12174	14.2689	-4.17147	6.87035	12.1858	-0.44405	10.8979	2.78199	15.0818	9.33211	7.89312	19.5345
3	1.78723	6.73117	10.0299	2.71884	7.70741	10.3308	-0.487921	-8.21935	29.5148	-0.07208	0.553347	29.2297	1.5046	-17.2381	3.45756	1.91128	-29.3581	2.0976	6.23232	15.389	-6.58989	6.43241	12.4043	-2.26506	10.9094	3.07576	11.6278	9.69671	8.45755	16.4535
4	2.19169	6.70609	10.0631	3.13982	7.53819	10.2976	0.03633	-7.74336	28.8268	0.549057	0.89774	28.6539	1.41235	-19.1318	3.53405	1.98377	-31.057	2.40911	4.90358	16.5448	-9.10197	5.64604	13.4011	-4.69344	10.5061	2.87861	8.07026	9.95553	8.56696	13.0773
5	2.63473	6.5864	10.0543	3.60927	7.26455	10.2412	0.611257	-6.89113	28.1162	1.218	1.67953	27.9441	1.38776	-20.3218	3.71876	2.0421	-32.8312	2.51781	3.00528	17.0802	-10.7424	4.33068	14.7307	-6.86971	9.2239	2.31081	4.93743	9.6427	8.00197	9.78503
6	3.15986	6.38572	9.95607	4.15411	6.9165	10.1137	1.27187	-5.79889	27.4838	1.93153	2.76015	27.2026	1.55014	-20.203	4.45292	2.27614	-33.58	2.93865	0.833053	16.3293	-10.9819	2.68942	15.2472	-8.03714	7.12141	1.63502	2.55356	8.60219	6.99505	6.85787
7	3.80716	6.12455	9.73544	4.79816	6.52858	9.88342	2.06843	-4.70256	27.0127	2.71157	3.87452	26.5595	1.92011	-18.5953	5.91396	2.80306	-32.5903	3.97993	-1.08873	14.1146	-9.99455	1.08176	14.0748	-7.95116	4.78581	1.07831	0.996389	7.00419	6.02678	4.54124
8	4.59198	5.82774	9.38773	5.55103	6.12431	9.55573	3.03686	-3.83737	26.6926	3.60371	4.75272	26.0782	2.39278	-15.8796	7.91437	3.54161	-30.0682	5.56296	-2.46903	10.8921	-8.34867	-0.30749	11.3417	-6.94067	2.81383	0.713899	0.11787	5.23031	5.42804	2.92867
9	5.4906	5.52506	8.93881	6.39597	5.71657	9.16834	4.16131	-3.35151	26.4027	4.63446	5.23837	25.6944	2.81798	-12.8284	10.0418	4.29646	-26.9347	7.35039	-3.34873	7.54388	-6.56211	-1.50184	8.07475	-5.55316	1.45462	0.497064	-0.331403	3.6293	5.1838	1.88726
10	6.44513	5.24687	8.43678	7.28787	5.31569	8.77002	5.36879	-3.27378	25.9803	5.77032	5.32371	25.262	3.10265	-10.2961	11.8851	4.92325	-24.2946	8.96019	-3.89648	4.99458	-4.90636	-2.60196	5.55063	-4.153	0.659593	0.363924	-0.55788	2.33344	5.08905	1.22114
11	7.38285	5.0149	7.9407	8.1679	4.92848	8.40501	6.55908	-3.51839	25.3063	6.93588	5.11728	24.6459	3.24568	-8.89527	13.1783	5.37076	-22.9372	10.1123	-4.25393	3.83771	-3.456	-3.58776	4.58852	-2.8665	0.25894	0.277893	-0.681024	1.38267	5.01542	0.794783
12	8.23396	4.83748	7.51004	8.97711	4.55335	8.10484	7.64304	-3.92364	24.3578	8.05469	4.78028	23.7847	3.30155	-8.80787	13.8401	5.63545	-23.1249	10.7025	-4.50303	4.15625	-2.19718	-4.34433	5.3414	-1.68276	0.0792371	0.223883	-0.754993	0.77757	4.95392	0.532787
13	8.93967	4.71257	7.1942	9.6642	4.19263	7.88229	8.55939	-4.31623	23.205	9.06848	4.44014	22.7046	3.32524	-9.84323	13.9405	5.72684	-24.6351	10.7933	-4.67822	5.62845	-1.09596	-4.79886	7.4802	-0.570563	-0.00408429	0.194427	-0.801741	0.452153	4.91427	0.38663
14	9.45634	4.63742	7.02153	10.1921	3.86656	7.73188	9.26575	-4.56747	21.9569	9.93383	4.14287	21.4896	3.34596	-11.6137	13.6242	5.66232	-26.9437	10.5362	-4.77638	7.74851	-0.125394	-4.96739	10.4253	0.461243	-0.0527714	0.185919	-0.830109	0.299993	4.89353	0.313357
15	9.76174	4.61571	6.98913	10.5416	3.60524	7.63773	9.73036	-4.62551	20.7008	10.6138	3.87829	20.2348	3.37384	-13.6666	13.0418	5.47946	-29.4411	10.0951	-4.78047	9.99503	0.727843	-4.91589	13.5375	1.384	-0.08353	0.197303	-0.844766	0.233047	4.8894	0.277977
