Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.725033	0.37475	13.1874	1.78507	1.12376	12.7949	1.77817	0.041012	31.4936	1.89255	-0.928648	30.6971	-0.159549	-22.7652	6.27949	2.80402	-14.7544	3.84834	9.87811	5.76203	5.49405	2.08506	8.06884	1.9715	8.21893	16.3667	20.8191	5.22475	5.82381	16.373
1	0.908066	0.778974	13.1413	1.93501	1.43837	12.6391	1.95317	-0.0440548	31.1276	2.07338	-0.972106	30.2379	-0.163091	-22.8976	7.13133	2.79385	-15.1515	4.72379	9.66147	5.63086	4.9034	2.10378	8.02178	1.19371	8.43751	16.2663	18.9694	5.57163	5.90627	14.4052
2	1.15309	1.15541	13.0511	2.13036	1.74073	12.4666	2.2074	0.0747844	30.4996	2.29925	-0.867444	29.5892	-0.1344	-23.2935	7.69019	2.83101	-15.852	5.41856	9.53671	5.75117	3.67283	2.19349	8.15001	-0.112454	8.96228	15.9853	16.6343	6.12791	5.92209	11.9382
3	1.45891	1.46445	12.9107	2.37268	1.9959	12.2583	2.53988	0.43141	29.6941	2.57899	-0.643766	28.8369	-0.0798208	-23.8126	8.02116	2.91063	-16.6251	6.02478	9.45558	6.04372	2.02285	2.16572	8.34963	-1.573	9.64938	15.4421	14.0037	6.6149	5.81403	9.30061
4	1.80941	1.67476	12.7328	2.65049	2.17476	12.0128	2.93072	0.931916	28.8833	2.91796	-0.389518	28.123	0.0057428	-24.0802	8.40702	3.02715	-17.0511	6.77051	9.18422	6.20427	0.532647	1.7423	8.37572	-2.60042	10.0734	14.6633	11.37	6.61072	5.55697	6.90571
5	2.17651	1.78268	12.553	2.94207	2.2665	11.7586	3.35802	1.43646	28.2427	3.31933	-0.185768	27.5662	0.13923	-23.8518	9.10764	3.17532	-16.8851	7.82085	8.41802	5.92145	-0.305248	0.805243	8.03492	-2.8692	9.79041	13.8592	8.96735	5.92536	5.22768	4.98196
6	2.5262	1.81577	12.4106	3.2225	2.28694	11.5397	3.80993	1.84488	27.8412	3.77365	-0.0740168	27.1848	0.306975	-23.1941	10.1418	3.33154	-16.1955	9.13256	7.08535	5.19272	-0.391448	-0.501986	7.36739	-2.44789	8.72516	13.2112	6.94935	4.73741	4.90177	3.5586
7	2.82609	1.8234	12.3252	3.47142	2.27901	11.3886	4.26772	2.10979	27.6145	4.24809	-0.0503816	26.9005	0.463694	-22.3373	11.3297	3.46272	-15.2375	10.501	5.372	4.32686	0.0419076	-1.92021	6.57436	-1.61193	7.15012	12.6887	5.34011	3.37927	4.59227	2.55249
8	3.05685	1.86335	12.2893	3.67769	2.30048	11.3111	4.6946	2.22943	27.4258	4.69902	-0.0847192	26.5966	0.571059	-21.5131	12.4509	3.54658	-14.3168	11.6941	3.54387	3.61884	0.708231	-3.20213	5.86152	-0.622044	5.40631	12.2058	4.07562	2.14474	4.3128	1.86357
9	3.21601	1.98379	12.2772	3.84015	2.40389	11.2883	5.05396	2.25883	27.1353	5.09097	-0.129057	26.1684	0.618518	-20.8862	13.3368	3.58628	-13.7165	12.5378	1.8662	3.13531	1.42813	-4.19777	5.39449	0.361823	3.78341	11.774	3.096	1.197	4.08321	1.41056
