Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	38.45	807.19	-90.18	2385.74	0	1295.02	4460.3
2	-2.14	-37.54	-21.97	2095.38	0	862.4	9265.56	55.54	829.47	-96.44	2389.96	0	1293.32	9721.33
3	-0	-0	-0	2149	0	976.7	-0	29.3	790.41	-87.13	2385	0	1284.85	13294.1
4	9.16	-30.82	-18.77	2464.35	0	794.81	2021.11	49.59	827.64	-95.98	2389.72	0	1296.38	5323.89
5	-8.39	-31.43	-20.6	2161.74	0	787.22	4962.66	39.67	805.36	-98.88	2381.08	0	1282.17	7524.4
6	-0	-0	-0	2149	0	976.7	-0	48.22	817.26	-98.88	2400.89	0	1285.12	7236.63
7	-3.66	-31.74	-26.55	2612.27	0	861.63	-3622.2	43.49	821.84	-99.49	2374.19	0	1289.51	3577.61
8	-0	-0	-0	2149	0	976.7	-0	50.66	811.46	-96.74	2383.6	0	1286.92	9505.66
9	-0	-0	-0	2149	0	976.7	-0	48.68	824.28	-110.78	2408.86	0	1277.21	3598.47
10	-7.78	-36.93	-27.92	2587.7	0	933.06	-5312.27	50.96	815.12	-113.07	2399.77	0	1278.03	-1232.58
11	-0	-0	-0	2149	0	976.7	-0	42.57	820.01	-108.8	2372.82	0	1281.89	4547.18
12	-0	-0	-0	2149	0	976.7	-0	54.17	811.16	-110.32	2415.69	0	1274.19	4933.69
13	-0	-0	-0	2149	0	976.7	-0	58.44	831.91	-120.24	2386.96	0	1277.88	777.08
14	-0	-0	-0	2149	0	976.7	-0	50.2	816.65	-108.8	2373.09	0	1281.35	4870.97
15	-0	-0	-0	2149	0	976.7	-0	70.34	849.3	-121.61	2422.22	0	1276.89	3786.01
16	-0	-0	-0	2149	0	976.7	-0	58.9	827.33	-119.17	2370.24	0	1273.21	4334.41
17	8.24	-43.03	-20.9	1841.87	0	792.41	8606.93	67.14	853.27	-104.52	2372.93	0	1292.07	9861.08
18	-0	-0	-0	2149	0	976.7	-0	61.04	842.9	-133.82	2407.51	0	1265.97	-3008.85
19	-0	-0	-0	2149	0	976.7	-0	79.65	869.45	-131.53	2384.53	0	1274.52	8760.93
20	11.75	-39.98	-24.87	1794.21	0	859.44	15357.7	58.14	849.61	-114.14	2366.12	0	1282.83	2845.8
21	-0	-0	-0	2149	0	976.7	-0	82.55	891.72	-132.75	2404.39	0	1275.17	11314.1
22	-4.12	-43.03	-19.84	2561.07	0	754.8	-2990.72	74.92	886.23	-128.94	2377.54	0	1274.79	8092.5
23	-0	-0	-0	2149	0	976.7	-0	68.97	896.3	-124.51	2352.23	0	1284.84	-221.71
24	-0	-0	-0	2149	0	976.7	-0	93.99	916.14	-128.94	2383.92	0	1280.71	17675.7
25	-0	-0	-0	2149	0	976.7	-0	76.75	930.48	-128.48	2349.35	0	1282.88	6422.38
26	-0	-0	-0	2149	0	976.7	-0	102.08	961	-132.45	2377.05	0	1287.06	8870.91
27	-0	-0	-0	2149	0	976.7	-0	89.87	982.67	-140.69	2367.39	0	1283.65	11596.5
28	-0	-0	-0	2149	0	976.7	-0	88.04	992.13	-116.58	2331.11	0	1293.45	22960
29	-0	-0	-0	2149	0	976.7	-0	104.68	1017.46	-114.75	2351.44	0	1300.21	20993.6
30	-0	-0	-0	2149	0	976.7	-0	96.74	1021.73	-144.96	2353.65	0	1286.32	13179.7
31	-0	-0	-0	2149	0	976.7	-0	107.57	1060.18	-119.93	2336.99	0	1299.76	23244.9
32	-0	-0	-0	2149	0	976.7	-0	98.27	1040.04	-111.39	2326	0	1300.92	27526.8
