Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0526129	0.01045	-0.0725771	0.024425	-0.024075	0.01326	-0.0264914	0.00254571	-0.0669329	0.015245	-0.02378	-0.04558	-0.00254	-0.00339143	-0.00695	0.008035	-0.025855	-0.00964	0.03006	0.404539	-0.0606929	0.01377	0.391595	0.046215
1	-0.00912429	0.01417	-0.106601	0.045365	-0.025715	0.000755	-0.0256129	0.00264571	-0.0623971	0.02144	-0.02547	-0.043685	-0.00826571	-0.00820143	-0.0161443	0.00692	-0.03177	-0.020855	0.0256429	1.2206	-0.147639	-0.000145	1.02866	-0.00457
2	0.0536671	0.01371	-0.0975729	0.07225	-0.02882	-0.008645	-0.0146314	0.00155286	-0.0346057	0.029905	-0.029045	-0.03942	-0.0179543	-0.0174257	-0.0338714	0.00537	-0.04023	-0.03781	-0.0759657	2.1107	-0.212739	-0.04731	1.62904	-0.045555
3	0.0793957	0.01333	-0.0910671	0.084645	-0.02971	-0.03296	-0.00758286	-0.000297143	-0.0112457	0.03546	-0.03275	-0.044465	-0.0253557	-0.0268229	-0.0503386	0.00579	-0.047645	-0.05296	-0.277897	2.72849	-0.192677	-0.12841	2.04381	-0.04114
4	0.0775271	0.0145514	-0.122864	0.08257	-0.02957	-0.07918	0.00479571	-0.000431429	0.00539286	0.04188	-0.034655	-0.05119	-0.0283214	-0.0307329	-0.0556271	0.007835	-0.05094	-0.05936	-0.45932	3.14659	-0.103376	-0.2037	2.33057	0.006445
5	0.101876	0.0109971	-0.188411	0.084305	-0.032345	-0.149755	0.0369314	0.000345714	0.0409871	0.05733	-0.03532	-0.0457	-0.02996	-0.0306657	-0.0514643	0.00946	-0.050345	-0.056855	-0.577963	3.51997	-0.0101486	-0.252365	2.55731	0.073825
6	0.166449	-0.000302857	-0.271523	0.10364	-0.0401	-0.2261	0.0825586	6.14286e-05	0.0901386	0.084875	-0.03602	-0.020185	-0.0324243	-0.0295529	-0.0419443	0.00952	-0.048245	-0.049225	-0.691773	3.95623	0.0542814	-0.303745	2.77467	0.13678
7	0.250413	-0.0147286	-0.358464	0.148225	-0.05168	-0.29988	0.126759	-0.00162	0.130016	0.12559	-0.036915	0.01647	-0.0360771	-0.0280957	-0.0278914	0.00806	-0.046325	-0.0399	-0.810963	4.52762	0.0951629	-0.393495	3.10463	0.19067
8	0.331459	-0.02571	-0.415326	0.20715	-0.066515	-0.381945	0.161437	-0.00431429	0.158647	0.17544	-0.03798	0.05868	-0.0399029	-0.0265971	-0.0101257	0.00541	-0.04547	-0.02938	-0.900109	5.20322	0.119887	-0.534525	3.67442	0.2412
9	0.41013	-0.0301886	-0.427414	0.272395	-0.08043	-0.466695	0.191231	-0.00613571	0.179164	0.22874	-0.03937	0.10616	-0.04319	-0.02383	0.0107843	0.00204	-0.045185	-0.015185	-0.943521	5.89515	0.134004	-0.70224	4.49261	0.28745
10	0.479626	-0.0309186	-0.412703	0.34968	-0.090875	-0.5244	0.220351	-0.00615429	0.191371	0.2843	-0.039595	0.158315	-0.0456543	-0.0185229	0.0335429	-0.00184	-0.043015	0.004605	-0.94985	6.54257	0.151026	-0.8537	5.42757	0.321885
11	0.532667	-0.0337643	-0.40325	0.438505	-0.101465	-0.54545	0.249026	-0.00591429	0.194849	0.34048	-0.036985	0.211235	-0.0469029	-0.0110371	0.0568043	-0.005775	-0.036525	0.02938	-0.935054	7.12684	0.181526	-0.966035	6.31789	0.3479
12	0.580333	-0.0393429	-0.402816	0.525355	-0.112225	-0.538925	0.278659	-0.00535	0.193733	0.39467	-0.03173	0.25796	-0.0470157	-0.00211714	0.0803329	-0.00892	-0.02557	0.05714	-0.911291	7.66615	0.224389	-1.03861	7.09718	0.38019
13	0.635923	-0.04386	-0.417583	0.59722	-0.121515	-0.53312	0.31063	-0.00326143	0.190753	0.447085	-0.024865	0.29449	-0.0467557	0.00769143	0.104656	-0.010395	-0.01178	0.085885	-0.882296	8.18443	0.27056	-1.07476	7.78003	0.425225
14	0.700037	-0.0457229	-0.443064	0.659335	-0.12791	-0.54814	0.342703	0.00112143	0.189724	0.497415	-0.0171	0.3204	-0.0471943	0.0179743	0.129987	-0.010665	0.00336	0.114255	-0.849331	8.67532	0.310289	-1.07759	8.39712	0.473305
15	0.761617	-0.0463314	-0.474854	0.722755	-0.132405	-0.576595	0.369937	0.00671571	0.190034	0.543345	-0.00767	0.340425	-0.0484243	0.0285114	0.156457	-0.011715	0.019415	0.14227	-0.811224	9.10499	0.339221	-1.05529	8.94342	0.512575
16	0.812691	-0.0465229	-0.499367	0.78568	-0.13716	-0.60466	0.38952	0.0118714	0.189994	0.5811	0.003365	0.358675	-0.0503343	0.0389414	0.18371	-0.01535	0.035615	0.17134	-0.767893	9.43937	0.358667	-1.01935	9.39512	0.540375
17	0.846723	-0.0455629	-0.499423	0.843825	-0.137725	-0.610015	0.400994	0.01589	0.188969	0.609985	0.014505	0.374355	-0.0521929	0.0490586	0.210969	-0.020945	0.051125	0.202345	-0.721807	9.65788	0.370706	-0.976995	9.73522	0.56204
18	0.863119	-0.0431886	-0.480334	0.88716	-0.133635	-0.596545	0.404987	0.0194514	0.186543	0.629915	0.02428	0.384555	-0.0530486	0.05941	0.23826	-0.026965	0.065745	0.235335	-0.67521	9.75864	0.375889	-0.932915	9.95472	0.58167
19	0.864874	-0.0392129	-0.455893	0.910325	-0.12981	-0.57717	0.401479	0.0229543	0.18118	0.63835	0.032365	0.390025	-0.0529314	0.0702386	0.265801	-0.032665	0.079705	0.26957	-0.628267	9.76106	0.373749	-0.890925	10.0552	0.596135
20	0.857544	-0.0345929	-0.43257	0.919715	-0.127895	-0.557285	0.39117	0.0262486	0.172261	0.635565	0.03868	0.39048	-0.05218	0.0813343	0.29374	-0.037535	0.092865	0.30377	-0.58043	9.69733	0.364263	-0.85069	10.0499	0.602225
21	0.850061	-0.0326114	-0.42318	0.919765	-0.124505	-0.533925	0.377381	0.0293571	0.160266	0.624235	0.04363	0.384485	-0.0511314	0.0922486	0.322044	-0.04124	0.105055	0.336875	-0.531933	9.59585	0.350706	-0.80926	9.96068	0.59965
22	0.843847	-0.02895	-0.407183	0.915315	-0.11729	-0.5045	0.363666	0.0326329	0.14573	0.60773	0.047865	0.370975	-0.0500829	0.102634	0.35	-0.043855	0.11619	0.36786	-0.483477	9.476	0.337777	-0.763055	9.81555	0.589805
23	0.837077	-0.0211271	-0.373031	0.90726	-0.10852	-0.47334	0.35092	0.0361457	0.129293	0.58841	0.05229	0.35227	-0.0494514	0.112521	0.37726	-0.045755	0.126395	0.3963	-0.434907	9.35404	0.327509	-0.70911	9.64398	0.575095
24	0.83035	-0.0145071	-0.348116	0.895775	-0.0995	-0.441475	0.338464	0.0393386	0.111166	0.567465	0.057265	0.331585	-0.0493529	0.122053	0.404137	-0.0477	0.13566	0.42208	-0.386714	9.24322	0.319371	-0.647285	9.46828	0.557815
25	0.821751	-0.00903857	-0.335209	0.88847	-0.089585	-0.407285	0.326241	0.0418286	0.0902586	0.547	0.062035	0.30839	-0.0495586	0.1315	0.431344	-0.04973	0.144155	0.44582	-0.339999	9.15298	0.311871	-0.58135	9.30068	0.54032
26	0.813541	-0.00253857	-0.319424	0.886515	-0.078955	-0.38203	0.315374	0.0441843	0.0686529	0.5275	0.065835	0.28112	-0.0500129	0.14103	0.45919	-0.051025	0.152325	0.468655	-0.296163	9.08773	0.304963	-0.516785	9.14651	0.5246
27	0.807857	0.00421143	-0.298804	0.885865	-0.068315	-0.37427	0.306346	0.04689	0.0489471	0.50891	0.06904	0.25003	-0.05091	0.150719	0.487914	-0.05152	0.16081	0.491955	-0.25541	9.04912	0.300229	-0.45652	9.01166	0.51093
28	0.803651	0.0100457	-0.285707	0.879095	-0.059095	-0.374495	0.298637	0.04937	0.02919	0.49032	0.072915	0.220925	-0.0521486	0.16049	0.517531	-0.052265	0.16984	0.516305	-0.218047	9.03418	0.299094	-0.400325	8.9015	0.498275
29	0.80179	0.0160914	-0.271699	0.866085	-0.04991	-0.368575	0.293437	0.0519986	0.00920143	0.47235	0.077495	0.19293	-0.0533286	0.170721	0.548617	-0.05438	0.17915	0.54212	-0.183759	9.03956	0.302499	-0.346865	8.81921	0.48556
30	0.802823	0.0221071	-0.258411	0.85468	-0.03698	-0.34212	0.290923	0.0550371	-0.0110729	0.45627	0.082085	0.162975	-0.0540957	0.181836	0.581727	-0.0579	0.188555	0.56951	-0.15234	9.06192	0.310161	-0.295495	8.76361	0.473625
31	0.806414	0.0278886	-0.24715	0.84627	-0.02586	-0.327165	0.289799	0.0581871	-0.0315014	0.442815	0.08639	0.132875	-0.0543714	0.193581	0.616234	-0.060975	0.198005	0.597065	-0.12285	9.09708	0.319407	-0.246585	8.72534	0.465335
32	0.810656	0.0349586	-0.230886	0.83932	-0.01811	-0.322915	0.289094	0.0616543	-0.0521043	0.43344	0.090685	0.104885	-0.0543814	0.205957	0.651603	-0.06208	0.20746	0.623235	-0.0934871	9.14222	0.32785	-0.20016	8.69315	0.462265
33	0.816677	0.04297	-0.214437	0.83474	-0.00992	-0.314995	0.288701	0.0657157	-0.0733143	0.428035	0.09502	0.078565	-0.0544443	0.219347	0.687759	-0.06134	0.2168	0.64771	-0.0617986	9.19456	0.335529	-0.156165	8.66183	0.461475
34	0.827557	0.0505014	-0.203201	0.831025	-0.001415	-0.308435	0.289359	0.0705029	-0.0953486	0.42398	0.099085	0.05281	-0.0546571	0.234007	0.724784	-0.059675	0.22565	0.67131	-0.0260086	9.25019	0.344699	-0.11472	8.64133	0.45501
35	0.836726	0.0576486	-0.192207	0.827795	0.006385	-0.30556	0.289813	0.0756757	-0.117729	0.419935	0.102815	0.02822	-0.05491	0.249657	0.763173	-0.058715	0.23363	0.695595	0.01328	9.30583	0.357156	-0.073085	8.65446	0.435105
36	0.840383	0.0650557	-0.179937	0.832315	0.01354	-0.294965	0.289219	0.0809557	-0.140641	0.4179	0.106605	0.006825	-0.05485	0.26617	0.80317	-0.05997	0.240775	0.722095	0.0542514	9.35683	0.372576	-0.027985	8.71437	0.405085
37	0.843004	0.0736543	-0.161341	0.843375	0.019355	-0.27815	0.288414	0.0866757	-0.163261	0.419695	0.110515	-0.012065	-0.0543714	0.283751	0.844546	-0.062715	0.2479	0.751755	0.0952029	9.40291	0.388193	0.019965	8.80719	0.38008
38	0.847277	0.0823671	-0.141847	0.85152	0.023825	-0.270275	0.287319	0.0927343	-0.184453	0.423775	0.11375	-0.03361	-0.0534514	0.302199	0.886761	-0.06527	0.255675	0.784255	0.135256	9.44834	0.400803	0.067975	8.90518	0.3716
39	0.850047	0.08939	-0.126716	0.852625	0.02891	-0.266605	0.286084	0.09856	-0.2025	0.427575	0.116755	-0.05868	-0.0518014	0.321166	0.929527	-0.067355	0.26461	0.818835	0.174341	9.49852	0.409276	0.11518	8.98845	0.377555
40	0.85252	0.0945057	-0.118153	0.848205	0.035235	-0.255045	0.284577	0.103511	-0.218146	0.431185	0.120955	-0.083865	-0.0492343	0.340433	0.972571	-0.06901	0.275165	0.854295	0.21359	9.55517	0.414219	0.163335	9.05136	0.3883
41	0.855323	0.09853	-0.108884	0.84565	0.0414	-0.24145	0.283434	0.108173	-0.23014	0.43595	0.126255	-0.10956	-0.0458229	0.360209	1.01478	-0.070015	0.28732	0.88995	0.256193	9.61612	0.417714	0.215505	9.09989	0.39694
42	0.856541	0.10293	-0.0954043	0.848475	0.047765	-0.225545	0.282506	0.112777	-0.239216	0.442395	0.132075	-0.13602	-0.0416414	0.38048	1.05484	-0.07024	0.300785	0.92569	0.305329	9.67939	0.42182	0.27397	9.14396	0.40343
43	0.855527	0.107577	-0.0731	0.85154	0.055305	-0.2018	0.282039	0.117511	-0.244601	0.449665	0.138125	-0.161685	-0.03666	0.400823	1.09148	-0.070105	0.31497	0.96096	0.36384	9.74182	0.426283	0.339175	9.19107	0.410215
44	0.854187	0.110781	-0.05121	0.85345	0.061485	-0.182325	0.282943	0.121649	-0.24739	0.45707	0.14425	-0.184175	-0.0299329	0.420501	1.12305	-0.070115	0.329765	0.99558	0.433319	9.79347	0.430383	0.41102	9.24925	0.417785
45	0.85003	0.11155	-0.0354886	0.858655	0.065955	-0.16847	0.28366	0.123861	-0.248733	0.46494	0.15014	-0.202025	-0.0209529	0.438331	1.14801	-0.07018	0.34524	1.02923	0.511707	9.82164	0.432611	0.490025	9.32516	0.42569
46	0.840903	0.110167	-0.0173843	0.866565	0.070575	-0.151565	0.282449	0.124456	-0.245894	0.47233	0.155285	-0.213565	-0.0110543	0.453456	1.16533	-0.070005	0.36114	1.06073	0.594393	9.81526	0.430549	0.576855	9.41986	0.434365
47	0.828289	0.107516	0.00540714	0.8681	0.074995	-0.131005	0.278919	0.124049	-0.237659	0.477705	0.15969	-0.217	-0.00142143	0.46568	1.17422	-0.068945	0.377445	1.08923	0.67672	9.76595	0.422811	0.669185	9.52677	0.444815
48	0.811637	0.10413	0.0292986	0.868445	0.077455	-0.1128	0.27416	0.122544	-0.22532	0.48164	0.163045	-0.21373	0.00816	0.474909	1.17387	-0.06584	0.3942	1.11403	0.75637	9.66507	0.410866	0.76215	9.62602	0.455805
49	0.789741	0.0991129	0.0499743	0.87593	0.07767	-0.102375	0.268379	0.11956	-0.20984	0.48483	0.165085	-0.2066	0.0187214	0.480564	1.16311	-0.05998	0.41152	1.13428	0.83218	9.50098	0.397466	0.856225	9.69562	0.46574
