Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.777168	6.45336	11.051	-1.4736	6.27692	10.8436	-3.87044	5.66801	32.2557	-5.34051	-0.922372	30.8357	5.51447	-32.5682	-2.15469	3.83046	-24.7475	-2.92886	1.99567	0.678272	2.32588	2.89849	7.19216	1.57201	5.70457	20.5442	25.3741	5.31526	13.9775	25.5231
1	0.925718	6.47686	10.8096	-1.47657	6.38379	10.751	-3.29764	5.48461	32.5047	-5.01784	-0.747815	31.12	5.59414	-32.3056	-0.145784	3.77564	-25.2205	-1.383	1.72339	0.641864	2.07205	2.98697	7.29073	1.52444	5.68971	20.4288	23.5049	5.6433	14.1517	24.3205
2	1.12969	6.39164	10.5093	-1.44283	6.4669	10.5817	-2.56242	5.32036	32.6251	-4.59977	-0.576359	31.2504	5.61864	-32.0426	2.02155	3.66412	-25.817	0.362322	1.32764	0.601496	1.23624	2.91385	7.46343	0.870778	5.73447	20.2848	20.8084	5.99998	14.3135	22.2158
3	1.3924	6.20298	10.1843	-1.36384	6.52275	10.3425	-1.71393	5.24875	32.6268	-4.11769	-0.388052	31.2343	5.57938	-31.8861	4.14326	3.48569	-26.5109	2.15654	0.79788	0.633768	-0.232668	2.63187	7.78291	-0.532378	5.82566	20.0428	17.4101	6.36908	14.3153	19.2101
4	1.71513	5.92039	9.86886	-1.22877	6.53833	10.0452	-0.811304	5.35124	32.5613	-3.60343	-0.137992	31.1158	5.50033	-31.8171	6.13153	3.25683	-27.1561	3.92519	0.204136	0.77626	-2.02799	2.21612	8.21762	-2.45516	5.89019	19.5819	13.7289	6.71724	14.0096	15.6465
5	2.08855	5.56709	9.58738	-1.03183	6.49939	9.70911	0.078884	5.66996	32.507	-3.09304	0.214863	30.9707	5.47961	-31.6136	8.0694	3.0736	-27.4404	5.73233	-0.429016	0.89282	-3.60281	1.76914	8.55205	-4.3396	5.75471	18.8307	10.255	6.93723	13.3211	12.0536
6	2.4937	5.1817	9.33817	-0.777875	6.40025	9.35846	0.9056	6.15758	32.5269	-2.61739	0.657982	30.8836	5.64805	-30.9245	10.1345	3.08308	-26.9889	7.73021	-1.27416	0.65088	-4.5128	1.18455	8.44072	-5.64047	5.13852	17.8599	7.23322	6.75712	12.3053	8.77975
7	2.91588	4.79961	9.0915	-0.478818	6.24252	9.00702	1.673	6.68109	32.6227	-2.16847	1.1059	30.8945	6.05304	-29.4525	12.4446	3.36352	-25.557	10.0133	-2.41081	-0.327812	-4.5924	0.256443	7.55441	-6.06642	3.96876	16.8912	4.74554	5.93067	11.1791	5.97637
8	3.34714	4.43688	8.81023	-0.143567	6.0309	8.64581	2.43831	7.08256	32.7201	-1.68175	1.42947	30.9544	6.60114	-27.1007	14.9603	3.84541	-23.1407	12.5307	-3.60625	-2.24333	-3.92808	-1.0104	5.73568	-5.6154	2.56257	16.1717	2.87348	4.54009	10.2342	3.7666
9	3.77608	4.09451	8.47866	0.226286	5.77309	8.25514	3.25405	7.26001	32.6995	-1.07162	1.51432	30.9375	7.11997	-24.0665	17.4904	4.33762	-20.0257	15.0947	-4.58276	-4.9121	-2.75758	-2.35602	3.1935	-4.52338	1.33081	15.7831	1.62862	2.99168	9.62466	2.21521
