Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-242.155	880.878	-37.1162	-213.616	890.859	-309.701	-444.283	910.112	-167.067	-430.982	903.192	-257.012	-322.777	941.486	-370.237	-331.075	944.586	1.61371	-347.976	797.943	2.93816	-437.381	457.442	-87.2926	-457.77	406.585	-92.4004	-403.385	380.243	-138.561	-563.88	78.9379	-128.3	-595.945	45.188	-186.908	-409.053	40.5507	-135.514	-462.994	28.1231	-76.4566	-279.19	813.628	-382.484	-155.219	459.509	-336.982	-151.148	401.68	-336.528	-83.0343	418.611	-314.558	-52.8684	84.2179	-323.069	-66.6668	52.842	-262.019	112.927	85.4665	-315.381	63.2704	53.2197	-364.466
0.007	-233.719	878.864	-37.6217	-204.7	888.939	-310.209	-435.569	907.398	-168.375	-421.97	901.008	-257.655	-313.936	939.491	-370.847	-322.219	943.093	1.23685	-340.29	796.373	2.33525	-431.773	456.969	-86.9308	-453.057	406.046	-92.733	-398.822	379.128	-138.623	-563.357	79.7371	-129.153	-595.532	46.4565	-187.9	-408.911	40.4206	-135.594	-463.246	28.1738	-76.9444	-270.216	811.659	-383.03	-145.656	457.992	-336.094	-140.569	400.041	-336.148	-73.1443	418.11	-313.203	-35.3991	84.7124	-324.161	-49.2758	52.9883	-263.438	130.351	88.3952	-314.793	81.7584	55.6359	-364.521
0.013	-225.226	876.929	-38.0901	-195.678	887.024	-310.567	-427.005	906.15	-169.76	-413.37	899.797	-259.063	-304.874	937.685	-371.47	-313.045	941.361	0.67338	-332.602	794.632	2.02438	-426.429	456.338	-87.5025	-448.228	405.53	-93.1539	-394.082	378.138	-138.904	-562.892	80.5995	-130.07	-594.864	47.6967	-189.056	-408.743	40.3347	-135.711	-463.54	28.2365	-77.4515	-261.023	809.808	-383.652	-136.097	456.43	-335.677	-129.778	398.627	-335.932	-63.103	417.677	-311.843	-18.3802	85.3205	-324.976	-33.0396	53.197	-264.73	146.854	91.0647	-313.819	99.3597	57.9146	-364.304
0.02	-216.89	874.55	-37.7065	-186.374	885.327	-310.983	-417.904	904.724	-169.471	-404.651	898.756	-260.572	-295.659	935.986	-372.149	-304.08	939.751	-0.03439	-324.86	793.256	1.44879	-421.009	455.558	-87.8629	-443.432	405.124	-93.7822	-389.309	376.853	-138.654	-562.344	81.8037	-130.936	-594.358	49.2193	-190.241	-408.557	40.2524	-135.779	-463.768	28.2728	-77.9049	-251.695	808.18	-384.302	-126.401	454.973	-335.275	-119.123	397.512	-335.931	-52.9639	417.181	-310.593	-2.90539	85.954	-325.806	-17.8193	53.3194	-265.845	162.257	93.4311	-312.402	116.095	59.8019	-363.603
0.027	-208.266	872.648	-38.0167	-177.107	883.811	-311.187	-408.944	903.219	-170.61	-395.036	896.157	-261.595	-286.145	934.432	-372.842	-294.997	938.16	-0.46184	-317.045	791.868	0.74225	-415.421	455.072	-88.6746	-438.503	404.747	-94.3678	-384.046	375.581	-138.332	-561.664	83.2139	-131.679	-593.838	50.9124	-191.125	-408.377	40.1696	-135.746	-464.021	28.2217	-78.2468	-242.048	806.737	-384.982	-116.57	453.961	-335.247	-108.55	396.59	-335.994	-42.9125	416.813	-309.625	11.5322	86.4879	-326.325	-3.69574	53.3148	-266.683	176.615	95.2566	-310.599	131.56	61.3169	-362.669
0.033	-199.715	870.692	-38.3032	-167.506	882.314	-311.503	-399.758	901.696	-171.145	-385.7	895.13	-262.263	-276.397	932.948	-373.573	-285.953	936.408	-1.17557	-309.147	790.583	0.0545	-409.585	454.729	-89.1146	-433.294	404.507	-94.8687	-379.163	374.57	-138.921	-561.016	84.7188	-132.293	-593.343	53.0274	-191.902	-408.254	40.0933	-135.777	-464.205	28.3275	-78.8572	-232.25	805.486	-385.741	-106.382	452.997	-335.146	-97.7736	395.719	-335.993	-32.6812	416.362	-308.706	24.8029	86.6624	-326.621	9.14242	53.0971	-267.196	189.724	96.4477	-308.604	145.851	61.9687	-361.253
0.04	-190.984	868.934	-39.2131	-157.923	881.056	-311.697	-390.743	900.694	-172.772	-376.324	893.998	-263.593	-266.56	931.52	-374.315	-277.051	934.853	-2.12086	-301.119	789.427	-0.73059	-403.578	454.167	-89.5445	-427.826	404.336	-95.4232	-373.718	373.568	-139.41	-560.279	86.5058	-132.884	-592.636	55.0869	-192.671	-408.093	40.0158	-135.792	-464.436	28.3497	-79.3478	-222.323	804.455	-386.562	-96.2051	452.189	-335.146	-87.0964	395.035	-336.224	-22.3944	415.985	-308.059	36.857	86.4738	-326.577	20.653	52.764	-267.362	201.561	96.7967	-306.26	158.769	61.7929	-359.624
0.047	-182.339	867.007	-39.5687	-148.032	880.036	-312.015	-381.581	899.523	-174.498	-366.926	892.977	-265.025	-256.637	930.204	-375.25	-268.047	933.247	-3.10323	-293.057	788.287	-1.60207	-397.29	453.786	-90.2098	-422.118	404.532	-95.7936	-367.951	372.692	-139.547	-559.348	88.4926	-133.307	-591.926	57.6287	-193.044	-407.884	39.9118	-135.795	-464.606	28.5135	-79.7436	-212.096	803.581	-387.425	-85.7007	451.501	-335.344	-76.4241	394.514	-336.809	-12.1386	415.602	-307.495	47.6595	85.8721	-326.349	30.8454	52.0808	-267.352	212.284	96.0358	-303.666	170.276	60.6372	-357.544
0.053	-173.506	865.281	-40.0375	-138.094	879.156	-312.41	-372.046	897.499	-176.25	-357.225	892.134	-265.7	-246.583	929.019	-376.135	-259.08	931.53	-4.21219	-284.597	787.175	-2.40121	-390.576	453.358	-90.7669	-416.272	404.532	-96.6925	-362.048	371.659	-139.577	-558.309	90.753	-133.436	-591.136	60.4392	-193.259	-407.688	39.8351	-135.781	-464.729	28.5477	-80.0833	-201.678	802.885	-388.327	-75.0745	450.976	-335.664	-65.5041	393.988	-337.039	-1.72976	415.118	-307.105	57.2331	84.9129	-325.892	39.5542	51.1903	-266.983	221.677	94.2378	-300.892	180.438	58.5122	-355.216
0.06	-164.452	863.83	-40.626	-128.298	878.517	-312.665	-362.556	896.391	-178.017	-347.66	891.235	-267.404	-236.45	928.081	-377.061	-249.938	929.781	-5.20226	-276.058	786.167	-3.28099	-383.431	453.483	-90.8382	-409.418	404.205	-95.908	-355.624	371.002	-139.575	-557.194	93.1953	-133.364	-590.356	63.6221	-193.23	-407.519	39.7664	-135.746	-464.813	28.5812	-80.3283	-191.064	802.317	-389.257	-64.2183	450.489	-336.133	-54.6597	393.515	-337.579	8.5781	414.465	-306.764	65.7482	83.3651	-325.201	46.9628	49.9397	-266.617	229.767	91.3219	-297.928	189.184	55.3797	-352.583
