Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2370.48	941.858	1338.3	2378.81	950.258	1058.72	2185.23	989.3	1231.25	2185.79	995.795	1162.32	2297.65	1027.87	1018.03	2288.79	1020.78	1373.23	2265.42	862.78	1371.04	2339.78	488.883	1376.79	2300.79	452.485	1377.21	2347.52	402.393	1332.73	2013.24	243.371	1328.91	1974.25	270.199	1268.8	2067.48	96.0101	1287.43	2034.71	121.964	1349.95	2297.48	870.683	1011.45	2355.52	488.296	1059.46	2342.62	422.238	1061.78	2408.64	420.289	1100.16	2346.06	72.264	1113.75	2297.57	48.0434	1165	2503.78	42.7621	1148.7	2461.07	32.9627	1074.71
0.007	2370.18	942.97	1337.66	2377.77	950.51	1057.56	2184.83	990.442	1230.8	2185.14	996.322	1162.1	2296.39	1028.58	1017.48	2288.8	1022.55	1372.46	2267.9	863.825	1371.47	2345.86	490.72	1376.65	2307.29	454.411	1376.97	2354.55	404.273	1332.6	2020.75	244.005	1328.37	1981.38	270.459	1268.11	2076.16	96.9416	1286.76	2043.22	122.926	1349.59	2296.15	870.978	1010.93	2350.95	488.311	1059.27	2337.7	422.37	1061.72	2403.16	419.965	1100.03	2338.6	72.1216	1113.05	2290.51	48.1973	1164.9	2497.11	42.5247	1147.78	2454.07	32.8273	1074.5
0.013	2369.91	944.223	1336.71	2376.87	950.966	1056.53	2184.54	990.978	1230.82	2184.59	996.801	1161.91	2294.79	1028.8	1016.59	2289	1024.32	1371.66	2268.38	864.898	1371.09	2351.87	492.503	1376.42	2313.76	456.085	1376.65	2361.43	406.246	1332.49	2028.35	244.157	1327.9	1988.78	270.115	1267.67	2085.48	97.632	1286.42	2052.28	123.403	1349.1	2294.79	871.203	1010.4	2346.43	488.329	1059.17	2332.57	422.456	1061.58	2398.04	419.731	1099.86	2331.88	72.1389	1113.08	2283.6	48.1358	1164.92	2490.29	42.4538	1147.58	2447.13	32.764	1074.36
0.02	2369.68	945.537	1335.56	2374.92	950.809	1055.41	2184.27	991.365	1231.33	2183.94	997.219	1161.55	2293.27	1029.14	1015.71	2289.51	1025.98	1371.07	2268.92	866.008	1370.82	2357.73	494.243	1376.13	2320.14	457.612	1376.27	2368.33	408.235	1332.23	2035.96	243.752	1327.28	1996.26	269.237	1266.98	2095.47	98.0205	1286.1	2061.72	123.903	1349.11	2293.01	871.375	1009.92	2341.79	488.317	1059.1	2327.61	422.735	1061.76	2392.75	419.358	1100.09	2324.16	71.8712	1112.83	2276.64	48.2744	1164.95	2483.23	42.3701	1148.05	2440.39	32.9105	1074.15
0.027	2369.41	946.767	1334.17	2374.23	951.533	1054.33	2183.84	991.982	1231.27	2183.42	997.545	1161.22	2290.22	1029.17	1015.23	2290.1	1027.27	1370.4	2269.59	866.857	1370.72	2363.4	495.985	1375.84	2326.42	459.005	1375.85	2375.14	409.975	1331.33	2044.59	242.832	1326.74	2003.86	267.769	1266.5	2106.13	98.2094	1285.81	2072.08	123.201	1348.09	2291.45	871.52	1009.6	2337.08	488.263	1059.07	2322.69	422.706	1061.99	2387.39	419.066	1100.18	2317.17	71.8495	1112.86	2269.84	48.29	1165.13	2476.56	42.2578	1147.42	2432.98	32.3126	1074.18
0.033	2369.17	948.423	1332.2	2373.17	952.183	1053.45	2183.37	992.645	1231.17	2182.71	997.826	1160.96	2288.77	1029.48	1014.35	2291.95	1028.73	1369.84	2270.2	867.841	1370.77	2369.07	497.801	1375.61	2332.54	460.418	1375.55	2381.94	411.957	1330.94	2053.03	241.567	1326.25	2011.68	265.773	1266.13	2117.19	98.239	1285.66	2082.66	122.605	1347.66	2289.62	871.54	1009.29	2332.12	488.136	1059.09	2317.26	422.693	1062.04	2382.04	419.006	1100.13	2310.34	71.9159	1112.97	2263.11	48.3329	1165.33	2469.74	42.157	1147.25	2426.21	32.2688	1073.99
0.04	2369.01	949.786	1330.6	2371.94	952.792	1052.52	2182.91	993.283	1231.03	2182.02	998.111	1160.68	2287.12	1029.78	1013.44	2291.97	1029.53	1368.98	2270.89	868.633	1370.82	2374.57	499.496	1374.98	2338.58	461.619	1375.25	2388.7	413.958	1330.51	2061.63	239.781	1325.75	2019.63	263.123	1265.59	2128.22	97.0859	1284.41	2093.79	121.643	1347.22	2287.71	871.563	1008.95	2327.16	488.055	1059.18	2311.53	422.752	1062.08	2376.34	418.647	1099.96	2303.42	71.9527	1113.09	2255.56	48.659	1165.23	2462.75	41.9503	1147.35	2419.24	32.2118	1073.85
0.047	2368.91	951.086	1328.96	2370.63	953.463	1051.62	2182.34	993.804	1230.78	2181.25	998.479	1160.37	2285.49	1030.08	1012.59	2292.17	1030.14	1368.39	2272.51	869.457	1370.63	2380.08	501.257	1374.41	2344.68	462.788	1374.61	2395.39	415.969	1330.03	2070.64	237.491	1325.19	2027.96	259.719	1264.82	2140.25	96.367	1284.08	2105.32	120.317	1346.85	2284.77	871.443	1008.32	2321.81	488.023	1059.18	2306.03	422.806	1062.25	2370.91	418.388	1100.04	2296.53	71.9786	1113.26	2248.66	48.6713	1165.26	2455.99	41.9037	1147.12	2412.22	32.0949	1073.71
0.053	2368.84	952.311	1327.32	2369.44	954.051	1050.91	2181.69	994.232	1230.19	2180.54	998.825	1160.08	2284.08	1030.31	1011.74	2292.59	1030.93	1367.77	2273.29	870.139	1370.79	2385.4	502.815	1373.92	2350.69	463.877	1374.18	2402.02	417.993	1329.41	2079.78	234.867	1324.71	2036.31	256.151	1264.43	2152.7	95.3451	1283.92	2117.21	118.71	1346.47	2283.03	871.387	1008.08	2316.39	488.039	1059.15	2300.18	422.95	1062.3	2365.01	417.806	1099.51	2289.63	71.9923	1113.41	2242.15	48.7134	1165.68	2449.08	41.8144	1147.05	2405.26	31.9931	1073.53
0.06	2368.74	953.286	1325.7	2368.19	954.586	1050.21	2181.01	994.59	1230.13	2179.76	999.057	1159.79	2282.43	1030.31	1011.04	2292.81	1031.17	1367.01	2273.96	870.911	1371.01	2390.71	504.339	1373.19	2356.59	464.857	1373.51	2408.5	419.966	1328.75	2089.28	231.813	1324.19	2045.08	252.02	1263.83	2165.69	94.0975	1283.72	2129.5	116.828	1346.11	2281.08	871.363	1008.13	2310.85	487.988	1059.23	2294.37	423.099	1062.46	2359.65	417.604	1099.76	2282.83	71.9388	1113.56	2235.9	48.773	1166.02	2442.15	41.7553	1146.9	2398.31	31.9265	1073.49
