Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-9.64603	852.64	-21.3371	-20.7192	858.445	-293.709	-225.141	870.196	-108.632	-227.105	874.644	-186.142	-102.609	922.329	-320.734	-110.836	919.411	27.0347	-83.53	752.595	35.8104	50.8777	442.13	-16.978	66.1978	384.073	-18.0141	122.46	397.307	-69.2344	185.177	72.8003	-51.0587	147.403	52.6012	-112.697	335.588	96.2775	-94.2586	297.427	72.6582	-36.1858	-112.702	773.557	-346.154	-197.92	442.412	-261.032	-217.904	378.245	-254.722	-164.672	357.68	-214.357	-312.665	71.3893	-197.457	-356.286	63.3635	-140.003	-162.02	36.852	-181.029	-220.415	29.7401	-236.455
0.007	-3.30479	851.922	-21.3568	-14.6483	857.803	-293.76	-219.092	869.509	-108.418	-220.173	873.67	-184.933	-96.5822	921.556	-320.534	-104.317	918.651	27.0883	-77.0033	751.862	35.9529	56.8621	441.235	-17.128	72.3479	383.29	-18.2013	128.429	396.677	-69.65	192.156	72.3608	-51.4085	153.965	51.9468	-113.028	342.36	96.5267	-94.6889	304.296	72.7426	-36.6665	-106.869	773.198	-346.085	-193.976	442.635	-261.275	-214.359	378.581	-254.986	-161.83	357.51	-214.635	-312.206	72.5718	-197.852	-355.906	65.0244	-140.35	-162.012	36.8079	-181.104	-220.369	29.7175	-236.578
0.013	3.17527	851.273	-21.3181	-8.52538	857.208	-293.766	-212.291	868.661	-107.902	-213.745	872.915	-184.379	-90.5927	920.873	-320.246	-97.9052	917.982	27.3255	-70.1945	751.205	36.0204	63.011	440.282	-17.3583	78.7813	382.625	-18.4435	134.542	396.006	-70.0757	198.317	71.5569	-51.8038	160.382	50.7477	-113.165	348.099	95.8488	-95.4866	310.329	72.3759	-37.0758	-101.018	772.992	-346.008	-189.738	442.825	-261.558	-210.782	378.941	-255.339	-158.429	357.189	-215.195	-311.73	73.8434	-198.227	-355.538	66.8094	-140.759	-161.983	36.7701	-181.187	-220.315	29.7246	-236.709
0.02	9.7549	850.688	-21.3751	-2.48874	856.719	-293.813	-205.842	867.853	-107.019	-207.331	872.397	-183.976	-84.5458	920.317	-319.992	-91.4152	917.435	27.5105	-63.3718	750.579	36.2331	69.3284	439.445	-17.3346	84.9916	381.896	-18.5203	140.546	395.147	-70.4383	203.51	70.4977	-52.1164	165.417	49.5261	-113.405	353.281	94.9698	-96.1018	315.503	71.5069	-37.6651	-95.0709	772.776	-345.877	-185.346	443.032	-261.961	-206.982	379.319	-255.735	-154.289	356.973	-215.727	-311.143	75.151	-198.61	-355.157	68.7867	-141.238	-161.965	36.7312	-181.259	-220.241	29.7225	-236.819
0.027	16.341	850.286	-21.284	3.62012	856.294	-293.774	-199.399	867.219	-106.311	-200.674	872.002	-183.215	-78.4626	919.883	-319.656	-84.8856	917.022	27.737	-56.5276	750.085	36.536	75.8315	438.677	-17.375	91.3633	381.371	-18.5524	146.587	394.266	-70.7421	208.247	69.1577	-52.7482	169.568	48.0888	-113.501	357.479	93.3087	-96.6869	319.851	70.0996	-38.1243	-89.1013	772.668	-345.753	-180.719	443.264	-262.307	-202.96	379.639	-256.146	-150.482	356.821	-216.275	-310.51	76.5604	-199.077	-354.611	70.8575	-141.792	-161.911	36.6964	-181.343	-220.131	29.7383	-236.941
0.033	23.0522	849.943	-21.1322	9.90522	855.811	-293.614	-192.552	866.946	-105.936	-194.147	871.82	-182.563	-72.175	919.548	-319.269	-78.336	916.572	28.0163	-49.7098	749.623	36.6364	82.4712	438.314	-17.3903	97.7204	380.66	-18.7654	152.619	393.18	-71.1538	211.73	67.6292	-52.8556	172.917	46.5213	-113.541	360.951	91.0197	-97.3109	323.42	68.2821	-38.7882	-83.0348	772.571	-345.603	-175.946	443.417	-262.632	-198.814	380.022	-256.597	-146.46	356.671	-216.872	-309.841	78.1527	-199.573	-354.094	73.1248	-142.331	-161.846	36.6497	-181.419	-220.029	29.7636	-237.063
0.04	29.8169	849.658	-20.995	16.0419	855.445	-293.443	-186.253	866.748	-105.369	-187.699	871.455	-182.177	-65.9237	919.276	-318.839	-71.5672	916.34	28.1816	-42.7699	749.2	36.8487	89.2592	438.127	-17.2785	103.756	380.002	-18.8631	158.557	392.074	-71.5714	214.448	65.8665	-52.7793	175.269	45.4342	-113.483	363.724	88.383	-97.9618	326.142	66.0361	-39.0477	-76.9468	772.506	-345.44	-170.818	443.568	-263.074	-194.434	380.359	-257.166	-142.323	356.39	-217.358	-309.03	79.775	-200.173	-353.446	75.4711	-143.01	-161.763	36.6158	-181.507	-219.429	29.747	-237.261
0.047	36.6495	849.482	-20.7776	23.9477	855.542	-293.346	-179.255	866.566	-104.985	-180.748	871.267	-181.848	-59.5401	919.138	-318.411	-64.867	916.081	28.4307	-35.8685	748.931	36.9703	96.0793	437.954	-17.3951	110.02	379.278	-18.8468	164.412	390.838	-71.8877	216.599	63.9339	-53.038	176.798	44.364	-113.342	365.804	84.9168	-98.8842	327.991	63.1865	-39.6738	-70.5831	772.456	-345.294	-165.649	443.695	-263.563	-189.975	380.742	-257.687	-138.052	356.095	-217.954	-308.218	81.5039	-200.69	-352.767	78.011	-143.627	-161.669	36.5702	-181.607	-219.631	29.8708	-237.319
0.053	43.6077	849.383	-20.5298	30.4784	855.297	-293.104	-172.622	866.169	-104.023	-174.113	871.068	-181.036	-52.9547	918.982	-317.951	-58.032	915.941	28.7851	-28.731	748.706	37.2826	102.853	437.359	-17.4585	116.007	378.622	-18.7229	170.045	389.603	-71.9897	218.1	61.91	-53.6876	177.672	44.2484	-114.139	367.436	80.8109	-99.2333	329.294	59.1792	-40.4229	-64.2297	772.423	-345.013	-160.226	443.823	-264.06	-185.248	381.124	-258.299	-134.094	355.951	-218.576	-307.346	83.3262	-201.357	-351.966	80.7653	-144.346	-161.573	36.5335	-181.701	-219.371	29.9779	-237.444
0.06	50.5927	849.371	-20.2653	37.1997	855.051	-292.806	-165.527	865.881	-103.235	-167.008	870.976	-180.16	-46.4074	918.942	-317.484	-51.2672	915.941	29.1887	-21.6414	748.685	37.7452	109.567	436.823	-17.7333	121.951	378.019	-18.7874	175.782	388.299	-72.1601	219.312	60.3193	-54.5635	179.379	45.1825	-114.949	370.065	75.1842	-98.0857	330.707	53.8865	-40.3839	-57.7505	772.387	-344.707	-154.491	443.906	-264.643	-180.344	381.464	-258.932	-129.08	355.679	-219.242	-306.26	85.2733	-202.025	-350.967	83.5698	-145.078	-161.465	36.5037	-181.811	-219.102	30.1015	-237.563
