Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.05391	5.4383	16.1616	1.19992	6.07206	15.6898	0.915714	3.04734	40.9163	-1.68898	6.61114	39.5117	-5.00439	-32.5771	10.1295	0.0130124	-25.9941	8.88212	10.8001	13.2819	4.36037	9.63147	7.53301	7.40066	5.38708	10.7146	23.6009	6.99585	6.26794	24.6061
1	1.20625	5.61199	16.0803	1.40854	6.26633	15.4792	1.08405	3.09297	40.5654	-1.4713	6.71921	39.0547	-4.90921	-32.7494	10.4137	0.132321	-26.4712	9.30363	11.2936	13.4063	3.62351	9.9837	7.63285	6.7138	6.28283	10.5534	22.5544	7.5847	6.27827	23.3317
2	1.36177	5.73476	16.0248	1.61849	6.40769	15.3032	1.33605	3.15098	40.1698	-1.187	6.83989	38.5399	-4.86596	-33.1686	10.9357	0.260397	-27.3619	9.88621	11.9116	14.0304	2.08838	10.5928	8.3461	5.15208	7.53235	10.2134	20.5713	8.567	6.15504	21.0841
3	1.53123	5.78093	16.0101	1.84533	6.47705	15.1714	1.6832	3.26244	39.7566	-0.834992	7.00566	38.0012	-4.9073	-33.8748	11.5956	0.394534	-28.5641	10.5714	12.5238	15.2304	-0.275696	11.3738	9.63166	2.71487	9.01754	9.61774	17.7159	9.90774	5.80651	17.9369
4	1.72996	5.72244	16.0459	2.1075	6.45315	15.0891	2.13584	3.46911	39.3797	-0.413021	7.25985	37.4956	-5.01759	-34.7638	12.3604	0.564914	-29.8777	11.3473	12.9117	16.8259	-3.08102	12.0334	11.2864	-0.191798	10.4283	8.75888	14.3206	11.2971	5.16877	14.2467
5	1.97397	5.53812	16.1316	2.42269	6.32031	15.0537	2.699	3.7867	39.1087	0.0842371	7.63242	37.0911	-5.12157	-35.5513	13.2923	0.826704	-31.0083	12.2746	12.8761	18.3508	-5.57873	12.2015	12.9087	-2.81002	11.342	7.73772	10.8997	12.2187	4.27526	10.5624
6	2.27728	5.22009	16.2546	2.80798	6.07393	15.0538	3.37443	4.19445	39.0025	0.670479	8.11897	36.8444	-5.11648	-35.8797	14.5069	1.2306	-31.6457	13.4641	12.3857	19.2216	-7.05537	11.7504	13.9812	-4.42158	11.4665	6.7634	7.90909	12.3221	3.31621	7.38073
7	2.65316	4.77511	16.3912	3.28058	5.72169	15.0723	4.16314	4.64049	39.0723	1.36582	8.67003	36.7764	-4.93271	-35.4876	16.0642	1.78997	-31.569	14.9869	11.629	19.0065	-7.21951	10.8922	14.0824	-4.72277	10.8593	6.06998	5.60142	11.6748	2.5604	4.97686
8	3.11357	4.22252	16.5131	3.85408	5.28051	15.0936	5.05874	5.06036	39.2648	2.18635	9.20128	36.8589	-4.57057	-34.3048	17.8915	2.46638	-30.7091	16.795	10.8264	17.6212	-6.25655	9.90818	13.097	-3.88396	9.82243	5.76154	3.99297	10.5963	2.15409	3.35376
9	3.66388	3.58786	16.6002	4.53151	4.76995	15.1112	6.04314	5.40217	39.4808	3.13613	9.62968	37.0183	-4.0893	-32.4659	19.8079	3.18103	-29.1686	18.7256	10.0202	15.3606	-4.60009	8.90059	11.2731	-2.33472	8.61355	5.74313	2.92098	9.35823	2.02214	2.32295
10	4.29744	2.89519	16.6502	5.30051	4.20643	15.1303	7.09404	5.6434	39.6082	4.20392	9.91408	37.1529	-3.57372	-30.2908	21.6034	3.84478	-27.2291	20.5636	9.15607	12.7612	-2.69512	7.85607	9.09279	-0.520792	7.37733	5.83599	2.18501	8.11438	1.98966	1.66425
11	4.99314	2.16403	16.6769	6.13287	3.60231	15.1637	8.19084	5.79256	39.5482	5.36236	10.0651	37.1557	-3.10603	-28.2076	23.0995	4.38525	-25.3099	22.1068	8.25571	10.383	-0.873231	6.80497	7.07242	1.22337	6.22879	5.92738	1.64622	6.97254	1.95066	1.21972
12	5.71518	1.41111	16.699	6.98507	2.9691	15.2206	9.31019	5.88296	39.2325	6.56969	10.1248	36.9384	-2.74773	-26.6149	24.1771	4.75562	-23.8334	23.2125	7.42082	8.64351	0.684292	5.83467	5.62049	2.70957	5.26011	5.99395	1.23156	6.00155	1.89362	0.895773
