Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0296128	0.000611111	-0.359728	0.0132506	-0.0112778	-0.332384	0.00510944	0.0131339	-0.199167	0.0413017	-0.00203667	-0.172317	0.00629611	0.0230978	0.0265239	0.00268889	0.00298333	0.00261778	0.29613	0.896816	-0.0776906	0.172127	0.913272	-0.0280094
1	0.0221417	0.0167722	-0.293804	0.0473683	-0.00589944	-0.261393	0.00958	0.0290772	-0.166542	0.0451528	0.00386944	-0.124377	0.00331056	0.0409061	0.0439294	-0.00434833	0.00347722	-0.002545	0.420266	1.72758	-0.144672	0.269981	2.01804	-0.0784706
2	0.07712	0.0293083	-0.201339	0.0851139	0.00218444	-0.177463	0.0157056	0.0353267	-0.128754	0.0521533	0.008785	-0.07254	-0.00270833	0.0451411	0.0422706	-0.0114978	0.000752222	-0.0179044	0.287231	2.14813	-0.168954	0.144947	2.84368	-0.0953756
3	0.0486394	0.0340628	-0.242179	0.113517	0.00565	-0.248354	0.00997667	0.0321294	-0.153082	0.0794839	0.0101767	-0.0788828	-0.00298278	0.0420706	0.0362206	-0.0149128	-0.00223833	-0.0324122	0.0288467	2.34741	-0.14428	-0.133291	3.37195	-0.0573578
4	0.0168356	0.0343444	-0.328709	0.135139	0.000696111	-0.368708	0.0179656	0.0320022	-0.181617	0.120567	0.0102178	-0.08903	0.000428333	0.0424717	0.0345217	-0.0147317	-0.00251722	-0.0355289	-0.140537	2.62845	-0.0895011	-0.328649	3.83727	0.0253744
5	0.0237972	0.0297017	-0.401623	0.177633	-0.00832389	-0.400633	0.0453861	0.0357011	-0.184965	0.163034	0.0108656	-0.0467128	0.00678778	0.0474144	0.0389567	-0.0134589	-0.00139	-0.0296117	-0.163557	3.05565	-0.0145956	-0.390876	4.29015	0.131607
6	0.0556883	0.0206672	-0.408654	0.2241	-0.0198911	-0.351384	0.0791761	0.0378622	-0.155552	0.192194	0.00825722	0.0235739	0.0154644	0.0548867	0.0512872	-0.00945833	-0.000416667	-0.01547	-0.160103	3.48156	0.0637028	-0.432443	4.60409	0.232228
7	0.0846994	0.0142761	-0.415598	0.266228	-0.0310878	-0.332473	0.106241	0.0385522	-0.13279	0.217595	0.003155	0.0589067	0.0219383	0.0638556	0.0704683	-0.00456278	0.00227278	0.00534444	-0.212922	3.80918	0.123223	-0.482002	4.8187	0.300762
8	0.116628	0.0141256	-0.437322	0.299329	-0.0376706	-0.325211	0.131018	0.0388928	-0.128599	0.239799	-0.000963333	0.0679939	0.0277789	0.07345	0.0946467	-0.00181389	0.00682	0.0270306	-0.283964	4.11792	0.158823	-0.512197	5.02112	0.327198
9	0.169874	0.0179389	-0.441335	0.325186	-0.0389544	-0.308978	0.159204	0.0423933	-0.121548	0.252253	-0.00218778	0.0727817	0.0342272	0.0848094	0.122332	-0.00217	0.010875	0.0461422	-0.339986	4.47702	0.179904	-0.51184	5.25231	0.321664
10	0.232966	0.0236878	-0.429328	0.357616	-0.0381144	-0.289184	0.185829	0.0499661	-0.105112	0.259895	0.000267778	0.0810133	0.0394222	0.0974583	0.151883	-0.00483056	0.014205	0.0632972	-0.386499	4.89555	0.196339	-0.494509	5.52603	0.301028
11	0.289411	0.0267728	-0.417993	0.400098	-0.0382061	-0.270207	0.210794	0.0569317	-0.0878139	0.272611	0.00537944	0.0894694	0.0463217	0.110252	0.183546	-0.00810778	0.0192933	0.0825144	-0.426256	5.33605	0.214382	-0.479675	5.84501	0.285187
12	0.335599	0.0267533	-0.414874	0.439817	-0.0398283	-0.251384	0.234529	0.0635656	-0.073215	0.294081	0.00953611	0.0933533	0.0529833	0.124253	0.215536	-0.01037	0.0262872	0.105501	-0.456283	5.77467	0.232786	-0.476933	6.21312	0.290507
