Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-7.02	993.35	76.9	2274.76	0	1142.08	-8458.02	5.34	-68.97	6.56	2575.27	0	1595.55	5155.95
2	-13.28	995.18	63.17	2256.1	0	1140.97	1277.33	-0	-0	-0	2149	0	1465.7	-0
3	-15.26	986.63	74.16	2273.7	0	1146.98	-6083.41	9	-80.87	9.46	2391.48	0	1549.4	5162.45
4	-7.17	977.78	56.15	2243.9	0	1142.49	-2726	-0	-0	-0	2149	0	1465.7	-0
5	-0	1018.37	78.13	2268.12	0	1142.03	-4609.85	8.85	-74.77	6.87	2396.61	0	1582.83	-161.31
6	-10.99	971.98	53.1	2238.72	0	1143.62	-3488.57	-0	-0	-0	2149	0	1465.7	-0
7	11.44	1062.32	79.8	2264.04	0	1138.73	-3831.54	6.87	-69.58	5.8	2384.36	0	1582.45	2201.08
8	-5.49	949.1	46.39	2234.38	0	1146.49	-2072.78	-0	-0	-0	2149	0	1465.7	-0
9	18.92	1071.17	83.92	2258.5	0	1139.29	-3032.02	18.92	-45.47	0.31	2209.2	0	1706.92	-2236.8
10	5.04	956.42	56.61	2260.69	0	1150.35	-5006.58	-0	-0	-0	2149	0	1465.7	-0
11	13.58	1083.68	73.24	2234.6	0	1138.76	-4358.16	-0	-0	-0	2149	0	1465.7	-0
12	8.85	967.1	54.47	2262.96	0	1154.16	-14282.7	2.59	-68.36	7.02	2469.86	0	1612.29	4546.88
13	16.33	1029.05	52.64	2224.56	0	1142.16	742.2	-0	-0	-0	2149	0	1465.7	-0
14	17.55	1035.16	82.24	2262.93	0	1147.33	-7973.89	3.81	-67.14	9.16	2622.69	0	1568.02	7131.75
15	14.19	1022.03	44.25	2219.77	0	1138.65	2542.43	-0	-0	-0	2149	0	1465.7	-0
16	28.23	1120.61	102.84	2250.47	0	1141.6	-9715.64	2.44	-92.16	5.19	2334.7	0	1560.5	-1329.84
17	7.02	964.66	32.35	2237.15	0	1149.18	2193.57	-0	-0	-0	2149	0	1465.7	-0
