Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	4.35	554.05	24.41	2025.54	0	1144.99	9418.5	-12.44	-33.87	2.21	2901.35	0	1580.47	5662.26
2	13.58	582.43	33.34	2062.34	0	1140.05	5485.66	-0	-0	-0	2149	0	1465.7	-0
3	-0	545.35	22.28	2020.8	0	1148.83	10785.3	-6.64	-35.55	2.59	2776.26	0	1601.38	5324.58
4	15.34	574.34	31.97	2044.3	0	1142.28	5302.89	-0	-0	-0	2149	0	1465.7	-0
5	1.37	553.74	25.56	2023.69	0	1145.66	10384	-6.94	-30.52	3.2	2848.41	0	1580.88	6312.81
6	14.11	576.78	30.59	2045.98	0	1141.84	7391.66	1.3	-17.09	3.89	2533.58	0	1689.66	8013.69
7	10.15	570.53	26.93	2034.5	0	1143.68	8755.19	-0.61	-29.45	3.97	2857.6	0	1616.01	7729.01
8	12.51	575.26	29.45	2042.75	0	1141.23	6740.69	-0	-0	-0	2149	0	1465.7	-0
9	11.22	573.88	29.22	2026.53	0	1143.2	7751.39	-9.16	-34.64	5.04	2687.33	0	1591.98	10446.4
10	6.87	558.32	27.08	2025.79	0	1146.77	9108.31	-0	-0	-0	2149	0	1465.7	-0
11	12.66	577.39	30.06	2024.17	0	1141.19	7642.61	-6.94	-30.98	2.29	2820.83	0	1607.84	6803.63
12	10.68	568.39	29.68	2028.88	0	1144.21	8506.85	6.94	-16.17	4.58	2518.03	0	1652.57	9860.99
13	12.89	583.65	29.83	2029.46	0	1141.13	8201.94	-3.59	-27.47	3.51	2966.51	0	1594.28	3969.43
14	16.1	583.19	31.89	2031.62	0	1142.09	6726.44	-0	-0	-0	2149	0	1465.7	-0
15	10.99	574.95	28.69	2017.44	0	1143.62	9483.73	-11.67	-27.01	3.74	3031.75	0	1573.86	8691.69
16	16.02	579.22	31.28	2019.28	0	1141.72	6571.25	11.22	-17.7	6.18	2653.29	0	1617.26	6957.22
17	15.49	579.53	29.14	2014.44	0	1143.09	9680.93	-6.79	-29.45	1.91	2794.43	0	1610.58	6431.8
18	17.7	585.33	33.95	2018.59	0	1142.74	6314.76	-0	-0	-0	2149	0	1465.7	-0
19	20.68	596.01	32.5	2023.71	0	1138.96	7889	-3.51	-30.82	3.51	2779.42	0	1609.22	7280.22
20	17.47	586.55	36.09	2018.23	0	1144.81	7820.27	-0	-0	-0	2149	0	1465.7	-0
21	20.14	596.92	31.59	2018.22	0	1138.63	8754.99	-2.37	-32.81	1.6	2864.97	0	1596.34	3788.15
22	14.19	584.11	34.26	2002.34	0	1143.15	6690.48	-0	-0	-0	2149	0	1465.7	-0
23	21.51	599.06	35.4	2016.32	0	1139.77	7745.88	-8.16	-26.7	3.59	2835.3	0	1603.83	7517.61
24	16.48	585.78	32.73	2009.83	0	1142.07	7613.24	6.71	-19.53	2.75	2693.84	0	1669.48	6367.92
25	22.05	609.74	37	2018.51	0	1138.39	7649.07	-5.19	-25.79	-0.31	2828.35	0	1665.98	4850.58
26	19.38	589.6	36.01	2008.29	0	1143.07	7080.61	4.73	-19.99	4.12	2643.92	0	1671.26	5924.02
27	20.07	611.11	36.09	2019.73	0	1138.33	8341.76	-2.9	-27.16	2.59	2724.76	0	1608.95	6041.37
28	15.49	582.58	34.33	1987.38	0	1144.88	7507.37	-2.21	-22.28	1.45	2927.2	0	1646.08	7909.38
29	23.96	614.47	37.38	2020.58	0	1136.34	7297.21	0.84	-24.72	3.74	2690.47	0	1616.93	5526.84
30	14.34	587.92	34.1	1991.23	0	1143.86	8443.16	1.68	-19.84	3.43	2724.65	0	1659.95	6551.89
31	28.92	621.19	38.76	2020.81	0	1136.5	7157.73	-0.76	-22.74	2.29	2844.13	0	1611.55	7910.35
32	13.43	591.13	35.1	1991.93	0	1141.92	7347.26	3.05	-23.19	4.12	2715.45	0	1613.93	5842.51
33	28.84	618.9	39.06	2015.77	0	1138.18	6690.45	-8.01	-26.09	0.31	2760.04	0	1658.82	3723.64
34	16.48	588.99	34.87	1981.85	0	1144.11	8778.87	2.06	-23.5	2.29	2733.4	0	1616.33	6944.73
35	26.78	623.63	39.52	2011.08	0	1135.13	7099.75	3.59	-21.51	3.59	2925.93	0	1635.28	8107.5
36	21.74	591.43	37	1982.06	0	1145.18	7618.91	2.06	-22.13	3.74	2709.67	0	1597.54	5689.56
37	28.76	625.92	38.45	2012.24	0	1134.43	7507.41	-0	-0	-0	2149	0	1465.7	-0
38	21.36	595.7	35.63	1978.43	0	1141.94	7136.42	-2.59	-28.08	2.06	2667.78	0	1657.33	5413.84
39	34.48	622.86	41.2	2013.38	0	1137.56	6211.86	0.61	-22.58	3.74	2799.95	0	1631.89	5967.01
40	18.08	592.65	33.42	1971.19	0	1141.73	8637.65	-0.92	-30.36	1.98	2821.31	0	1597.17	7960.64
41	35.32	622.71	40.89	2003.59	0	1136.73	6184.05	1.3	-17.7	0.15	2744.45	0	1691.33	2631.09
42	23.57	586.7	34.94	1975.12	0	1144.02	7581.49	0.61	-27.31	2.29	2643.08	0	1637.61	4210.74
43	33.26	621.49	38.83	2003.65	0	1134.71	6200.69	-0	-0	-0	2149	0	1465.7	-0
44	27.54	581.97	35.93	1969.79	0	1145.22	6327.49	-6.41	-34.18	2.67	2705.38	0	1594.81	3220.08
45	37.08	616.76	39.22	2010.91	0	1134.39	6659.32	-0	-0	-0	2149	0	1465.7	-0
46	24.41	576.02	33.57	1963.6	0	1144.44	7551.95	-3.89	-35.71	1.53	2775.42	0	1611.91	5004.26
47	41.5	606.99	40.97	2004.58	0	1136.67	4465.23	-0	-0	-0	2149	0	1465.7	-0
48	25.41	566.71	33.04	1966.74	0	1142.49	7221.64	-6.56	-34.03	3.89	2719.16	0	1609.45	8487.14
49	40.36	594.18	40.21	2000.71	0	1137.32	5145.01	-0	-0	-0	2149	0	1465.7	-0
50	30.14	561.37	35.78	1964.56	0	1141.56	6171.81	-6.71	-32.5	1.6	2743.18	0	1617.59	4711.89
51	41.89	587.62	40.66	2002.91	0	1133.86	5535.15	-0	-0	-0	2149	0	1465.7	-0
52	32.27	553.28	36.93	1965.37	0	1143	7262.44	-1.3	-33.42	1.6	2820.36	0	1616.66	2398.21
53	42.19	574.65	41.58	1991.9	0	1133.75	5466.53	-0	-0	-0	2149	0	1465.7	-0
54	34.56	543.98	38.83	1967.15	0	1140.94	6306.21	1.45	-30.67	4.12	2752.77	0	1645.74	4760.72
55	42.8	561.52	42.34	1995.8	0	1135.99	6224.75	-0	-0	-0	2149	0	1465.7	-0
56	37.23	535.13	39.44	1962.68	0	1138.21	5582.27	-1.22	-28.38	3.05	2948.57	0	1689.61	5895.8
57	45.09	552.67	46.08	2002.52	0	1135.07	5150.66	-0	-0	-0	2149	0	1465.7	-0
58	34.71	522.61	40.13	1964.97	0	1141.06	7450.52	-0	-0	-0	2149	0	1465.7	-0
59	47.76	540.62	44.86	1995.46	0	1132.56	4366.32	70.5	97.81	-0.92	2214.57	0	1249.9	15162.9
60	33.65	506.29	42.72	1963.2	0	1140.63	6629.46	78.66	134.89	5.57	2081.28	0	1250.89	9396.09
61	47.68	523.38	45.78	1996.72	0	1134.28	4933.85	87.13	189.97	13.73	2181.18	0	1295.93	11533.9
62	38.07	496.06	40.82	1966.98	0	1136.66	6030.44	60.42	164.79	8.62	2115.24	0	1265.73	5425.55
63	45.17	510.71	49.13	2008.02	0	1132.66	3770.65	52.72	167.39	3.66	2181.34	0	1276.03	13895.3
64	36.32	475.16	39.9	1959.97	0	1139.91	7391.76	22.89	151.98	7.1	2082.58	0	1280.69	8081.64
65	45.32	491.79	46.69	2007.94	0	1133.82	4974.2	23.12	167.54	-0	2153.07	0	1284.52	6631.98
66	32.27	452.27	38.15	1961	0	1139.4	6133.19	7.02	167.85	-7.78	2107.81	0	1258.91	8253.62
