Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	28.84	370.48	22.74	1922	0	1116.83	14017.5	3.97	-32.35	5.19	2820.75	0	1660.3	18661.1
2	34.1	392.46	24.49	1930.24	0	1115.08	11917.3	-0	-0	-0	2149	0	1465.7	-0
3	37.23	386.05	25.79	1916.06	0	1123.44	13982.7	-0	-0	-0	2149	0	1465.7	-0
4	39.44	406.19	26.02	1930.25	0	1113.42	11535	7.78	-28.99	8.39	2807.08	0	1617.52	21475.9
5	39.98	407.26	29.75	1907.5	0	1122.21	12423.4	-0	-0	-0	2149	0	1465.7	-0
6	41.12	405.58	24.19	1893.11	0	1123.61	13337.8	-0	-32.65	8.09	2871.43	0	1588.16	20200.9
7	45.78	425.72	27.47	1903.52	0	1115.58	12763.7	5.34	-23.35	6.41	2981.52	0	1676.8	20489.8
8	45.93	424.19	32.35	1890.62	0	1125.49	12892.9	4.35	-32.5	3.13	2749.34	0	1649.74	12762
9	51.12	432.28	22.51	1892.07	0	1116.5	12118	-0	-0	-0	2149	0	1465.7	-0
10	48.07	446.47	28.31	1875.36	0	1118.28	12977.1	2.06	-30.21	5.65	2884.34	0	1633.93	18664.1
11	57.68	444.03	31.66	1885.45	0	1124.29	13003.7	-0	-0	-0	2149	0	1465.7	-0
12	55.31	456.39	27.16	1873.22	0	1119.41	13136.2	-2.14	-30.36	9.69	2982.72	0	1570.75	23217.7
13	62.41	466.77	28.92	1867.94	0	1121.19	9949.36	6.64	-27.62	6.79	2849.81	0	1631.81	18643.3
14	66.68	469.06	30.21	1868.7	0	1122.68	14208.5	-0	-0	-0	2149	0	1465.7	-0
15	62.48	469.97	29.3	1848.4	0	1126.27	10791.8	5.72	-32.2	7.17	2804.63	0	1630.71	19293.1
16	75.07	486.3	26.25	1864.05	0	1117.63	13381.4	5.42	-24.11	6.41	2911.45	0	1680.98	18189.6
17	67.37	487.06	30.75	1837.54	0	1125	13097.1	1.22	-29.91	2.98	2930.02	0	1654.91	15687.6
18	80.8	482.33	26.7	1849.8	0	1128.23	9313.12	7.63	-27.01	9	2993.92	0	1597.77	21316
19	78.05	493.93	27.24	1835.61	0	1121.31	14228.9	-0	-0	-0	2149	0	1465.7	-0
20	82.55	495.3	29.75	1826.48	0	1128.7	11858.2	5.72	-30.52	4.43	2974.19	0	1634.03	18620.4
21	94.07	500.49	28.38	1841.09	0	1125.71	10567.4	2.9	-28.08	8.09	2873.54	0	1614.71	18171.1
22	84.69	508.58	27.92	1817.71	0	1122.24	12456.7	6.26	-28.53	4.5	2914.16	0	1654.19	15954.1
23	97.35	507.51	26.25	1826.02	0	1126.24	12147.3	4.5	-28.23	2.52	3006.61	0	1700.61	14654.4
24	97.05	505.22	26.78	1819.2	0	1126.3	10983.3	1.83	-29.14	7.78	2952.77	0	1613.07	19293.2
25	98.88	514.83	21.9	1806.24	0	1117.79	14080.3	9.31	-26.25	4.5	2852.98	0	1700.31	16392.4
26	104.68	505.07	29.75	1808	0	1131.56	10325.8	-0.69	-30.36	3.74	2986.02	0	1649.06	14692.5
27	108.18	499.73	23.04	1804.8	0	1128.21	13278	-0	-0	-0	2149	0	1465.7	-0
28	107.5	506.29	26.02	1790.82	0	1126.88	11869.6	6.1	-27.62	4.96	2801.49	0	1645.23	15227.4
29	114.97	501.4	30.52	1799.97	0	1132.36	9186.38	-0	-0	-0	2149	0	1465.7	-0
30	113.98	494.54	21.67	1773.78	0	1126.6	16269.6	4.73	-23.5	6.33	3032.99	0	1638.1	18833.1
31	116.42	507.97	31.28	1793.62	0	1129.19	9687.97	4.96	-29.45	4.65	2771.86	0	1650.63	16042.3
32	121.61	479.43	19.91	1769.93	0	1128.18	15072.7	-0	-0	-0	2149	0	1465.7	-0
33	124.66	490.42	28.23	1769.8	0	1129.09	12224.9	-0.92	-25.94	9.38	2783.65	0	1657.69	18016.8
34	121.38	474.24	28.15	1770.73	0	1135.17	11854.5	-0	-0	-0	2149	0	1465.7	-0
35	130.31	464.63	21.82	1746.61	0	1129.64	14133.1	-0	-0	-0	2149	0	1465.7	-0
36	136.49	458.98	32.58	1771.55	0	1137.94	7136.72	-61.65	280.15	-9.92	2271.84	0	1238.53	13789.1
37	123.06	437.93	25.79	1734.89	0	1139.46	14353.7	-71.87	379.03	65.61	2281.58	0	1272.99	23253.1
38	137.71	456.09	22.2	1770.89	0	1124.53	12392.3	-16.48	289.31	25.1	2254.9	0	1238.22	10293.3
39	137.56	409.55	29.3	1733.32	0	1141.26	10250.6	-0	-0	-0	2149	0	1465.7	-0
40	130.16	406.8	21.51	1716.52	0	1136.31	9901.61	-43.79	294.8	62.56	2282.8	0	1240.22	29877.2
41	139.77	402.68	12.13	1791.99	0	1123.22	17939.3	-29.98	305.18	57.07	2275.53	0	1253.38	14534.1
42	125.58	361.94	25.94	1671.07	0	1143.4	14491.5	-42.57	331.12	-19.53	2321.36	0	1233.16	6540.35
43	137.33	368.35	23.65	1765.61	0	1131.93	5381.56	-69.89	324.55	29.07	2278.21	0	1228.85	16707.3
44	118.48	318.76	6.94	1727.91	0	1138.89	22150.3	-66.83	393.52	50.81	2281.89	0	1273.65	17608.6
45	128.78	316.93	22.28	1680.71	0	1142.19	8401.71	-93.84	359.34	-9	2298.84	0	1226.26	8935.81
46	115.36	271.45	15.79	1704.62	0	1148.29	5268.48	-88.12	412.29	-6.03	2281.77	0	1249.28	18599.4
47	110.4	269.93	5.11	1739.02	0	1137.88	19407.4	-107.88	398.1	33.26	2289.32	0	1248.57	9380.74
48	120.16	221.56	-4.2	1650.52	0	1138.37	14690.7	-103.53	440.98	-14.19	2307.07	0	1249.22	17615.2
49	87.97	194.7	5.87	1680.86	0	1144.81	8670.2	-114.9	443.88	-20.83	2275.85	0	1240.83	15857.8
50	100.4	174.56	1.22	1731.05	0	1146.61	14612	-110.17	466.31	15.72	2298.86	0	1254.36	17533
51	82.09	135.96	-11.6	1630.67	0	1148.25	19465.3	-117.34	472.72	-13.5	2294.73	0	1253.54	16820.8
52	61.42	114.14	9.84	1728.73	0	1169.82	1312.92	-113.53	453.34	-34.48	2285.16	0	1240.21	14231.7
53	-0	-0	-0	2149	0	976.7	-0	-127.33	476.38	4.27	2279.71	0	1259.04	12576.4
54	35.17	66.38	-9.77	1654.19	0	1187.81	15898.8	-127.72	463.87	2.14	2258.55	0	1249.64	16281.3
55	-0	-0	-0	2149	0	976.7	-0	-118.26	489.35	-28.53	2284.35	0	1252.1	20771.3
56	-0	-0	-0	2149	0	976.7	-0	-144.35	482.48	-6.1	2263.36	0	1250.49	11774
57	-0	-0	-0	2149	0	976.7	-0	-117.11	522.61	-9.08	2274.31	0	1258.66	24717.3
58	-0	-0	-0	2149	0	976.7	-0	-140.3	512.7	-39.22	2253.47	0	1251.23	14466.4
59	10.83	21.06	-0.15	2265.41	0	1200.98	8515.4	-117.72	539.4	-33.8	2263.44	0	1260.73	22658.4
60	-0	-0	-0	2149	0	976.7	-0	-126.19	531.16	-24.26	2250.21	0	1260.08	16388.3
61	-0	-0	-0	2149	0	976.7	-0	-129.01	541.38	-44.78	2247.45	0	1257.98	16215.6
62	-0	-0	-0	2149	0	976.7	-0	-116.58	535.13	-47.53	2242.6	0	1255.77	19784.1
63	-0	-0	-0	2149	0	976.7	-0	-120.09	548.4	-29.68	2229.58	0	1262.49	18022.6
64	-0	-0	-0	2149	0	976.7	-0	-114.14	553.28	-41.73	2237.85	0	1262.52	17548.4
65	-10.38	-15.41	-2.37	1845.24	0	787.98	9406.97	-109.25	543.52	-58.67	2213.53	0	1254.03	16967.4
66	-0	-0	-0	2149	0	976.7	-0	-100.25	559.39	-37.08	2229.84	0	1268.33	19155
67	1.07	-25.02	-11.14	1989.82	0	943.12	15267	-104.52	551.15	-42.65	2206.07	0	1261.11	16525.5
68	-0	-0	-0	2149	0	976.7	-0	-87.81	558.62	-56.69	2212.28	0	1261.53	21117.8
69	11.9	-22.58	-7.71	1911.36	0	900.98	14328.4	-100.48	548.4	-46.77	2207.63	0	1259.8	13516
70	-0	-0	-0	2149	0	976.7	-0	-86.44	550.23	-43.72	2193.95	0	1260.89	20322.8
71	-0	-0	-0	2149	0	976.7	-0	-86.82	543.98	-52.72	2194.49	0	1261.52	18141.3
72	7.4	-19.84	-5.8	2215.71	0	891.93	12754.9	-91.25	535.89	-52.64	2193.6	0	1256.2	13415.4
73	-0	-0	-0	2149	0	976.7	-0	-73.24	535.13	-42.95	2184.73	0	1260.32	20472.6
74	4.73	-29.6	-3.28	2009.49	0	844.9	12909.3	-83.47	537.41	-48.07	2181.14	0	1265.28	16330.8
75	-0	-0	-0	2149	0	976.7	-0	-76.45	520.32	-45.47	2178.64	0	1258.86	17088.9
76	-2.06	-20.29	-8.7	1966.31	0	911.18	13047.7	-67.9	522	-39.06	2167.01	0	1263.77	20232.6
77	-0	-0	-0	2149	0	976.7	-0	-70.04	512.39	-40.89	2179.41	0	1262.89	17704
78	1.22	-20.45	-5.49	2024.22	0	903.77	11342.1	-65.16	505.68	-45.47	2163.18	0	1259.63	14499
79	-0	-0	-0	2149	0	976.7	-0	-60.42	492.1	-33.8	2146.63	0	1261.31	21180.7
80	11.29	-16.48	-6.64	1557.24	0	862.43	19693.9	-63.86	489.2	-36.62	2165.57	0	1265.91	17259.8
81	-0	-0	-0	2149	0	976.7	-0	-57.22	467.38	-40.59	2138.05	0	1256.45	14208.7
82	-0	-0	-0	2149	0	976.7	-0	-51.19	469.97	-32.88	2148.67	0	1266.98	20557.7
83	7.25	-15.11	-18.62	2130.69	0	1130.97	13422.1	-56.92	454.25	-31.28	2132.31	0	1265.7	16675
84	-0	-0	-0	2149	0	976.7	-0	-45.85	443.88	-35.4	2120.33	0	1262.85	18718.5
85	11.75	-19.23	-6.56	1544.6	0	919.37	15593.3	-47.76	439.45	-30.67	2136.54	0	1268.33	15711.9
86	-0	-0	-0	2149	0	976.7	-0	-40.97	420.84	-30.52	2124.99	0	1260.64	17410
87	2.75	-29.91	-3.13	1782.32	0	773.53	14091.5	-39.83	420.23	-33.87	2111.49	0	1264.59	19686.2
88	-0	-0	-0	2149	0	976.7	-0	-43.87	401.61	-28.23	2117.27	0	1266.44	13888.6
89	-0.99	-16.02	-5.95	2202.31	0	786.89	11164.4	-31.74	400.09	-29.07	2107.31	0	1264.63	19123.2
90	-0	-0	-0	2149	0	976.7	-0	-40.82	383.45	-32.2	2098.98	0	1259.77	15284.1
91	-0	-0	-0	2149	0	976.7	-0	-31.36	379.64	-27.16	2107.57	0	1267.61	19124.1
92	0.69	-18.62	-12.05	2205.82	0	950.38	10228.9	-32.5	366.67	-23.57	2066.65	0	1268.18	17859.3
93	-0	-0	-0	2149	0	976.7	-0	-27.85	358.89	-25.79	2087.63	0	1266.93	17219.4
94	-0	-0	-0	2149	0	976.7	-0	-28.61	350.95	-29.53	2081.86	0	1262.76	16056.5
95	-0	-0	-0	2149	0	976.7	-0	-24.57	342.25	-23.88	2076.1	0	1263.49	18078.7
96	9.08	-16.33	-5.72	1494.86	0	738.96	18931.2	-25.25	335.24	-27.08	2066.44	0	1262.11	16997.3
97	4.88	-18.62	-2.82	1671.3	0	822.04	15710.5	-20.9	329.28	-27.92	2069.55	0	1261.07	17107.2
98	-0	-0	-0	2149	0	976.7	-0	-21.29	320.59	-25.63	2064.76	0	1259.02	14072.1
99	-2.52	-22.43	-9.23	2159.53	0	903.14	14604	-17.32	320.13	-25.41	2045.52	0	1266.73	18984.4
100	-0	-0	-0	2149	0	976.7	-0	-15.18	307.46	-20.75	2049.85	0	1265.63	18707.1
101	-2.37	-21.21	-9.61	2344.2	0	931.15	7455.9	-15.49	310.67	-25.56	2045.89	0	1268.25	14864.2
102	-0	-0	-0	2149	0	976.7	-0	-14.72	294.19	-20.29	2009.25	0	1263.42	19030.5
103	6.1	-18.62	-6.56	1716.21	0	841.45	15258.8	-13.35	298	-24.11	2044.64	0	1267.52	16126.4
104	2.29	-15.72	-3.28	2132.25	0	780.52	11826.8	-11.37	288.24	-22.66	2034.43	0	1261.25	18742.1
105	-0	-0	-0	2149	0	976.7	-0	-13.73	287.32	-21.36	2004.52	0	1268.39	16693
106	0.84	-23.65	-8.7	2120.73	0	871.47	11162.4	-9.84	283.81	-20.83	2025.25	0	1267.95	14772.5
107	-0	-0	-0	2149	0	976.7	-0	-9.16	274.81	-21.97	2008.08	0	1260.94	18162.1
108	-3.59	-21.82	-7.71	2006.71	0	894.59	13354	-7.63	281.68	-21.74	2010.89	0	1271.06	17692.3
109	-0	-0	-0	2149	0	976.7	-0	-11.9	262.45	-20.6	1996.23	0	1254.03	13192.8
110	-0	-0	-0	2149	0	976.7	-0	-3.51	275.57	-25.02	2000.53	0	1266.03	18763.5
111	-0	-0	-0	2149	0	976.7	-0	-9.46	259.7	-23.73	1986.41	0	1254.19	16899.6
112	8.93	-17.7	-5.42	1751.78	0	839.58	13665.3	-7.71	268.71	-17.55	1998.14	0	1266.21	15549.1
113	-0	-0	-0	2149	0	976.7	-0	-1.68	264.59	-20.29	1973.24	0	1261.47	19036.3
114	-0	-0	-0	2149	0	976.7	-0	-7.93	260.47	-27.54	1979.18	0	1251.93	14839.2
115	2.98	-20.14	-9	2125.57	0	897.6	11823.5	-5.57	267.18	-19.15	1985.64	0	1264.88	14427.6
116	-0	-0	-0	2149	0	976.7	-0	-0.15	260.62	-20.68	1983.42	0	1255.23	19048
117	3.66	-18.92	-8.09	1897.71	0	877.21	16445	-6.71	269.01	-24.64	1967.4	0	1265.32	17649.8
118	-0	-0	-0	2149	0	976.7	-0	-2.21	261.38	-21.06	1953.13	0	1263.39	15437.7
119	-0	-0	-0	2149	0	976.7	-0	1.91	268.1	-22.96	1964.87	0	1265.75	16875.9
120	-0	-0	-0	2149	0	976.7	-0	-3.51	264.74	-19.38	1936.29	0	1268.99	15777.6
121	-0	-0	-0	2149	0	976.7	-0	6.87	259.55	-20.75	1945.93	0	1256.59	19769.7
122	0.08	-15.11	-4.35	1887.31	0	803.67	13210	2.14	269.32	-26.02	1963.45	0	1262.21	13128.1
123	-0	-0	-0	2149	0	976.7	-0	1.14	259.25	-21.51	1922.4	0	1255.87	16181.4
124	1.14	-19.38	-4.12	1783.55	0	766.42	13812.5	11.75	275.73	-17.4	1949.14	0	1281.63	19938.4
125	-0	-0	-0	2149	0	976.7	-0	9.31	265.5	-19.91	1941.48	0	1265.76	16578.7
126	3.43	-25.79	-4.96	2316.83	0	837.18	10889.8	8.16	274.2	-20.37	1916.34	0	1272	17864.1
127	-0	-0	-0	2149	0	976.7	-0	12.21	271	-20.22	1910.94	0	1270.78	14850.9
128	0.84	-27.31	-10.07	2111.11	0	926.38	13434	18.62	279.54	-22.35	1955.68	0	1268.36	17546.6
129	-0	-0	-0	2149	0	976.7	-0	9	277.25	-17.93	1884.38	0	1272.81	14993.4
130	-0	-0	-0	2149	0	976.7	-0	24.34	281.98	-23.42	1921.29	0	1264.14	19487.2
131	2.98	-19.07	-11.44	2385.86	0	936.7	7381.74	15.26	282.9	-28.23	1908.71	0	1254.94	17048.7
132	-0	-0	-0	2149	0	976.7	-0	26.17	296.33	-19.84	1908.2	0	1278.63	16183.6
133	-3.36	-16.78	-5.95	1673.82	0	895.84	17120.2	30.44	297.55	-20.68	1899.15	0	1271.76	20122.4
134	13.81	-16.78	-7.86	2058.48	0	840.72	13218.1	25.02	304.57	-25.02	1896.73	0	1267.84	17040.2
135	-0	-0	-0	2149	0	976.7	-0	40.59	314.18	-22.13	1914.56	0	1276.12	19067.2
136	3.05	-21.51	-6.41	1910.7	0	872.92	14865.7	26.09	309.3	-21.44	1859.64	0	1266.24	18351
137	-0	-0	-0	2149	0	976.7	-0	37.23	326.39	-20.22	1900.36	0	1278.36	17379.2
138	-4.35	-21.97	-7.86	1890.86	0	900.52	14236.3	37.99	325.62	-26.32	1879.43	0	1267	18865.1
139	-0	-0	-0	2149	0	976.7	-0	36.85	337.52	-27.54	1886.8	0	1266.02	19681.3
140	0.31	-21.67	-3.2	1913.58	0	755.28	11413.7	40.59	345	-23.65	1883.76	0	1272.69	17027.5
141	-0	-0	-0	2149	0	976.7	-0	43.95	350.65	-27.85	1872.64	0	1265.82	22115.4
142	-0	-0	-0	2149	0	976.7	-0	39.67	369.42	-27.62	1892.66	0	1273.87	17296.2
143	-0.69	-24.11	-1.68	1776.01	0	734.74	11750.4	48.75	372.47	-22.66	1877.92	0	1270.26	19208.8
144	-0	-0	-0	2149	0	976.7	-0	41.43	384.52	-22.96	1866.81	0	1276.16	20394.2
145	9	-15.72	-5.34	1768.56	0	789.77	14603.8	41.12	387.73	-26.7	1879.01	0	1268.67	18789.4
146	-2.59	-18.46	-2.29	1865.98	0	737.63	13368.5	51.57	404.05	-25.63	1863	0	1273.18	19234.5
147	-0	-0	-0	2149	0	976.7	-0	44.02	407.1	-26.47	1862.02	0	1269.76	19878.7
148	4.2	-16.02	-4.2	1763.17	0	787.63	13058.1	54.09	414.89	-24.87	1869.42	0	1268.58	22414.5
149	2.52	-16.17	-6.33	2220.25	0	840.99	13232.9	54.63	429.99	-24.64	1854.45	0	1271.18	20942.7
150	-0	-0	-0	2149	0	976.7	-0	51.88	436.1	-19.91	1852.88	0	1277.47	19685.6
151	-5.19	-20.6	-4.88	2248.33	0	815.03	10740.2	61.8	442.2	-20.29	1851.51	0	1274.87	20014.7
152	-0	-0	-0	2149	0	976.7	-0	59.05	449.83	-23.65	1833.87	0	1271.43	23829.4
153	0.23	-21.06	-4.96	1892.32	0	795.2	13580.3	66.22	463.26	-20.29	1850.62	0	1279.19	19163.9
154	-0	-0	-0	2149	0	976.7	-0	65.99	458.68	-21.44	1828.4	0	1267.71	21319.7
155	-0	-0	-0	2149	0	976.7	-0	72.94	473.94	-25.18	1833.41	0	1271.01	23252.9
156	-1.37	-20.45	-5.87	2050.01	0	807.04	12607	76.22	478.97	-16.4	1833.48	0	1277.79	19410
157	-0	-0	-0	2149	0	976.7	-0	75.23	483.09	-20.14	1821.65	0	1271.32	21245.8
158	0.08	-17.7	-8.77	2186.87	0	915.7	12692.5	82.7	486.76	-18.77	1815.06	0	1272.39	22530.7
159	-0	-0	-0	2149	0	976.7	-0	85.14	498.66	-18.54	1813.62	0	1277.99	21017
160	-0	-0	-0	2149	0	976.7	-0	89.72	502.32	-19.15	1815.96	0	1273.59	22627.5
161	7.93	-19.68	-3.59	1863.11	0	812.01	12435.3	93.15	501.71	-15.72	1802.88	0	1273.85	21976.9
162	-0	-0	-0	2149	0	976.7	-0	96.36	505.98	-19.15	1786.24	0	1273.27	24040.3
163	-1.75	-25.18	-8.39	2258.53	0	869	10502.9	103.23	517.88	-18.16	1813.22	0	1275.94	21304.3
164	-0	-0	-0	2149	0	976.7	-0	102.77	508.58	-15.72	1791.36	0	1271.84	21844.4
165	-2.44	-18.31	-8.01	1977.67	0	954.85	14905.3	110.86	515.44	-17.24	1788.16	0	1274.81	24886.9
166	-0	-0	-0	2149	0	976.7	-0	105.51	511.02	-19.3	1781.93	0	1270.99	20151.2
167	1.45	-18.92	-5.87	1989.79	0	835.13	12591	118.41	511.63	-18.46	1779.04	0	1270.04	23599.5
168	-0	-0	-0	2149	0	976.7	-0	120.32	505.83	-11.37	1762.49	0	1272.77	22869.5
169	9.61	-19.23	-6.18	1895.47	0	823.84	14913.8	118.03	506.13	-17.55	1773.93	0	1269.76	22210
170	-0	-0	-0	2149	0	976.7	-0	124.89	500.79	-15.95	1756.58	0	1269.69	21894
171	-0	-0	-0	2149	0	976.7	-0	126.95	495.3	-13.96	1758.82	0	1268.27	22428.2
172	3.81	-19.68	-6.64	2170.12	0	831.78	11212	127.64	491.64	-15.72	1756.93	0	1268.2	22668.8
173	-0	-0	-0	2149	0	976.7	-0	135.19	481.72	-11.14	1738.23	0	1268.22	23155.5
174	-0	-0	-0	2149	0	976.7	-0	137.63	478.52	-14.04	1754.59	0	1268.93	20898.7
175	-0	-0	-0	2149	0	976.7	-0	134.05	462.8	-13.5	1717.04	0	1263.9	20589.4
176	-0	-0	-0	2149	0	976.7	-0	140.91	455.63	-9.92	1721.69	0	1269.91	20461.6
177	-54.7	261.23	25.48	2296.33	0	1181.57	16214.8	142.36	439.61	-9.31	1715.64	0	1265.65	22292.6
178	-41.28	325.01	-28.53	2360.33	0	1138.25	-7322.44	144.5	431.67	-10.38	1717.22	0	1261.98	21057.8
179	-6.33	265.05	37.61	2272.94	0	1185.02	22206.2	138.93	412.9	-14.04	1688.05	0	1260.76	20242.1
180	-50.96	250.55	59.74	2329.02	0	1191.6	39209.9	154.04	392.76	-10.22	1694.98	0	1261.15	23914.5
181	-24.19	329.28	-30.59	2344.84	0	1148.9	-3342.8	141.37	374.91	-5.8	1681.84	0	1255.48	19815.6
182	-56.84	324.25	-50.05	2267.36	0	1168.91	11977.5	144.96	361.02	-7.48	1681.73	0	1263.23	20384.8
183	-70.11	388.64	12.51	2351.91	0	1148.69	11829.6	144.96	325.32	-13.43	1641.42	0	1252.41	25779.2
184	-81.25	348.82	4.35	2290.13	0	1179.86	3120.97	130.08	312.04	-0.31	1662.88	0	1256	14206.3
185	-88.04	379.94	-12.36	2308.98	0	1155.6	18978.7	134.28	276.79	2.21	1618.79	0	1254.99	17551.9
186	-97.66	381.01	24.72	2339.59	0	1164.39	13659.1	125.73	245.97	-10.53	1608.53	0	1233.34	28883.6
187	-71.03	372.92	27.47	2247.78	0	1173.12	8961.76	113.68	221.41	2.98	1609.56	0	1239.57	14668.7
188	-66.3	455.02	9.31	2333.33	0	1155.2	20704.1	110.86	183.26	7.25	1497.87	0	1231.36	15290.9
189	-112.99	425.72	-34.64	2275.56	0	1155.51	17596.5	-0	-0	-0	2149	0	1465.7	-0
190	-84.08	436.55	7.78	2278.76	0	1167.03	2454.22	-0	-0	-0	2149	0	1465.7	-0
191	-140.84	428.47	-3.59	2289.65	0	1163.33	13746.9	-0	-0	-0	2149	0	1465.7	-0
192	-129.85	452.42	-21.44	2271.07	0	1160.65	14179.9	-0	-0	-0	2149	0	1465.7	-0
193	-100.02	451.51	-7.02	2308.47	0	1166.89	613.51	-0	-0	-0	2149	0	1465.7	-0
194	-149.84	476.84	6.94	2264.19	0	1155.2	10635.8	-0	-0	-0	2149	0	1465.7	-0
195	-105.21	498.96	8.16	2283.64	0	1162.92	4837.16	-0	-0	-0	2149	0	1465.7	-0
196	-133.67	493.01	-5.26	2253.66	0	1158.56	17199.6	-0	-0	-0	2149	0	1465.7	-0
197	-134.66	526.28	31.66	2281.98	0	1157.04	6949.62	-0	-0	-0	2149	0	1465.7	-0
198	-124.05	492.4	11.67	2256.19	0	1173.24	14953.1	-0	-0	-0	2149	0	1465.7	-0
199	-143.36	528.87	-0	2255.21	0	1157.53	14616.4	7.86	-28.08	7.48	2996.98	0	1703.35	17444.8
200	-132.14	530.7	15.49	2267.46	0	1163.84	9136.05	-0	-0	-0	2149	0	1465.7	-0
201	-137.41	540.77	24.8	2226.23	0	1166.81	13796.1	-0	-0	-0	2149	0	1465.7	-0
202	-127.11	557.4	5.19	2259.76	0	1153.77	5902.53	-0	-0	-0	2149	0	1465.7	-0
203	-130.16	565.64	14.42	2225.32	0	1154.37	12923	-0	-0	-0	2149	0	1465.7	-0
204	-117.8	563.96	34.71	2217.73	0	1160.96	12242.5	-0	-0	-0	2149	0	1465.7	-0
205	-117.34	565.34	30.75	2242.38	0	1157.66	13762	-0	-0	-0	2149	0	1465.7	-0
206	-116.88	566.71	32.35	2205.95	0	1162.8	16535.1	-4.58	-35.4	3.05	2823.35	0	1614.73	15421.8
207	-101.39	549.62	37.16	2223.69	0	1165.31	13083	-0	-0	-0	2149	0	1465.7	-0
208	-113.91	583.04	45.93	2210.22	0	1155.06	12187.3	9.69	-35.4	12.66	2900.07	0	1520.14	24873.6
209	-92.77	547.18	36.01	2200.39	0	1166.71	14679	-0	-0	-0	2149	0	1465.7	-0
210	-92.16	572.2	33.8	2193.57	0	1148.32	9895.7	5.72	-31.59	8.39	2942.9	0	1604.47	19267.7
