Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	-254.82	1398.01	-128.17	2573.49	0	1299.83	825.82
2	-0	-0	-0	2149	0	976.7	-0	-311.43	1285.71	-227.36	2605.16	0	1289.72	-13522.2
3	-7.32	-52.19	-5.49	2238.24	0	821.54	10590.1	-283.51	1397.71	-126.04	2540.46	0	1304.89	37198
4	-0	-0	-0	2149	0	976.7	-0	-255.74	1302.8	-100.56	2587.45	0	1293.45	6165.82
5	11.6	-64.09	-35.86	2461.52	0	963.52	8787.61	-264.43	1353.15	-243.53	2567.13	0	1292.1	-13201
6	-0	-0	-0	2149	0	976.7	-0	-240.78	1312.56	-171.36	2550.69	0	1295.27	1862.63
7	-6.41	-55.85	-61.04	2225.58	0	944.08	6439.54	-222.63	1295.47	-90.48	2548.66	0	1299.88	18559.4
8	-0	-0	-0	2149	0	976.7	-0	-212.71	1274.72	-198.06	2567.06	0	1290.94	12389.8
9	-0	-0	-0	2149	0	976.7	-0	-187.99	1230.47	-194.55	2546.71	0	1289.85	-13336.8
10	11.9	-30.21	-55.08	2172.38	0	882.26	9013.48	-193.94	1239.93	-99.95	2528.66	0	1299.79	14235.4
11	-0	-0	-0	2149	0	976.7	-0	-167.24	1193.54	-153.5	2534.55	0	1297.09	21181.8
12	-18.16	-43.95	-8.09	2055.2	0	778.13	7470.45	-130.77	1179.81	-192.87	2526.18	0	1295.23	-8041.17
13	0	0	0	2149	0	976.7	0	-163.57	1119.38	-89.87	2524.45	0	1296.24	12725.4
14	-0	-0	-0	2149	0	976.7	-0	-116.42	1122.44	-128.02	2497.25	0	1298.34	23866.7
15	-0	-0	-0	2149	0	976.7	-0	-118.41	1035.46	-171.51	2514.13	0	1292.28	-10551.4
16	-0	-0	-0	2149	0	976.7	-0	-108.49	1025.39	-74.92	2485.98	0	1307.08	24763.7
17	-26.4	-50.05	-58.9	2203.25	0	925.13	22335.2	-82.55	951.54	-90.64	2511.59	0	1291.3	18464.7
18	-0	-0	-0	2149	0	976.7	-0	-92.77	907.9	-162.35	2512.14	0	1287.03	-22637.7
19	-25.48	-58.9	-31.13	2213	0	932.04	16306.5	-75.53	887.45	-73.39	2485.96	0	1302.71	26254
