Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	130.16	1024.17	104.06	2212.41	0	1107.02	-2349.62	-0	-0	-0	2149	0	1465.7	-0
2	146.48	1048.89	104.22	2209.61	0	1105.28	-8334.97	5.87	-21.67	9.84	1594.23	0	1501.18	-16196.2
3	134.66	1036.38	97.05	2196.06	0	1105.21	-7923.29	-0	-0	-0	2149	0	1465.7	-0
4	148.01	1051.03	109.25	2197.45	0	1107.57	-6159.1	1.75	-18.16	4.27	1745.03	0	1612.73	-9736.26
5	158.77	1054.99	106.35	2197.05	0	1106.16	-6890.46	2.52	-21.51	6.41	1871.36	0	1519.83	-12381.7
6	144.96	1051.94	104.83	2179.64	0	1107.15	-4306.75	-0	-0	-0	2149	0	1465.7	-0
7	171.81	1054.53	104.37	2188.39	0	1106.51	-11787.1	0.53	-24.87	-0	1764.02	0	1625.88	-11186.2
8	168.23	1053.01	104.37	2182.39	0	1105.79	-3873.27	-0	-0	-0	2149	0	1465.7	-0
9	163.73	1054.08	108.49	2166.44	0	1109.52	-6187.91	1.98	-22.43	8.01	2091.21	0	1461.85	-10341.6
10	188.52	1047.21	103.61	2181.21	0	1107.4	-9084.32	-0	-0	-0	2149	0	1465.7	-0
11	172.96	1047.21	106.58	2164.66	0	1107.77	-4518.83	2.9	-17.55	1.14	1684.78	0	1620.77	-13162.4
12	188.98	1038.21	104.45	2158.96	0	1108.78	-8859.71	-0	-0	-0	2149	0	1465.7	-0
13	193.33	1036.83	105.9	2162	0	1107.79	-6766.84	-0	-17.7	2.75	1662.79	0	1605.08	-10277.1
14	190.89	1026.92	104.98	2151.4	0	1108.34	-4367.18	9.23	-16.78	3.28	1524.39	0	1576.22	-10691
15	207.06	1011.66	100.25	2147.88	0	1110.22	-9213.41	-0	-0	-0	2149	0	1465.7	-0
16	207.82	1002.2	96.74	2146.63	0	1107.79	-7325.87	0.31	-17.7	-0	1545.29	0	1682.84	-12199.1
17	215.45	988.31	99.56	2140.09	0	1109	-5627.7	-0	-0	-0	2149	0	1465.7	-0
18	217.59	978.7	100.48	2134.16	0	1111.02	-6589.13	-0	-0	-0	2149	0	1465.7	-0
19	223.24	953.52	90.33	2133.93	0	1109.58	-4582.76	-0	-0	-0	2149	0	1465.7	-0
20	232.93	944.52	97.43	2131.41	0	1110.81	-10352.4	4.12	246.28	-19.68	2775.89	0	1258.62	-18374.2
21	230.56	915.68	93.08	2118.9	0	1113.33	-7046.51	-26.09	598.14	25.79	2662.43	0	1314	-10837.4
22	240.4	910.34	87.05	2128.86	0	1110.93	-2863.74	-39.06	576.93	121.61	2694.16	0	1319.84	16272.8
23	233.61	880.13	86.59	2113.31	0	1112.78	-8097.46	3.2	568.7	18.69	2660.19	0	1309.41	-16104.7
24	258.26	838.01	86.9	2111.02	0	1115.26	-11486.4	-57.83	591.58	17.7	2724.55	0	1308.19	-7542.05
25	240.02	825.04	74.92	2113.73	0	1112.67	-6522.28	-71.41	695.34	97.2	2654	0	1324.63	29791.4
26	231.09	782.78	66.53	2100.68	0	1114.6	-2982.71	-126.04	733.34	-19.61	2680.3	0	1319.88	-17683.2
27	260.09	738.07	73.93	2092.66	0	1115.19	-11031.8	-204.54	792.08	-93.99	2679.76	0	1313.5	-30016.7
28	226.29	711.82	58.75	2100.59	0	1115.16	-8766.07	-224.84	816.35	-29.07	2672.01	0	1320.36	3158.72
29	236.74	651.7	44.86	2088.54	0	1116.43	-3812.92	-235.6	797.42	-81.71	2698.68	0	1317	-29097.3
30	240.78	610.35	53.71	2075.72	0	1116.4	-9657	-210.72	810.09	-141.14	2688.84	0	1309.54	-30072.5
31	207.37	547.03	44.33	2079.23	0	1125.78	-10750.5	-192.11	836.18	-70.65	2687.89	0	1319.66	-9705.9
32	229.87	506.9	22.43	2084.46	0	1115.16	-4799.59	-186.77	870.97	-63.1	2677.6	0	1323.07	-5667.46
33	192.72	435.18	29.22	2055.64	0	1122.68	-8241.33	-180.28	834.5	-118.41	2676.66	0	1314.64	-22743.6
