Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0745383	-0.0418533	-0.627713	-0.17653	-0.0412643	-0.63201	0.0384467	0.00482333	-0.375522	0.02295	0.00598286	-0.344276	0.00916333	0.0147033	0.012915	0.00404571	0.0150843	0.00776857	0.0561983	0.46568	-0.014735	0.0464429	0.521529	-0.0440329
1	-0.131707	-0.0455617	-0.638325	-0.238031	-0.0450986	-0.615384	0.0243283	0.00162167	-0.33432	0.00300286	0.00244429	-0.290334	0.00525833	0.0100583	0.003975	-0.00556714	0.00778286	-0.00341857	0.117503	1.17572	-0.0829317	0.0667286	1.36115	-0.143016
2	-0.149197	-0.0411017	-0.59269	-0.247373	-0.0418143	-0.545196	0.0188533	0.00121667	-0.266487	-0.00884286	0.000928571	-0.207344	-0.00739333	0.00151333	-0.014005	-0.0238129	-0.00493	-0.0230086	0.16536	2.05261	-0.19345	0.0418143	2.44005	-0.280673
3	-0.130432	-0.0292683	-0.49894	-0.20818	-0.0298929	-0.435497	0.0172417	0.000293333	-0.179638	-0.00947714	-0.000755714	-0.10083	-0.0248183	-0.0116817	-0.0388867	-0.0454043	-0.0215714	-0.0472843	0.136952	2.81463	-0.296713	-0.0817	3.44932	-0.383334
4	-0.097005	-0.016625	-0.436643	-0.146277	-0.0149243	-0.363896	0.020735	-0.00230167	-0.100013	0.0119157	-0.00183143	0.00581571	-0.0380983	-0.0261667	-0.06318	-0.0622471	-0.03606	-0.0674886	0.000681667	3.38733	-0.32889	-0.310163	4.25065	-0.374557
5	-0.0412	-0.00713167	-0.450275	-0.0740271	-0.00404857	-0.378019	0.044175	-0.00280167	-0.0297267	0.0626243	0.000812857	0.105794	-0.0436383	-0.03462	-0.0741517	-0.0712229	-0.0422886	-0.0755343	-0.242748	3.89869	-0.264317	-0.588774	4.8697	-0.254973
6	0.0246367	-0.00553333	-0.537852	0.00552	-0.00445143	-0.461817	0.0894017	-0.000548333	0.0415767	0.13787	0.00609143	0.210773	-0.0440417	-0.036205	-0.0716817	-0.0748943	-0.0402943	-0.0705671	-0.509245	4.44586	-0.15033	-0.850893	5.44089	-0.0830843
7	0.100695	-0.0138117	-0.626958	0.0855329	-0.0174929	-0.533784	0.152118	0.00184	0.14067	0.215141	0.00764571	0.337327	-0.0426033	-0.033565	-0.0597783	-0.0764286	-0.0362829	-0.0565143	-0.757632	5.13216	-0.0215867	-1.07515	6.07319	0.0842329
8	0.17701	-0.0300317	-0.654762	0.154587	-0.0371357	-0.547611	0.21368	0.000108333	0.271363	0.271699	0.00163	0.47731	-0.0400317	-0.0316133	-0.0444017	-0.0775143	-0.0358743	-0.0371129	-0.974537	5.91414	0.0958967	-1.26956	6.79868	0.206431
9	0.239238	-0.0488667	-0.627155	0.214791	-0.0548671	-0.524837	0.263635	-0.00587333	0.412775	0.30891	-0.00840857	0.608177	-0.036695	-0.032095	-0.0275933	-0.0796686	-0.0389114	-0.0152386	-1.1642	6.76346	0.18893	-1.4276	7.61117	0.260963
