Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.78048	0.88433	10.469	-0.34179	5.02554	10.585	5.71737	-2.38666	28.0574	1.65946	1.96802	26.3355	-1.16691	-22.8385	-3.31962	-1.45316	-27.4104	-3.69742	3.29821	6.53045	-0.78016	0.07692	6.52319	0.41261	6.67857	17.4097	21.376	3.06324	14.8715	19.7957
1	1.86436	1.07079	10.4962	-0.25569	5.1537	10.5769	5.85262	-2.14912	28.0261	1.81475	2.03312	26.371	-1.03659	-23.1347	-2.29339	-1.24657	-27.7173	-2.3149	2.62805	6.84235	-1.35538	0.49283	6.23317	-0.17048	6.61151	16.8195	19.466	3.86769	15.1268	18.03
2	2.01742	1.25183	10.4977	-0.11434	5.26427	10.5563	6.04435	-1.77404	27.8698	2.0127	2.17337	26.3217	-0.911873	-23.8892	-1.27324	-1.02879	-28.4373	-0.97275	1.66403	7.00653	-2.54487	1.95954	6.01505	-1.55501	6.48918	16.5981	16.7797	5.92888	15.6199	15.8729
3	2.25243	1.40942	10.4548	0.09503	5.33349	10.5062	6.29317	-1.29633	27.5264	2.23	2.3541	26.1143	-0.841037	-25.0722	-0.558407	-0.81399	-29.4311	0.02236	0.66377	6.95818	-4.274	3.99112	6.08343	-3.47024	6.46454	16.8536	13.7465	8.67651	16.0911	13.6869
4	2.57561	1.52466	10.3651	0.37604	5.34825	10.4081	6.58887	-0.702157	26.9764	2.46423	2.48863	25.7484	-0.74984	-26.3935	-0.0797367	-0.50946	-30.2281	0.79751	-0.260763	6.56031	-6.01354	5.26029	6.3863	-5.11637	6.48425	17.4746	10.809	10.6481	16.1949	11.58
5	2.97654	1.58998	10.2472	0.72279	5.3112	10.2571	6.9084	-0.0377967	26.3327	2.75104	2.52237	25.3322	-0.48457	-27.3934	0.52521	-0.02773	-30.4115	1.72335	-1.24128	5.79284	-7.16593	5.03418	6.51759	-5.839	6.26046	18.1085	8.17372	10.9818	15.9192	9.52532
6	3.43076	1.60492	10.1191	1.1157	5.22718	10.0622	7.23962	0.50885	25.8246	3.13217	2.42206	25.0085	0.02927	-27.687	1.55837	0.60398	-29.9076	3.02373	-2.50816	4.89217	-7.45687	3.60251	6.26909	-5.5446	5.48671	18.3457	5.90613	9.91338	15.4648	7.63901
7	3.91173	1.56728	9.9844	1.51949	5.08611	9.82586	7.60393	0.754337	25.6353	3.61843	2.22566	24.7903	0.710233	-27.1239	3.10932	1.26441	-28.982	4.61184	-4.06799	4.08473	-6.98523	1.58189	5.88639	-4.59061	4.16557	18.0143	4.0566	8.11091	14.8999	6.03113
8	4.39642	1.46932	9.83714	1.90688	4.88936	9.54905	8.03961	0.686663	25.7538	4.20368	2.03326	24.5398	1.39088	-25.8337	5.081	1.81121	-28.0623	6.18083	-5.62029	3.31155	-6.02978	-0.5457	5.70839	-3.42118	2.64852	17.3343	2.64786	6.13108	14.2475	4.70608
9	4.8616	1.31755	9.6761	2.27157	4.66226	9.24086	8.56425	0.43047	25.9898	4.87655	1.95225	24.0639	1.92983	-24.1263	7.20537	2.16854	-27.4848	7.38741	-6.80315	2.37902	-4.86466	-2.42811	5.82595	-2.3175	1.36963	16.6806	1.65944	4.36432	13.626	3.65076
