Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	0.00446	0.0127667	-0.31223	-0.02368	0.01803	-0.23564	-0.00054	0.00842333	-0.17854	-0.02138	0.00759	-0.15788	0.00113333	0.00775667	0.000313333	-0.00259	0.00356	-0.0034	0.0632367	0.44088	-0.0831267	0.05704	0.51174	-0.05964
1	0.0350967	0.0151267	-0.24596	0.00647	0.01063	-0.18697	0.01297	0.0105367	-0.14076	-0.01349	0.00695	-0.11457	-0.00299667	0.00439333	-0.0124567	-0.00762	-0.00313	-0.01709	0.0809467	1.08399	-0.17809	0.08103	1.19048	-0.13253
2	0.0755167	0.0178567	-0.17564	0.03729	0.00699	-0.12168	0.0314367	0.0130567	-0.0948367	-0.00496	0.00271	-0.06332	-0.00998333	-0.00100667	-0.03274	-0.01192	-0.01437	-0.03762	0.0287633	1.79861	-0.256317	0.03439	1.87573	-0.18829
3	0.0921433	0.0165233	-0.194347	0.02198	0.00389	-0.12357	0.0389233	0.0108	-0.0847133	-0.00924	-0.00537	-0.0491	-0.0162833	-0.00826667	-0.0536267	-0.01312	-0.02728	-0.05768	-0.105617	2.3942	-0.267813	-0.10925	2.40461	-0.17786
4	0.0666667	0.0144333	-0.23215	0.00372	0.00343	-0.14798	0.0330433	0.00403333	-0.100347	0.00134	-0.01029	-0.0581	-0.0193067	-0.0161433	-0.0680467	-0.01372	-0.03483	-0.07041	-0.2654	2.90457	-0.207123	-0.30497	2.8688	-0.10172
5	0.0394267	0.0167533	-0.171813	0.03019	0.00616	-0.12718	0.03587	-0.00322	-0.0925533	0.04427	-0.01026	-0.04415	-0.0196967	-0.02345	-0.0744867	-0.0157	-0.03676	-0.07491	-0.410327	3.38447	-0.0979333	-0.50791	3.36476	0.01381
6	0.04712	0.0210933	-0.0755667	0.09258	0.00579	-0.10377	0.06549	-0.00758	-0.0564733	0.10172	-0.009	-0.00085	-0.0199233	-0.02773	-0.0727367	-0.01888	-0.03675	-0.07179	-0.54947	3.78518	0.0229433	-0.69769	3.86449	0.13817
7	0.10378	0.0220267	-0.05713	0.18138	0.00122	-0.12302	0.122633	-0.00675667	-0.0165467	0.16599	-0.0068	0.05142	-0.02145	-0.0263733	-0.0629567	-0.02349	-0.03493	-0.0627	-0.682547	4.05285	0.12608	-0.85857	4.317	0.2445
8	0.195707	0.0152133	-0.11596	0.28112	-0.00658	-0.17893	0.19048	-0.00338	0.02402	0.22973	-0.00465	0.09693	-0.02374	-0.0227033	-0.04916	-0.02984	-0.03227	-0.05095	-0.801667	4.24928	0.211973	-0.98312	4.75368	0.32169
9	0.28242	8.33333e-05	-0.1903	0.36991	-0.01529	-0.22633	0.245477	-0.00170333	0.0708333	0.2799	-0.00489	0.13255	-0.02578	-0.02206	-0.0352433	-0.03703	-0.03137	-0.03885	-0.911253	4.48212	0.28733	-1.07058	5.22959	0.36849
10	0.356043	-0.0178433	-0.256667	0.4397	-0.02201	-0.22681	0.284357	-0.00191667	0.115163	0.31525	-0.00719	0.15875	-0.0275967	-0.0243767	-0.0224967	-0.0444	-0.03232	-0.02649	-1.00707	4.82124	0.344723	-1.12239	5.76159	0.38831
11	0.423953	-0.0337067	-0.300447	0.50022	-0.02516	-0.18431	0.317637	-0.00252667	0.150943	0.34523	-0.01032	0.17378	-0.0298933	-0.02679	-0.01103	-0.05153	-0.03337	-0.01326	-1.08111	5.279	0.377193	-1.14411	6.33735	0.39455
12	0.484543	-0.0438267	-0.29934	0.55067	-0.02462	-0.12273	0.349607	-0.00423667	0.17563	0.37482	-0.01431	0.17817	-0.0328267	-0.0280233	-0.000193333	-0.05756	-0.03414	0.00129	-1.13018	5.83413	0.389137	-1.14474	6.94098	0.40512
13	0.53264	-0.0446667	-0.2452	0.60917	-0.02039	-0.07437	0.38052	-0.00724667	0.188723	0.40954	-0.01768	0.17528	-0.03607	-0.0278967	0.0109333	-0.06213	-0.03441	0.01712	-1.15522	6.458	0.390663	-1.13242	7.55428	0.43219
14	0.56963	-0.0369667	-0.166037	0.68983	-0.01304	-0.05689	0.412633	-0.0102533	0.192077	0.45367	-0.01774	0.16976	-0.03914	-0.02634	0.02301	-0.06554	-0.03348	0.03354	-1.16008	7.12189	0.39119	-1.11072	8.15552	0.4774
15	0.60947	-0.0244833	-0.09358	0.77011	-0.00658	-0.06071	0.448633	-0.0118567	0.188873	0.50163	-0.0146	0.16466	-0.0417267	-0.02349	0.0362133	-0.06815	-0.03142	0.04989	-1.14905	7.7917	0.397267	-1.08063	8.71833	0.53221
16	0.66928	-0.0126333	-0.0483133	0.83072	-0.00729	-0.07891	0.489223	-0.01141	0.183137	0.54489	-0.01065	0.16092	-0.0435133	-0.0197967	0.0504	-0.07024	-0.02861	0.06605	-1.12596	8.42606	0.4132	-1.04257	9.21689	0.58333
