Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-0.697308	-0.592212	17.8916	1.47267	1.50748	17.7279	3.58181	11.8429	35.6813	3.46273	6.51039	40.0147	-2.94376	-24.6684	15.7624	2.12836	-22.6665	19.5368	13.9261	6.91781	0.591343	6.03292	4.60662	2.27709	11.2491	6.40802	6.73002	7.66189	9.0435	6.13938
1	-0.720394	-0.552978	17.7739	1.4664	1.6297	17.6545	3.73481	11.8684	35.3638	3.60293	6.28184	39.55	-3.07892	-24.3031	15.9956	2.13085	-22.299	19.8448	12.2709	7.16321	0.25106	4.20464	4.85232	2.49695	9.73881	5.64046	5.5232	6.04713	8.45525	5.18814
2	-0.698369	-0.550838	17.642	1.50438	1.73676	17.5714	3.9594	11.8977	35.0893	3.78597	5.97342	39.108	-3.13297	-23.9646	16.4936	2.08608	-21.8335	20.3676	10.4935	7.19327	0.173834	2.38965	4.82682	2.85362	8.07763	5.10546	4.35995	4.3562	8.10851	4.21319
3	-0.627629	-0.592584	17.5064	1.59179	1.81332	17.4896	4.23398	11.9611	34.8848	4.0006	5.6543	38.7368	-3.05887	-23.6739	17.2247	2.03769	-21.2813	21.0223	8.94414	6.95231	0.36124	1.01125	4.44169	3.26966	6.6306	4.87354	3.35899	3.03787	8.05977	3.35051
4	-0.521322	-0.672774	17.3794	1.71631	1.85248	17.4252	4.51816	12.0735	34.7622	4.216	5.41056	38.476	-2.83161	-23.4276	18.1269	2.05952	-20.65	21.7621	7.76865	6.50562	0.771247	0.194442	3.76195	3.73453	5.56312	4.87501	2.55588	2.25586	8.1897	2.67716
5	-0.399593	-0.771431	17.2655	1.85873	1.86218	17.3856	4.77265	12.2153	34.6926	4.40202	5.27709	38.32	-2.47052	-23.2088	19.1041	2.20232	-19.947	22.5665	6.90776	6.00729	1.344	-0.222184	2.94864	4.29596	4.82719	4.95758	1.93318	1.8824	8.32121	2.20186
6	-0.277877	-0.861624	17.1574	2.0028	1.86288	17.3642	4.97949	12.3489	34.605	4.5472	5.23033	38.2104	-2.03643	-23.012	20.0407	2.46027	-19.2293	23.3921	6.26003	5.58791	2.02248	-0.44368	2.15612	4.98384	4.3189	5.0078	1.46866	1.73109	8.37237	1.89585
7	-0.160188	-0.920733	17.0435	2.13879	1.87698	17.3477	5.14791	12.4454	34.417	4.66084	5.23068	38.0672	-1.60649	-22.848	20.8314	2.78182	-18.6188	24.1548	5.76865	5.28913	2.75516	-0.58741	1.50222	5.76473	3.96955	5.00044	1.14413	1.68326	8.36445	1.71677
8	-0.038847	-0.936509	16.918	2.26495	1.9176	17.3234	5.30364	12.4944	34.0693	4.76272	5.24547	37.8211	-1.24376	-22.7371	21.4051	3.10528	-18.2479	24.7607	5.40985	5.0928	3.4969	-0.69444	1.08484	6.56705	3.74235	4.96046	0.937568	1.68021	8.34108	1.62139
9	0.0990307	-0.907423	16.787	2.3857	1.98382	17.2861	5.47072	12.5016	33.544	4.87196	5.25007	37.433	-0.97517	-22.6892	21.7312	3.38803	-18.179	25.1488	5.1578	4.96387	4.21423	-0.77379	0.953019	7.33055	3.60671	4.91289	0.82029	1.69302	8.32633	1.57404
10	0.262278	-0.840813	16.6657	2.50726	2.06234	17.2399	5.65935	12.4808	32.8659	5.0029	5.22204	36.9064	-0.791464	-22.6971	21.8205	3.61099	-18.3635	25.3185	4.97607	4.87186	4.88663	-0.831214	1.07062	8.02874	3.53114	4.86897	0.76011	1.70727	8.33017	1.54868
11	0.449399	-0.751169	16.5679	2.6333	2.13237	17.1927	5.86598	12.4432	32.0896	5.16464	5.14118	36.2826	-0.665557	-22.7486	21.7207	3.76932	-18.675	25.3226	4.83416	4.80429	5.50479	-0.875146	1.34112	8.66175	3.49257	4.83495	0.729626	1.71805	8.35511	1.52884
12	0.648312	-0.657876	16.4969	2.76242	2.17125	17.1486	6.08144	12.3894	31.2791	5.3614	4.99788	35.6179	-0.573662	-22.833	21.5026	3.86414	-18.9792	25.2406	4.71694	4.77024	6.06792	-0.911345	1.66288	9.24379	3.47922	4.81566	0.711269	1.72655	8.39693	1.50703
13	0.840005	-0.581761	16.4428	2.8872	2.15985	17.1032	6.29739	12.309	30.4889	5.59228	4.79966	34.9597	-0.506442	-22.9296	21.2457	3.89962	-19.1808	25.1511	4.62033	4.78357	6.58307	-0.941173	1.96185	9.79385	3.48392	4.81233	0.695789	1.73578	8.44732	1.48138
14	1.00354	-0.54033	16.3882	2.99545	2.08723	17.0464	6.5066	12.1948	29.754	5.85026	4.56898	34.3344	-0.465105	-22.9998	21.0237	3.88281	-19.2315	25.1122	4.54413	4.83596	7.06627	-0.965514	2.19253	10.3289	3.49918	4.822	0.678839	1.74718	8.49788	1.45217
15	1.12084	-0.543107	16.318	3.07327	1.95331	16.9695	6.70043	12.056	29.0867	6.12241	4.33221	33.7495	-0.450756	-22.9946	20.8875	3.82152	-19.1183	25.1524	4.48361	4.8872	7.53947	-0.989094	2.32946	10.8605	3.51493	4.83867	0.658623	1.75816	8.54339	1.42019
