Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	30.82	222.63	8.24	2161.29	0	1182.51	8820.27	-31.81	457	-24.34	2518.34	0	1330.36	6142.49
2	54.09	236.51	12.59	2233.59	0	1166.6	-96.51	-30.29	463.1	-20.68	2527.76	0	1328.87	10274.1
3	38.6	213.62	12.21	2188.28	0	1177.95	7316.18	-36.32	474.7	-25.56	2524.61	0	1327.87	4836.63
4	43.33	198.82	11.14	2211.9	0	1186.96	1764.91	-24.72	487.21	-25.71	2533.3	0	1327.55	9498.35
5	53.86	221.1	12.28	2247	0	1156.72	2046.54	-41.66	495.3	-26.4	2518.96	0	1326.2	4924.57
6	32.65	169.37	7.78	2168.65	0	1197.23	4838.15	-23.88	516.97	-26.93	2526.7	0	1330.34	9776.57
7	55.92	202.18	12.21	2259.04	0	1149.51	245.36	-37.92	516.66	-26.17	2524.45	0	1327.92	7116.16
8	27.08	150.76	6.33	2140.76	0	1205.48	7517.48	-31.51	536.96	-27.77	2521.44	0	1329.69	8384.92
9	49.97	176.39	9	2258.09	0	1154.45	876.08	-34.56	547.49	-26.25	2516.73	0	1331.8	7168.94
10	29.83	140.08	5.95	2128.88	0	1187.5	6103.25	-39.98	553.89	-28.92	2514.25	0	1329.54	9597.04
11	39.83	135.19	9	2234.91	0	1193.5	1672.39	-30.98	574.49	-28.69	2521.6	0	1332.05	7734.89
12	32.27	127.41	6.71	2182.14	0	1183.59	5661.92	-44.71	573.43	-32.96	2517.02	0	1325.85	3102.76
13	32.12	104.98	4.5	2183.82	0	1217.26	1249.22	-28.23	595.09	-30.21	2520.7	0	1331.21	14155.2
14	39.98	125.58	7.32	2242.35	0	1162.89	1470.07	-43.72	601.5	-33.11	2510.62	0	1329.51	1768.74
15	-0	-0	-0	2149	0	976.7	-0	-30.21	615.39	-32.58	2517.99	0	1329.71	12944.3
16	36.09	101.32	3.36	2278.44	0	1164.92	528.59	-40.51	633.85	-32.88	2511.02	0	1333.82	8683.16
