Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	-18.92	409.39	-28.46	2361.09	0	1306.05	-7222.44
2	-0	-0	-0	2149	0	976.7	-0	0.61	402.68	-25.79	2317.91	0	1307.49	2038.37
3	-2.59	-16.48	-0.76	2651.36	0	824.67	-4496.04	0.92	416.56	-26.47	2331.82	0	1315.71	-3099.18
4	-0	-0	-0	2149	0	976.7	-0	-17.17	406.04	-28.23	2349.31	0	1303.39	-6645.76
5	-27.69	-20.29	1.6	2358.19	0	867.85	-1831.74	17.55	412.14	-28.69	2331.61	0	1305.12	6176.97
6	-0	-0	-0	2149	0	976.7	-0	-17.7	414.89	-28.31	2343.47	0	1310.1	-6479.04
7	-0	-0	-0	2149	0	976.7	-0	3.2	410.77	-25.18	2316.87	0	1311.33	815.69
8	-18.01	-18.77	0.15	2505.67	0	847.4	-2399.72	14.95	419.31	-30.52	2330.18	0	1308.95	936.88
9	-0	-0	-0	2149	0	976.7	-0	-15.03	411.99	-30.14	2351.27	0	1303.99	-7440.43
10	-23.96	-17.55	1.53	2354.7	0	823.7	-1100.62	17.09	418.24	-28.69	2320.17	0	1307.45	7257.01
11	-0	-0	-0	2149	0	976.7	-0	-3.36	423.13	-27.77	2321.8	0	1315.18	-3342.71
12	-0	-0	-0	2149	0	976.7	-0	1.75	416.56	-26.63	2314.85	0	1312.05	-1255.71
13	-23.35	-21.97	0.76	2476.05	0	865.12	-1610.86	16.25	424.19	-30.67	2325.26	0	1308.07	2676.35
14	-0	-0	-0	2149	0	976.7	-0	-18.16	422.06	-28.69	2345.68	0	1309.72	-5928.65
15	-23.5	-16.17	2.37	2402.87	0	835.28	-743.36	17.78	423.43	-29.83	2311.11	0	1309.45	6419.56
16	3.28	-16.48	-0.76	2512.68	0	845.51	-3650.24	-0.92	429.84	-27.62	2313.93	0	1316.63	-3037.24
17	-0	-0	-0	2149	0	976.7	-0	-11.67	418.4	-27.85	2339.76	0	1306.26	-6385.73
18	-25.79	-24.26	0.31	2472.49	0	887.6	-1029.06	16.78	427.25	-33.11	2324.73	0	1306.47	3969.1
19	-0	-0	-0	2149	0	976.7	-0	-16.33	426.94	-29.37	2333.49	0	1310.78	-5758.9
20	-0	-0	-0	2149	0	976.7	-0	6.94	421.3	-25.25	2299.88	0	1314.37	918.73
21	1.91	-16.17	0.46	2447.23	0	841.77	-2953.51	-0.15	432.13	-29.68	2312.27	0	1316.25	-1464.66
22	-0	-0	-0	2149	0	976.7	-0	-12.28	420.68	-30.14	2341.34	0	1304.83	-6385.69
23	-23.96	-19.38	0.38	2288.02	0	877.11	-745.82	18.01	426.33	-28.53	2301.89	0	1311.04	6657.94
24	-0	-0	-0	2149	0	976.7	-0	-15.18	428.31	-28.61	2327.2	0	1314.75	-2465.87
25	-0	-0	-0	2149	0	976.7	-0	2.9	420.38	-26.63	2298.83	0	1313.29	-1782.63
26	-14.88	-18.31	-0.53	2287.85	0	879.97	-1308.38	17.93	430.91	-32.58	2317.61	0	1309.28	2316.68
27	-0	-0	-0	2149	0	976.7	-0	-19.99	421.3	-30.9	2337.17	0	1306.57	-7237.79
28	-21.67	-17.85	2.98	2203.96	0	823.08	-715.08	12.36	427.7	-29.6	2288.61	0	1313.17	5730.3
29	-0	-0	-0	2149	0	976.7	-0	3.13	430.91	-27.24	2305.48	0	1320	-1802.66
30	-0	-0	-0	2149	0	976.7	-0	-0.08	419.92	-29.3	2299	0	1312.67	-3875.35
31	-22.28	-19.84	1.68	2324.31	0	843.97	-2330.37	16.71	428.92	-33.26	2315.68	0	1307.15	3880.86
32	-0	-0	-0	2149	0	976.7	-0	-16.63	426.94	-26.86	2319.18	0	1315.96	-5181.97
33	-17.47	-15.11	1.45	2244.13	0	833.27	-785.13	18.69	426.33	-29.22	2283.87	0	1314.87	6540.88
34	-0.99	-15.11	1.22	2445.94	0	805.72	-3167.16	1.98	431.52	-28.15	2300.84	0	1319.73	-1618.54
35	-0	-0	-0	2149	0	976.7	-0	-11.98	420.38	-30.52	2325.31	0	1307.7	-8108.45
36	-24.57	-17.55	1.3	2390	0	823.9	-3384.4	21.9	424.04	-32.04	2308.86	0	1307.96	7344.84
37	-0	-0	-0	2149	0	976.7	-0	-13.73	429.53	-30.52	2309.12	0	1317.49	-5925.53
38	-0	-0	-0	2149	0	976.7	-0	6.48	416.72	-27.85	2281.82	0	1314.98	-1916.07
39	-6.1	-18.01	-0.46	2494.76	0	854.84	-4225.39	8.16	429.08	-30.14	2292.81	0	1320.2	-1551.57
40	-0	-0	-0	2149	0	976.7	-0	-10.53	416.56	-29.6	2325.84	0	1309.92	-6412.04
41	-21.21	-15.26	2.98	2309.85	0	815.78	-1755.52	21.82	420.68	-32.73	2289.75	0	1309.09	6515.99
42	-0	-0	-0	2149	0	976.7	-0	-9.16	426.18	-31.59	2300.74	0	1317.33	-4576.39
43	-0	-0	-0	2149	0	976.7	-0	6.26	417.18	-26.4	2286.53	0	1319.4	-2186.88
44	-19.68	-20.14	-0	2300.02	0	889	-1886.89	21.9	422.21	-32.58	2297.84	0	1312.44	4598.25
45	-0	-0	-0	2149	0	976.7	-0	-10.91	416.11	-32.81	2322.02	0	1311.02	-6520.63
46	-18.39	-16.48	2.9	2332.4	0	798.19	-1044.34	19.91	417.33	-31.51	2281.09	0	1312.96	6304.64
47	-0	-0	-0	2149	0	976.7	-0	5.26	422.52	-30.36	2285.52	0	1323.55	-3201.19
48	-0	-0	-0	2149	0	976.7	-0	2.29	414.89	-29.6	2288.88	0	1318.42	-3888.24
49	-19.68	-21.21	1.6	2287.38	0	853.07	-1540.86	20.75	415.95	-34.18	2287.75	0	1312.57	3294.91
50	-0	-0	-0	2149	0	976.7	-0	-8.24	420.99	-33.8	2307.06	0	1317.05	-2915.92
51	-14.72	-16.17	2.37	2455.11	0	842.36	-186.16	16.94	412.14	-33.26	2278.86	0	1313.47	3137.23
52	-0	-0	-0	2149	0	976.7	-0	9.84	423.89	-31.66	2288.37	0	1322.77	-1034.03
53	-0	-0	-0	2149	0	976.7	-0	-7.55	410.92	-33.11	2305.39	0	1313.14	-6289.21
54	-19.53	-19.38	1.53	2265.69	0	844.72	-2566.84	22.58	419.31	-35.48	2280.67	0	1315.05	3173.37
55	-0	-0	-0	2149	0	976.7	-0	-0.76	418.24	-33.11	2301.73	0	1317.14	-1464.78
56	-0	-0	-0	2149	0	976.7	-0	3.59	412.6	-30.67	2283.75	0	1318.07	-2136.85
57	-5.95	-15.26	0.15	2462.85	0	848.55	-3647.92	9.69	422.52	-33.87	2281.63	0	1319.81	-755.23
58	-0	-0	-0	2149	0	976.7	-0	-1.07	411.68	-33.95	2303.37	0	1313.56	-3442.95
59	-14.11	-16.63	3.36	2259.89	0	813.24	-427.67	19.3	420.23	-35.86	2273.07	0	1316.35	3200.49
60	-0	-0	-0	2149	0	976.7	-0	-1.98	418.24	-33.19	2290.3	0	1318.51	-176.3
61	-0	-0	-0	2149	0	976.7	-0	6.1	416.56	-30.98	2279.26	0	1321.14	-2203.3
62	-16.33	-20.6	1.22	2351.26	0	847.63	-1433.08	20.98	419.46	-37.84	2273.83	0	1314.75	1649.46
63	-0	-0	-0	2149	0	976.7	-0	-5.49	416.41	-35.86	2295.05	0	1313.86	-3545.41
64	-0	-0	-0	2149	0	976.7	-0	18.39	419.16	-34.94	2267.5	0	1318.3	2229
65	-0	-0	-0	2149	0	976.7	-0	10.45	422.97	-33.87	2277.36	0	1322.4	696.52
66	-0	-0	-0	2149	0	976.7	-0	0.92	416.41	-32.73	2284.43	0	1318.28	-3014.72
67	-18.31	-21.97	1.98	2439.28	0	836.51	-1371.6	23.27	420.68	-37.16	2274.13	0	1315.83	1387.59
68	-0	-0	-0	2149	0	976.7	-0	-3.97	419.46	-35.48	2284	0	1319.29	-726.58
69	-0	-0	-0	2149	0	976.7	-0	15.49	420.53	-33.11	2271.9	0	1319.73	3099.13
70	-0.84	-18.16	0.92	2406	0	837.99	-2088.08	10.53	422.06	-32.58	2272.66	0	1322.6	74.79
71	-0	-0	-0	2149	0	976.7	-0	-4.81	419.31	-38.38	2291.62	0	1315.5	-4364.86
72	-19.23	-19.38	0.38	2435.54	0	865.29	-1533.93	20.45	420.68	-37.23	2269.39	0	1317.18	3645.09
73	-0	-0	-0	2149	0	976.7	-0	-2.37	423.43	-33.26	2280.41	0	1321.94	-1288.24
74	-0	-0	-0	2149	0	976.7	-0	6.71	420.53	-33.49	2266.66	0	1323.52	-65.28
75	-3.97	-16.48	1.07	2393.35	0	823.01	-2695.86	14.88	422.52	-34.64	2270.84	0	1324.66	532.1
76	-0	-0	-0	2149	0	976.7	-0	-5.49	419.01	-37.84	2284.78	0	1316.32	-4730.19
77	-0	-0	-0	2149	0	976.7	-0	20.22	418.55	-36.7	2263.8	0	1317.76	4233
78	-0	-0	-0	2149	0	976.7	-0	1.75	424.35	-34.64	2274.59	0	1324.88	0.68
79	-0	-0	-0	2149	0	976.7	-0	7.86	418.7	-34.1	2274.65	0	1321.73	-809.14
