Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-183.375	787.49	-245.896	-191.052	781.338	-492.363	-387.704	878.174	-334.819	-389.249	884.27	-406.846	-255.241	898.322	-552.243	-269.288	883.988	-183.177	-252.536	703.927	-188.263	-116.268	441.091	-238.645	-122.076	398.509	-239.939	-67.0455	389.097	-284.222	-168.189	88.9665	-280.265	-197.7	72.1047	-324.931	-24.8065	58.0653	-315.296	-61.0465	43.4601	-263.696	-270.057	713.775	-537.328	-339.295	417.295	-477.516	-364.25	374.35	-476.319	-316.408	352.428	-430.358	-433.395	69.7941	-437.74	-476.668	57.4288	-393.253	-301.642	37.6279	-391.866	-337.699	24.0664	-460.059
0.007	-171.652	785.083	-246.275	-181.743	779.447	-492.983	-375.118	876.498	-333.605	-378.773	883.13	-405.211	-245.152	895.796	-551.35	-256.821	881.211	-182.749	-239.891	702.263	-187.435	-103.342	439.221	-239.245	-107.672	396.103	-240.4	-52.4204	389.199	-285.056	-135.119	84.1657	-279.097	-163.775	65.5949	-324.023	9.81073	61.4746	-314.811	-25.4181	44.8409	-263.018	-261.891	712.711	-536.793	-334.312	417.167	-477.387	-360.002	374.591	-476.105	-312.679	351.953	-430.605	-432.962	70.6493	-437.589	-476.331	59.0219	-393.271	-301.448	37.5303	-391.842	-337.448	23.9604	-459.918
0.013	-159.644	782.401	-246.739	-172.091	777.524	-493.475	-365.472	874.954	-331.914	-368.587	881.748	-403.376	-235.332	893.241	-550.421	-244.339	878.16	-182.183	-227.37	700.184	-186.82	-91.256	437.195	-239.797	-93.9313	393.638	-240.831	-38.3054	388.975	-285.57	-102.304	80.0562	-278.105	-129.786	59.9032	-322.541	43.7963	65.6595	-314.332	9.85833	47.1964	-262.199	-253.608	711.752	-536.65	-329.432	417.189	-477.328	-355.626	374.921	-475.89	-308.4	351.454	-430.954	-432.532	71.8079	-437.425	-475.742	60.5412	-393.054	-301.248	37.4278	-391.814	-337.478	23.9855	-459.788
0.02	-147.591	779.72	-247.147	-162.329	775.609	-494.099	-353.04	873.314	-330.502	-359.233	880.274	-401.219	-226.004	890.849	-549.462	-231.996	874.881	-181.482	-215.06	697.862	-186.496	-79.5495	434.537	-240.373	-80.5019	390.97	-241.407	-24.6996	388.383	-285.635	-69.5264	77.1702	-277.064	-96.1392	55.6174	-321.414	77.2755	71.0193	-313.547	44.4076	50.1691	-261.502	-245.376	710.909	-536.548	-324.438	417.262	-477.261	-351.245	375.299	-475.68	-304.086	350.96	-431.282	-432.023	72.8542	-437.126	-475.136	62.3842	-392.574	-301.073	37.3184	-391.828	-337.528	24.0111	-459.656
0.027	-135.386	776.873	-247.625	-152.981	773.987	-494.56	-341.856	871.572	-328.832	-348.498	878.913	-399.51	-216.937	888.789	-548.542	-219.575	871.393	-180.78	-202.916	695.282	-186.348	-68.1497	431.812	-240.86	-67.4301	388.563	-241.716	-11.2036	387.59	-285.401	-37.5934	75.4323	-275.743	-62.9487	52.2431	-320.116	109.438	76.8078	-312.91	78.9106	53.8228	-261.066	-237.192	710.11	-536.733	-319.512	417.504	-477.294	-346.764	375.805	-475.521	-299.647	350.55	-431.608	-431.361	74.3384	-436.973	-474.313	64.2732	-392.214	-300.947	37.2422	-391.836	-337.588	24.042	-459.542
0.033	-122.904	773.872	-248.098	-143.08	772.097	-495.195	-330.478	869.975	-326.876	-337.408	877.349	-397.084	-208.29	886.919	-547.912	-206.23	868.293	-177.874	-190.93	692.391	-186.369	-56.885	428.966	-241.417	-54.6283	386.007	-242.167	1.90011	386.677	-284.75	-6.36623	74.6681	-274.406	-29.93	49.807	-318.289	140.354	83.5872	-312.46	111.672	58.8126	-259.968	-228.657	709.463	-536.726	-314.366	417.819	-477.268	-342.138	376.376	-475.437	-294.654	349.973	-432.093	-430.727	75.6273	-436.908	-473.622	66.2086	-392.155	-300.849	37.2152	-391.928	-337.636	24.0587	-459.478
0.04	-110.338	770.855	-248.631	-133.075	770.293	-495.74	-318.976	868.04	-324.845	-325.222	876.075	-395.316	-198.782	885.723	-546.56	-193.853	864.772	-176.787	-179.006	689.299	-186.496	-46.0358	425.864	-242.008	-41.9302	383.328	-242.334	14.8028	385.774	-284.369	23.883	74.9521	-273.024	1.42399	48.7796	-316.335	169.941	91.0764	-312.23	142.777	64.3127	-259.362	-219.996	708.867	-536.896	-309.066	418.195	-477.345	-337.181	376.95	-475.456	-290.351	349.786	-432.391	-430.036	77.4378	-437.21	-472.761	68.3989	-392.251	-300.782	37.1615	-391.845	-337.681	24.0801	-459.411
0.047	-97.611	767.756	-249.246	-122.928	768.561	-496.323	-307.375	866.291	-322.957	-314.013	874.335	-392.873	-189.633	884.85	-545.523	-181.285	861.256	-175.799	-167.393	686.153	-186.867	-35.5499	422.867	-242.18	-29.1173	380.905	-242.086	27.6664	385.157	-284.641	52.9008	76.4017	-271.381	31.3656	48.7091	-314.761	197.726	98.5812	-311.763	172.295	71.2848	-258.722	-211.114	708.226	-536.982	-303.422	418.617	-477.587	-332.061	377.556	-475.621	-285.404	349.495	-432.792	-429.364	79.3558	-437.827	-471.931	71.0766	-392.295	-300.72	37.1062	-391.896	-337.714	24.0863	-459.402
0.053	-84.7839	764.725	-249.834	-112.02	767.133	-496.201	-295.59	864.441	-320.64	-303.204	872.875	-390.616	-180.621	884.236	-544.642	-168.398	857.866	-175.031	-155.968	682.968	-187.359	-25.0983	419.807	-242.167	-16.4297	378.715	-242.075	40.3815	384.905	-285.563	80.2995	78.3893	-270.51	59.7546	49.4039	-313.568	223.984	106.536	-311.891	199.811	78.6738	-258.416	-202.089	707.636	-536.964	-297.401	418.926	-477.676	-326.5	378.223	-475.734	-279.537	349.045	-433.358	-428.361	81.6733	-438.742	-470.898	73.7288	-392.712	-300.651	37.06	-391.932	-337.718	24.1096	-459.39
0.06	-71.9472	761.724	-250.468	-102.246	765.318	-497.645	-283.663	862.439	-318.342	-291.969	870.987	-388.283	-171.458	883.785	-543.847	-155.345	854.725	-174.33	-144.604	679.798	-188.051	-14.0264	416.642	-241.972	-3.53091	376.716	-241.727	52.6334	384.982	-286.853	105.84	80.665	-270.397	86.3378	50.2789	-312.884	248.268	114.24	-311.89	225.567	86.2994	-258.058	-192.77	707.043	-536.852	-290.868	419.25	-477.927	-320.563	378.806	-475.947	-274.514	348.84	-433.647	-427.309	83.7048	-438.908	-469.984	76.5572	-393.416	-300.572	36.9831	-391.972	-337.692	24.1536	-459.39
