Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	NaN	NaN	NaN	2.19605	0.596723	5.09642	NaN	NaN	NaN	6.09586	-6.00876	21.5181	NaN	NaN	NaN	0.251085	-19.9386	1.02373	NaN	NaN	NaN	-4.25627	7.74156	-0.45188	NaN	NaN	NaN	0.875415	16.6603	13.1359
1	NaN	NaN	NaN	2.26392	0.879288	5.1878	NaN	NaN	NaN	6.0896	-6.05311	21.1703	NaN	NaN	NaN	0.438065	-19.5123	1.66765	NaN	NaN	NaN	-4.3233	7.51389	-0.72665	NaN	NaN	NaN	1.15958	16.1498	11.7998
2	NaN	NaN	NaN	2.37295	1.12856	5.25085	NaN	NaN	NaN	6.24097	-6.04422	20.5514	NaN	NaN	NaN	0.44777	-19.69	1.59952	NaN	NaN	NaN	-4.36265	7.17309	-2.04116	NaN	NaN	NaN	1.76683	16.2738	9.93481
3	NaN	NaN	NaN	2.55307	1.31293	5.28142	NaN	NaN	NaN	6.55674	-5.98318	19.6765	NaN	NaN	NaN	0.323395	-19.9357	1.04523	NaN	NaN	NaN	-4.41577	6.48168	-3.66939	NaN	NaN	NaN	2.38247	16.8028	8.02089
4	NaN	NaN	NaN	2.80375	1.41283	5.30008	NaN	NaN	NaN	6.949	-6.00067	18.8053	NaN	NaN	NaN	0.269185	-19.5977	0.764547	NaN	NaN	NaN	-4.75452	5.478	-4.66504	NaN	NaN	NaN	2.5009	17.2314	6.33907
5	NaN	NaN	NaN	3.10337	1.41082	5.32735	NaN	NaN	NaN	7.346	-6.16013	18.2423	NaN	NaN	NaN	0.369185	-18.7624	1.14287	NaN	NaN	NaN	-5.52758	4.66582	-4.8248	NaN	NaN	NaN	1.97184	17.219	4.94694
6	NaN	NaN	NaN	3.43758	1.3033	5.37451	NaN	NaN	NaN	7.76841	-6.41053	17.9966	NaN	NaN	NaN	0.536413	-18.0127	1.9293	NaN	NaN	NaN	-6.34718	4.45152	-4.40903	NaN	NaN	NaN	1.26959	16.8989	3.99224
7	NaN	NaN	NaN	3.78107	1.11961	5.44829	NaN	NaN	NaN	8.23645	-6.66316	17.8043	NaN	NaN	NaN	0.679723	-17.7671	2.66606	NaN	NaN	NaN	-6.88681	4.84414	-3.72871	NaN	NaN	NaN	0.795152	16.5849	3.4431
8	NaN	NaN	NaN	4.08914	0.912807	5.52987	NaN	NaN	NaN	8.69892	-6.7887	17.3862	NaN	NaN	NaN	0.800697	-18.0196	3.07784	NaN	NaN	NaN	-7.097	5.56365	-2.9683	NaN	NaN	NaN	0.612355	16.4047	3.14694
9	NaN	NaN	NaN	4.33702	0.736027	5.59009	NaN	NaN	NaN	9.11799	-6.72865	16.6582	NaN	NaN	NaN	0.911247	-18.5441	3.13889	NaN	NaN	NaN	-7.04912	6.31912	-2.22066	NaN	NaN	NaN	0.644545	16.3263	2.98567
10	NaN	NaN	NaN	4.52604	0.619572	5.60829	NaN	NaN	NaN	9.48482	-6.61607	15.7088	NaN	NaN	NaN	1.00559	-19.0491	2.96162	NaN	NaN	NaN	-6.8483	6.95843	-1.53051	NaN	NaN	NaN	0.798135	16.2961	2.89636
11	NaN	NaN	NaN	4.67118	0.56993	5.57336	NaN	NaN	NaN	9.80197	-6.62066	14.6453	NaN	NaN	NaN	1.08563	-19.2971	2.67175	NaN	NaN	NaN	-6.55696	7.41469	-0.89055	NaN	NaN	NaN	1.01724	16.2846	2.86515
12	NaN	NaN	NaN	4.79641	0.576632	5.48018	NaN	NaN	NaN	10.0926	-6.77718	13.522	NaN	NaN	NaN	1.15661	-19.1549	2.35066	NaN	NaN	NaN	-6.19015	7.60338	-0.275855	NaN	NaN	NaN	1.28483	16.2726	2.89447
13	NaN	NaN	NaN	4.92462	0.618823	5.338	NaN	NaN	NaN	10.3947	-6.97983	12.375	NaN	NaN	NaN	1.20716	-18.6784	2.03697	NaN	NaN	NaN	-5.78155	7.49696	0.325025	NaN	NaN	NaN	1.57321	16.2465	2.97041
14	NaN	NaN	NaN	5.0704	0.68072	5.18682	NaN	NaN	NaN	10.7306	-7.17824	11.2758	NaN	NaN	NaN	1.22357	-18.0134	1.75522	NaN	NaN	NaN	-5.36919	7.18349	0.908648	NaN	NaN	NaN	1.85788	16.2169	3.07397
15	NaN	NaN	NaN	5.23299	0.755108	5.0605	NaN	NaN	NaN	11.0978	-7.3622	10.2623	NaN	NaN	NaN	1.20768	-17.3687	1.49086	NaN	NaN	NaN	-4.94431	6.83317	1.45914	NaN	NaN	NaN	2.15751	16.2167	3.20307
16	NaN	NaN	NaN	5.40181	0.85212	4.96112	NaN	NaN	NaN	11.4788	-7.46806	9.28747	NaN	NaN	NaN	1.17953	-17.0057	1.16471	NaN	NaN	NaN	-4.49438	6.62929	1.94728	NaN	NaN	NaN	2.49266	16.2624	3.35676
17	NaN	NaN	NaN	5.56514	0.99124	4.87532	NaN	NaN	NaN	11.8484	-7.4806	8.28978	NaN	NaN	NaN	1.16569	-17.0217	0.708987	NaN	NaN	NaN	-4.08215	6.66337	2.36001	NaN	NaN	NaN	2.81007	16.3354	3.51061
18	NaN	NaN	NaN	5.7044	1.17693	4.7913	NaN	NaN	NaN	12.1785	-7.35249	7.24705	NaN	NaN	NaN	1.17674	-17.3718	0.13177	NaN	NaN	NaN	-3.75119	6.86732	2.71623	NaN	NaN	NaN	3.0644	16.4053	3.6383
19	NaN	NaN	NaN	5.80183	1.40225	4.7031	NaN	NaN	NaN	12.4466	-7.12034	6.19555	NaN	NaN	NaN	1.19848	-17.8381	-0.474865	NaN	NaN	NaN	-3.4936	7.07303	3.05407	NaN	NaN	NaN	3.25089	16.4532	3.72917
20	NaN	NaN	NaN	5.84491	1.65974	4.60055	NaN	NaN	NaN	12.6398	-7.00241	5.20134	NaN	NaN	NaN	1.2118	-18.0683	-0.988347	NaN	NaN	NaN	-3.28138	7.14344	3.41574	NaN	NaN	NaN	3.38711	16.4714	3.78958
21	NaN	NaN	NaN	5.81243	1.92404	4.47739	NaN	NaN	NaN	12.7483	-7.07882	4.28895	NaN	NaN	NaN	1.20574	-17.9506	-1.36314	NaN	NaN	NaN	-3.07637	7.05876	3.81768	NaN	NaN	NaN	3.50445	16.4664	3.83529
22	NaN	NaN	NaN	5.68413	2.15301	4.33516	NaN	NaN	NaN	12.7651	-7.29924	3.43369	NaN	NaN	NaN	1.17493	-17.575	-1.63431	NaN	NaN	NaN	-2.83364	6.88792	4.24237	NaN	NaN	NaN	3.63998	16.456	3.88548
23	NaN	NaN	NaN	5.45288	2.31001	4.18803	NaN	NaN	NaN	12.6909	-7.56843	2.61015	NaN	NaN	NaN	1.11105	-17.1004	-1.85532	NaN	NaN	NaN	-2.54107	6.72447	4.66997	NaN	NaN	NaN	3.80128	16.4504	3.94349
24	NaN	NaN	NaN	5.12567	2.37084	4.05317	NaN	NaN	NaN	12.5363	-7.72359	1.794	NaN	NaN	NaN	1.01413	-16.7518	-2.0828	NaN	NaN	NaN	-2.23413	6.65221	5.08558	NaN	NaN	NaN	3.95954	16.452	3.99345
25	NaN	NaN	NaN	4.73983	2.32883	3.94019	NaN	NaN	NaN	12.3367	-7.80227	0.99213	NaN	NaN	NaN	0.897172	-16.5606	-2.33328	NaN	NaN	NaN	-1.97367	6.74061	5.4726	NaN	NaN	NaN	4.06652	16.4595	4.01133
26	NaN	NaN	NaN	4.34006	2.17825	3.85827	NaN	NaN	NaN	12.1245	-7.84152	0.222875	NaN	NaN	NaN	0.781175	-16.4979	-2.59704	NaN	NaN	NaN	-1.81349	6.99393	5.82131	NaN	NaN	NaN	4.0802	16.4737	3.9747
27	NaN	NaN	NaN	3.95772	1.92235	3.81502	NaN	NaN	NaN	11.92	-7.87453	-0.485332	NaN	NaN	NaN	0.678133	-16.4861	-2.84127	NaN	NaN	NaN	-1.79231	7.36893	6.13109	NaN	NaN	NaN	3.9714	16.479	3.85923
28	NaN	NaN	NaN	3.60601	1.57833	3.80889	NaN	NaN	NaN	11.7321	-7.90328	-1.1078	NaN	NaN	NaN	0.581498	-16.4523	-3.02333	NaN	NaN	NaN	-1.90696	7.77609	6.42647	NaN	NaN	NaN	3.74185	16.4725	3.66162
29	NaN	NaN	NaN	3.29343	1.18519	3.82673	NaN	NaN	NaN	11.5711	-7.94745	-1.6469	NaN	NaN	NaN	0.480285	-16.3172	-3.12143	NaN	NaN	NaN	-2.11304	8.10177	6.737	NaN	NaN	NaN	3.42828	16.4779	3.40517
30	NaN	NaN	NaN	3.01923	0.788817	3.85583	NaN	NaN	NaN	11.4338	-8.02828	-2.1318	NaN	NaN	NaN	0.381742	-16.0206	-3.15288	NaN	NaN	NaN	-2.38806	8.26377	7.07448	NaN	NaN	NaN	3.0566	16.5073	3.10936
31	NaN	NaN	NaN	2.76749	0.41516	3.89247	NaN	NaN	NaN	11.3008	-8.09073	-2.59285	NaN	NaN	NaN	0.28997	-15.6354	-3.14964	NaN	NaN	NaN	-2.70384	8.27098	7.44468	NaN	NaN	NaN	2.6511	16.5533	2.79739
32	NaN	NaN	NaN	2.53164	0.08104	3.93014	NaN	NaN	NaN	11.1695	-8.12399	-3.05832	NaN	NaN	NaN	0.20072	-15.2587	-3.14344	NaN	NaN	NaN	-3.01583	8.21497	7.82657	NaN	NaN	NaN	2.24745	16.6019	2.48535
33	NaN	NaN	NaN	2.31245	-0.204952	3.97153	NaN	NaN	NaN	11.046	-8.12122	-3.54517	NaN	NaN	NaN	0.11479	-14.9758	-3.165	NaN	NaN	NaN	-3.31543	8.17751	8.20029	NaN	NaN	NaN	1.85194	16.6478	2.17397
34	NaN	NaN	NaN	2.11472	-0.42877	4.02501	NaN	NaN	NaN	10.9411	-8.10837	-4.05309	NaN	NaN	NaN	0.03455	-14.8142	-3.22981	NaN	NaN	NaN	-3.62161	8.18862	8.57567	NaN	NaN	NaN	1.44371	16.7024	1.85844
35	NaN	NaN	NaN	1.94357	-0.589	4.09573	NaN	NaN	NaN	10.8629	-8.12318	-4.57345	NaN	NaN	NaN	-0.03412	-14.7362	-3.33389	NaN	NaN	NaN	-3.89623	8.23246	8.94957	NaN	NaN	NaN	1.06421	16.7838	1.54955
36	NaN	NaN	NaN	1.7973	-0.71428	4.1848	NaN	NaN	NaN	10.8093	-8.14489	-5.08873	NaN	NaN	NaN	-0.0946225	-14.6961	-3.44194	NaN	NaN	NaN	-4.08848	8.25937	9.32461	NaN	NaN	NaN	0.76179	16.9023	1.26689
37	NaN	NaN	NaN	1.67352	-0.828848	4.28968	NaN	NaN	NaN	10.7749	-8.15926	-5.58365	NaN	NaN	NaN	-0.151663	-14.6379	-3.51341	NaN	NaN	NaN	-4.18156	8.22236	9.7129	NaN	NaN	NaN	0.550002	17.052	1.01706
38	NaN	NaN	NaN	1.57426	-0.93704	4.40612	NaN	NaN	NaN	10.7575	-8.19411	-6.05062	NaN	NaN	NaN	-0.205705	-14.5097	-3.52493	NaN	NaN	NaN	-4.20026	8.1204	10.1249	NaN	NaN	NaN	0.40351	17.2081	0.788197
39	NaN	NaN	NaN	1.49697	-1.04472	4.53174	NaN	NaN	NaN	10.749	-8.25562	-6.48793	NaN	NaN	NaN	-0.2586	-14.3288	-3.46726	NaN	NaN	NaN	-4.14973	7.99514	10.5621	NaN	NaN	NaN	0.31024	17.353	0.569538
40	NaN	NaN	NaN	1.4359	-1.163	4.66369	NaN	NaN	NaN	10.7413	-8.31677	-6.90583	NaN	NaN	NaN	-0.309038	-14.1406	-3.35344	NaN	NaN	NaN	-4.01987	7.87443	11.0111	NaN	NaN	NaN	0.281227	17.4879	0.358553
