Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-190.597	834.537	-106.652	-193.499	849.077	-321.025	-359.516	900.163	-165.94	-364.77	901.833	-255.594	-274.657	911.511	-361.926	-262.249	906.475	-61.622	-268.601	758.784	-45.8329	-292.857	404.268	-119.302	-300.435	358.137	-120.399	-261.438	345.39	-170.554	-358.722	53.7762	-154.322	-399.178	42.9996	-193.565	-225.777	29.0226	-209.519	-261.346	22.6745	-142.26	-274.685	765.099	-388.473	-115.53	433.974	-329.962	-140.175	389.95	-332.524	-84.4505	371.499	-293.887	-234.673	100.185	-298.255	-275.059	93.5589	-260.759	-106.803	52.7811	-256.217	-139.262	54.2929	-313.862
0.007	-184.339	833.857	-106.504	-186.24	848.998	-320.933	-353.622	900.338	-166.883	-357.929	902.222	-256.162	-267.7	911.598	-362.047	-255.87	905.491	-61.8288	-263.602	758.214	-46.1909	-290.603	403.907	-119.342	-298.298	358.009	-120.596	-259.147	344.878	-170.551	-358.578	53.9058	-154.313	-399.101	43.308	-193.557	-225.312	29.0709	-209.751	-261.358	22.6127	-142.213	-266.842	765.252	-389.016	-106.459	434.354	-330.493	-129.911	388.954	-332.121	-73.6182	372.675	-294.012	-212.251	95.5092	-298.659	-251.83	86.9247	-260.74	-82.594	52.7347	-256.717	-115.179	53.4278	-314.431
0.013	-178.112	833.058	-106.408	-178.854	848.88	-320.745	-346.99	899.995	-167.23	-351.187	901.856	-256.878	-259.991	911.825	-361.881	-249.642	904.696	-62.0379	-258.076	757.593	-46.6758	-287.851	403.719	-119.378	-295.851	357.831	-120.713	-256.819	344.259	-170.679	-358.42	53.9781	-154.302	-399.011	43.6599	-193.606	-225.263	29.0253	-209.76	-261.346	22.5475	-142.163	-259.219	765.24	-389.567	-97.4855	434.329	-330.773	-119.799	388.119	-332.732	-63.0774	373.812	-294.306	-189.645	91.0058	-298.971	-229.327	81.3016	-261.386	-58.472	52.9869	-257.192	-90.9723	52.6415	-314.723
0.02	-172.689	832.015	-106.361	-171.59	848.614	-320.508	-340.78	899.752	-168.458	-342.316	900.796	-258.042	-252.808	911.767	-362.263	-243.513	903.737	-62.484	-253.077	756.806	-47.1306	-285.026	403.383	-119.773	-293.434	357.369	-120.974	-254.359	343.601	-170.761	-358.278	54.1536	-154.3	-398.927	43.9652	-193.68	-225.218	28.9963	-209.754	-261.349	22.5036	-142.118	-251.544	765.029	-390.044	-88.7442	434.008	-330.866	-109.843	386.562	-332.507	-52.8105	374.62	-294.276	-166.902	86.747	-299.437	-206.232	75.6535	-261.932	-34.3846	53.4489	-257.354	-66.7709	52.1655	-314.908
0.027	-166.459	831.11	-106.18	-164.139	848.151	-320.278	-334.469	899.203	-169.503	-335.338	900.383	-258.671	-245.372	911.473	-362.561	-238.323	902.771	-62.5763	-247.729	756.023	-47.6444	-282.042	403.18	-120.106	-290.738	357.404	-121.295	-251.851	343.063	-170.869	-358.18	54.4928	-154.353	-398.827	44.273	-193.747	-225.158	29.073	-209.811	-261.2	22.7695	-141.723	-244.032	764.635	-390.481	-80.3545	433.445	-331.116	-99.7674	385.22	-333.394	-42.7933	375.215	-294.307	-143.839	82.7539	-300.083	-183.367	70.4683	-263.227	-10.4942	54.2792	-257.244	-42.4633	51.9871	-314.775
0.033	-160.359	830.126	-106.091	-156.633	847.621	-320.055	-328.006	898.562	-170.685	-328.377	899.661	-260.097	-237.92	911.214	-363.316	-232.13	901.79	-62.5157	-242.583	755.236	-48.2394	-278.981	402.921	-120.532	-288.015	357.083	-121.53	-249.359	342.367	-171.086	-357.987	54.2305	-153.88	-398.724	44.6199	-193.817	-225.113	28.9248	-209.785	-261.191	22.7022	-141.693	-236.587	764.155	-391.002	-71.9661	432.623	-331.373	-89.8184	383.932	-334.005	-33.1047	375.561	-294.09	-120.804	79.2494	-300.823	-159.666	65.3965	-263.898	13.1934	55.502	-257.225	-18.1624	52.2989	-314.404
0.04	-156.024	828.715	-106.791	-149.128	847.016	-319.846	-321.64	897.793	-171.9	-321.534	899.218	-261.603	-229.975	910.451	-363.372	-226.5	900.799	-63.5178	-237.279	754.463	-48.7596	-275.734	402.528	-120.751	-285.291	356.533	-121.895	-246.732	341.74	-171.265	-357.836	54.426	-153.853	-398.614	45.0277	-193.862	-225.048	28.8801	-209.778	-261.205	22.7213	-141.622	-229.027	763.472	-391.467	-63.8843	431.564	-331.519	-79.8559	381.5	-334.42	-23.8283	375.606	-293.85	-97.7248	76.1339	-301.647	-136.626	61.0317	-265.22	36.4785	56.9369	-256.246	6.01955	52.9442	-313.766
0.047	-150.017	827.713	-106.703	-141.563	846.281	-319.592	-315.164	897.054	-173.068	-314.612	898.641	-263.14	-221.563	909.533	-363.017	-220.754	899.621	-64.0524	-231.789	753.56	-49.3749	-272.337	402.175	-120.809	-282.36	357.197	-122.118	-244.118	341.032	-171.55	-357.698	54.6519	-153.806	-398.515	45.4348	-193.817	-225.046	28.854	-209.756	-261.224	22.6565	-141.554	-221.484	762.68	-391.968	-56.0123	430.358	-331.485	-69.9488	379.645	-334.965	-14.717	375.452	-293.44	-74.6589	73.4576	-302.503	-114.061	57.5338	-266.725	59.3534	58.3751	-254.827	30.1259	54.007	-312.739
0.053	-144.541	826.201	-106.873	-133.933	845.437	-319.442	-308.78	896.332	-174.522	-307.611	897.893	-264.681	-213.586	908.776	-363.337	-215.471	898.565	-64.2085	-226.321	752.703	-49.8803	-268.777	401.389	-120.639	-279.324	356.994	-122.198	-241.38	340.419	-171.678	-357.548	54.9273	-153.738	-398.418	45.8794	-193.742	-224.828	28.7759	-209.549	-261.215	22.5839	-141.495	-213.859	761.787	-392.488	-48.2809	428.971	-331.51	-60.1724	377.668	-335.335	-5.65247	375.166	-293.069	-51.9994	71.3738	-303.559	-91.1884	53.9897	-268.584	81.558	60.1133	-253.038	53.6419	54.4329	-311.287
0.06	-138.166	825.394	-106.888	-126.065	844.447	-319.302	-302.254	895.207	-175.795	-300.026	896.136	-264.559	-205.447	907.891	-363.77	-209.854	897.386	-64.7211	-220.999	752.018	-50.5328	-265.35	401.075	-120.82	-276.261	355.856	-121.95	-238.578	339.618	-171.886	-357.352	55.1987	-153.621	-398.285	46.3866	-193.669	-224.832	28.7239	-209.509	-261.212	22.5189	-141.403	-206.326	760.854	-393.033	-40.5981	427.377	-331.48	-50.6072	375.764	-335.658	3.13583	374.826	-292.597	-29.7321	69.6997	-304.713	-69.0955	51.3198	-270.745	103.022	61.8696	-250.924	76.6048	55.1772	-310.195
