Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.09802	-0.01645	-0.22343	-0.041512	-0.012356	-0.240318	-0.03405	-0.00668	-0.13791	0.0032	-0.004762	-0.123806	-0.00066	-0.00333	-0.00232	-0.0015	-0.003816	-0.005112	0.04168	0.28821	-0.03139	0.092038	0.44424	0.014126
1	-0.09783	-0.02168	-0.24375	-0.038278	-0.006778	-0.215684	-0.04379	-0.00672	-0.11313	0.01106	-0.00284	-0.109958	-0.00636	-0.00899	-0.00951	-0.004636	-0.00743	-0.009228	0.08388	0.99069	-0.10998	0.179982	1.33218	-0.016962
2	-0.04749	-0.01862	-0.21199	-0.023704	0.0013	-0.135034	-0.04005	-0.00287	-0.07321	0.013012	-0.000386	-0.061948	-0.01902	-0.01506	-0.02525	-0.011558	-0.015024	-0.02557	0.05155	1.67654	-0.20348	0.133566	2.1063	-0.081936
3	-0.00343	-0.00521	-0.19961	0.003376	0.005038	-0.179142	-0.02952	0.00168	-0.07783	0.028014	0.00084	-0.066728	-0.03242	-0.01814	-0.04402	-0.020794	-0.021358	-0.048738	-0.08771	2.01126	-0.25422	-0.075806	2.47961	-0.12821
4	0.00315	0.00781	-0.22505	0.027722	0.003234	-0.295272	-0.01413	0.00548	-0.11941	0.052148	0.000398	-0.104966	-0.04099	-0.01747	-0.05624	-0.03016	-0.024076	-0.067284	-0.2285	2.33781	-0.26354	-0.272008	2.80191	-0.150594
5	0.01116	0.00914	-0.27147	0.033094	-0.000514	-0.352142	0.0111	0.0072	-0.15025	0.067994	-0.001348	-0.106714	-0.04363	-0.0184	-0.06197	-0.036728	-0.027516	-0.078884	-0.3084	2.91959	-0.24075	-0.331846	3.23571	-0.148478
6	0.0402	0.00048	-0.30064	0.053072	-0.008324	-0.322764	0.04744	0.00321	-0.15098	0.081142	-0.003584	-0.046786	-0.04044	-0.0232	-0.06262	-0.037764	-0.031382	-0.081506	-0.40369	3.63553	-0.17776	-0.3227	3.62661	-0.110546
7	0.06289	-0.01162	-0.31901	0.09847	-0.018982	-0.294042	0.08401	-0.00573	-0.15076	0.104492	-0.006876	0.025704	-0.03199	-0.02867	-0.05608	-0.03546	-0.033818	-0.075922	-0.53124	4.18717	-0.08286	-0.370418	3.91266	-0.04587
8	0.11132	-0.0156	-0.32305	0.145828	-0.029218	-0.302976	0.13372	-0.01178	-0.16129	0.136286	-0.011336	0.069366	-0.02201	-0.02959	-0.04424	-0.033954	-0.034438	-0.064166	-0.5866	4.5599	0.01696	-0.49356	4.25156	0.01708
9	0.21315	-0.00942	-0.2989	0.196988	-0.037428	-0.305454	0.19938	-0.01197	-0.16456	0.17338	-0.014886	0.09803	-0.0134	-0.02566	-0.02977	-0.03427	-0.033492	-0.04684	-0.58163	4.79786	0.10655	-0.631482	4.76334	0.059192
