Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.14423	6.94633	15.4791	1.58966	4.71938	16.0437	-1.76875	-1.09705	36.2345	2.15919	0.674356	36.0096	-0.17529	-22.473	0.273205	0.247277	-23.3033	-2.34641	0.993125	6.73802	-0.0672425	-2.85454	5.98673	0.623079	2.17822	10.5601	20.6841	1.20054	12.0514	21.697
1	1.22712	7.09348	15.4562	1.67936	4.73751	15.9648	-1.66811	-0.967918	36.5288	2.24592	0.943999	36.3097	0.0578875	-22.4749	2.16692	0.809961	-23.1518	-0.220957	0.90612	6.21508	-0.054355	-3.20399	5.70506	0.749412	2.29224	10.7552	19.0551	1.24092	11.7142	19.9305
2	1.34611	7.14932	15.4415	1.81349	4.70441	15.8269	-1.47609	-0.657748	36.7975	2.42259	1.34114	36.3828	0.349607	-22.5558	4.22773	1.37324	-23.1019	1.79931	0.725653	5.61064	-0.65271	-3.65934	5.4215	0.343434	2.50968	10.9553	16.598	1.3158	11.3274	17.5553
3	1.51222	7.09966	15.4586	2.00675	4.62387	15.6612	-1.19545	-0.149175	36.957	2.69502	1.83316	36.1943	0.667625	-22.8307	5.98668	1.83562	-23.2018	3.34071	0.54693	5.068	-1.93492	-4.1487	5.08606	-0.730637	2.90062	11.1147	13.6332	1.44366	11.0096	14.7719
4	1.72051	6.9362	15.53	2.25968	4.4852	15.5236	-0.850075	0.550335	37.0095	3.03669	2.38601	35.8389	0.999135	-23.2295	7.32151	2.17473	-23.2652	4.40429	0.392142	4.67473	-3.51226	-4.53217	4.5564	-2.17881	3.34276	11.104	10.6429	1.62017	10.7844	11.9526
5	1.93434	6.66731	15.6462	2.53759	4.2766	15.458	-0.485973	1.36386	37.0393	3.38511	2.9291	35.5105	1.39308	-23.3952	8.55762	2.50745	-22.9385	5.44246	0.105385	4.32628	-4.75606	-4.73916	3.71367	-3.4259	3.51434	10.7931	7.95433	1.78343	10.5626	9.37872
6	2.10256	6.31955	15.7616	2.78151	3.99691	15.4564	-0.133835	2.12441	37.1544	3.68469	3.33345	35.3921	1.89711	-22.922	10.1303	2.97695	-22.0492	6.95031	-0.577558	3.79768	-5.224	-4.89845	2.66389	-4.04689	3.07386	10.2043	5.65479	1.80372	10.2577	7.12145
7	2.19704	5.92808	15.8162	2.95462	3.6554	15.455	0.220055	2.63909	37.3709	3.93617	3.46507	35.4972	2.44461	-21.6845	12.1358	3.5767	-20.7682	8.9665	-1.68595	2.94421	-4.86193	-5.29054	1.71677	-3.98977	2.02324	9.54418	3.83021	1.51222	9.88065	5.20959
8	2.23001	5.52574	15.7568	3.067	3.26592	15.3763	0.613163	2.76692	37.5423	4.19022	3.27758	35.6223	2.86342	-19.9088	14.2643	4.15352	-19.4583	11.076	-2.9219	1.83693	-3.98147	-6.0962	1.16197	-3.50425	0.758598	9.04825	2.52948	0.834551	9.51993	3.664
9	2.24022	5.13953	15.5546	3.15729	2.84151	15.1795	1.06101	2.45824	37.4352	4.49973	2.83866	35.4962	3.02391	-18.02	16.1028	4.56981	-18.4212	12.8412	-3.97201	0.799573	-2.92958	-7.18766	1.12328	-2.81866	-0.325175	8.78487	1.68207	-0.0864556	9.2432	2.48238
10	2.26544	4.79055	15.2222	3.26464	2.39809	14.8715	1.53942	1.77983	36.8762	4.88627	2.28279	34.9521	2.93409	-16.4117	17.3711	4.79914	-17.7194	14.0759	-4.70207	0.18183	-1.87745	-8.26362	1.50358	-1.99967	-1.06434	8.68353	1.16998	-0.999882	9.04717	1.64015
11	2.32212	4.49636	14.818	3.40812	1.96204	14.4948	2.00533	0.912017	35.8411	5.33603	1.7452	33.9871	2.70238	-15.2954	17.9673	4.88147	-17.2269	14.7859	-5.14097	0.094105	-0.89911	-9.09745	2.04816	-1.09795	-1.49123	8.66554	0.872112	-1.72824	8.90083	1.07639
12	2.40253	4.27334	14.4255	3.58019	1.57145	14.113	2.41763	0.0613725	34.4487	5.80968	1.29568	32.7272	2.45282	-14.7202	17.954	4.86194	-16.8257	15.0639	-5.37586	0.44113	-0.0303075	-9.61555	2.55182	-0.192231	-1.70694	8.6912	0.69025	-2.21231	8.78884	0.71343
13	2.48575	4.13625	14.1226	3.75475	1.27003	13.7916	2.74759	-0.665435	32.9014	6.25527	0.904089	31.3574	2.25494	-14.6228	17.5126	4.77225	-16.5078	15.0447	-5.47688	1.08257	0.732052	-9.8536	3.00165	0.672088	-1.79431	8.74288	0.566242	-2.47185	8.7072	0.484248
14	2.54627	4.09305	13.9535	3.90036	1.094	13.5786	2.98178	-1.28937	31.3981	6.62277	0.477524	30.0464	2.10815	-14.8536	16.8593	4.62992	-16.3196	14.8553	-5.48578	1.89625	1.4105	-9.88819	3.50425	1.47926	-1.80392	8.80963	0.471193	-2.56091	8.6531	0.336324
15	2.55844	4.13952	13.9192	3.98963	1.0581	13.4899	3.11274	-1.89808	30.0631	6.87273	-0.0678478	28.8852	1.97832	-15.201	16.1696	4.44766	-16.2662	14.5758	-5.42065	2.75921	2.02733	-9.78344	4.13344	2.21898	-1.76038	8.88739	0.390942	-2.531	8.62589	0.231974
