Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.03261	0.00777	-0.51786	-0.06526	0.00436	-0.33732	-0.00736	0.00745	-0.25956	-0.05681	-0.00104	-0.13046	0.0032	0.00936	0.00765	-0.00049	-0.00423	-0.00297	0.05832	0.69739	-0.03768	0.02619	0.31977	-0.00507
1	-0.00165	0.01148	-0.47994	-0.07092	0.01265	-0.27768	0.00893	0.01179	-0.19089	-0.04725	-0.00019	-0.09603	0.00043	0.00686	-0.00678	-0.00378	-0.00585	-0.01011	-0.00998	1.77221	-0.08848	-0.00249	1.08317	-0.02081
2	0.03874	0.0132	-0.42947	-0.05797	0.01596	-0.22161	0.02896	0.01255	-0.12811	-0.03177	-0.00111	-0.06931	-0.00579	0.00034	-0.02925	-0.00947	-0.01011	-0.02481	-0.21452	3.09825	-0.13552	-0.10349	2.16107	-0.04251
3	0.04491	0.01336	-0.40984	-0.04391	0.0127	-0.18976	0.03886	0.00824	-0.10276	-0.02141	-0.00507	-0.05557	-0.0134	-0.00903	-0.05251	-0.0164	-0.01877	-0.04647	-0.5473	4.3694	-0.13048	-0.2917	3.15978	-0.05114
4	0.01911	0.01767	-0.41453	-0.02818	0.00898	-0.20977	0.04138	0.0041	-0.10264	-0.01626	-0.00768	-0.06092	-0.01937	-0.01677	-0.06584	-0.02139	-0.02866	-0.06633	-0.88776	5.54529	-0.06204	-0.49858	3.90888	-0.02663
5	0.04041	0.02765	-0.41653	0.02187	0.01034	-0.25092	0.06491	0.00585	-0.07899	0.00514	-0.00344	-0.05769	-0.02407	-0.02006	-0.06564	-0.02286	-0.03499	-0.07643	-1.1457	6.58397	0.03943	-0.63998	4.48112	0.0271
6	0.12782	0.03362	-0.45809	0.10437	0.01106	-0.30307	0.11237	0.01137	-0.03273	0.04492	0.00372	-0.03328	-0.02932	-0.01876	-0.05251	-0.02267	-0.03703	-0.07541	-1.32028	7.37564	0.12808	-0.73923	4.9811	0.1056
7	0.24808	0.02731	-0.55485	0.18493	0.00143	-0.36353	0.17023	0.01607	0.00106	0.08821	0.00562	-0.00876	-0.03491	-0.01299	-0.02777	-0.02346	-0.03614	-0.06405	-1.39944	7.93959	0.18849	-0.84744	5.45697	0.20526
8	0.37012	0.01206	-0.6319	0.24169	-0.01695	-0.41055	0.2273	0.01813	0.02427	0.12747	7e-05	-0.00105	-0.03927	-0.00597	0.00316	-0.0254	-0.03395	-0.04434	-1.41359	8.39344	0.24871	-0.93313	5.89487	0.30768
9	0.46398	-0.00218	-0.6484	0.29461	-0.03515	-0.43092	0.27281	0.01818	0.04486	0.16986	-0.00834	-0.00232	-0.04068	-0.0003	0.03618	-0.02727	-0.03143	-0.02047	-1.40382	8.79422	0.32726	-0.96517	6.2914	0.40108
10	0.51903	-0.00924	-0.61117	0.35774	-0.0481	-0.44507	0.30739	0.01724	0.06251	0.21516	-0.01603	-0.0066	-0.03897	0.00479	0.06907	-0.02825	-0.02937	0.00361	-1.38316	9.1362	0.41149	-0.96339	6.67946	0.48849
11	0.54064	-0.00932	-0.54237	0.41902	-0.05363	-0.44915	0.33385	0.01513	0.07367	0.25579	-0.02193	-0.01136	-0.0351	0.01042	0.10066	-0.02873	-0.02802	0.02574	-1.35732	9.40959	0.48154	-0.95309	7.10563	0.56693
12	0.54253	-0.00507	-0.47943	0.46906	-0.0523	-0.42523	0.35079	0.01206	0.07302	0.28907	-0.02517	-0.01316	-0.03019	0.01635	0.13034	-0.02996	-0.02676	0.04531	-1.32301	9.61725	0.52325	-0.94782	7.58986	0.62503
13	0.5514	0.00275	-0.43573	0.51566	-0.04761	-0.38217	0.36103	0.01028	0.06245	0.3159	-0.02507	-0.0122	-0.0255	0.02239	0.15757	-0.03287	-0.02474	0.06323	-1.27069	9.75515	0.53461	-0.94619	8.11752	0.65559
14	0.58114	0.01244	-0.40107	0.56948	-0.04135	-0.34041	0.36781	0.01189	0.04834	0.33744	-0.02205	-0.01062	-0.02194	0.02865	0.18228	-0.03735	-0.02156	0.08075	-1.19426	9.80704	0.52614	-0.93664	8.65419	0.66095
