Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-333.33	947.199	-88.4464	-373.576	964.744	-330.494	-530.57	979.869	-142.059	-535.017	984.313	-211.09	-443.418	1034.49	-354.199	-411.998	1014.61	-36.0081	-418.441	856.308	-20.6877	-233.077	502.171	-55.2919	-222.826	441.675	-53.6268	-164.559	438.228	-99.1724	-163.811	72.4266	-84.8366	-200.836	47.0937	-138.422	-3.61541	79.8196	-130.679	-42.7536	61.3122	-65.0157	-483.157	849.771	-358.813	-491.032	457.132	-294.729	-519.386	406.069	-292.084	-467.595	377.63	-232.751	-676.193	77.0343	-256.2	-723.706	59.3942	-207.539	-522.863	34.4558	-219.611	-572.518	24.919	-287.78
0.007	-320.478	945.083	-89.0494	-362.759	963.167	-330.745	-517.906	977.834	-141.018	-523.022	982.17	-210.051	-433.649	1032.99	-353.746	-398.931	1011.95	-35.6279	-405.55	854.337	-20.7247	-220.732	499.455	-54.4722	-208.786	439.332	-53.2098	-149.76	438.138	-98.5593	-134.282	73.5841	-84.291	-170.189	46.5234	-137.681	25.4017	86.4039	-131.314	-12.7128	67.1025	-64.8568	-473.184	848.557	-358.595	-485.585	455.956	-294.233	-514.713	405.613	-292.291	-463.135	376.249	-233.107	-675.637	78.3454	-256.123	-723.318	61.2565	-207.357	-522.852	34.4146	-219.767	-572.604	24.9107	-287.827
0.013	-307.618	942.977	-89.7032	-351.755	961.47	-331.164	-505.57	975.716	-140.059	-510.918	979.993	-209.105	-423.41	1031.23	-353.313	-386.01	1009.42	-35.3359	-392.441	852.176	-20.8649	-208.171	496.484	-53.5777	-194.393	437.31	-52.6751	-134.589	438.291	-98.6723	-106.107	75.0371	-83.2593	-141.105	46.4119	-136.998	53.4037	94.4968	-130.812	15.7232	73.5045	-64.1826	-463.023	847.305	-358.214	-480.011	455.092	-294.53	-509.853	405.207	-292.615	-458.438	375.008	-233.629	-675.335	80.2752	-256.737	-722.881	63.164	-207.459	-522.938	34.218	-220.006	-572.551	24.9776	-287.752
0.02	-294.722	940.944	-90.1626	-340.733	959.72	-331.507	-493.137	973.708	-138.998	-498.817	977.857	-208.186	-412.775	1029.44	-352.948	-372.911	1007.01	-35.2266	-379.144	849.82	-20.9416	-195.8	493.66	-52.708	-179.826	435.389	-52.1825	-120.614	438.701	-98.7109	-79.1356	76.9795	-82.8561	-113.08	46.8541	-135.867	79.8559	102.01	-129.568	42.5385	80.0226	-63.5683	-452.466	846.012	-357.662	-474.298	454.615	-295.631	-504.808	404.774	-292.895	-453.744	373.775	-234.122	-674.324	81.6249	-256.543	-722.184	65.679	-207.637	-522.929	34.1485	-220.163	-572.563	25.0046	-287.846
0.027	-281.67	938.975	-90.8209	-329.378	957.94	-331.757	-480.708	971.592	-138.183	-486.43	975.727	-206.951	-401.689	1027.48	-352.383	-359.644	1004.65	-34.8016	-365.838	847.292	-20.8936	-183.518	491.119	-52.0218	-165.315	434.025	-51.9291	-106.74	439.121	-99.123	-53.3682	78.9649	-82.1938	-86.4366	47.8246	-134.428	104.878	110.248	-128.051	67.763	86.1845	-62.8517	-441.763	844.696	-357.344	-468.463	453.504	-295.222	-499.72	404.485	-293.155	-448.882	372.596	-234.606	-673.641	83.2857	-256.933	-721.497	68.0577	-207.688	-522.923	34.1014	-220.359	-572.558	25.0633	-287.899
0.033	-268.498	937.024	-90.9803	-317.873	956.227	-331.921	-468.025	969.396	-137.133	-474.064	973.495	-206.101	-390.559	1025.57	-351.911	-346.239	1002.47	-34.3238	-352.436	844.529	-20.7811	-171.187	488.591	-51.8468	-151.091	432.856	-51.8744	-93.4053	439.38	-99.4651	-28.9309	81.1295	-81.6165	-61.1472	48.6919	-134.218	128.48	117.781	-126.649	91.5926	91.6033	-61.8861	-430.861	843.139	-356.982	-462.578	453.163	-296.453	-494.482	404.251	-293.496	-443.912	371.504	-235.197	-673.086	85.214	-257.358	-720.593	70.6515	-207.557	-522.909	34.041	-220.533	-572.548	25.0802	-287.941
0.04	-255.862	935.04	-91.4066	-306.106	954.149	-331.426	-455.34	967.24	-136.201	-461.458	971.283	-205.067	-379.059	1023.84	-351.239	-332.649	1000.49	-33.8092	-339.009	841.737	-20.6369	-158.322	486.649	-51.9642	-137.349	431.262	-51.9181	-80.2011	439.529	-99.8837	-6.21384	82.8059	-81.0868	-37.2745	49.7225	-133.982	150.614	124.263	-125.055	113.929	96.0604	-60.7958	-419.775	841.745	-356.458	-456.556	452.513	-296.812	-489.071	404.103	-293.816	-438.865	370.613	-236.32	-671.97	87.1072	-257.572	-719.719	73.4715	-207.507	-522.951	33.8082	-220.088	-572.648	25.4181	-288.202
0.047	-242.971	933.189	-91.7183	-294.325	952.575	-331.661	-442.651	965.188	-135.377	-448.945	969.138	-204.382	-367.428	1022.06	-350.568	-318.949	998.577	-33.3459	-325.418	838.94	-20.3723	-144.749	485.795	-52.2833	-123.953	429.514	-51.8492	-67.0014	439.597	-100.303	14.9655	84.1216	-80.9825	-15.0945	50.24	-133.607	170.842	129.069	-124.115	134.823	99.6351	-60.4617	-408.622	840.37	-356.263	-450.376	452.019	-297.317	-483.609	404.107	-294.208	-433.672	369.405	-236.345	-670.886	89.619	-257.972	-718.628	76.7315	-207.874	-522.947	33.7747	-220.241	-572.47	25.6703	-288.292
0.053	-230.001	931.256	-91.9846	-282.387	950.926	-332.015	-429.83	963.145	-134.504	-436.168	967.034	-203.327	-355.616	1020.27	-350.048	-305.143	996.955	-32.8096	-311.593	836.27	-20.138	-130	484.859	-52.9616	-110.416	428.176	-51.6217	-53.6345	439.491	-100.769	34.4789	85.0036	-80.523	5.03687	50.5442	-133.381	189.802	132.793	-122.871	153.819	102.489	-59.5122	-397.31	838.936	-355.803	-444.046	451.685	-297.817	-478.045	404.145	-294.568	-428.195	368.468	-237.087	-669.512	92.1052	-257.752	-717.518	79.918	-208.082	-522.952	33.718	-220.404	-572.362	25.8375	-288.444
0.06	-216.936	929.401	-92.2593	-270.243	949.164	-331.977	-416.783	961.002	-133.559	-423.348	964.841	-202.433	-343.43	1018.75	-349.477	-291.488	995.364	-32.4287	-297.648	833.806	-19.7361	-115.404	483.977	-53.2309	-96.3342	427.265	-51.5848	-39.8522	439.189	-101.162	51.8427	85.3206	-80.8328	22.8356	50.3566	-133.536	207.011	134.807	-122.107	170.908	104.105	-59.0241	-385.853	837.586	-355.269	-437.562	451.257	-298.282	-472.127	404.267	-294.949	-422.54	367.638	-237.785	-668.416	95.0989	-258.595	-715.985	83.1791	-207.45	-522.958	33.6705	-220.531	-571.916	26.2853	-288.376
