Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-48.22	688.48	48.22	2488.2	0	1120.94	5913.58	-0	-0	-0	2149	0	1465.7	-0
2	-48.68	682.98	44.4	2487.25	0	1120.34	6053.23	-0	-0	-0	2149	0	1465.7	-0
3	-45.24	680.54	47.91	2492.49	0	1123.71	6300.95	-0	-0	-0	2149	0	1465.7	-0
4	-43.87	673.68	45.17	2503.38	0	1122.7	1027.57	-0	-0	-0	2149	0	1465.7	-0
5	-41.05	675.51	43.79	2495.89	0	1121.11	3184.36	-0	-0	-0	2149	0	1465.7	-0
6	-45.17	674.9	44.86	2478.29	0	1122.78	6985.51	-0	-0	-0	2149	0	1465.7	-0
7	-41.96	674.29	42.95	2484.73	0	1121.96	5039.76	-0.08	-15.56	5.26	2935.35	0	1549.21	2761.73
8	-39.06	672.15	44.4	2482.36	0	1122.26	2804.6	-0	-0	-0	2149	0	1465.7	-0
9	-36.24	666.2	40.74	2488.13	0	1123.02	1298.54	-0	-0	-0	2149	0	1465.7	-0
10	-37.38	672	41.66	2470.69	0	1120.42	4923.52	-0	-0	-0	2149	0	1465.7	-0
11	-37.16	665.89	40.05	2463.2	0	1121.69	6347.93	-0	-0	-0	2149	0	1465.7	-0
12	-35.48	668.79	45.32	2471.11	0	1124.97	6460.3	-0	-0	-0	2149	0	1465.7	-0
13	-29.07	658.26	37.08	2478.19	0	1122.93	-603.83	-0	-0	-0	2149	0	1465.7	-0
14	-30.44	669.1	40.51	2470.3	0	1120.75	590.95	-0	-0	-0	2149	0	1465.7	-0
15	-31.36	658.42	37.77	2458.2	0	1123.44	4786.53	-0	-0	-0	2149	0	1465.7	-0
16	-29.3	666.5	40.82	2457.13	0	1122.5	4855.99	-0	-0	-0	2149	0	1465.7	-0
17	-26.32	658.11	39.44	2465.19	0	1124.12	1729.05	-0	-0	-0	2149	0	1465.7	-0
18	-24.49	665.74	42.5	2465.78	0	1123.38	1375.7	-0	-0	-0	2149	0	1465.7	-0
19	-24.64	655.52	38.15	2441.17	0	1122.49	4277.54	-0	-0	-0	2149	0	1465.7	-0
20	-22.81	667.72	43.72	2443.92	0	1121.62	6277.19	-0	-0	-0	2149	0	1465.7	-0
21	-25.02	656.59	42.42	2448.71	0	1126.55	5667.95	-0	-0	-0	2149	0	1465.7	-0
22	-13.73	661.77	40.74	2452.47	0	1124.12	-539.49	-0	-0	-0	2149	0	1465.7	-0
23	-20.29	662.38	40.05	2444.21	0	1123.28	-372.72	-0	-0	-0	2149	0	1465.7	-0
24	-16.71	661.93	37.38	2424.28	0	1122.28	3310.1	-0	-0	-0	2149	0	1465.7	-0
25	-11.67	662.69	42.72	2440.35	0	1126.85	3304.32	-0	-0	-0	2149	0	1465.7	-0
26	-17.85	659.94	42.11	2437.4	0	1126.22	4199.82	-0	-0	-0	2149	0	1465.7	-0
27	-8.09	661.93	39.52	2436.28	0	1124.81	-2344.75	-0	-0	-0	2149	0	1465.7	-0
28	-13.96	666.05	37.61	2421.84	0	1122.52	3338.78	-0	-0	-0	2149	0	1465.7	-0
29	-10.3	665.59	40.44	2421.07	0	1124.28	4724.73	1.91	-16.78	4.65	3014.57	0	1568.18	5555.17
30	-8.77	667.11	42.8	2423.19	0	1126.53	2616.38	-0	-0	-0	2149	0	1465.7	-0
31	-9.77	660.71	37.99	2420.7	0	1127.06	-590.98	-0	-0	-0	2149	0	1465.7	-0
32	-2.52	672.61	41.73	2415.19	0	1125.45	32.97	-0	-0	-0	2149	0	1465.7	-0
33	-3.43	666.2	39.75	2410.44	0	1125.91	2713.14	-0	-0	-0	2149	0	1465.7	-0
34	-2.98	674.44	42.8	2407.85	0	1125.83	1755.27	-0	-0	-0	2149	0	1465.7	-0
35	-2.59	670.47	41.73	2405.43	0	1127.61	2407.77	-0	-0	-0	2149	0	1465.7	-0
36	5.26	674.13	44.56	2412.72	0	1127.86	31.74	-0	-0	-0	2149	0	1465.7	-0
37	1.91	680.24	39.52	2395.57	0	1123.03	14.31	-0	-0	-0	2149	0	1465.7	-0
38	2.9	676.27	43.64	2394.01	0	1126.99	4150.47	-0	-0	-0	2149	0	1465.7	-0
39	3.28	683.59	48.07	2395.68	0	1128.34	3161.51	-0	-0	-0	2149	0	1465.7	-0
40	7.32	681.15	44.56	2403.28	0	1127.55	-588.07	-0	-0	-0	2149	0	1465.7	-0
41	6.94	686.65	45.32	2389.42	0	1126.63	-545.39	-0	-0	-0	2149	0	1465.7	-0
42	10.6	689.24	44.1	2385.56	0	1125.02	1475.41	-0	-0	-0	2149	0	1465.7	-0
43	9.54	696.72	50.96	2384.55	0	1127.32	4375.27	-0	-0	-0	2149	0	1465.7	-0
44	14.11	686.95	47.15	2380.54	0	1129.11	1078.8	-0	-0	-0	2149	0	1465.7	-0
45	17.55	702.82	49.29	2384.59	0	1125.76	-715.93	-0	-0	-0	2149	0	1465.7	-0
46	15.34	686.95	47.3	2371.68	0	1128.89	3343.85	-0	-0	-0	2149	0	1465.7	-0
47	23.96	704.96	51.57	2372.97	0	1126.52	828.62	-0	-0	-0	2149	0	1465.7	-0
48	14.8	698.39	52.57	2367.6	0	1130.61	5990.43	-0	-0	-0	2149	0	1465.7	-0
49	28.38	703.13	51.04	2370.96	0	1129.1	-770.49	-0	-0	-0	2149	0	1465.7	-0
50	27.69	709.53	50.05	2367.86	0	1126.59	-2185.22	-0	-0	-0	2149	0	1465.7	-0
51	23.8	712.13	50.2	2357.71	0	1126.55	2423.12	-0	-0	-0	2149	0	1465.7	-0
52	34.18	713.35	55.08	2357.91	0	1131.01	4107.66	-0	-0	-0	2149	0	1465.7	-0
53	26.17	719.45	53.63	2358.52	0	1129.41	813.44	-0	-0	-0	2149	0	1465.7	-0
54	38.22	720.83	50.81	2358.52	0	1127.96	-1784.31	-0	-0	-0	2149	0	1465.7	-0
55	37.84	724.79	53.56	2347.72	0	1129.23	1641.76	-0	-0	-0	2149	0	1465.7	-0
56	35.93	731.51	51.5	2343.94	0	1127.33	4278.82	-0	-0	-0	2149	0	1465.7	-0
57	42.88	732.12	56.76	2337.5	0	1130.97	2760.29	-0	-0	-0	2149	0	1465.7	-0
58	43.79	733.49	52.11	2347.63	0	1129.71	-1048.82	2.37	-19.07	0.46	2514.34	0	1686.34	-4677.95
59	48.22	742.65	52.49	2347.32	0	1128.89	-1504.23	-0	-0	-0	2149	0	1465.7	-0
60	47.23	741.27	51.57	2325.79	0	1130.17	1410.85	-0	-0	-0	2149	0	1465.7	-0
61	49.36	751.19	54.55	2330.14	0	1129.37	1359.51	-0	-0	-0	2149	0	1465.7	-0
62	50.89	750.43	56.69	2334.85	0	1132.1	2033.52	-0	-0	-0	2149	0	1465.7	-0
63	58.75	753.33	53.86	2337.31	0	1132.69	-2965.86	-0	-0	-0	2149	0	1465.7	-0
