Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	108.95	751.34	-28.08	1981.64	0	1312.37	47877.7
2	0	0	0	2149	0	976.7	0	113.07	756.07	-34.41	1970.52	0	1310.04	49973.8
3	-0	-0	-0	2149	0	976.7	-0	129.78	748.9	-34.71	1976.46	0	1307.43	53860.5
4	-0	-0	-0	2149	0	976.7	-0	123.67	756.84	-31.05	1970.81	0	1309.75	48837.8
5	-0	-0	-0	2149	0	976.7	-0	130.54	736.24	-29.75	1954.33	0	1307.58	52371.5
6	-0	-0	-0	2149	0	976.7	-0	137.1	749.05	-35.63	1953.15	0	1309.53	51243.7
7	-0	-0	-0	2149	0	976.7	-0	137.02	738.07	-31.74	1953.87	0	1307.55	48892.3
8	-0	-0	-0	2149	0	976.7	-0	147.17	732.27	-30.36	1944.33	0	1308.31	51728.7
9	-0	-0	-0	2149	0	976.7	-0	141.83	722.81	-29.98	1928.66	0	1309.94	47653
10	-0	-0	-0	2149	0	976.7	-0	154.72	716.25	-32.12	1940.1	0	1307.94	48720.2
11	-0	-0	-0	2149	0	976.7	-0	156.48	708.16	-32.88	1929.07	0	1306.8	46264.3
12	-0	-0	-0	2149	0	976.7	-0	154.8	691.22	-28.08	1916.2	0	1306.32	50391.4
13	-16.71	99.03	14.88	2708.41	0	1185.88	15290.2	164.64	686.34	-26.4	1908.89	0	1311.61	49483.5
14	-77.36	416.72	33.72	2523.99	0	1140.63	15698.9	165.25	662.38	-29.75	1906.05	0	1305.47	47695.1
15	-65.54	624.69	-29.98	2582.45	0	1116.65	-19828.2	169.91	660.71	-25.86	1899.69	0	1309.56	48485.4
16	-10.22	507.2	-29.98	2544.25	0	1126.01	19007.8	159.3	647.89	-20.07	1887.07	0	1315.63	41024.4
17	-29.91	462.19	39.14	2562.79	0	1145.34	48533.2	182.8	600.59	-32.65	1861.7	0	1304.05	54207.8
18	-31.51	555.11	-35.4	2578.55	0	1123	-19175	176.39	587.31	-27.92	1883.07	0	1301.58	45988.9
19	-34.33	558.47	-90.64	2539.01	0	1125.73	-741.07	162.89	574.34	-9.38	1860.27	0	1312.2	40232.8
20	-39.98	644.38	-23.57	2563.72	0	1117.53	5529.8	177.76	522.92	-26.32	1821.13	0	1303.66	52365.9
21	-114.14	625.92	16.02	2544.17	0	1131.09	4888.45	175.48	512.7	-23.19	1859.13	0	1302.89	46134
22	-89.19	617.37	-21.59	2517.82	0	1119.61	21915.4	161.13	481.72	-5.8	1830.01	0	1303.15	38418.9
23	-126.11	638.12	-3.28	2548	0	1114.54	188.72	174.1	442.81	-22.51	1799.9	0	1297.79	53343.4
24	-138.63	623.78	41.43	2516.51	0	1124.62	10509.8	160.29	408.63	-8.93	1794.69	0	1303.87	42564.1
25	-83.77	660.4	15.72	2540.07	0	1116.39	12676.8	149.61	384.22	-0.53	1790.5	0	1294.86	38799.5
26	-139.08	668.03	-17.4	2545.1	0	1112.08	2675.84	161.67	329.59	-1.53	1758.58	0	1285.71	49172.7
27	-89.26	668.79	44.78	2520.46	0	1119.66	7775.85	125.05	297.24	-2.82	1711.98	0	1290.44	40924.3
28	-110.78	661.01	45.7	2529.77	0	1117.47	17915.2	134.43	266.72	14.72	1722.46	0	1289.62	40176.3
29	-146.87	669.25	5.34	2516.84	0	1112.47	1791.14	128.86	204.32	19.38	1636.65	0	1262.96	38522.2
30	-106.51	653.99	41.43	2513.19	0	1115.77	-378.95	86.75	180.66	7.55	1614.31	0	1263.59	40577.2
31	-155.79	664.67	73.47	2509.21	0	1115.47	8693.74	101.47	133.06	22.81	1420.07	0	1251.12	33914.8
32	-147.17	671.69	51.27	2500.78	0	1113.08	-1752.94	67.75	98.57	37	1338.57	0	1234.07	16549.2
33	-139.08	660.4	52.87	2500.92	0	1114.18	15837.9	-0	-0	-0	2149	0	1465.7	-0
34	-170.36	669.86	80.34	2490.93	0	1118.24	12148.6	-0	-0	-0	2149	0	1465.7	-0
35	-145.19	697.02	55.77	2504.19	0	1113.46	1421.02	-0	-0	-0	2149	0	1465.7	-0
36	-175.93	701.75	25.79	2475.07	0	1114.61	9031.72	-0	-0	-0	2149	0	1465.7	-0
37	-172.73	744.78	56.92	2493.95	0	1114.69	861.27	-0	-0	-0	2149	0	1465.7	-0
38	-168.08	752.72	67.52	2489.03	0	1114.48	9116.1	-0	-0	-0	2149	0	1465.7	-0
39	-183.26	764.92	48.68	2472.14	0	1115.22	10006.7	-0	-0	-0	2149	0	1465.7	-0
40	-167.47	797.73	63.25	2484.41	0	1112.47	6069.99	-0	-0	-0	2149	0	1465.7	-0
41	-180.44	779.72	81.86	2456.8	0	1117.96	14887.7	-0	-0	-0	2149	0	1465.7	-0
42	-164.18	818.79	66.22	2466.86	0	1111.73	10088.1	-0	-0	-0	2149	0	1465.7	-0
43	-173.19	797.73	64.24	2450.64	0	1119.71	10133.8	-0	-0	-0	2149	0	1465.7	-0
44	-161.97	820.62	80.87	2449.91	0	1114.22	9705.39	-0	-0	-0	2149	0	1465.7	-0
45	-164.79	833.28	80.03	2443.91	0	1114.42	6089.58	-0	-0	-0	2149	0	1465.7	-0
46	-160.83	824.89	70.04	2427.28	0	1118.71	11510.6	-6.1	-56.92	6.87	2822.73	0	1657.96	44309.7
47	-136.8	850.22	84.99	2449.89	0	1111.01	14030.6	5.26	-59.51	8.77	2892.8	0	1611.62	41300.7
48	-164.49	843.51	90.64	2416.26	0	1117.59	10862.9	5.04	-54.93	11.52	2892.07	0	1622.92	34314.4
49	-120.62	849.3	79.73	2426.03	0	1115.36	9994.86	-9.31	-66.07	12.44	2793.84	0	1620.43	48846.4
50	-136.72	877.69	87.43	2417.6	0	1112.28	13796	16.86	-51.12	5.87	2879.87	0	1611.45	38808.3
51	-138.17	847.93	89.57	2395.67	0	1119.3	7973.84	-7.17	-65.16	9.69	2856.27	0	1612.79	38750.3
52	-101.09	878.6	86.59	2404.2	0	1110.92	7550.66	-6.71	-54.32	11.22	2942.99	0	1636.08	44084.6
53	-138.55	859.38	77.97	2390.05	0	1114.1	13989.1	10.68	-62.56	8.16	2885.46	0	1579.91	37195.7
54	-96.05	862.12	85.98	2384.74	0	1115.28	2349.78	-0.23	-57.37	12.28	2800.12	0	1631.69	46440.1
55	-105.82	849.15	84.15	2381.94	0	1112.81	11494.6	-1.07	-54.63	12.82	2954.32	0	1600.43	42311
