Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	803.772	1039.42	1386.52	815.667	1034.24	1079.68	626.23	1044.14	1262.62	628.963	1041.18	1180.21	747.957	1082.76	1043.86	748.095	1096.65	1411.57	730.273	945.092	1418.04	708.502	515.145	1384.94	694.824	458.996	1391.41	757.296	429.872	1347.11	672.854	68.3029	1401.7	618.701	55.4292	1357.79	828.547	42.2128	1342.76	791.902	34.8396	1418.94	726.217	947.179	1037.21	702.804	515.512	1048.76	689.967	454.564	1039.05	744.998	429.631	1086.54	674.954	63.5794	1042.42	621.286	56.9032	1080.95	829.044	40.5091	1113.16	804.089	30.0051	1031.17	721.407	506.636	1259.7	688.215	85.2778	1313.51	824.679	40.633	1372.77	703.592	503.018	1170.33	689.775	86.7317	1129.11	832.14	37.0069	1080.16
0.007	803.747	1039.41	1386.51	815.637	1034.26	1079.65	626.199	1044.12	1262.62	628.929	1041.19	1180.18	747.933	1082.77	1043.85	748.079	1096.65	1411.58	730.254	945.085	1418.03	708.507	515.146	1384.93	694.83	458.995	1391.41	757.298	429.875	1347.1	672.849	68.3078	1401.7	618.697	55.4324	1357.8	828.549	42.2031	1342.75	791.908	34.8471	1418.94	726.18	947.185	1037.2	702.794	515.51	1048.74	689.952	454.565	1039.05	744.992	429.627	1086.53	674.944	63.5824	1042.43	621.278	56.9098	1080.94	828.966	40.3905	1113.16	804.082	29.9867	1031.16	721.389	506.637	1259.7	688.218	85.2676	1313.5	824.678	40.6265	1372.76	703.591	503.011	1170.34	689.776	86.7358	1129.1	832.957	36.8029	1080.45
0.013	803.725	1039.42	1386.5	815.613	1034.25	1079.65	626.166	1044.13	1262.6	628.892	1041.18	1180.17	747.883	1082.8	1043.82	748.06	1096.65	1411.56	730.23	945.088	1418.02	708.5	515.145	1384.93	694.821	458.997	1391.4	757.301	429.888	1347.1	672.839	68.3118	1401.72	618.706	55.4318	1357.78	828.547	42.214	1342.76	791.906	34.8498	1418.94	726.162	947.181	1037.19	702.801	515.503	1048.73	689.947	454.57	1039.04	744.995	429.63	1086.52	674.939	63.5822	1042.32	621.283	56.8959	1080.94	829.04	40.5062	1113.16	804.093	29.9935	1031.17	721.394	506.638	1259.69	688.206	85.2794	1313.5	824.674	40.6245	1372.77	703.589	503.026	1170.33	689.769	86.731	1129.11	832.144	37.0008	1080.16
0.02	803.702	1039.42	1386.5	815.586	1034.25	1079.63	626.144	1044.13	1262.59	628.867	1041.18	1180.17	747.843	1082.82	1043.8	748.042	1096.64	1411.55	730.211	945.083	1418.02	708.503	515.151	1384.91	694.819	458.997	1391.39	757.287	429.886	1347.09	672.843	68.3092	1401.7	618.701	55.4338	1357.78	828.547	42.2115	1342.75	791.91	34.8474	1418.94	726.135	947.187	1037.18	702.788	515.515	1048.73	689.957	454.563	1039.04	745.003	429.636	1086.52	674.942	63.5912	1042.41	621.279	56.8909	1080.94	828.973	40.3787	1113.16	804.091	29.9922	1031.17	721.387	506.631	1259.69	688.219	85.2771	1313.5	824.67	40.6298	1372.77	703.588	503.013	1170.34	689.773	86.735	1129.1	832.958	36.8049	1080.43
0.027	803.687	1039.42	1386.47	815.571	1034.26	1079.62	626.124	1044.11	1262.59	628.837	1041.18	1180.16	747.821	1082.83	1043.8	748.025	1096.64	1411.55	730.193	945.088	1418	708.487	515.151	1384.91	694.811	459.004	1391.39	757.282	429.894	1347.09	672.851	68.3149	1401.7	618.704	55.4393	1357.78	828.547	42.2164	1342.75	791.906	34.8539	1418.94	726.105	947.188	1037.17	702.786	515.516	1048.73	689.957	454.561	1039.03	745.004	429.634	1086.5	674.946	63.5839	1042.41	621.283	56.8992	1080.94	828.975	40.3912	1113.16	804.095	29.9929	1031.17	721.38	506.632	1259.68	688.222	85.2764	1313.5	824.661	40.64	1372.76	703.602	503.023	1170.32	689.773	86.7375	1129.09	833.06	36.7999	1080.48
0.033	803.67	1039.42	1386.46	815.553	1034.25	1079.61	626.095	1044.12	1262.58	628.807	1041.18	1180.16	747.792	1082.84	1043.8	748.008	1096.64	1411.54	730.176	945.082	1418	708.487	515.147	1384.89	694.812	458.997	1391.37	757.279	429.892	1347.07	672.888	68.3001	1401.41	618.705	55.4389	1357.78	828.546	42.2125	1342.75	791.911	34.8555	1418.94	726.087	947.188	1037.17	702.794	515.505	1048.72	689.949	454.569	1039.02	745.009	429.646	1086.51	674.952	63.5889	1042.42	621.282	56.899	1080.93	829.041	40.5076	1113.15	804.087	29.9956	1031.16	721.361	506.651	1259.68	688.226	85.2753	1313.5	824.683	40.6418	1372.75	703.604	503.034	1170.31	689.767	86.739	1129.09	832.149	37.0052	1080.15
0.04	803.64	1039.42	1386.44	815.535	1034.25	1079.61	626.073	1044.12	1262.56	628.777	1041.19	1180.15	747.773	1082.85	1043.8	747.98	1096.63	1411.55	730.159	945.081	1417.99	708.473	515.153	1384.9	694.803	459.001	1391.37	757.273	429.901	1347.07	672.845	68.3259	1401.7	618.705	55.4365	1357.77	828.548	42.2132	1342.75	791.911	34.8547	1418.93	726.061	947.183	1037.16	702.779	515.508	1048.71	689.941	454.563	1039.02	745.001	429.646	1086.5	674.942	63.5791	1042.42	621.285	56.8912	1080.94	829.04	40.4999	1113.15	804.088	29.9938	1031.16	721.332	506.645	1259.66	688.21	85.2768	1313.5	824.672	40.6365	1372.76	703.596	503.03	1170.3	689.763	86.7355	1129.1	832.143	37.0034	1080.15
0.047	803.639	1039.42	1386.44	815.513	1034.24	1079.58	626.053	1044.11	1262.57	628.758	1041.18	1180.15	747.736	1082.88	1043.78	747.973	1096.63	1411.53	730.144	945.083	1417.98	708.46	515.16	1384.88	694.785	459.003	1391.37	757.271	429.887	1347.06	672.877	68.305	1401.41	618.708	55.4256	1357.77	828.551	42.2087	1342.75	791.919	34.8597	1418.94	726.034	947.194	1037.15	702.78	515.507	1048.7	689.946	454.555	1039.01	745.011	429.638	1086.49	674.942	63.5737	1042.41	621.282	56.8885	1080.93	829.048	40.51	1113.14	804.09	29.9901	1031.16	721.348	506.637	1259.66	688.216	85.2788	1313.49	824.674	40.6396	1372.76	703.601	503.038	1170.3	689.765	86.7431	1129.09	832.147	37.0155	1080.15
0.053	803.62	1039.42	1386.42	815.493	1034.25	1079.58	626.032	1044.12	1262.57	628.728	1041.19	1180.14	747.729	1082.88	1043.8	747.96	1096.63	1411.52	730.114	945.082	1417.97	708.455	515.154	1384.88	694.785	458.995	1391.37	757.256	429.895	1347.04	672.842	68.3204	1401.7	618.704	55.4303	1357.79	828.55	42.2094	1342.75	791.914	34.8586	1418.93	726.013	947.19	1037.15	702.778	515.507	1048.7	689.944	454.555	1039	745.002	429.641	1086.49	674.933	63.5709	1042.32	621.279	56.8888	1080.94	829.045	40.5095	1113.14	804.083	29.9976	1031.16	721.205	506.633	1259.47	688.211	85.2725	1313.5	824.679	40.6302	1372.76	703.602	503.031	1170.29	689.77	86.7379	1129.1	832.147	37	1080.15
0.06	803.602	1039.41	1386.42	815.476	1034.24	1079.57	626.012	1044.12	1262.55	628.704	1041.18	1180.14	747.71	1082.89	1043.78	747.953	1096.62	1411.5	730.107	945.079	1417.96	708.442	515.145	1384.88	694.781	459.003	1391.37	757.248	429.896	1347.06	672.849	68.3144	1401.7	618.698	55.4198	1357.78	828.544	42.2089	1342.74	791.91	34.8537	1418.93	725.993	947.19	1037.13	702.774	515.507	1048.69	689.94	454.55	1038.99	744.999	429.636	1086.49	674.943	63.5744	1042.4	621.294	56.8803	1080.93	829.038	40.5077	1113.15	804.097	29.9958	1031.16	721.29	506.648	1259.64	688.213	85.2713	1313.49	824.677	40.6362	1372.75	703.595	503.034	1170.29	689.768	86.7379	1129.09	832.146	37.0089	1080.15
