Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.11899	-0.017726	-0.65906	-0.16081	-0.02063	-0.626515	0.023148	0.003266	-0.366536	-0.03405	0.00084	-0.35573	0.006316	0.014746	0.012186	0.00347	0.01146	0.00916	0.0737	0.518792	-0.027444	0.088055	0.52055	-0.012435
1	-0.11678	-0.022712	-0.665164	-0.140315	-0.021615	-0.63582	0.020044	0.001776	-0.328812	-0.024765	0.001135	-0.306395	0.005248	0.00652	-0.003264	-0.00276	0.00179	-0.00663	0.085072	1.41369	-0.08923	0.111675	1.43177	-0.051335
2	-0.093404	-0.023122	-0.606144	-0.09021	-0.019675	-0.583685	0.018006	0.002536	-0.253866	-0.01026	0.00164	-0.22528	-0.002304	-0.008484	-0.032648	-0.016775	-0.014935	-0.035965	0.015276	2.56189	-0.178596	0.046125	2.60231	-0.11011
3	-0.067886	-0.019638	-0.495854	-0.04095	-0.015885	-0.48807	0.010034	0.000792	-0.159664	0.000595	0.0004	-0.12939	-0.015362	-0.029222	-0.07219	-0.036525	-0.037295	-0.076605	-0.19586	3.55738	-0.254738	-0.17996	3.64344	-0.159575
4	-0.071756	-0.014472	-0.468364	-0.03262	-0.012455	-0.453915	-0.002252	-0.004342	-0.108032	0.006075	-0.00154	-0.069895	-0.027616	-0.050484	-0.110994	-0.05628	-0.0598	-0.11876	-0.508834	4.35483	-0.273042	-0.53274	4.51006	-0.162325
5	-0.060982	-0.00318	-0.495376	-0.029615	-0.005475	-0.458505	0.000362	-0.00678	-0.07602	0.02378	-0.00077	-0.026585	-0.035718	-0.066372	-0.14011	-0.07125	-0.07714	-0.152185	-0.803528	5.05727	-0.234412	-0.87866	5.27215	-0.11309
6	0.002588	0.012464	-0.523102	0.02049	0.004775	-0.48748	0.03392	-0.002812	-0.019554	0.0717	0.004235	0.03124	-0.039796	-0.075066	-0.158174	-0.08115	-0.08573	-0.171485	-1.00341	5.74116	-0.160656	-1.11769	5.99236	-0.025175
7	0.103038	0.02137	-0.550426	0.12465	0.011515	-0.52534	0.08974	0.003522	0.072418	0.14187	0.009785	0.12177	-0.042084	-0.07814	-0.165592	-0.08916	-0.08588	-0.17377	-1.15763	6.43883	-0.06554	-1.28463	6.68321	0.085405
8	0.209402	0.01563	-0.59749	0.225525	0.00701	-0.57181	0.148474	0.005212	0.170414	0.199225	0.009465	0.22378	-0.045036	-0.077432	-0.1608	-0.096795	-0.082315	-0.158545	-1.31382	7.12905	0.03848	-1.42496	7.33164	0.190965
9	0.290006	-0.003838	-0.666944	0.29769	-0.00789	-0.626325	0.193736	-0.001382	0.243918	0.23503	0.002895	0.30647	-0.048602	-0.075506	-0.14513	-0.10432	-0.07841	-0.131635	-1.43743	7.79725	0.136472	-1.52824	7.97818	0.26612
