Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	839.914	937.273	1336.58	855.155	937.991	1118.56	643.806	1001.05	1244.99	656.617	1002.51	1171.24	771.418	1030.69	1059.95	747.956	1028.29	1386.03	736.976	870.146	1415.75	728.092	473.143	1387.38	716.116	421.012	1393.29	752.871	405.963	1324.54	673.518	69.8467	1385.23	624.982	57.8579	1346.95	818.913	38.7355	1343.61	777.769	31.8764	1410.07	769.832	880.551	1033.59	727.197	471.737	1053.89	712.735	413.731	1049.5	759.317	406.906	1109.05	673.551	73.3552	1065.69	625.145	55.6613	1094.01	815.177	38.896	1115.88	786.959	28.2869	1046.26	706.354	460.332	1257.88	688.616	82.8175	1307.22	812.171	38.3447	1368.4	705.73	462.059	1180.81	681.76	82.459	1142.06	812.613	36.9676	1091.24
0.007	839.866	937.275	1336.55	855.155	937.996	1118.53	643.784	1001.06	1244.93	656.619	1002.52	1171.17	771.465	1030.71	1059.92	747.919	1028.29	1385.99	736.915	870.144	1415.68	728.071	473.146	1387.35	716.089	421.014	1393.27	752.841	405.97	1324.52	673.517	69.8455	1385.23	624.982	57.849	1346.95	818.917	38.7404	1343.61	777.776	31.875	1410.09	769.841	880.548	1033.55	727.186	471.729	1053.87	712.732	413.729	1049.48	759.296	406.914	1109.04	673.552	73.3529	1065.69	625.135	55.6663	1094.02	815.179	38.8994	1115.89	786.973	28.2903	1046.26	706.322	460.334	1257.85	688.629	82.8155	1307.22	812.173	38.3384	1368.38	705.69	462.084	1180.79	681.757	82.4596	1142.06	812.621	36.9662	1091.23
0.013	839.84	937.264	1336.51	855.148	938.002	1118.49	643.766	1001.06	1244.84	656.607	1002.52	1171.12	771.503	1030.73	1059.89	747.871	1028.28	1385.94	736.871	870.15	1415.65	728.041	473.146	1387.32	716.07	421.02	1393.22	752.837	405.959	1324.5	673.516	69.8503	1385.22	624.983	57.8515	1346.94	818.915	38.7296	1343.6	777.774	31.8802	1410.09	769.844	880.558	1033.5	727.192	471.724	1053.84	712.721	413.733	1049.47	759.298	406.928	1109.04	673.551	73.3601	1065.7	625.146	55.6645	1094.02	815.171	38.9547	1115.93	786.957	28.2873	1046.25	706.318	460.329	1257.83	688.629	82.8144	1307.21	812.171	38.332	1368.39	705.674	462.086	1180.77	681.76	82.4582	1142.06	812.615	36.9702	1091.24
0.02	839.803	937.267	1336.47	855.134	938.006	1118.48	643.737	1001.07	1244.77	656.615	1002.51	1171.05	771.529	1030.74	1059.87	747.824	1028.28	1385.89	736.823	870.151	1415.61	728.023	473.143	1387.27	716.059	421.043	1393.18	752.819	405.968	1324.47	673.511	69.8499	1385.22	624.97	57.8561	1346.95	818.915	38.7374	1343.6	777.77	31.8751	1410.08	769.844	880.552	1033.45	727.177	471.718	1053.82	712.698	413.731	1049.45	759.271	406.912	1109.01	673.555	73.3476	1065.69	625.143	55.6707	1094.02	815.183	38.8969	1115.89	786.971	28.2864	1046.26	706.314	460.321	1257.81	688.623	82.8146	1307.2	812.168	38.3401	1368.39	705.678	462.087	1180.73	681.778	82.4613	1142.04	812.618	36.965	1091.24
0.027	839.788	937.261	1336.44	855.133	938.005	1118.44	643.728	1001.07	1244.72	656.607	1002.52	1171	771.547	1030.75	1059.84	747.783	1028.27	1385.86	736.781	870.162	1415.56	728.014	473.142	1387.23	716.048	421.039	1393.12	752.8	405.959	1324.45	673.516	69.8576	1385.19	624.979	57.8437	1346.92	818.919	38.73	1343.6	777.768	31.8774	1410.07	769.849	880.554	1033.4	727.159	471.73	1053.81	712.685	413.724	1049.43	759.27	406.927	1108.99	673.568	73.3495	1065.69	625.146	55.659	1094	815.182	38.8931	1115.89	786.977	28.2728	1046.26	706.298	460.313	1257.78	688.623	82.8055	1307.2	812.175	38.3375	1368.39	705.658	462.073	1180.71	681.767	82.4729	1142.05	812.619	36.9615	1091.24
0.033	839.758	937.256	1336.4	855.132	938.014	1118.4	643.718	1001.08	1244.67	656.613	1002.51	1170.96	771.547	1030.75	1059.82	747.742	1028.26	1385.82	736.744	870.169	1415.52	727.998	473.143	1387.21	716.041	421.041	1393.09	752.792	405.972	1324.42	673.511	69.8689	1385.2	624.99	57.8497	1346.93	818.918	38.7339	1343.6	777.768	31.8809	1410.07	769.847	880.55	1033.36	727.144	471.719	1053.79	712.653	413.725	1049.42	759.275	406.93	1108.96	673.569	73.3455	1065.69	625.151	55.6652	1094.01	815.18	38.8981	1115.88	786.97	28.2705	1046.27	706.276	460.318	1257.75	688.632	82.7986	1307.18	812.174	38.33	1368.38	705.651	462.096	1180.69	681.768	82.4738	1142.05	812.614	36.9685	1091.24
0.04	839.736	937.253	1336.35	855.128	938.006	1118.38	643.713	1001.08	1244.61	656.606	1002.51	1170.92	771.569	1030.76	1059.79	747.714	1028.25	1385.78	736.707	870.166	1415.47	727.981	473.143	1387.18	716.028	421.018	1393	752.786	405.966	1324.4	673.518	69.8521	1385.18	624.976	57.8502	1346.91	818.925	38.7325	1343.6	777.78	31.8778	1410.06	769.846	880.546	1033.34	727.135	471.725	1053.76	712.639	413.719	1049.41	759.264	406.954	1108.93	673.568	73.3637	1065.69	625.149	55.6639	1094	815.185	38.8924	1115.89	786.973	28.2622	1046.26	706.27	460.327	1257.72	688.624	82.7994	1307.18	812.026	38.1998	1368.41	705.642	462.098	1180.67	681.769	82.4682	1142.05	812.637	36.9653	1091.34
0.047	839.728	937.248	1336.32	855.123	938.011	1118.34	643.696	1001.09	1244.56	656.601	1002.52	1170.86	771.564	1030.76	1059.77	747.672	1028.24	1385.75	736.676	870.166	1415.45	727.973	473.14	1387.14	716.024	421.037	1392.97	752.772	405.958	1324.37	673.509	69.8776	1385.18	624.99	57.8516	1346.9	818.919	38.7367	1343.59	777.777	31.874	1410.05	769.839	880.543	1033.29	727.111	471.72	1053.75	712.615	413.727	1049.38	759.247	406.959	1108.91	673.577	73.3475	1065.68	625.16	55.6721	1094	815.187	38.8933	1115.88	786.981	28.2696	1046.26	706.271	460.33	1257.68	688.631	82.7968	1307.17	812.18	38.3427	1368.38	705.62	462.095	1180.66	681.776	82.4814	1142.04	812.621	36.9617	1091.24
0.053	839.708	937.242	1336.3	855.115	938.002	1118.33	643.7	1001.09	1244.52	656.603	1002.52	1170.81	771.573	1030.77	1059.74	747.657	1028.24	1385.71	736.655	870.165	1415.4	727.954	473.145	1387.12	716.007	420.97	1392.9	752.761	405.957	1324.35	673.508	69.8589	1385.17	624.983	57.8454	1346.9	818.923	38.7356	1343.6	777.778	31.8776	1410.05	769.828	880.554	1033.25	727.094	471.727	1053.72	712.601	413.734	1049.37	759.235	406.961	1108.88	673.574	73.3405	1065.69	625.156	55.6691	1094.02	815.181	38.9527	1115.92	786.974	28.2541	1046.26	706.258	460.333	1257.67	688.626	82.7999	1307.18	812.178	38.3349	1368.39	705.607	462.103	1180.63	681.771	82.4851	1142.04	812.628	36.9608	1091.35
0.06	839.707	937.227	1336.27	855.116	938.001	1118.3	643.693	1001.1	1244.49	656.607	1002.52	1170.79	771.565	1030.77	1059.72	747.657	1028.23	1385.68	736.634	870.169	1415.38	727.943	473.142	1387.09	716.001	421.003	1392.88	752.746	405.959	1324.33	673.512	69.8802	1385.18	624.979	57.8518	1346.92	818.921	38.7342	1343.59	777.775	31.8862	1410.05	769.828	880.549	1033.22	727.061	471.728	1053.71	712.565	413.734	1049.36	759.209	406.971	1108.86	673.574	73.3561	1065.68	625.158	55.6748	1094.01	815.193	38.8975	1115.89	786.975	28.2463	1046.25	706.241	460.33	1257.64	688.637	82.7983	1307.17	812.178	38.3396	1368.38	705.573	462.096	1180.62	681.781	82.4856	1142.03	812.636	36.9676	1091.35
0.067	839.701	937.219	1336.24	855.122	938.008	1118.25	643.692	1001.1	1244.46	656.602	1002.53	1170.76	771.553	1030.77	1059.69	747.654	1028.23	1385.65	736.617	870.16	1415.34	727.929	473.142	1387.08	715.989	421.001	1392.86	752.737	405.948	1324.31	673.519	69.8659	1385.17	624.988	57.8397	1346.9	818.921	38.7237	1343.59	777.77	31.8853	1410.07	769.823	880.557	1033.19	727.044	471.731	1053.7	712.538	413.737	1049.34	759.174	406.979	1108.83	673.584	73.3469	1065.69	625.16	55.6763	1094.01	815.189	38.8911	1115.89	786.984	28.2577	1046.25	706.208	460.335	1257.63	688.628	82.7908	1307.16	812.182	38.3424	1368.38	705.562	462.124	1180.61	681.772	82.4938	1142.04	812.631	36.9593	1091.24
0.073	839.698	937.212	1336.22	855.103	937.999	1118.16	643.692	1001.1	1244.42	656.611	1002.53	1170.75	771.554	1030.77	1059.67	747.667	1028.22	1385.62	736.62	870.155	1415.31	727.919	473.136	1387.06	715.976	421.01	1392.86	752.719	405.948	1324.31	673.521	69.864	1385.17	625	57.8403	1346.9	818.929	38.7287	1343.59	777.775	31.8831	1410.06	769.813	880.567	1033.17	727.007	471.732	1053.67	712.504	413.739	1049.32	759.147	406.982	1108.83	673.585	73.3459	1065.68	625.158	55.6737	1094.02	815.193	38.947	1115.92	786.976	28.2378	1046.26	706.2	460.322	1257.62	688.628	82.7862	1307.16	812.194	38.3445	1368.38	705.541	462.137	1180.57	681.774	82.5011	1142.03	812.637	36.9581	1091.34
0.08	839.696	937.197	1336.18	855.114	937.998	1118.22	643.692	1001.11	1244.4	656.617	1002.54	1170.74	771.554	1030.77	1059.65	747.701	1028.22	1385.6	736.612	870.16	1415.28	727.899	473.135	1387.06	715.966	421.008	1392.83	752.722	405.946	1324.3	673.513	69.8734	1385.16	624.984	57.8376	1346.89	818.925	38.7295	1343.59	777.772	31.876	1410.05	769.815	880.565	1033.14	726.982	471.737	1053.66	712.485	413.756	1049.31	759.097	407	1108.8	673.571	73.3527	1065.67	625.154	55.6921	1094.01	815.195	38.8919	1115.89	786.977	28.2385	1046.25	706.21	460.317	1257.61	688.63	82.781	1307.17	812.186	38.338	1368.38	705.515	462.137	1180.54	681.78	82.502	1142.03	812.631	36.9477	1091.23
0.087	839.712	937.185	1336.16	855.104	937.968	1118.08	643.697	1001.11	1244.39	656.608	1002.55	1170.72	771.534	1030.77	1059.61	747.727	1028.22	1385.58	736.622	870.15	1415.26	727.901	473.135	1387.03	715.963	421.002	1392.83	752.704	405.933	1324.29	673.512	69.8616	1385.17	624.987	57.8433	1346.89	818.927	38.726	1343.58	777.777	31.8784	1410.05	769.793	880.573	1033.12	726.953	471.746	1053.64	712.449	413.743	1049.3	759.077	407.009	1108.8	673.589	73.3548	1065.69	625.156	55.6882	1094.01	815.194	38.8911	1115.89	786.986	28.2422	1046.25	706.198	460.31	1257.61	688.63	82.7784	1307.15	812.182	38.3428	1368.38	705.486	462.141	1180.52	681.787	82.5026	1142.03	812.631	36.9488	1091.24
0.093	839.722	937.177	1336.12	855.113	937.991	1118.08	643.698	1001.12	1244.38	656.613	1002.55	1170.72	771.521	1030.77	1059.6	747.767	1028.21	1385.56	736.633	870.16	1415.25	727.897	473.138	1387.02	715.96	420.98	1392.79	752.7	405.937	1324.27	673.508	69.8643	1385.16	624.983	57.8433	1346.89	818.916	38.7327	1343.58	777.773	31.8844	1410.05	769.788	880.575	1033.1	726.925	471.739	1053.63	712.402	413.762	1049.29	759.042	407.015	1108.77	673.591	73.3488	1065.7	625.159	55.6798	1094.02	815.202	38.8911	1115.89	786.977	28.2437	1046.25	706.179	460.301	1257.58	688.623	82.8219	1307.16	812.19	38.3382	1368.37	705.445	462.166	1180.52	681.786	82.5095	1142.03	812.63	36.9518	1091.23
0.1	839.728	937.169	1336.08	855.112	937.989	1118.15	643.706	1001.13	1244.38	656.608	1002.56	1170.71	771.519	1030.77	1059.58	747.81	1028.21	1385.53	736.65	870.157	1415.25	727.893	473.135	1387.01	715.953	421.013	1392.82	752.701	405.939	1324.27	673.505	69.8741	1385.16	624.986	57.8429	1346.89	818.917	38.7262	1343.58	777.774	31.8781	1410.04	769.771	880.569	1033.08	726.888	471.735	1053.62	712.365	413.763	1049.27	759.012	407.032	1108.77	673.59	73.3519	1065.69	625.152	55.6901	1094.02	815.201	38.8933	1115.88	786.988	28.235	1046.25	706.159	460.304	1257.58	688.621	82.7752	1307.16	812.182	38.3386	1368.39	705.417	462.157	1180.49	681.782	82.5081	1142.03	812.636	36.9452	1091.23
0.107	839.733	937.152	1336.06	855.104	937.985	1118.03	643.717	1001.13	1244.38	656.616	1002.58	1170.69	771.482	1030.78	1059.56	747.862	1028.21	1385.51	736.676	870.158	1415.22	727.883	473.134	1387	715.953	420.993	1392.78	752.686	405.941	1324.25	673.51	69.8561	1385.16	624.984	57.841	1346.89	818.919	38.729	1343.59	777.779	31.8778	1410.04	769.753	880.58	1033.06	726.845	471.745	1053.61	712.336	413.776	1049.26	758.969	407.032	1108.75	673.59	73.3584	1065.7	625.154	55.6771	1094.03	815.198	38.948	1115.92	786.978	28.2417	1046.25	706.155	460.297	1257.57	688.628	82.7846	1307.15	812.183	38.346	1368.38	705.357	462.177	1180.48	681.772	82.509	1142.03	812.631	36.9515	1091.22
0.113	839.753	937.135	1336.03	855.099	937.977	1118.02	643.731	1001.13	1244.38	656.615	1002.58	1170.69	771.481	1030.78	1059.54	747.912	1028.22	1385.5	736.701	870.159	1415.22	727.892	473.13	1386.99	715.948	420.997	1392.78	752.689	405.934	1324.25	673.5	69.8733	1385.15	624.986	57.8407	1346.89	818.916	38.7221	1343.58	777.778	31.8873	1410.06	769.735	880.588	1033.04	726.803	471.743	1053.6	712.302	413.772	1049.25	758.935	407.03	1108.74	673.585	73.3477	1065.7	625.162	55.6909	1094.03	815.2	38.8849	1115.89	786.982	28.2381	1046.25	706.146	460.296	1257.56	688.63	82.7803	1307.14	812.181	38.3373	1368.38	705.329	462.182	1180.48	681.773	82.5081	1142.04	812.641	36.9561	1091.33
0.12	839.77	937.131	1335.99	855.089	937.973	1117.98	643.733	1001.13	1244.38	656.616	1002.59	1170.69	771.47	1030.78	1059.53	747.957	1028.22	1385.48	736.725	870.158	1415.22	727.897	473.125	1386.98	715.965	420.993	1392.76	752.692	405.936	1324.25	673.516	69.858	1385.16	624.988	57.8346	1346.89	818.933	38.727	1343.59	777.773	31.8767	1410.04	769.712	880.578	1033.02	726.785	471.753	1053.6	712.276	413.758	1049.26	758.901	407.039	1108.73	673.583	73.3518	1065.71	625.155	55.6884	1094.04	815.2	38.9416	1115.92	786.984	28.2294	1046.24	706.148	460.284	1257.56	688.622	82.7831	1307.15	812.19	38.3392	1368.37	705.303	462.183	1180.46	681.772	82.5098	1142.05	812.635	36.9421	1091.22
0.127	839.789	937.115	1335.97	855.09	937.964	1117.96	643.743	1001.13	1244.39	656.609	1002.6	1170.69	771.445	1030.77	1059.5	748.007	1028.23	1385.46	736.764	870.158	1415.22	727.901	473.125	1386.98	715.973	421.005	1392.76	752.682	405.931	1324.23	673.508	69.8657	1385.15	624.987	57.8378	1346.89	818.916	38.7316	1343.57	777.779	31.8811	1410.04	769.69	880.581	1033.01	726.748	471.756	1053.59	712.23	413.776	1049.24	758.863	407.037	1108.72	673.579	73.3557	1065.7	625.151	55.6945	1094.04	815.207	38.8908	1115.89	786.986	28.2305	1046.24	706.141	460.294	1257.56	688.622	82.7768	1307.15	812.182	38.3341	1368.37	705.27	462.173	1180.46	681.776	82.517	1142.05	812.635	36.9393	1091.22
