Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-362.749	978.171	-152.682	-368.332	975.412	-403.987	-550.52	1019.83	-235.576	-555.766	1017.8	-315.873	-476.533	1066.51	-441.515	-431.391	1061.83	-112.363	-454.668	868.979	-82.203	-552.821	498.528	-133.602	-588.257	442.286	-135.157	-522.724	418.365	-185.077	-692.686	74.3968	-196.263	-738.54	58.6062	-250.537	-527.083	37.4991	-252	-563.129	23.179	-178.05	-456.037	864.095	-465.522	-291.496	511.082	-431.232	-285.656	440.854	-431.531	-214.177	454.309	-397.183	-146.409	86.3007	-401.749	-180.083	43.0615	-346.321	14.8098	124.419	-366.548	-7.01156	96.6728	-418.377
0.007	-354.756	976.779	-152.73	-359.91	973.639	-404.564	-542.97	1018.31	-236.509	-547.906	1016.24	-316.721	-466.49	1064.17	-442.019	-424.053	1060.23	-112.755	-448.115	867.553	-82.0611	-547.818	497.991	-134.004	-583.723	441.946	-135.578	-518.347	417.345	-185.497	-692.364	75.1893	-196.52	-738.274	59.5262	-250.734	-526.98	37.4453	-252.104	-563.348	23.0489	-178.332	-447.547	862.293	-465.731	-283.075	510.214	-432.11	-275.993	439.944	-431.883	-205.548	455.102	-397.554	-129.526	87.6314	-400.999	-162.71	43.7899	-345.708	30.5172	130.18	-364.452	10.31	100.238	-415.827
0.013	-347.44	975.503	-152.053	-351.797	971.887	-404.475	-535.322	1016.81	-237.368	-540.068	1014.81	-317.269	-457.869	1062.62	-442.826	-416.771	1058.55	-112.999	-441.232	866.498	-82.4075	-542.41	497.271	-134.455	-578.96	441.644	-136.069	-513.856	416.27	-185.856	-691.881	76.0994	-196.761	-738.038	61.0693	-251.262	-526.902	37.3885	-252.221	-563.504	23.0374	-178.659	-438.86	860.509	-465.791	-274.075	509.463	-432.784	-266.732	439.136	-432.484	-194.938	455.387	-397.987	-114.714	88.3581	-400.145	-147.235	44.3081	-344.268	44.333	134.261	-362.526	25.2888	103.01	-413.985
0.02	-340.023	974.277	-152.111	-343.538	970.313	-404.514	-527.578	1015.27	-238.132	-532.262	1013.41	-318.122	-449.677	1061.05	-443.904	-409.569	1057	-113.422	-434.338	865.382	-82.8976	-536.695	496.52	-134.797	-573.81	441.232	-136.514	-509.003	415.175	-186.242	-691.214	76.8181	-196.045	-737.665	62.7683	-250.999	-526.996	36.9754	-252.478	-563.445	22.938	-178.784	-430.727	858.991	-466.254	-264.541	508.822	-433.174	-257.141	438.075	-432.598	-186.302	455.836	-398.905	-101.982	88.4377	-399.433	-134.067	44.3689	-343.576	56.4719	136.6	-361.068	38.9718	103.85	-411.993
0.027	-332.071	972.981	-152.719	-335.391	969.007	-404.064	-519.732	1013.84	-238.828	-524.623	1012.32	-319.106	-440.815	1059.51	-444.85	-402.335	1055.51	-113.926	-427.396	864.422	-83.4643	-530.717	495.771	-135.208	-568.4	440.795	-136.712	-503.954	414.131	-186.726	-690.547	77.979	-195.762	-737.39	64.1416	-251.017	-526.843	37.1184	-252.488	-563.396	22.9263	-178.865	-422.59	857.763	-466.663	-254.108	508.505	-433.255	-246.953	437.14	-432.49	-176.148	455.78	-399.446	-91.0486	88.1779	-399.047	-123.23	44.1093	-343.263	66.9773	137.19	-359.19	50.3569	103.952	-410.096
0.033	-324.539	971.755	-152.784	-327.146	967.767	-404.916	-511.808	1012.23	-239.708	-516.826	1011.05	-320.096	-432.53	1058.27	-445.858	-395.24	1054.14	-114.461	-420.423	863.376	-83.9988	-524.604	494.95	-135.385	-562.782	440.466	-136.974	-498.759	412.959	-186.881	-689.89	79.1723	-195.755	-737.099	65.8927	-250.609	-526.672	37.4327	-252.528	-563.316	22.9312	-178.9	-414.68	856.85	-467.253	-242.933	508.506	-433.112	-236.786	436.904	-432.628	-165.568	455.38	-399.664	-81.6479	87.5335	-398.835	-114.365	43.3587	-343.712	75.891	136.094	-357.271	59.899	102.973	-408.367
0.04	-317.028	970.552	-152.819	-318.955	966.735	-405.319	-504.115	1010.92	-240.766	-508.818	1009.59	-320.858	-424.287	1056.72	-446.84	-388.038	1052.73	-115.23	-413.31	862.399	-84.7378	-518.181	494.055	-135.774	-556.924	440.188	-137.132	-493.366	411.866	-187.141	-689.076	80.5141	-195.186	-736.575	67.2943	-249.162	-526.337	37.8886	-251.837	-563.14	22.9681	-178.818	-406.228	855.966	-467.608	-231.366	508.609	-432.758	-226.217	436.603	-432.724	-155.209	454.764	-399.585	-73.8446	86.417	-398.886	-107.326	42.1257	-344.126	83.4747	133.137	-354.906	67.8441	100.968	-406.664
0.047	-309.853	969.408	-152.248	-310.488	965.987	-405.822	-496.296	1009.63	-241.822	-500.947	1008.43	-321.818	-416.11	1055.68	-447.384	-380.875	1051.34	-115.94	-406.041	861.305	-85.421	-511.582	493.367	-135.994	-550.774	439.835	-137.241	-487.692	410.871	-187.546	-688.301	82.0639	-194.33	-736.148	69.7129	-248.433	-526.224	38.06	-251.795	-562.927	23.0753	-178.745	-397.891	855.222	-468.196	-219.691	508.737	-432.304	-215.302	436.567	-432.448	-144.628	453.753	-399.123	-67.4241	84.9082	-398.941	-101.917	40.5654	-345.006	90.0085	129.048	-352.538	74.1509	98.222	-405.009
0.053	-301.799	968.19	-153.104	-302.075	965.319	-406.592	-488.426	1008.36	-242.976	-492.661	1007.02	-322.532	-407.894	1054.29	-447.989	-373.541	1049.92	-116.704	-398.584	860.418	-86.214	-504.702	492.932	-136.1	-544.379	439.704	-137.21	-481.779	409.939	-187.764	-687.22	83.6747	-193.291	-735.491	72.2287	-246.951	-525.961	38.413	-251.516	-562.749	22.9812	-178.721	-389.509	854.719	-468.893	-208.223	508.763	-431.734	-204.377	436.702	-432.314	-134.444	452.552	-398.322	-62.2209	83.0697	-399.044	-97.8855	38.3869	-345.804	95.445	124.074	-350.248	79.0416	95.0461	-404.264
0.06	-293.601	967.24	-153.539	-293.424	964.756	-407.204	-479.983	1006.88	-243.826	-484.377	1005.75	-323.279	-400.203	1053.33	-448.289	-366.369	1048.65	-117.494	-390.776	859.505	-86.7689	-497.635	492.326	-136.213	-537.983	439.565	-137.255	-475.803	409.037	-187.889	-686.12	86.118	-192.434	-734.912	74.6201	-246.455	-526.472	37.4076	-251.93	-562.522	22.9629	-178.594	-377.121	854.183	-470.56	-196.999	508.924	-431.094	-193.312	436.793	-431.922	-124.082	451.155	-397.185	-57.991	80.8845	-398.952	-95.2061	35.7137	-347.437	99.7401	118.398	-348.207	82.8901	90.7362	-402.966
0.067	-285.654	966.281	-153.819	-284.544	964.298	-408.133	-471.585	1005.5	-244.793	-475.938	1004.41	-324.164	-391.955	1052.34	-448.357	-358.7	1047.68	-118.492	-382.817	858.658	-87.4175	-490.438	491.795	-136.38	-531.13	439.521	-137.324	-469.42	408.227	-187.988	-684.901	88.2118	-191.237	-734.033	77.8245	-244.889	-526.433	37.3913	-251.888	-562.242	23.02	-178.467	-367.453	854.188	-471.037	-185.908	509.11	-430.362	-182.35	437.179	-431.541	-113.865	449.881	-395.754	-54.9768	78.4942	-398.808	-93.5504	33.434	-348.081	102.785	112.762	-346.786	85.643	86.1757	-401.554
0.073	-276.966	965.417	-154.305	-275.442	963.916	-409.063	-463.164	1004.38	-246.031	-467.114	1002.91	-324.721	-384.408	1051.43	-448.616	-351.026	1046.58	-119.211	-374.686	857.929	-88.1497	-483.038	491.451	-136.615	-524.172	439.687	-137.325	-462.878	407.507	-187.987	-683.532	90.3533	-190.662	-733.051	80.9905	-243.696	-526.343	37.3987	-251.827	-562.011	23.0303	-178.465	-357.515	853.824	-471.853	-174.946	509.29	-429.609	-171.435	436.881	-430.889	-103.963	448.796	-394.014	-52.8592	75.8559	-398.486	-92.7505	31.2083	-348.481	105.013	106.888	-344.933	87.4968	81.4298	-400.293
0.08	-268.725	964.759	-154.273	-266.112	963.588	-409.935	-454.364	1003.23	-247.144	-458.206	1001.65	-325.555	-375.84	1050.15	-448.542	-343.024	1045.57	-120.112	-366.322	857.089	-88.7007	-475.271	491.134	-136.807	-516.732	439.823	-137.217	-455.886	406.815	-188.117	-681.993	92.9234	-189.722	-731.863	84.6895	-242.783	-526.226	37.4053	-251.765	-561.668	23.2127	-178.37	-347.505	853.554	-472.501	-164.075	509.337	-428.846	-161.229	436.995	-430.616	-94.3642	447.96	-392.212	-51.4915	72.9472	-397.978	-92.8374	28.9896	-348.574	106.222	101.348	-343.497	88.6307	76.5931	-398.875
0.087	-259.445	964.085	-155.312	-256.554	963.351	-410.615	-445.238	1002.01	-248.211	-449.081	1000.44	-326.398	-367.479	1049.15	-448.809	-334.832	1044.89	-120.902	-357.802	856.474	-89.3845	-467.146	490.876	-136.821	-509.122	439.945	-137.274	-448.583	406.153	-188.131	-680.282	95.8811	-188.785	-730.395	88.7838	-241.33	-526.081	37.4042	-251.721	-561.38	23.2601	-178.44	-337.393	853.162	-473.388	-153.486	509.268	-428.097	-150.769	436.955	-429.585	-84.7724	447.342	-390.236	-50.8003	69.9099	-397.318	-93.214	27.2037	-348.835	106.851	96.0391	-341.951	89.4508	71.5525	-397.242
0.093	-250.69	963.671	-155.58	-246.931	962.906	-411.402	-436.111	1001.23	-249.149	-439.656	999.453	-326.999	-359.206	1048.25	-449.363	-326.379	1044.2	-121.78	-349.223	855.948	-90.1045	-458.782	490.625	-137.218	-501.019	440.074	-137.298	-441.042	405.445	-188.093	-678.245	98.895	-187.606	-728.649	92.5873	-239.82	-525.872	37.3976	-251.66	-561.047	23.3582	-178.53	-327.154	852.624	-474.166	-143.076	508.959	-427.512	-141.363	436.699	-429.341	-75.513	446.212	-387.698	-50.2708	67.3749	-396.133	-92.6126	27.367	-348.71	108.176	90.1796	-339.677	90.8417	65.3912	-395.974
