Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.16933	2.23217	5.42044	0.61718	6.34951	5.69133	3.70372	2.57653	18.2665	0.382937	0.404487	17.3055	-6.56837	-45.701	-0.624182	-3.7371	-45.7174	-4.0162	16.3773	20.8706	-11.2235	5.99095	22.6316	-9.79134	15.5021	21.361	16.3435	9.24064	16.8362	12.1314
1	2.06985	2.77175	5.40367	0.661263	6.74339	5.61707	3.63727	2.42617	17.7786	0.573027	0.151937	16.6358	-6.42627	-45.1198	-0.165972	-3.58859	-45.3222	-3.57406	14.9803	21.0066	-11.1343	4.95794	22.7231	-9.6805	14.6993	20.011	14.1818	8.63343	16.092	10.3731
2	2.04251	3.32694	5.30366	0.785483	7.13306	5.43131	3.70641	2.24971	17.0614	0.915377	-0.213857	15.6936	-6.36526	-44.4469	-0.060405	-3.49058	-44.8321	-3.64409	12.0208	20.6685	-11.1342	2.64864	22.6536	-9.8526	12.703	18.8351	11.147	7.20482	15.4285	7.95174
3	2.19027	3.85314	5.08832	1.07729	7.4647	5.09579	4.0537	2.09693	15.9999	1.52124	-0.67606	14.4109	-6.45911	-43.4013	-0.586337	-3.42196	-43.9618	-4.34283	8.49367	19.3486	-11.1831	-0.163717	21.8533	-10.0982	10.1488	18.2856	8.15767	5.40443	15.2366	5.58648
4	2.58772	4.29723	4.73321	1.59557	7.68367	4.59833	4.75358	1.98573	14.641	2.43522	-1.15474	12.932	-6.57453	-41.4554	-1.31361	-3.23016	-42.1537	-4.98022	5.40864	16.8276	-10.8037	-2.63198	19.9917	-9.80096	7.5348	18.198	5.82091	3.48311	15.3395	3.72251
5	3.23019	4.60788	4.26891	2.30314	7.75885	3.98752	5.78789	1.81442	13.2381	3.58529	-1.61476	11.5516	-6.66595	-38.3763	-1.71301	-2.92302	-39.204	-4.96957	3.02599	13.6717	-9.92916	-4.40198	17.4465	-8.90033	5.00412	17.9157	4.1	1.60701	15.1804	2.37271
6	4.00779	4.75831	3.79247	3.06036	7.67597	3.35443	6.97206	1.52448	11.9577	4.78031	-2.13458	10.3486	-6.69749	-35.0555	-1.76649	-2.59332	-35.9315	-4.48035	1.5923	10.8033	-8.90078	-5.31649	15.0292	-7.78483	3.12547	17.469	3.0358	0.26507	14.8391	1.56378
7	4.75554	4.76949	3.38497	3.7084	7.45714	2.79071	8.04726	1.16418	10.7388	5.8154	-2.71288	9.17891	-6.54651	-33.0985	-1.76159	-2.22793	-33.6618	-4.03192	0.96427	9.4189	-7.89326	-5.74244	13.7752	-6.65113	2.22756	17.1633	2.55404	-0.45015	14.5722	1.1505
8	5.33728	4.68623	3.07197	4.13673	7.16526	2.34514	8.86924	0.802817	9.50328	6.58834	-3.20026	7.94459	-6.20864	-32.9763	-1.88511	-1.82545	-32.8751	-3.90826	0.702282	9.95093	-6.91441	-6.16252	14.0271	-5.53733	2.0076	16.9284	2.40925	-0.87689	14.3283	0.89864
9	5.68142	4.54985	2.84267	4.29755	6.89167	2.02587	9.42759	0.47796	8.30012	7.09627	-3.51913	6.70973	-5.8376	-33.5253	-2.0836	-1.46891	-32.8916	-4.00699	0.604985	11.2463	-5.97614	-6.64294	14.9675	-4.47596	2.03711	16.6836	2.37969	-1.24802	14.083	0.68046
10	5.79364	4.40318	2.6795	4.21625	6.71593	1.82838	9.77935	0.162992	7.23304	7.38264	-3.80236	5.59457	-5.58535	-33.373	-2.22012	-1.22817	-32.726	-4.11802	0.616778	11.8864	-5.09533	-7.04453	15.6149	-3.51698	2.03818	16.4352	2.33352	-1.60447	13.8581	0.46513
11	5.73184	4.28509	2.57152	3.96257	6.68059	1.74149	9.99516	-0.17547	6.33695	7.49863	-4.16589	4.62436	-5.49206	-32.1483	-2.24508	-1.09868	-32.0354	-4.18178	0.635135	11.4496	-4.2698	-7.3313	15.6531	-2.67528	1.88967	16.1969	2.21721	-1.94881	13.67	0.25322
12	5.55529	4.21538	2.51924	3.61437	6.77941	1.74737	10.1137	-0.567237	5.56897	7.50498	-4.6345	3.76317	-5.48791	-30.4131	-2.22529	-1.03904	-31.1035	-4.24769	0.57494	10.4586	-3.49783	-7.56869	15.3692	-1.91919	1.6257	16.0043	2.05135	-2.29134	13.5313	0.0410067
13	5.29511	4.17859	2.5287	3.24385	6.95448	1.82556	10.1374	-1.02462	4.8542	7.47201	-5.26357	2.99203	-5.48664	-28.9386	-2.27996	-1.01399	-30.243	-4.36461	0.425467	9.6904	-2.79578	-7.80555	15.187	-1.21987	1.34276	15.8861	1.88431	-2.62563	13.4388	-0.170863
14	4.9679	4.12832	2.59977	2.9033	7.12037	1.95685	10.0688	-1.50682	4.12149	7.44947	-5.9616	2.2801	-5.45121	-28.1811	-2.49897	-0.999563	-29.6704	-4.57744	0.246165	9.62168	-2.172	-8.02308	15.3462	-0.56602	1.12022	15.8391	1.75685	-2.91518	13.365	-0.357767
15	4.60231	4.01958	2.72804	2.61083	7.20027	2.12375	9.93878	-1.94942	3.35443	7.45045	-6.58412	1.59849	-5.38163	-28.1546	-2.87983	-0.972333	-29.4246	-4.87836	0.0928433	10.2645	-1.6135	-8.17541	15.8332	0.05811	0.981332	15.8453	1.67567	-3.12352	13.2965	-0.49672
16	4.2434	3.83582	2.89936	2.34638	7.14688	2.29526	9.80701	-2.32166	2.59781	7.45909	-7.07803	0.946617	-5.29848	-28.5019	-3.32582	-0.931957	-29.3211	-5.1653	-0.0349533	11.2565	-1.09167	-8.23772	16.4361	0.673687	0.882645	15.8814	1.60964	-3.25589	13.2503	-0.596693
17	3.91256	3.5889	3.0842	2.07702	6.95656	2.43125	9.71798	-2.68134	1.90487	7.45835	-7.46916	0.333997	-5.25027	-28.7121	-3.71411	-0.90788	-29.0978	-5.31856	-0.153165	12.1463	-0.578115	-8.21484	16.894	1.29054	0.758018	15.9189	1.52113	-3.349	13.2472	-0.685853
18	3.58564	3.29333	3.24373	1.76386	6.65709	2.50128	9.65106	-3.08887	1.28719	7.41996	-7.7825	-0.253097	-5.26668	-28.4728	-3.96423	-0.92538	-28.6196	-5.29798	-0.253645	12.678	-0.0553833	-8.13406	17.0742	1.89564	0.580442	15.9395	1.39803	-3.43485	13.2777	-0.791237
