Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-170.719	982.69	-178.508	-145.407	985.231	-376.664	-341.92	1008.33	-256.776	-332.705	1016.42	-342.842	-226.524	1051.98	-443.076	-251.745	1045.39	-134.273	-254.727	870.963	-110.857	-90.0803	519.863	-136.027	-104.919	469.842	-132.711	-54.2487	442.603	-172.816	-291.457	149.267	-169.947	-333.822	147.199	-213.491	-164.289	54.799	-212.88	-201.104	57.5027	-149.811	-244.434	880.74	-462.509	-246.836	495.206	-413.285	-259.876	431.974	-411.19	-202.486	415.127	-367.201	-325.779	72.546	-326.458	-356.686	47.5581	-284.477	-158.272	39.9912	-313.169	-208.851	27.4181	-373.865
0.007	-165.987	982.526	-178.727	-140.677	984.85	-376.809	-337.221	1008.09	-256.893	-327.923	1016.17	-342.916	-221.71	1051.63	-443.264	-247.047	1045.1	-134.488	-249.594	870.827	-110.901	-82.8831	520.357	-136.391	-97.4415	469.617	-133.218	-46.0432	443.694	-173.295	-274.569	143.469	-170.181	-316.692	140.046	-213.871	-144.261	53.1189	-212.866	-181.065	54.7366	-149.436	-239.895	880.469	-462.646	-244.532	494.936	-413.248	-257.942	431.661	-410.978	-200.647	414.519	-367.006	-325.414	72.6602	-326.159	-357.894	49.2497	-283.9	-158.132	39.9147	-313.201	-208.86	27.4155	-373.812
0.013	-161.08	982.241	-178.906	-135.963	984.382	-377.006	-332.459	1007.76	-257.128	-323.148	1015.93	-343.008	-216.901	1051.32	-443.417	-242.368	1044.77	-134.701	-244.644	870.629	-110.976	-76.3881	520.532	-136.825	-89.9969	469.499	-133.365	-38.0315	444.637	-173.515	-257.157	137.486	-170.525	-299.141	132.69	-214.295	-124.083	51.5855	-212.857	-161.119	52.2457	-149.776	-235.343	880.183	-462.797	-242.246	494.698	-413.251	-255.999	431.646	-411.076	-198.837	414.103	-366.779	-325.182	72.7672	-326.034	-357.758	49.4254	-283.647	-157.969	39.8297	-313.212	-208.858	27.4783	-373.771
0.02	-156.277	981.835	-179.026	-131.337	983.851	-377.246	-327.525	1007.4	-257.032	-318.445	1015.73	-343.258	-212.126	1050.96	-443.566	-237.572	1044.41	-134.888	-238.295	870.194	-111.065	-70.5504	520.5	-136.938	-82.8349	469.166	-133.482	-30.2826	445.521	-173.764	-239.958	132.034	-170.936	-281.51	125.641	-214.819	-103.979	50.0465	-213.068	-141.01	49.9509	-149.85	-230.807	879.877	-462.982	-239.938	494.682	-413.262	-254.019	431.324	-410.905	-197.022	413.617	-366.51	-324.922	72.9505	-325.797	-357.622	49.5769	-283.407	-157.816	39.7486	-313.233	-208.868	27.4585	-373.735
0.027	-151.57	981.355	-179.077	-126.525	983.265	-377.431	-322.741	1007.11	-257.204	-313.648	1015.53	-343.406	-207.395	1050.62	-443.65	-232.596	1043.98	-135.062	-233.921	869.849	-111.166	-64.4674	520.685	-137.25	-75.7637	468.629	-133.729	-22.6498	446.324	-173.86	-222.159	126.395	-171.357	-263.546	118.793	-215.378	-83.7699	48.9612	-212.794	-120.811	47.6703	-149.684	-226.341	879.5	-463.197	-237.511	494.162	-413.109	-252.006	431.068	-410.814	-195.223	413.178	-366.288	-324.617	73.0694	-325.452	-357.49	49.7435	-283.166	-157.67	39.6582	-313.256	-208.841	27.4853	-373.68
0.033	-146.596	980.897	-179.27	-121.443	982.934	-377.866	-317.953	1006.85	-257.357	-308.821	1015.25	-343.481	-202.529	1050.14	-443.821	-227.81	1043.48	-135.19	-229.45	869.512	-111.315	-58.3532	520.331	-137.503	-69.0424	468.078	-134.016	-15.3576	446.984	-173.956	-204.664	121.075	-171.776	-245.355	112.135	-215.875	-63.3799	48.0972	-212.705	-100.66	45.6486	-149.933	-221.751	879.046	-463.324	-235.092	493.831	-413.006	-249.889	430.824	-410.685	-193.357	412.715	-366.016	-324.349	73.2419	-325.312	-357.38	49.9184	-282.928	-157.502	39.5748	-313.24	-208.701	27.4754	-373.664
0.04	-141.784	980.304	-179.38	-118.088	981.417	-377.41	-313.027	1006.56	-257.501	-303.884	1014.91	-343.439	-198.209	1049.7	-444.562	-222.714	1043.02	-135.355	-224.872	869.105	-111.497	-53.2386	520.201	-137.485	-62.4276	467.28	-134.209	-8.05282	447.523	-174.037	-186.613	115.85	-171.93	-226.993	105.847	-216.322	-43.0382	47.6754	-213.016	-80.6926	43.9153	-149.869	-217.063	878.663	-463.322	-232.748	493.484	-412.947	-247.788	430.629	-410.536	-191.553	412.275	-365.714	-324.065	73.4315	-325.052	-357.28	50.1001	-282.723	-157.097	39.1296	-312.892	-208.693	27.5064	-373.606
0.047	-136.867	979.683	-179.485	-112.658	981.053	-378.116	-308.155	1006.26	-257.579	-298.92	1014.62	-343.293	-193.474	1049.28	-444.786	-217.657	1042.45	-135.44	-220.342	868.57	-111.749	-47.856	519.419	-137.61	-55.9904	466.458	-134.296	-1.13333	448.003	-174.092	-168.527	111.086	-172.232	-209.151	99.3308	-217.115	-22.6499	47.3271	-212.894	-60.1271	42.4022	-150.027	-212.52	878.25	-463.54	-230.326	493.19	-412.821	-245.652	430.33	-410.374	-189.671	411.737	-365.434	-323.815	73.6146	-324.849	-357.236	50.3155	-282.774	-156.956	39.0725	-312.883	-208.686	27.5282	-373.544
0.053	-131.991	979.025	-179.559	-107.689	980.394	-378.174	-303.239	1005.79	-257.618	-293.963	1014.27	-343.303	-188.619	1048.74	-444.891	-212.539	1041.84	-135.515	-215.718	867.992	-111.951	-42.698	518.716	-137.903	-49.5515	465.463	-134.201	5.64922	448.327	-173.993	-150.047	106.31	-172.864	-189.579	93.7397	-217.242	-2.36272	47.4079	-212.838	-39.8048	41.0934	-150.134	-207.972	877.858	-463.758	-227.798	492.945	-412.764	-243.553	430.074	-410.209	-188.081	411.345	-365.009	-323.617	73.7504	-324.696	-357.145	50.5308	-282.588	-156.92	38.8968	-312.854	-208.673	27.5473	-373.443
0.06	-127.108	978.315	-179.588	-102.683	979.62	-378.276	-298.273	1005.43	-257.68	-289.098	1013.95	-343.54	-183.686	1048.15	-444.973	-207.567	1041.12	-135.58	-211.381	867.391	-112.227	-37.6957	518.128	-138.113	-43.3982	464.499	-134.243	12.374	448.646	-174.051	-131.646	101.933	-173.246	-170.675	88.1176	-217.79	17.9594	47.5558	-212.809	-19.5296	40.2132	-150.253	-203.335	877.29	-463.839	-225.271	492.581	-412.633	-241.405	429.728	-410.108	-186.172	410.796	-364.83	-323.44	73.863	-324.481	-357.069	50.671	-282.473	-156.798	38.8455	-312.85	-208.686	27.5573	-373.388
