Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-0.283024	8.2399	4.96543	3.4931	8.38857	3.35016	-1.51239	7.74192	24.4002	0.63413	1.87364	21.6859	0.312402	-40.4128	-1.07594	-0.100698	-29.6887	-3.47458	7.73692	5.8453	6.84379	7.9458	6.71286	7.13814	6.78097	19.8104	29.9115	6.26007	12.1768	30.7489
1	-0.138683	8.43049	4.86105	3.80494	8.53356	3.06823	-1.28247	7.71401	24.0568	1.16468	1.87029	21.3662	0.426454	-39.7924	-0.622518	0.001261	-29.1011	-2.3761	7.96317	5.94338	6.46373	8.16828	6.76661	7.21672	7.4125	18.8924	28.8657	6.71392	11.3131	29.5884
2	0.0496756	8.53877	4.78082	4.13741	8.60176	2.82344	-0.936873	7.71981	23.7304	1.77914	1.88853	21.0545	0.586873	-39.1779	0.15241	0.109469	-28.3905	-1.04864	7.92314	5.76056	5.79614	8.14965	6.55355	6.98879	7.90422	18.2576	27.0937	7.02991	10.6275	27.7816
3	0.295314	8.55194	4.72284	4.49019	8.59834	2.62409	-0.475472	7.79338	23.4139	2.45138	1.97245	20.7487	0.784583	-38.527	1.1246	0.226571	-27.5399	0.382902	7.55219	5.13968	4.76951	7.85549	5.971	6.36731	8.22021	17.9858	24.6192	7.19424	10.1536	25.351
4	0.610526	8.46095	4.67588	4.87347	8.52662	2.4624	0.0926556	7.94906	23.1031	3.16919	2.12852	20.4549	1.01507	-37.7896	2.20631	0.355006	-26.5015	1.85452	6.89848	4.04936	3.43184	7.33153	4.99078	5.40931	8.35943	18.0405	21.5986	7.20757	9.85203	22.4446
5	1.00409	8.26504	4.62106	5.30181	8.38824	2.3175	0.748973	8.16241	22.807	3.92882	2.31481	20.1903	1.29319	-36.889	3.38691	0.509055	-25.189	3.3922	6.12717	2.59204	1.99819	6.7123	3.6383	4.34077	8.36279	18.2717	18.3324	7.11181	9.64494	19.3324
6	1.47812	7.97455	4.53763	5.78386	8.18556	2.16509	1.46816	8.37945	22.5478	4.72516	2.46906	19.9666	1.66427	-35.7703	4.72031	0.713977	-23.5761	5.05346	5.42406	0.95052	0.760904	6.15283	1.99972	3.41956	8.29778	18.512	15.1514	6.98707	9.48625	16.2892
7	2.02613	7.60881	4.41075	6.31554	7.92468	1.98776	2.22714	8.54216	22.3417	5.54687	2.54857	19.7624	2.16583	-34.4893	6.24762	0.980689	-21.8137	6.81824	4.86632	-0.643356	-0.0676056	5.72624	0.267275	2.77195	8.19938	18.6587	12.2837	6.89121	9.38836	13.4889
8	2.6319	7.19186	4.23725	6.87761	7.61752	1.78057	3.00992	8.60879	22.1716	6.37397	2.55065	19.5137	2.7772	-33.2358	7.92181	1.29489	-20.2257	8.5522	4.37481	-1.93683	-0.434001	5.39172	-1.26681	2.36647	8.01654	18.693	9.8207	6.814	9.39664	10.9992
9	3.2698	6.74992	4.02514	7.43863	7.28267	1.55021	3.80369	8.56964	21.9749	7.17815	2.50309	19.1362	3.42473	-32.2733	9.60303	1.6318	-19.169	10.073	3.80799	-2.71357	-0.410141	5.04259	-2.30009	2.10797	7.65837	18.662	7.76396	6.68979	9.54491	8.83259
