Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	795.189	884.961	1376.26	798.189	885.319	1097.67	591.764	907.678	1293.93	595.591	906.833	1198.07	735.534	926.801	1077.49	718.728	937.952	1397.35	713.103	820.568	1439.02	675.431	449.15	1396.88	674.552	390.331	1404.4	728.074	379.12	1354.18	672.116	63.9192	1405.14	621.115	32.834	1370.34	816.32	44.7863	1346.72	784.903	32.7324	1423.3	718.753	820.974	1038.45	669.785	447.275	1064.48	655.509	392.391	1059.7	716.117	375.426	1106.43	667.625	68.8511	1050.54	623.102	32.9774	1088.46	815.071	41.3397	1110.58	786.051	26.7691	1026.84	680.643	420.634	1263.95	687.894	78.7336	1329.36	821.84	39.2678	1379.27	676.031	416.9	1204.6	689.188	78.9008	1125.98	820.741	37.897	1079.25
0.007	795.193	884.966	1376.26	798.23	885.317	1097.68	591.779	907.68	1293.91	595.62	906.843	1198.05	735.581	926.805	1077.47	718.735	937.948	1397.35	713.096	820.569	1439.01	675.405	449.15	1396.87	674.524	390.331	1404.39	728.059	379.124	1354.18	672.118	63.9252	1405.14	621.115	32.8317	1370.33	816.325	44.7854	1346.72	784.898	32.7331	1423.31	718.793	820.969	1038.45	669.79	447.278	1064.47	655.527	392.399	1059.71	716.11	375.426	1106.44	667.619	68.8608	1050.54	623.102	32.9751	1088.46	815.067	41.3361	1110.59	786.051	26.7652	1026.84	680.624	420.642	1263.95	687.903	78.7366	1329.35	821.843	39.2624	1379.26	676	416.907	1204.61	689.184	78.9022	1125.98	820.736	37.8993	1079.25
0.013	795.192	884.957	1376.26	798.264	885.301	1097.69	591.799	907.68	1293.89	595.645	906.845	1198.03	735.62	926.799	1077.48	718.736	937.943	1397.34	713.082	820.563	1439.01	675.385	449.149	1396.86	674.51	390.336	1404.4	728.041	379.12	1354.18	672.105	63.9213	1405.15	621.123	32.8426	1370.33	816.327	44.785	1346.72	784.899	32.7332	1423.31	718.839	820.963	1038.44	669.801	447.272	1064.47	655.528	392.397	1059.7	716.129	375.43	1106.44	667.637	68.8525	1050.55	623.103	32.9741	1088.46	815.075	41.3345	1110.59	786.043	26.7676	1026.84	680.603	420.646	1263.93	687.898	78.7432	1329.35	821.844	39.2617	1379.28	676.012	416.907	1204.61	689.183	78.9066	1125.98	820.742	37.8962	1079.25
0.02	795.192	884.958	1376.28	798.303	885.297	1097.69	591.807	907.696	1293.87	595.668	906.861	1198.01	735.654	926.795	1077.46	718.741	937.947	1397.33	713.073	820.564	1439.01	675.351	449.156	1396.86	674.489	390.345	1404.38	728.019	379.124	1354.16	672.119	63.9215	1405.13	621.11	32.8481	1370.34	816.329	44.7807	1346.72	784.898	32.7316	1423.31	718.877	820.965	1038.43	669.806	447.285	1064.46	655.528	392.4	1059.71	716.138	375.42	1106.44	667.633	68.862	1050.55	623.094	32.9807	1088.46	815.066	41.3318	1110.6	786.047	26.764	1026.84	680.578	420.658	1263.93	687.89	78.7375	1329.34	821.84	39.2565	1379.27	675.987	416.905	1204.61	689.187	78.9041	1125.98	820.747	37.8963	1079.26
0.027	795.191	884.951	1376.28	798.328	885.292	1097.7	591.826	907.704	1293.84	595.691	906.869	1197.99	735.695	926.796	1077.45	718.743	937.945	1397.33	713.063	820.564	1439	675.341	449.162	1396.85	674.463	390.352	1404.38	728.007	379.129	1354.16	672.118	63.9378	1405.13	621.111	32.8424	1370.33	816.326	44.7906	1346.72	784.896	32.7306	1423.31	718.918	820.962	1038.42	669.819	447.289	1064.46	655.533	392.4	1059.72	716.123	375.429	1106.44	667.627	68.8666	1050.54	623.104	32.9789	1088.47	815.074	41.3328	1110.59	786.042	26.772	1026.84	680.565	420.66	1263.92	687.896	78.7426	1329.35	821.837	39.2638	1379.28	675.997	416.9	1204.61	689.173	78.9062	1125.99	820.741	37.8972	1079.26
0.033	795.19	884.957	1376.28	798.357	885.274	1097.7	591.849	907.708	1293.81	595.711	906.872	1197.95	735.726	926.791	1077.45	718.739	937.944	1397.33	713.051	820.567	1439	675.305	449.165	1396.83	674.451	390.35	1404.36	727.994	379.131	1354.16	672.115	63.9342	1405.13	621.115	32.8462	1370.33	816.33	44.7821	1346.71	784.902	32.7317	1423.3	718.96	820.952	1038.41	669.82	447.279	1064.47	655.539	392.402	1059.71	716.126	375.423	1106.44	667.631	68.8678	1050.54	623.104	32.9808	1088.46	815.066	41.328	1110.59	786.053	26.7709	1026.85	680.536	420.662	1263.91	687.886	78.7496	1329.34	821.836	39.254	1379.27	675.992	416.919	1204.62	689.171	78.9131	1125.99	820.748	37.8959	1079.25
0.04	795.192	884.944	1376.28	798.386	885.265	1097.7	591.854	907.723	1293.8	595.729	906.88	1197.93	735.764	926.787	1077.44	718.75	937.934	1397.32	713.047	820.564	1438.99	675.292	449.171	1396.83	674.428	390.353	1404.36	727.975	379.13	1354.16	672.119	63.9331	1405.13	621.111	32.8461	1370.32	816.327	44.7808	1346.71	784.894	32.7314	1423.31	718.994	820.959	1038.41	669.81	447.281	1064.46	655.532	392.398	1059.71	716.125	375.42	1106.44	667.632	68.8599	1050.54	623.098	32.986	1088.46	815.078	41.3231	1110.6	786.046	26.7691	1026.84	680.524	420.657	1263.91	687.892	78.7423	1329.34	821.835	39.2647	1379.27	676.014	416.93	1204.61	689.185	78.9131	1125.99	820.738	37.9001	1079.26
0.047	795.187	884.952	1376.29	798.416	885.258	1097.69	591.868	907.726	1293.76	595.748	906.889	1197.91	735.776	926.784	1077.43	718.756	937.938	1397.31	713.026	820.562	1438.99	675.278	449.168	1396.83	674.421	390.351	1404.35	727.968	379.125	1354.15	672.115	63.9313	1405.13	621.108	32.8476	1370.32	816.325	44.7856	1346.71	784.896	32.7306	1423.3	719.023	820.948	1038.4	669.816	447.283	1064.46	655.534	392.396	1059.72	716.113	375.414	1106.44	667.625	68.8663	1050.55	623.099	32.9893	1088.47	815.07	41.3296	1110.59	786.042	26.7695	1026.83	680.499	420.661	1263.9	687.897	78.7537	1329.34	821.835	39.2597	1379.28	675.999	416.917	1204.61	689.177	78.9068	1125.99	820.745	37.8938	1079.25
0.053	795.181	884.943	1376.29	798.445	885.251	1097.7	591.878	907.738	1293.75	595.76	906.895	1197.89	735.818	926.785	1077.42	718.754	937.94	1397.31	713.023	820.565	1438.98	675.263	449.168	1396.82	674.402	390.357	1404.35	727.962	379.131	1354.15	672.12	63.9346	1405.13	621.11	32.8497	1370.33	816.324	44.7826	1346.71	784.903	32.7307	1423.3	719.051	820.937	1038.39	669.823	447.283	1064.46	655.527	392.398	1059.72	716.119	375.415	1106.44	667.627	68.864	1050.55	623.101	32.9845	1088.46	815.075	41.3204	1110.6	786.045	26.7612	1026.84	680.496	420.657	1263.9	687.875	78.7512	1329.33	821.831	39.2591	1379.27	675.993	416.923	1204.61	689.191	78.9151	1126	820.74	37.8896	1079.25
0.06	795.183	884.934	1376.29	798.471	885.24	1097.69	591.896	907.739	1293.73	595.775	906.904	1197.87	735.841	926.766	1077.42	718.759	937.931	1397.29	713.013	820.57	1438.97	675.249	449.165	1396.81	674.392	390.363	1404.35	727.946	379.12	1354.15	672.107	63.9382	1405.12	621.107	32.8433	1370.33	816.329	44.7781	1346.72	784.891	32.7247	1423.31	719.072	820.934	1038.39	669.801	447.273	1064.46	655.519	392.394	1059.72	716.118	375.406	1106.46	667.639	68.8622	1050.55	623.105	32.99	1088.46	815.074	41.3229	1110.6	786.034	26.7606	1026.83	680.492	420.661	1263.89	687.875	78.7455	1329.34	821.832	39.2575	1379.27	675.994	416.909	1204.62	689.195	78.8965	1125.98	820.742	37.8915	1079.25
