Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	24.0999	913.268	-107.941	11.948	915.51	-395.199	-181.025	943.488	-191.171	-185.261	946.607	-284.588	-48.9566	975.991	-429.265	-70.19	960.611	-62.6645	-48.6785	806.524	-51.8757	97.7998	472.965	-83.5645	113.53	408.155	-80.9293	170.389	421.871	-126.054	191.34	86.9445	-108.425	167.905	50.2218	-162.185	359.133	98.9425	-143.474	321.482	70.3107	-79.8275	-87.7291	828.221	-445.959	-141.983	447.748	-378.431	-155.737	389.251	-371.937	-105.445	379.59	-323.767	-254.792	76.4691	-309.487	-298.303	54.3186	-254.362	-100.69	38.6057	-279.17	-147.704	23.4201	-346.793
0.007	30.6846	912.217	-108.3	17.4052	914.548	-395.254	-175.1	942.329	-190.5	-179.557	945.549	-283.911	-43.6714	975.103	-428.993	-63.4329	959.257	-62.4268	-42.1449	805.131	-52.0411	103.026	471.715	-83.8879	119.516	406.789	-81.1893	176.503	421.449	-126.221	203.644	87.108	-109.449	181.483	50.0734	-163.43	370.962	101.915	-143.099	334.105	72.6961	-80.15	-82.7992	827.49	-445.793	-139.765	447.611	-378.311	-153.965	389.209	-371.91	-103.378	379.013	-323.943	-254.698	76.8857	-309.43	-298.188	54.9235	-254.288	-100.659	38.5599	-279.179	-147.723	23.4001	-346.809
0.013	37.2677	911.054	-108.597	22.7435	913.453	-395.255	-168.936	941.226	-189.498	-173.675	944.365	-283.184	-38.3013	974.156	-428.666	-56.6235	957.833	-62.0836	-35.5071	803.803	-51.8614	108.425	470.36	-84.2764	125.641	405.33	-81.522	182.744	420.935	-126.169	215.117	86.9747	-110.221	194	50.2783	-165.434	383.297	105.874	-142.707	345.746	74.4568	-80.6384	-77.7849	826.742	-445.614	-137.393	447.481	-378.177	-151.878	389.05	-371.66	-101.293	378.563	-324.015	-254.565	77.3863	-309.383	-298.047	55.4873	-254.245	-100.644	38.5177	-279.202	-147.787	23.3169	-346.743
0.02	43.8568	909.948	-108.931	28.3754	912.451	-395.294	-162.669	940.142	-188.714	-167.71	943.318	-282.336	-33.0153	973.222	-428.379	-49.8098	956.514	-61.8079	-28.6522	802.401	-51.6146	113.96	468.85	-84.6639	131.81	403.847	-81.864	189.202	420.363	-126.03	225.348	86.768	-111.633	205.264	50.1021	-166.898	393.744	108.117	-142.327	356.073	75.6964	-80.7708	-72.7658	825.953	-445.37	-134.913	447.38	-378.069	-149.875	389.087	-371.591	-99.156	378.02	-324.07	-254.434	77.8664	-309.382	-297.901	56.0853	-254.17	-100.616	38.474	-279.228	-147.827	23.3079	-346.743
0.027	50.503	908.799	-109.194	33.8221	911.349	-395.357	-156.554	938.768	-188.203	-161.73	942.167	-281.547	-27.6962	972.192	-428.003	-43.0513	955.305	-61.2993	-21.7973	801.118	-51.3943	120.103	467.334	-84.2818	138.045	402.331	-82.2289	195.761	419.603	-125.866	234.738	86.2664	-112.924	215.303	49.7719	-168.403	402.853	110.088	-141.408	365.263	76.2844	-80.9523	-67.7039	825.164	-445.171	-132.286	447.185	-377.844	-147.529	388.879	-371.325	-96.9806	377.409	-324.003	-254.263	78.3875	-309.371	-297.739	56.7334	-254.092	-100.596	38.4229	-279.246	-147.871	23.2838	-346.753
0.033	57.1512	907.615	-109.337	39.5252	910.233	-395.352	-150.27	937.764	-187.315	-155.773	941.017	-280.761	-22.2567	971.205	-427.674	-36.1321	953.992	-60.886	-14.4372	799.664	-51.0583	126.421	465.936	-84.6018	144.666	400.947	-82.68	202.696	418.802	-125.839	243.113	85.4703	-113.881	224.221	49.1684	-169.977	411.349	110.614	-141.126	373.234	76.1107	-81.1953	-62.6027	824.322	-444.848	-129.56	446.995	-377.659	-145.344	388.901	-371.254	-94.5583	376.879	-323.98	-254.039	78.9525	-309.338	-297.575	57.5067	-254.018	-100.571	38.388	-279.266	-147.911	23.2813	-346.743
0.04	63.8135	906.434	-109.48	45.1896	909.14	-395.355	-143.746	936.523	-186.719	-149.694	940.077	-279.872	-16.7505	970.162	-427.295	-29.2056	952.619	-60.2944	-7.49034	798.503	-50.6232	133.209	464.776	-84.8931	151.573	399.71	-83.2085	209.898	417.886	-125.979	250.348	84.5627	-115.414	231.971	48.3127	-171.451	418.902	110.039	-140.945	380.22	75.418	-81.4768	-57.4554	823.559	-444.492	-126.675	446.789	-377.464	-142.884	388.762	-371.03	-92.0045	376.248	-323.899	-253.799	79.6177	-309.272	-297.394	58.442	-253.984	-100.558	38.3451	-279.292	-147.965	23.2596	-346.74
0.047	70.3931	905.161	-109.429	50.7842	907.998	-395.246	-137.285	935.142	-185.603	-144.137	939.178	-279.671	-11.2144	969.11	-426.898	-22.2336	951.511	-59.8396	-0.57365	797.288	-50.4003	140.77	463.632	-85.4487	158.925	398.606	-83.7558	217.216	416.965	-126.273	256.788	83.2868	-116.573	239.104	46.7896	-172.789	425.63	108.675	-140.903	386.04	74.5505	-81.3204	-52.265	822.764	-444.104	-123.627	446.614	-377.244	-140.386	388.702	-370.765	-89.4739	375.725	-323.941	-253.503	80.3206	-309.264	-297.175	59.3249	-253.939	-100.544	38.3049	-279.316	-148.029	23.2493	-346.737
0.053	77.1973	903.903	-109.302	56.5366	906.856	-395.063	-130.976	933.961	-184.651	-137.452	937.447	-278.596	-5.48271	968.107	-426.509	-15.6252	950.328	-59.6383	6.50115	796.097	-49.9665	148.545	462.798	-85.8377	166.557	397.67	-84.2562	224.911	415.933	-126.974	262.504	81.804	-117.386	244.128	45.7722	-174.012	431.433	106.299	-141.204	391.18	72.7167	-81.8138	-47.0456	822.025	-443.675	-120.582	446.454	-377.026	-137.626	388.6	-370.554	-86.8337	375.195	-323.977	-253.297	81.0071	-309.274	-296.956	60.5136	-253.847	-100.54	38.2682	-279.336	-148.089	23.2371	-346.707
0.06	83.9225	902.509	-109.043	62.2404	905.766	-394.896	-124.447	932.586	-183.467	-131.105	936.762	-276.864	0.20163	967.055	-426.079	-8.61537	948.983	-58.9597	13.7216	794.868	-49.3693	156.916	462.039	-86.3693	174.566	396.862	-84.7419	232.61	414.832	-127.867	267.348	80.1654	-118.842	248.725	44.2033	-175.089	436.453	103.174	-141.723	395.466	70.3827	-82.642	-41.7064	821.257	-443.176	-117.282	446.23	-376.76	-134.827	388.506	-370.523	-84.0345	374.56	-323.867	-252.998	81.914	-309.209	-296.666	61.5143	-253.883	-100.525	38.2339	-279.369	-148.162	23.2397	-346.692
